,ATF4 (468)
ACH-000004,-1.1337875004391216
ACH-000005,-0.9836076235093336
ACH-000007,-0.9124481922476774
ACH-000009,-0.7776727072145136
ACH-000011,-0.7138844321524054
ACH-000012,-0.8653498103867198
ACH-000013,-0.6221958300297465
ACH-000014,-0.8315397179995363
ACH-000015,-0.5599722934201361
ACH-000017,-0.8757014285543024
ACH-000018,-0.6485002950570783
ACH-000019,-0.9315401442073346
ACH-000021,-0.7257657217848963
ACH-000022,-0.7074117498996658
ACH-000025,-0.9147549379349094
ACH-000028,-0.6047601105560803
ACH-000030,-0.5823906588423863
ACH-000035,-0.6133814711411931
ACH-000036,-0.932529733874798
ACH-000037,-0.6537501692041198
ACH-000039,-1.1077331201026497
ACH-000040,-0.6547758896862044
ACH-000041,-0.3925703273186092
ACH-000042,-0.6826254988291628
ACH-000045,-0.6035959488615404
ACH-000047,-0.6013565104589208
ACH-000052,-0.8369864120261089
ACH-000053,-0.5538388849028324
ACH-000054,-0.6016626755332601
ACH-000055,-0.9174801075990804
ACH-000060,-0.8966904309103736
ACH-000067,-0.5873184348207763
ACH-000070,-0.9763668590513712
ACH-000075,-1.1024024239203518
ACH-000078,-0.7964875458369413
ACH-000082,-0.34872115713521185
ACH-000085,-0.5602566346896847
ACH-000086,-0.5763204806665537
ACH-000087,-0.4679028807250186
ACH-000092,-0.3966972802197016
ACH-000095,-0.7690267285488277
ACH-000097,-0.6522967170900915
ACH-000098,-0.6803858020022464
ACH-000099,-0.776290996054278
ACH-000108,-0.5244146925733282
ACH-000113,-0.6841663041934378
ACH-000116,-0.4692545313519843
ACH-000118,-0.5171077333008285
ACH-000120,-0.6131836816315906
ACH-000123,-0.7098129057907664
ACH-000127,-0.416491535346033
ACH-000128,-0.8676494867287234
ACH-000132,-0.7803583994877037
ACH-000133,-0.4332487809154285
ACH-000137,-1.0688748290801493
ACH-000138,-0.8990510030630358
ACH-000142,-0.8529170246985012
ACH-000143,-0.7205917618809036
ACH-000146,-0.4799837924654435
ACH-000148,-0.505693072528531
ACH-000150,-0.6541302877081914
ACH-000152,-0.591414985513256
ACH-000153,-0.6446549997748028
ACH-000159,-0.3609431494801094
ACH-000160,-0.6621137088398965
ACH-000163,-0.7380440181306936
ACH-000167,-1.25520709282378
ACH-000168,-0.7688657358754593
ACH-000169,-0.6424690976412685
ACH-000178,-0.7032773291765108
ACH-000183,-0.7563676331433725
ACH-000188,-0.6718243058886696
ACH-000189,-0.8406368585912466
ACH-000190,-0.8142790998927785
ACH-000198,-0.6455084370005759
ACH-000203,-0.7781210409065012
ACH-000204,-0.4969213851964385
ACH-000206,-0.8081867120065601
ACH-000207,-1.0938098768736777
ACH-000208,-0.7370573711825839
ACH-000210,-0.5399383232677876
ACH-000211,-1.0434853679475118
ACH-000215,-0.5643354718080983
ACH-000221,-0.7247783231491964
ACH-000222,-0.5277368552919691
ACH-000223,-0.6290255502980101
ACH-000226,-0.36191833486799385
ACH-000227,-0.8967490842990876
ACH-000228,-0.6406414271650991
ACH-000231,-0.769580030443328
ACH-000232,-0.6291218518405077
ACH-000233,-0.5837362586861429
ACH-000234,-0.4588996812476949
ACH-000235,-0.7124056776774249
ACH-000237,-0.7015520998254394
ACH-000238,-0.6745537259564471
ACH-000242,-0.4068691939413264
ACH-000243,-0.5787037065942278
ACH-000244,-0.5700060441387439
ACH-000246,-0.6117130340882975
ACH-000248,-0.7158663602972004
ACH-000250,-0.7414031099884243
ACH-000251,-0.6813082418529395
ACH-000252,-0.8838410946989272
ACH-000253,-0.7820450219015397
ACH-000255,-0.7490915991097368
ACH-000256,-0.68545940840853
ACH-000257,-0.7666603190111553
ACH-000258,-0.6429568661718087
ACH-000259,-0.5768882297183877
ACH-000260,-0.5394974425605766
ACH-000261,-0.8977042838746082
ACH-000262,-0.7261057552132697
ACH-000263,-0.6545669796065157
ACH-000264,-1.0266923016660066
ACH-000265,-0.6913428686158235
ACH-000266,-0.6720877921039538
ACH-000272,-1.0207062461529135
ACH-000274,-0.7716511385270196
ACH-000277,-0.5892234435668112
ACH-000278,-0.6101775169155264
ACH-000279,-0.5949142599829774
ACH-000280,-0.6717652645338302
ACH-000281,-0.7231164267010143
ACH-000288,-0.9121208629793658
ACH-000291,-0.9624309937084328
ACH-000293,-0.5748518802931752
ACH-000294,-0.5585459299675308
ACH-000295,-0.5052881455318164
ACH-000296,-0.7387099015574001
ACH-000302,-0.8423981343314255
ACH-000304,-0.9839417018368398
ACH-000307,-0.6382609134663366
ACH-000308,-0.7763064373819679
ACH-000310,-0.5551228535028199
ACH-000311,-0.7933262387314598
ACH-000312,-0.6275426230322411
ACH-000315,-0.967096695139918
ACH-000316,-0.9601703921981616
ACH-000317,-0.8078765342774915
ACH-000318,-0.6455813494675958
ACH-000319,-0.9708366481002504
ACH-000320,-0.5150185598471282
ACH-000322,-0.5273678895404751
ACH-000323,-0.5845668769643075
ACH-000324,-0.8479205095150611
ACH-000329,-0.4418165759191665
ACH-000330,-0.8956921514768185
ACH-000331,-0.4654988570460485
ACH-000332,-0.8613723394441329
ACH-000334,-0.7167927981745392
ACH-000335,-0.7506618200651056
ACH-000336,-0.7237229216999665
ACH-000337,-0.6391286874656156
ACH-000338,0.039055180223204984
ACH-000339,-0.6104065673522686
ACH-000341,-0.8377381740708286
ACH-000348,-0.4933271941570381
ACH-000350,-0.8079162705639497
ACH-000352,-0.6216070737416043
ACH-000356,-0.7897845133965233
ACH-000361,-0.818600035993579
ACH-000362,-0.8262572542104566
ACH-000363,-0.9573105073747789
ACH-000364,-0.454170284764017
ACH-000365,-0.7618799066876935
ACH-000366,-0.6193464166798687
ACH-000368,-0.5055390464496339
ACH-000374,-0.7963531894710071
ACH-000375,-0.6196943999460037
ACH-000376,-0.3652224337114528
ACH-000381,-1.0129434751423736
ACH-000383,-0.5803081018207299
ACH-000387,-1.0736348861635816
ACH-000389,-0.4464225694257537
ACH-000390,-0.6891281510792739
ACH-000393,-0.9737031699315596
ACH-000395,-0.7176246393417594
ACH-000396,-0.7120047412916677
ACH-000397,-0.9175911296794432
ACH-000401,-0.6391985466662695
ACH-000402,-0.4837352614201758
ACH-000403,-0.817726225405713
ACH-000404,-0.6618458446848233
ACH-000406,-0.8288453415868887
ACH-000407,-0.6406237656506814
ACH-000408,-0.7179363864081367
ACH-000410,-0.6887693169219132
ACH-000411,-0.8714206866879184
ACH-000414,-0.6526088689643358
ACH-000415,-0.4843348360973361
ACH-000416,-0.5619429896910643
ACH-000420,-0.5689549967352365
ACH-000421,-0.8489342271759823
ACH-000424,-0.7831145808022257
ACH-000425,-0.7750147779106296
ACH-000426,-1.2354302750849144
ACH-000427,-0.6545928544802109
ACH-000433,-0.6138711606883351
ACH-000435,-1.0063449826719055
ACH-000436,-0.6111173856859925
ACH-000444,-0.5809978500808038
ACH-000445,-0.6925476836692233
ACH-000448,-0.6890531505894221
ACH-000450,-0.4566322295618938
ACH-000452,-0.5178095669831566
ACH-000454,-0.5923100336331824
ACH-000458,-0.5883033309309884
ACH-000459,-0.7045981141029398
