,FUBP3 (8939)
ACH-000004,0.1262255310046517
ACH-000005,0.23185721923545954
ACH-000007,0.23870906648008974
ACH-000009,0.047360414357466116
ACH-000011,-0.08985133636616065
ACH-000012,0.014066292624612106
ACH-000013,0.04965025148074488
ACH-000014,0.26096353239733994
ACH-000015,0.05406323907611806
ACH-000017,-0.019558139507345446
ACH-000018,0.15409765441185105
ACH-000019,0.08989474077915753
ACH-000021,0.08193181906280701
ACH-000022,0.03336689763386752
ACH-000025,0.06111583293668357
ACH-000028,0.20705050743265266
ACH-000030,0.13498944795814835
ACH-000035,0.11093379823744816
ACH-000036,-0.009583596446728586
ACH-000037,0.08150514162045767
ACH-000039,0.20956680589693907
ACH-000040,0.06407681372309636
ACH-000041,-0.05743708431079339
ACH-000042,-0.006319366691188346
ACH-000045,0.15129817111055532
ACH-000047,0.04151378333718885
ACH-000052,-0.1109935063036905
ACH-000053,0.1634417405587599
ACH-000054,0.15967865803182602
ACH-000055,-0.037036297774761986
ACH-000060,0.12168231464894518
ACH-000067,-0.09280356575076322
ACH-000070,0.2307554352379605
ACH-000075,-0.07279305239869788
ACH-000078,0.05780028384111501
ACH-000082,0.11877645567760595
ACH-000085,0.005715977518427156
ACH-000086,0.16920118446673935
ACH-000087,0.16729400244313414
ACH-000092,0.29307282856773786
ACH-000095,0.06728530067237526
ACH-000097,0.2373255508086321
ACH-000098,0.1517848255200173
ACH-000099,-0.01136027508571371
ACH-000108,-0.06288667531680013
ACH-000113,0.2022775125111136
ACH-000116,0.05733839806275775
ACH-000118,0.04086076809625069
ACH-000120,0.2391744000022677
ACH-000123,0.12870794333469632
ACH-000127,0.0605468469177326
ACH-000128,-0.05592667679766592
ACH-000132,-0.07262777452867096
ACH-000133,0.036526003744446124
ACH-000137,0.13041622263295852
ACH-000138,0.1214452828396458
ACH-000142,0.3763866429845146
ACH-000143,0.1883968150899528
ACH-000146,0.15043037407981932
ACH-000148,0.02806193611614868
ACH-000150,0.10521579233418303
ACH-000152,0.02270846446256004
ACH-000153,0.05570338814278624
ACH-000159,0.1626464332656975
ACH-000160,0.023760563541934676
ACH-000163,0.14892610451885438
ACH-000167,-0.2588759961444667
ACH-000168,0.1451991900845568
ACH-000169,-0.123764101213389
ACH-000178,0.020953644095580842
ACH-000183,-0.02853537170862138
ACH-000188,-0.036089032535176715
ACH-000189,0.035882446012194924
ACH-000190,0.23154065904167875
ACH-000198,-0.0369813136159205
ACH-000203,0.19888574593305144
ACH-000204,0.1788285915348698
ACH-000206,0.15311263053860427
ACH-000207,0.10318950265886018
ACH-000208,0.3265861380645069
ACH-000210,0.16625278518063244
ACH-000211,-0.09963377022130733
