,LDLR (3949)
ACH-000004,-0.3709709507702383
ACH-000005,-0.4476567412935056
ACH-000007,-0.10126414631692687
ACH-000009,-0.03673314799013711
ACH-000011,0.002242246977322216
ACH-000012,-0.27634388534763155
ACH-000013,-0.10964003700294968
ACH-000014,-0.17917738514313888
ACH-000015,-0.20773806966337008
ACH-000017,-0.10439912595904448
ACH-000018,-0.01807847071424979
ACH-000019,-0.3988250566023999
ACH-000021,-0.15814145450445824
ACH-000022,-0.14148087040491586
ACH-000025,-0.12715349938187034
ACH-000028,-0.3519562198123961
ACH-000030,-0.07155534969243102
ACH-000035,-0.3103049612318918
ACH-000036,-0.19280177918893487
ACH-000037,0.061464638575218375
ACH-000039,-0.3796409229518327
ACH-000040,-0.12642472138097818
ACH-000041,-0.295338099764662
ACH-000042,0.02939542122802028
ACH-000045,-0.4656518164099263
ACH-000047,-0.0016648229353920447
ACH-000052,-0.23040724426177395
ACH-000053,-0.3980401649044056
ACH-000054,-0.11185437660429116
ACH-000055,-0.2126283080313876
ACH-000060,-0.0423345255529895
ACH-000067,-0.25302996314290044
ACH-000070,0.06801958834305742
ACH-000075,-0.16933902487164046
ACH-000078,-0.19030643958333315
ACH-000082,-0.3759330215740581
ACH-000085,-0.3025859103064497
ACH-000086,-0.3162158068328597
ACH-000087,-0.2262944857949885
ACH-000092,-0.4209860989236681
ACH-000095,-0.15063809245658133
ACH-000097,-0.09325592531643503
ACH-000098,-0.3078184330537927
ACH-000099,-0.22979102091379044
ACH-000108,-0.2035676466896011
ACH-000113,-0.2459662898937716
ACH-000116,-0.2074934159427333
ACH-000118,0.0977071178413874
ACH-000120,-0.3074134301499097
ACH-000123,-0.4232846658123911
ACH-000127,0.05516935312577072
ACH-000128,-0.2758952709284734
ACH-000132,-0.1137800975635007
ACH-000133,-0.3172558010744688
ACH-000137,-0.2174895441253596
ACH-000138,-0.14411040428550995
ACH-000142,-0.2658926165880613
ACH-000143,0.08175141820963433
ACH-000146,-0.27602834833952183
ACH-000148,-0.3678930465240245
ACH-000150,-0.14638145019841872
ACH-000152,-0.11466886054735895
ACH-000153,0.11990795635564455
ACH-000159,-0.23064400317431585
ACH-000160,-0.31324855266940715
ACH-000163,-0.2891667557064139
ACH-000167,-0.5311903127389312
ACH-000168,-0.22210921060785646
ACH-000169,-0.12499248687693855
ACH-000178,-0.04075956006861433
ACH-000183,-0.1828997300225528
ACH-000188,-0.4736450820642495
ACH-000189,-0.09261290658963514
ACH-000190,-0.24275712587555925
ACH-000198,-0.15156394258297376
ACH-000203,0.5395788964786293
ACH-000204,0.0391326305063177
ACH-000206,-0.25944441766239923
ACH-000207,-0.15481727169075413
ACH-000208,-0.09009439557495684
ACH-000210,0.0865848119567481
ACH-000211,-0.2317930242991435
ACH-000215,-0.12057774088680932
ACH-000221,-0.23858245581524598
ACH-000222,-0.3837235113238513
ACH-000223,-0.07663826075876735
ACH-000226,-0.5810347562592697
ACH-000227,-0.28352528032140545
ACH-000228,-0.35679226047754925
ACH-000231,0.014675898481043469
ACH-000232,-0.18534592311520312
ACH-000233,-0.4633374529994003
ACH-000234,-0.2671447817544134
ACH-000235,-0.1346959849440699
ACH-000237,-0.0720954554440497
ACH-000238,0.01217064691581502
ACH-000242,-0.563755761962995
ACH-000243,-0.19070789260654453
ACH-000244,-0.4504428421739465
ACH-000246,-0.32193714713278504
ACH-000248,-0.1510196094617761
ACH-000250,-0.02477496578947553
ACH-000251,-0.2803790591653729
ACH-000252,-0.2081170202324817
ACH-000253,-0.004651858586674927
ACH-000255,-0.18810895278999173
ACH-000256,-0.2684102131242756
ACH-000257,-0.04905587961468548
