,GFI1B (8328)
ACH-000153,0.050060739227268745
ACH-000159,-0.07764439182463917
ACH-000160,0.18333796338424052
ACH-000163,-0.07500257137313338
ACH-000167,0.29469526446522304
ACH-000168,-0.23104748668820346
ACH-000169,-0.12728869940798074
ACH-000178,-0.03903307297604225
ACH-000183,-0.0776632642979531
ACH-000188,-0.21373792261417549
ACH-000189,0.012193270284965044
ACH-000190,0.2740806178067806
ACH-000198,-0.04305490979095248
ACH-000203,0.22693134708309634
ACH-000204,0.010047835183077286
ACH-000206,-0.02598248292952325
ACH-000207,-0.14967182428419493
ACH-000208,-0.2678528616529797
ACH-000210,0.217851183824074
ACH-000211,-0.1084629578892016
ACH-000215,-0.07767237384093753
ACH-000221,-0.015137916923291184
ACH-000222,-0.03241019838656765
ACH-000223,-0.059174366321681264
ACH-000226,-0.08299261339694533
ACH-000227,-0.1447583657718053
ACH-000228,0.0647018591549573
ACH-000231,-0.030474416450969027
ACH-000232,-0.017254805176554113
ACH-000233,-0.10380229803434683
ACH-000234,-0.05442895941961747
ACH-000235,-0.08693002561330809
ACH-000237,-0.15213686192117296
ACH-000238,-0.24340682958963905
ACH-000242,0.04635277053459775
ACH-000243,-0.03428111123354525
ACH-000244,-0.1052582643001798
ACH-000246,0.00888609003844739
ACH-000248,0.07055923975430957
ACH-000250,-0.05235854981212286
ACH-000251,-0.214269702192811
ACH-000252,-0.2323024562681037
ACH-000253,-0.07922627900422291
ACH-000255,-0.11346434720735862
ACH-000256,-0.07768693475800575
ACH-000257,-0.04280082623723022
ACH-000258,0.024118219212674197
ACH-000259,-0.08377293353408778
ACH-000260,-0.08143149425632673
ACH-000261,-0.05270111984839418
ACH-000262,-0.24017011334462
ACH-000263,-0.20787549935351607
ACH-000264,-0.10238981139034084
ACH-000265,-0.016359160134202654
ACH-000266,-0.11021009684358653
ACH-000272,-0.03185312843274908
ACH-000274,-0.08166898544080192
ACH-000277,-0.16109276919478668
ACH-000278,-0.1172412563551103
ACH-000279,0.028893163438653623
ACH-000280,-0.23863789414544234
ACH-000281,-0.10490984275079518
ACH-000288,0.04596522583196171
ACH-000291,-0.0822822016256606
ACH-000293,-0.14287706965592034
ACH-000294,-0.05703886013711091
ACH-000295,0.08524518356692974
ACH-000296,-0.08227592669974661
ACH-000302,-0.055021780622165783
ACH-000304,-0.11238086631605937
ACH-000307,-0.044156667472076604
ACH-000308,-0.034092587604154005
ACH-000310,-0.020946750272965282
ACH-000311,-0.08732208108056372
ACH-000312,-0.1415542274140527
ACH-000315,-0.14732412476320975
ACH-000316,-0.176816562885684
ACH-000317,-0.1127927172339697
ACH-000318,-0.13621128924782974
ACH-000319,-0.05678236173276278
ACH-000320,0.025827285422329132
ACH-000322,-0.3821917199418372
ACH-000323,-0.10051781616952707
ACH-000324,-0.15944947868199572
ACH-000329,-0.0953140096079282
ACH-000330,-0.09739283852077832
ACH-000331,-0.1516203472945345
ACH-000332,-0.06326227244309099
ACH-000334,0.019584313817320342
ACH-000335,-0.07078098181915521
ACH-000336,-0.0683252834724371
ACH-000337,-0.1572466038849922
ACH-000338,-0.27437067695011985
ACH-000339,-0.06764101000926054
ACH-000341,-0.03386794699761017
ACH-000348,0.03064520598340837
ACH-000350,-0.1189480345185364
ACH-000352,-0.04535081693990842
ACH-000356,-0.14935923091678122
ACH-000361,-0.21798737409964752
ACH-000362,-0.1378146752194731
ACH-000363,-0.11909986252832926
ACH-000364,-0.009841411376178194
ACH-000365,-0.11791628848844204
ACH-000366,-0.1383536527855878
ACH-000368,0.01730545341084094
ACH-000374,-0.013593716783289007
ACH-000375,-0.006658035765147493
ACH-000376,0.0030882113214917195
ACH-000381,-0.11834645256934907
ACH-000383,-0.00920629061198174
ACH-000387,-0.6697714351617869
ACH-000389,-0.17910393424867868
ACH-000390,-0.10551033343988783
ACH-000393,-0.1188951434448676
ACH-000395,-0.20581040455813526
ACH-000396,-0.08350678957631473
ACH-000397,-0.04755126925620788
ACH-000401,-0.33845427494690544
ACH-000402,-0.15541732003459008
ACH-000403,-0.21147155157130013
ACH-000404,-0.29115815495473124
ACH-000406,-0.07239167185526997
ACH-000407,-0.012849181831310594
ACH-000408,-0.15200528000995606
ACH-000410,-0.05974480982271287
ACH-000411,-0.11053214978794476
ACH-000414,-0.1717173115819027
ACH-000415,0.010768425007405463
ACH-000416,-0.167729753395149
ACH-000420,0.100146077444766
ACH-000421,-0.07499788849273899
ACH-000424,-0.037511010460693564
ACH-000425,-0.07483503451602692
ACH-000426,-0.00652242306995864
ACH-000427,-0.17219150821098198
ACH-000433,0.08551336690415819
ACH-000435,-0.35574959863694783
ACH-000436,-0.019271493613386582
ACH-000444,-0.036068468529247534
ACH-000445,-0.2972544615722982
ACH-000448,-0.06327106089655049
ACH-000450,-0.1359914631716123
ACH-000452,-0.09255477290301126
ACH-000454,-0.22916774246118865
ACH-000458,-0.19632641777875987
ACH-000459,-0.1236083631854907
ACH-000460,-0.006354432256315953
ACH-000461,-0.04359426262556043
ACH-000463,0.060567621682318815
ACH-000464,-0.10531850981221516
ACH-000466,-0.1603143759531983
ACH-000467,-0.08170205252323018
ACH-000468,-0.09302760984414944
ACH-000469,-0.09165526235212623
ACH-000470,-0.07290615083915912
ACH-000471,-0.05588164257746443
ACH-000472,-0.05893028143885875
ACH-000473,-0.09385444696473938
ACH-000475,-0.04488929545611313
ACH-000476,-0.042811772433508435
ACH-000477,0.17502389546465194
ACH-000479,-0.18040253154324745
ACH-000480,0.016050429727497366
ACH-000481,-0.0548730353292467
ACH-000483,-0.07981783223876203
ACH-000484,-0.15974108932414866
ACH-000485,-0.1064882396614692
ACH-000486,0.017286399306761787
ACH-000487,-0.34357549478743626
ACH-000488,-0.16776882309861313
ACH-000490,-0.10419444936993373
ACH-000491,-0.06973654527187115
ACH-000495,-0.2224553050958908
ACH-000496,-0.0419021492067892
ACH-000499,0.0846858892125208
ACH-000500,-0.1933696659670001
ACH-000502,-0.06731715605287505
ACH-000503,0.04376800813951477
ACH-000505,-0.029357585632988323
ACH-000507,-0.13770754237574856
ACH-000510,-0.044290733132185005
ACH-000511,-0.02025013474321414
ACH-000512,0.12142667439981718
ACH-000516,-0.020484982114035388
ACH-000517,-0.12727643051195905
ACH-000518,-0.014148357928067009
ACH-000520,-0.17426801478598847
ACH-000521,-0.1445267379077301
ACH-000522,-0.028277160770783138
ACH-000524,-0.09231323830389762
ACH-000527,-0.040465952942232285
ACH-000528,-0.06923951359416379
ACH-000537,-0.057514189895552764
ACH-000541,-0.053067453396949835
ACH-000542,0.00377815714435455
ACH-000544,-0.19358043953030848
ACH-000545,-0.008259174367370595
ACH-000547,-0.11053025350032032
ACH-000548,-0.022462460348758668
ACH-000549,-0.19671540786286434
ACH-000550,-0.11635468587739645
ACH-000552,-0.12650026105798906
ACH-000556,-0.1391486281905874
ACH-000557,-0.10716470940460636
ACH-000569,-0.1977016042007533
ACH-000570,-0.0717998050150035
ACH-000571,-0.05080943263761857
ACH-000573,-0.03307686518816105
ACH-000576,-0.22500352141338387
ACH-000579,-0.11841788948374615
ACH-000580,0.11238648000881996
ACH-000584,-0.12368052816302193
ACH-000585,-0.06431563271609535
ACH-000588,-0.021131165168269204
ACH-000589,-0.18411077489715347
ACH-000591,-0.05754769705274415
ACH-000593,-0.255503209648755
ACH-000600,-0.11891433582652558
ACH-000601,-0.13530157642755733
ACH-000605,-0.10937685823877463
ACH-000606,-0.028596081071152687
ACH-000608,-0.09386953268605792
ACH-000614,0.13886390911216084
ACH-000616,0.04992876166745276
ACH-000618,-0.02351864145555349
ACH-000619,-0.3038277458063069
ACH-000620,-0.006228345615413842
ACH-000621,-0.07192922381514955
ACH-000622,-0.17155998764581806
ACH-000623,-0.1145391843530527
ACH-000624,-0.0728481139429082
ACH-000627,-0.07579333984622279
ACH-000630,-0.10610701464006224
ACH-000631,0.2228989788124552
ACH-000632,0.08893755774681295
ACH-000633,-0.05662515755723412
ACH-000637,-0.06271261162496983
ACH-000638,-0.11286989680441115
ACH-000646,-0.12414662394379596
ACH-000647,-0.09169010545172702
ACH-000648,-0.31306238017333204
ACH-000649,-0.0322316886113398
ACH-000651,-0.13039746628308665
ACH-000652,-0.07246689975988319
ACH-000653,-0.07804475009141708
ACH-000657,-0.16610121358117286
ACH-000658,-0.23932843641842566
ACH-000661,0.014364636080161954
ACH-000662,-0.17486813099115273
ACH-000663,-0.09434657532917363
ACH-000665,-0.00916974471624835
ACH-000671,-0.07111311415058838
ACH-000672,-0.7991626085805819
ACH-000673,-0.07115237947252208
ACH-000676,-0.15019343915799416
ACH-000677,-0.0668991939831284
ACH-000681,-0.06825684553432862
ACH-000683,-0.154259417487072
ACH-000684,-0.055006929783595206
ACH-000688,-0.13442813243766544
ACH-000693,-0.057905360436709234
ACH-000694,-0.08039705469228388
ACH-000695,-0.08975367165052152
ACH-000696,-0.13105565910791295
ACH-000697,-0.16162279889485284
ACH-000699,0.008535731649301725
ACH-000701,0.03294393673153051
ACH-000706,-0.026296434428122115
ACH-000711,-0.10216397412252608
ACH-000713,-0.2224613525657762
ACH-000714,-0.07884971109727773
ACH-000718,-0.06884237005329905
ACH-000720,-0.1599881496043434
ACH-000721,-0.2063655725232533
ACH-000724,0.08009002969496799
ACH-000725,0.014298854461858522
ACH-000732,-0.4354245772602368
ACH-000734,-0.10012610758457964
ACH-000735,-0.09904924181374714
ACH-000736,-0.023563504429202083
ACH-000738,-0.14031798253307107
ACH-000746,-0.051747091000853424
ACH-000747,-0.1292859827999296
ACH-000748,-0.17904692657490365
ACH-000753,-0.10137527397765808
ACH-000756,-0.06478526095006594
ACH-000757,-0.14838564163065612
ACH-000758,-0.054243760539737854
ACH-000760,-0.036492116313545916
ACH-000762,-0.020127352029234248
ACH-000763,0.010611939504857905
ACH-000764,-0.13690300475061526
ACH-000765,0.04058037455088447
ACH-000766,0.03711033972111677
ACH-000767,-0.4028529385298902
ACH-000768,-0.015371565659141212
ACH-000769,-0.20770583026254305
ACH-000770,-0.07769958581659547
ACH-000771,-0.2543709466979001
ACH-000773,-0.08468769704970609
ACH-000776,-0.27078991395430285
ACH-000777,0.01627450267875662
ACH-000778,-0.012873084166667449
ACH-000781,-0.14022783390999174
ACH-000782,-0.18318550855632834
ACH-000783,-0.1677801427287568
ACH-000784,-0.04084026518537083
ACH-000785,-0.10734751928876203
ACH-000787,-0.09230771061300633
ACH-000788,-0.032699372284405906
ACH-000791,-0.12055463473273577
ACH-000792,-0.034133600986301686
ACH-000794,-0.06110532463817093
ACH-000796,-0.08929543285582278
ACH-000798,0.013980766214779115
ACH-000799,-0.20911094825687845
ACH-000800,-0.14945810480619426
ACH-000802,-0.05264082465188097
ACH-000804,-0.12970648114952585
ACH-000805,0.051227010606047084
ACH-000809,-0.04187100170526768
ACH-000810,-0.1992804514833216
ACH-000811,-0.1090019956918166
ACH-000817,-0.03193315546110183
ACH-000819,-0.242236802042794
ACH-000820,0.0006406672830082052
ACH-000821,-0.15290255729211086
ACH-000822,-0.03759082091949554
ACH-000823,-0.10094507495289007
ACH-000824,-0.09792752382391127
ACH-000827,-0.0327606573136474
ACH-000829,-0.2560401167054265
ACH-000831,-0.0368006160739751
ACH-000832,-0.028578845520634232
ACH-000833,-0.15312973651120002
ACH-000834,-0.2565165617812929
ACH-000835,-0.09863799251718328
ACH-000836,0.14416378786358516
ACH-000837,0.023441253240925296
ACH-000838,0.0726667217682549
ACH-000839,-0.3056085645380685
ACH-000840,-0.11811763955116875
ACH-000841,-0.09711136826018832
ACH-000843,0.10356818295774538
ACH-000846,-0.19053134273620728
ACH-000847,-0.15207750810798684
ACH-000848,0.037177785679567
ACH-000849,-0.13645663535992453
ACH-000851,0.08072455258407703
ACH-000855,-0.09082561069486574
ACH-000856,-0.2156662793937917
ACH-000858,-0.13840133379447858
ACH-000859,-0.030085515141096943
ACH-000861,-0.10748754417179382
ACH-000862,-0.005997857150103596
ACH-000865,0.016026335677002432
ACH-000866,-0.16261984836349713
ACH-000867,-0.05767990139083985
ACH-000869,0.04465524232980871
ACH-000872,-0.052093497952107104
ACH-000873,-0.18157583592022766
ACH-000876,-0.08411283753719488
ACH-000878,-0.14624143825024746
ACH-000880,-0.20464591450051287
ACH-000881,0.06697630864777478
ACH-000882,-0.10156078294020822
ACH-000884,-0.07343315825658854
ACH-000885,-0.08700044484752154
ACH-000887,-0.07702169409816835
ACH-000889,-0.136054587981176
ACH-000896,0.048599293092906656
ACH-000898,-0.0636546040526231
ACH-000900,-0.2028868842705031
ACH-000901,-0.07075444430995685
ACH-000905,-0.022383009865113296
ACH-000906,-0.0695369627220711
ACH-000907,-0.20984491776571654
ACH-000910,-0.041828130865376366
ACH-000911,-0.08163864655096584
ACH-000912,-0.1372967179882766
ACH-000913,-0.1827022160779992
ACH-000915,-0.1009856437749456
ACH-000916,-0.08886039672591788
ACH-000917,0.031093791090298313
ACH-000920,0.04442344803722395
ACH-000921,-0.12822449477103254
ACH-000924,-0.022763179958241987
ACH-000926,-0.16320568653509487
ACH-000928,-0.23655161130807584
ACH-000929,-0.047576385957078485
ACH-000932,-0.09460267807996567
ACH-000935,-0.127658068308616
ACH-000936,-0.1354399690746746
ACH-000937,-0.29631331477930084
ACH-000938,-0.04565087468375919
ACH-000939,0.15011758585067705
ACH-000941,-0.04647997161959037
ACH-000943,0.005493780949172313
ACH-000946,-0.07774575079275135
ACH-000947,-0.06385017416037005
ACH-000948,-0.21091964097002036
ACH-000950,0.0340317418806052
ACH-000953,-0.15070190486901175
ACH-000954,-0.23026929444865585
ACH-000957,-0.0484814994520297
ACH-000958,0.002879975411870096
ACH-000960,-0.020905008020658054
ACH-000963,-0.1580135931376383
ACH-000968,-0.04854299041266395
ACH-000969,-0.11363401043988282
ACH-000972,-0.04032598372023586
ACH-000973,-0.11338025695915327
ACH-000974,-0.12657962918361046
ACH-000978,-0.0634199740778201
ACH-000984,-0.06576297362199224
ACH-000986,-0.10119402785615617
ACH-000988,-0.03657546017651657
ACH-000993,-0.1555401404534882
ACH-000994,-0.15296980459996112
ACH-000996,-0.04164516837750403
ACH-001001,-0.030295818486430426
ACH-001020,0.09830212938869808
ACH-001028,-0.0842585613146958
ACH-001031,-0.15314673979940924
ACH-001038,-0.026292734101671024
ACH-001048,-0.16085277526179975
ACH-001050,-0.01959769128870066
ACH-001053,0.022390118352865453
ACH-001054,0.035449691225788345
ACH-001061,0.0015677798583718574
ACH-001067,-0.08516763115757095
ACH-001075,-0.1894033567982091
ACH-001096,-0.16910514013346062
ACH-001111,-0.2442142409977965
ACH-001119,-0.12751698611968906
ACH-001128,0.7037031024003444
ACH-001134,-0.21187858758283512
ACH-001151,-0.11000790093401557
ACH-001163,-0.15653788701936674
ACH-001164,-0.02167308652839985
ACH-001183,0.025949612137147075
ACH-001192,0.10210169821446588
ACH-001193,0.12600388605314522
ACH-001196,-0.1043569711505788
ACH-001197,-0.15088138596458225
ACH-001205,-0.14973184431736158
ACH-001211,-0.043639363940088736
ACH-001212,-0.2296235162929679
ACH-001228,-0.2638963889258542
ACH-001232,-0.1105959329275083
ACH-001239,-0.12689178891318062
ACH-001270,-0.16896320192584086
ACH-001274,0.03722924364262735
ACH-001275,-0.16615260130118012
ACH-001277,-0.1816490382288432
ACH-001278,-0.060250374261431774
ACH-001280,-0.4141792505013042
ACH-001283,0.06656845429448427
ACH-001289,-0.2444898451915253
ACH-001300,-0.09049777724145608
ACH-001301,-0.1145132906056336
ACH-001302,0.0585903958010125
ACH-001306,-0.027409962060988724
ACH-001318,-0.1187255181074012
ACH-001322,-0.2481713903314201
ACH-001328,-0.11430444407449965
ACH-001332,0.02394996987885872
ACH-001336,-0.003751483866260171
ACH-001346,0.042065827492340814
ACH-001353,-0.013970773893434615
ACH-001354,-0.17871686067210776
ACH-001367,-0.047934359179122865
ACH-001368,-0.06805638083549045
ACH-001374,-0.04573798313687007
ACH-001377,-0.04618202175586387
ACH-001380,-0.13184680051109168
ACH-001391,-0.12417077495323467
ACH-001408,-0.17902784972919308
ACH-001430,0.15380428869115614
ACH-001431,-0.1534022684560062
ACH-001450,-0.08706230983558616
ACH-001496,0.0032036578502948393
ACH-001500,-0.047157377081578536
ACH-001523,-0.09520224979748353
ACH-001532,-0.19341069377467196
ACH-001550,0.16246798948010294
ACH-001552,-0.0426096701401464
ACH-001554,-0.06292927940386983
ACH-001654,-0.17830434934691336
ACH-001735,-0.0788296539661224
ACH-001736,-0.14968256915963
ACH-001737,0.06034645913620105
ACH-001740,-0.0892770015725315
ACH-001745,-0.07033617005709257
ACH-001765,-0.06939497555793829
