,GPR137B (7107)
ACH-000646,0.12354120233735215
ACH-000647,0.011298965320051192
ACH-000648,-0.13038715897881148
ACH-000649,-0.08320930356306247
ACH-000651,0.11703578681553416
ACH-000652,0.0554530800079778
ACH-000653,0.03340598672738184
ACH-000657,-0.2340126575894119
ACH-000658,0.04912837651828239
ACH-000661,0.13950160910036846
ACH-000662,-0.2703880043335294
ACH-000663,0.032707483443967504
ACH-000665,-0.05216452711646431
ACH-000671,-0.06989970124736426
ACH-000672,0.0687194612138725
ACH-000673,-0.19485647003130604
ACH-000676,-0.10115262390856053
ACH-000677,-0.06447401699550054
ACH-000681,-0.0937522603000215
ACH-000683,-0.09651613767613808
ACH-000684,-0.15756486260998728
ACH-000688,0.005095743662827299
ACH-000693,0.02903222957942582
ACH-000694,0.0009584037924261547
ACH-000695,-0.22373786805079648
ACH-000696,-0.006743819254695546
ACH-000697,-0.09310999134553977
ACH-000699,-0.090857014721023
ACH-000701,-0.05471996073432017
ACH-000706,-0.11119167546437936
ACH-000711,-0.0458808010703794
ACH-000713,-0.07378329737720797
ACH-000714,-0.06688132719250113
ACH-000718,-0.3157790588427023
ACH-000720,-0.02311091025381957
ACH-000721,0.04497814389105167
ACH-000724,-0.022508474139876826
ACH-000725,-0.0901818790437592
ACH-000732,0.1607997028825196
ACH-000734,-0.19755717054629887
ACH-000735,-0.02827342691474673
ACH-000736,-0.02578581032559024
ACH-000738,-0.14180357569435734
ACH-000746,0.014365432373707562
ACH-000747,0.05181712416825039
ACH-000748,-0.21713906529114915
ACH-000753,-0.10123967539873922
ACH-000756,-0.2884501188300872
ACH-000757,0.018565838530021958
ACH-000758,0.008467136237535255
ACH-000760,-0.127939096994116
ACH-000762,-0.027323935102859475
ACH-000763,-0.05752190958858928
ACH-000764,0.17193937595507613
ACH-000765,-0.11287481397519353
ACH-000766,-0.18258869582720685
ACH-000767,2.310967896019601e-05
ACH-000768,-0.2327748478531409
ACH-000769,-0.012150468214822284
ACH-000770,0.02096655953249829
ACH-000771,-0.15647167253350622
ACH-000773,-0.04422224966958962
ACH-000776,-0.0637104501048503
ACH-000777,-0.023640852720473855
ACH-000778,-0.2118351841702663
ACH-000781,-0.11134246163301904
ACH-000782,-0.113934444306852
ACH-000783,-0.19673912761399626
ACH-000784,-0.0020382629996622387
ACH-000785,-0.0180851076343144
ACH-000787,-0.11405080954145222
ACH-000788,-0.1003302125532576
ACH-000791,-0.13648523465769474
ACH-000792,-0.16130890565045358
ACH-000794,-0.19778991151002995
ACH-000796,-0.02743977499306717
ACH-000798,-0.04907929036420065
ACH-000799,-0.13447668238210325
ACH-000800,-0.09230097629447788
ACH-000802,-0.07809519562470632
ACH-000804,-0.3477244907497317
ACH-000805,-0.034082160501243325
ACH-000809,-0.09614894826951367
ACH-000810,-0.08571119225095865
ACH-000811,-0.06150929158643454
ACH-000817,-0.05035939224912123
ACH-000819,0.15604757723636115
ACH-000820,-0.027092831253159044
ACH-000821,-0.02125742013647218
ACH-000822,-0.043679236405428916
ACH-000823,-0.04296740738632825
ACH-000824,-0.18120753466088374
ACH-000827,-0.06474042510400227
ACH-000829,0.025954031364584525
ACH-000831,-0.07909828709745112
ACH-000832,-0.1185617680832656
ACH-000833,0.10372665323877824
ACH-000834,-0.14919020440138908
ACH-000835,-0.1627106663915694
ACH-000836,-0.1608734306577521
ACH-000837,-0.01544509744741615
ACH-000838,0.0038108069068695056
ACH-000839,0.06052411599975625
ACH-000840,-0.08011280298890891
ACH-000841,-0.2097584525607603
ACH-000843,-0.08601173695354868
ACH-000846,-0.2907296696890007
ACH-000847,-0.06591599651991183
ACH-000848,0.0403672566222657
ACH-000849,-0.06333329763629697
ACH-000851,-0.00749714251231458
ACH-000855,0.031190532846205495
ACH-000856,0.07838445405852766
ACH-000858,-0.04599073119650144
ACH-000859,-0.01954229224622929
ACH-000861,-0.17275220477643285
ACH-000862,-0.017661434916626112
ACH-000865,-0.05687561861137374
ACH-000866,-0.1388794179480473
ACH-000867,-0.19385270163556947
ACH-000869,-0.0193391235308412
ACH-000872,-0.01930407076012728
ACH-000873,-0.0912075997966336
ACH-000876,-0.1442758066398772
ACH-000878,-0.0043734859086656495
ACH-000880,-0.2431898396842448
ACH-000881,-0.09691193331489924
ACH-000882,-0.12448700119917322
ACH-000884,-0.1616561800561566
ACH-000885,-0.2444258423311011
ACH-000887,-0.07349996542632073
ACH-000889,-0.050228850216952496
ACH-000896,-0.026584785930206863
ACH-000898,-0.010222696752944332
ACH-000900,-0.10484263627262516
ACH-000901,-0.07152061795394693
ACH-000905,-0.042649353518205466
ACH-000906,-0.06547183111667297
ACH-000907,-0.0724066398986503
ACH-000910,-0.22654001366805745
ACH-000911,-0.12702076826484293
ACH-000912,0.001934957980840488
ACH-000913,-0.2239332293625993
ACH-000915,0.0806797633179864
ACH-000916,-0.12473375415296195
ACH-000917,-0.11355303415672455
ACH-000920,-0.05261555973520202
ACH-000921,0.05326072400491807
ACH-000924,-0.08826696354724825
ACH-000926,-0.15981146193263093
ACH-000928,0.2481795203204168
ACH-000929,-0.06213250652939109
ACH-000932,0.09323171361740434
ACH-000935,-0.0711211519716599
ACH-000936,-0.11353015408858633
ACH-000937,-0.09683710089902822
ACH-000938,-0.06738675189663966
ACH-000939,-0.08535600058473408
ACH-000941,-0.03556413356828713
ACH-000943,0.028709475419181594
ACH-000946,-0.15058516372862196
ACH-000947,-0.04845002926644757
ACH-000948,-0.2438891896880332
ACH-000950,-0.12251920800047235
ACH-000953,-0.12411540297263506
ACH-000954,-0.4948230892394692
ACH-000957,-0.05630696751289953
ACH-000958,-0.06444808837368192
ACH-000960,-0.0777219670861055
ACH-000963,-0.17564952876786888
ACH-000968,-0.08319306064421557
ACH-000969,0.012947777594155387
ACH-000972,-0.3554285778423418
ACH-000973,-0.17656463822976856
ACH-000974,-0.12890342730428242
ACH-000978,-0.19196338733841414
ACH-000984,-0.016236216002009706
ACH-000986,-0.021514026698541498
ACH-000988,-0.09829651726784468
ACH-000993,0.012448056071713938
ACH-000994,-0.05044570602400465
ACH-000996,-0.15615060036444742
ACH-001001,-0.12879303443429366
ACH-001020,-0.2365034647244286
ACH-001028,-0.06476408088113815
ACH-001031,0.0159866396627151
ACH-001038,-0.022180083794025002
ACH-001048,-0.12436618127662084
ACH-001050,-0.17324115717024344
ACH-001053,0.02401734601303105
ACH-001054,-0.15384898301518593
ACH-001061,-0.1458997806970692
ACH-001067,-0.16951083806162084
ACH-001075,0.0029193928576684946
ACH-001096,-0.13335667193918155
ACH-001111,0.10128054275473307
ACH-001119,-0.15681863329273485
ACH-001128,-0.1532914714301383
ACH-001134,-0.12941435272822774
ACH-001151,-0.06246136667051585
ACH-001163,-0.11709440997863403
ACH-001164,-0.05278944703022092
ACH-001183,-0.08616591634007502
ACH-001192,-0.15821388154327798
ACH-001193,0.0571715928767201
ACH-001196,-0.09848490106905898
ACH-001197,-0.0368358109234581
ACH-001205,-0.12140416478811655
ACH-001211,-0.07855153427249513
ACH-001212,0.03430139740578185
ACH-001228,-0.03596247303328698
ACH-001232,-0.074986034866726
ACH-001239,-0.1152763415145836
ACH-001270,0.04198294655212365
ACH-001274,-0.08939134387519908
ACH-001275,-0.08933759296260832
ACH-001277,-0.07837364186368201
ACH-001278,0.1318743627598613
ACH-001280,-0.13043986081191095
ACH-001283,-0.10188617664054092
ACH-001289,-0.031117366439965717
ACH-001300,-0.03153227908158873
ACH-001301,-0.1782699572225465
ACH-001302,0.004501058250183525
ACH-001306,0.1166685929952404
ACH-001318,-0.2021798814370359
ACH-001322,-0.1781093573688188
ACH-001328,-0.092639264844787
ACH-001332,-0.06494051846091575
ACH-001336,-0.0994294049496026
ACH-001346,0.0746288717299146
ACH-001353,-0.09126458065463988
ACH-001354,0.16813952213061895
ACH-001367,0.05477875994027475
ACH-001368,-0.10711458034289427
ACH-001374,0.4459443102419888
ACH-001377,-0.08384189194375842
ACH-001380,-0.12391851867238192
ACH-001391,-0.0917438800831154
ACH-001408,-0.023564545078781744
ACH-001430,-0.72502903381094
ACH-001431,0.006509276770437875
ACH-001450,-0.022023559709468482
ACH-001496,0.028465063707787182
ACH-001500,-0.35034986386308564
ACH-001523,-0.014688696177489647
ACH-001532,-0.3136955936075211
ACH-001550,-0.08015713735188411
ACH-001552,-0.15410903703348447
ACH-001554,-0.09824860805611334
ACH-001654,-0.10940591789110883
ACH-001735,0.07375929826664455
ACH-001736,0.030267351962818895
ACH-001737,-0.16417989223048804
ACH-001740,-0.20700883892045055
ACH-001745,-0.22797354577180445
ACH-001765,-0.04372889879736983
