,MAP2K7 (5609)
ACH-000004,-0.3723355739130866
ACH-000005,-0.3837243261918323
ACH-000007,0.039198036618506515
ACH-000009,-0.10734080961813618
ACH-000011,-0.020962082667091063
ACH-000012,-0.06287420928688267
ACH-000013,-0.3253213244111677
ACH-000014,-0.29326284286748033
ACH-000015,-0.2468181746156501
ACH-000017,-0.2967144108842844
ACH-000018,-0.4020001672786719
ACH-000019,-0.20499510912774704
ACH-000021,-0.3286138788241297
ACH-000022,-0.2995751332421113
ACH-000025,-0.2515926748505545
ACH-000028,-0.3021046045506926
ACH-000030,-0.13438946557077958
ACH-000035,-0.2806803510174204
ACH-000036,-0.4775616796093868
ACH-000037,-0.3115191662865972
ACH-000039,-0.16891314315283767
ACH-000040,-0.5855920570227141
ACH-000041,-0.3162347913885032
ACH-000042,-0.2960233446354182
ACH-000045,-0.3971999431458634
ACH-000047,-0.4224781671397709
ACH-000052,-0.2301606863624983
ACH-000053,-0.23383086215653706
ACH-000054,-0.3087757375745004
ACH-000055,-0.25022887441160513
ACH-000060,-0.32526612744932365
ACH-000067,-0.5762701627082197
ACH-000070,-0.0691215828087656
ACH-000075,-0.39789936401420223
ACH-000078,-0.4436530762406298
ACH-000082,-0.369744918540525
ACH-000085,-0.5076669459854455
ACH-000086,-0.3413683853351511
ACH-000087,-0.2814841247213532
ACH-000092,-0.3972820397011424
ACH-000095,-0.3123937260802999
ACH-000097,-0.18754024919636944
ACH-000098,-0.41827951324831336
ACH-000099,-0.2718567811758356
ACH-000108,-0.4827048451404156
ACH-000113,-0.4861800883147193
ACH-000116,-0.3170654107223005
ACH-000118,-0.4414618822210621
ACH-000120,-0.3476922512254968
ACH-000123,-0.0929194554827916
ACH-000127,-0.37631465548674004
ACH-000128,-0.30761659447567835
ACH-000132,-0.04748671921222911
ACH-000133,-0.5047091080738889
ACH-000137,-0.5772452626243294
ACH-000138,-0.2635336726303785
ACH-000142,-0.2901088502014023
ACH-000143,-0.4767925362589501
ACH-000146,-0.22831383263162056
ACH-000148,-0.3766600389091367
ACH-000150,-0.3399318739178901
ACH-000152,-0.3684597415787708
ACH-000153,-0.04448745325887648
ACH-000159,-0.2303883803684571
ACH-000160,-0.30582932163959425
ACH-000163,-0.14609113258295214
ACH-000167,-0.5775532789759229
ACH-000168,-0.2593671756814032
ACH-000169,-0.3658867740739768
ACH-000178,-0.2634869678503742
ACH-000183,-0.1569261709376779
ACH-000188,-0.28926845053149913
ACH-000189,-0.1725326059209103
ACH-000190,-0.2531480725751951
ACH-000198,-0.1675248724579083
ACH-000203,0.14145890656017884
ACH-000204,-0.20964976899595927
ACH-000206,-0.4832668056248162
ACH-000207,-0.1948096739596332
ACH-000208,-0.35053775941443505
ACH-000210,-0.3157104036663681
ACH-000211,-0.4764912724661589
ACH-000215,-0.3294746197322435
ACH-000221,-0.2484460227292499
ACH-000222,-0.4703489774497994
ACH-000223,-0.34855599560053946
ACH-000226,-0.32962269116605925
ACH-000227,-0.4842292684591247
ACH-000228,-0.5101944261270488
ACH-000231,-0.1322576914121206
