,STX1B (112755)
ACH-000235,-0.046929420884537575
ACH-000237,-0.1488253855770063
ACH-000238,-0.015121013060897269
ACH-000242,-0.11638945466307107
ACH-000243,-0.20015050814016574
ACH-000244,-0.17495406528410026
ACH-000246,-0.03241126223585788
ACH-000248,-0.08014008270306927
ACH-000250,-0.150981236488793
ACH-000251,-0.08012871518986839
ACH-000252,-0.07144339053393163
ACH-000253,-0.033344534793045125
ACH-000255,-0.2150162980307702
ACH-000256,0.0008478643849018888
ACH-000257,-0.03295440184673406
ACH-000258,0.14028123341124582
ACH-000259,-0.03241965393851296
ACH-000260,-0.22267821639032695
ACH-000261,-0.2841387305622047
ACH-000262,-0.4629612474744571
ACH-000263,-0.18059813824077506
ACH-000264,-0.06808272645977519
ACH-000265,-0.2679343838958653
ACH-000266,-0.09424862126488943
ACH-000272,-0.1243452087199124
ACH-000274,-0.2205679343232836
ACH-000277,-0.14819746778640147
ACH-000278,-0.25033714575966143
ACH-000279,-0.18079758656385198
ACH-000280,-0.1591482138818582
ACH-000281,0.03201825286064132
ACH-000288,-0.2212888063416216
ACH-000291,-0.2342979957006925
ACH-000293,-0.2111626819814696
ACH-000294,-0.16315290290793005
ACH-000295,-0.10543096072756214
ACH-000296,-0.19347382263075194
ACH-000302,-0.16885273014714705
ACH-000304,-0.2812539959068191
ACH-000307,-0.1973428888747559
ACH-000308,-0.2052217478940785
ACH-000310,-0.23134637240456746
ACH-000311,-0.10163843109707428
ACH-000312,-0.11683550332460613
ACH-000315,-0.16544688266853716
ACH-000316,-0.18333845282480352
ACH-000317,-0.018150591292244663
ACH-000318,-0.1052691853870388
ACH-000319,-0.2277876068597593
ACH-000320,-0.005511613943253862
ACH-000322,-0.08627199304170184
ACH-000323,-0.01871686656430363
ACH-000324,-0.13157523513330202
ACH-000329,-0.14806596041026948
ACH-000330,-0.0683550565357386
ACH-000331,-0.26537061299582765
ACH-000332,-0.058766507362668335
ACH-000334,0.07132582423741209
ACH-000335,-0.05663488263999119
ACH-000336,-0.05399461953031992
ACH-000337,-0.25874292320993497
ACH-000338,-0.203567310518828
ACH-000339,-0.10774803701569123
ACH-000341,-0.22418523729795387
ACH-000348,-0.22395686622123864
ACH-000350,-0.10858760522175827
ACH-000352,-0.08325605305914932
ACH-000356,-0.4294427522112173
ACH-000361,-0.27544394906103314
ACH-000362,-0.09074304425683334
ACH-000363,-0.13983206856847274
ACH-000364,-0.12347658473037397
ACH-000365,-0.18534736355498493
ACH-000366,-0.19898812648604752
ACH-000368,-0.02115175386417495
ACH-000374,-0.2193659102790815
ACH-000375,-0.2533368511453761
ACH-000376,-0.1334052429193979
ACH-000381,-0.13412127373492738
ACH-000383,-0.058069204668728676
ACH-000387,-0.09701613274716964
ACH-000389,-0.0791410589993452
ACH-000390,-0.14692544435075114
ACH-000393,-0.07788033735000256
ACH-000395,-0.10106001880082276
ACH-000396,-0.018198907217276492
ACH-000397,-0.008180707501966703
ACH-000401,-0.18473721635803764
ACH-000402,-0.10598477491859863
ACH-000403,-0.08900774447140516
ACH-000404,-0.04204777900137066
ACH-000406,-0.16091780284119472
ACH-000407,-0.15289951710718994
ACH-000408,-0.1010460765536796
ACH-000410,-0.07132258932439306
ACH-000411,-0.03557815056267214
ACH-000414,-0.17269256244674258
ACH-000415,-0.17822950185530356
ACH-000416,-0.11015030884643556
ACH-000420,-0.25993114363250136
ACH-000421,-0.2028058762696104
ACH-000424,-0.32901891333876443
ACH-000425,-0.2247181551027889
ACH-000426,-0.12064799126982001
ACH-000427,-0.0827277158081883
ACH-000433,-0.2558319492003368
ACH-000435,-0.13768683744621554
ACH-000436,-0.3233531451508225
ACH-000444,-0.14690680963410385
ACH-000445,-0.3427782356223494
ACH-000448,-0.14310930226992102
ACH-000450,-0.0707081011510156
ACH-000452,-0.19694627191549272
ACH-000454,-0.35634560802989657
ACH-000458,-0.17624769911574814
ACH-000459,-0.2483797657430157
ACH-000460,-0.0689155123750873
ACH-000461,-0.2257403556896745
ACH-000463,-0.14292004628132254
ACH-000464,-0.11478516993270235
ACH-000466,-0.02343507631330411
ACH-000467,-0.197813805932214
ACH-000468,-0.1179483790917496
ACH-000469,-0.12481770465507727
ACH-000470,0.11632276874204045
ACH-000471,-0.14825782772335142
ACH-000472,-0.16262208156258626
ACH-000473,-0.1842215353868669
ACH-000475,-0.1397748661479106
ACH-000476,-0.12654710279419154
ACH-000477,-0.1964587932147847
ACH-000479,-0.3301301291570868
ACH-000480,-0.1379136122813731
ACH-000481,-0.14040364065538838
ACH-000483,-0.25838591347513845
ACH-000484,-0.05384480882062431
ACH-000485,-0.15266707434196808
ACH-000486,-0.20618062594072825
ACH-000487,-0.042286292134399335
ACH-000488,-0.10083998910008404
ACH-000490,-0.1963556010249076
ACH-000491,0.026326759202976318
ACH-000495,-0.08383914680258664
ACH-000496,-0.22885845968518898
ACH-000499,-0.1809897389605012
ACH-000500,-0.33569331422143145
ACH-000502,-0.193608523962156
ACH-000503,0.1348000936851706
ACH-000505,-0.2574420055659077
ACH-000507,-0.10341859823190533
ACH-000510,-0.31250634941962874
ACH-000511,-0.027543340011919142
ACH-000512,0.013385686866663577
ACH-000516,-0.15890263500638738
ACH-000517,-0.1948071665328528
ACH-000518,-0.0998964030196502
ACH-000520,-0.4045422580999983
ACH-000521,-0.10570415862775187
ACH-000522,-0.2453829876978957
ACH-000524,-0.10390373242480094
ACH-000527,-0.1672538846083493
ACH-000528,-0.1140582281271568
ACH-000537,-0.2049758575032187
ACH-000541,-0.021295772543434108
ACH-000542,-0.11988810338740954
ACH-000544,-0.19594166168872
ACH-000545,-0.2300465033093232
ACH-000547,-0.1945919769005832
ACH-000548,-0.1432863852601636
ACH-000549,-0.3151009864020544
ACH-000550,-0.13639224585270765
ACH-000552,-0.25564921282422165
ACH-000556,-0.2865116510112508
ACH-000557,-0.19393141348662726
ACH-000569,-0.0055944378522112675
ACH-000570,-0.06018733640012895
ACH-000571,-0.10186417260373144
ACH-000573,-0.11432174230355442
ACH-000576,-0.3126536776836901
ACH-000579,-0.07772619616278925
ACH-000580,-0.06562506585404246
ACH-000584,-0.114575411426869
ACH-000585,-0.19681485030972826
ACH-000588,-0.2948660197767304
ACH-000589,-0.2127987285182463
ACH-000591,-0.09813203609009882
ACH-000593,-0.13683504937724944
ACH-000600,-0.05110278168231487
ACH-000601,-0.09883816366970022
ACH-000605,-0.10229312697790297
ACH-000606,-0.2164008438048575
ACH-000608,-0.05416828980576549
ACH-000614,-0.32863390335302123
ACH-000616,-0.18920896477749266
ACH-000618,-0.1531538887140801
ACH-000619,-0.31029043371436404
ACH-000620,-0.1721588262830803
ACH-000621,-0.2218242616077116
ACH-000622,-0.188118318346992
ACH-000623,-0.049628986546263146
ACH-000624,-0.1930670196287405
ACH-000627,0.08110308511486025
ACH-000630,-0.1850884039652551
ACH-000631,-0.22064304777519075
ACH-000632,-0.22877989932076997
ACH-000633,-0.13271835229452386
ACH-000637,-0.1957850692304876
ACH-000638,-0.16912770904232066
ACH-000646,0.007055591603666831
ACH-000647,-0.1023721463735012
ACH-000648,-0.2436187953708163
ACH-000649,-0.06930372001897815
ACH-000651,-0.1459338044780208
ACH-000652,-0.12814412115136053
ACH-000653,-0.06368249332182056
ACH-000657,-0.2458952517225109
ACH-000658,-0.06331808722594315
ACH-000661,-0.05750874486478867
ACH-000662,0.03144061333626803
ACH-000663,-0.16922134484115356
ACH-000665,-0.2607647783096903
ACH-000671,-0.2082255069535824
ACH-000672,-0.022450045629310585
ACH-000673,-0.21261405756982885
ACH-000676,-0.08167412607699244
ACH-000677,-0.11919500326207975
ACH-000681,-0.2367122455811646
ACH-000683,-0.2080560915114145
ACH-000684,-0.2707978188339878
ACH-000688,-0.16215626187996887
ACH-000693,-0.17267236263222738
ACH-000694,-0.01078168688606418
ACH-000695,-0.2336688968739589
ACH-000696,-0.2340805358369209
ACH-000697,-0.11403018662003833
ACH-000699,-0.12437475757258018
ACH-000701,-0.15459670279755533
ACH-000706,-0.11853551458503145
ACH-000711,-0.15523673089823814
ACH-000713,-0.4249722946371488
ACH-000714,-0.031003273162238186
ACH-000718,-0.16787258689603546
ACH-000720,-0.09704767942829473
ACH-000721,-0.1329138424349203
ACH-000724,-0.28598017573739426
ACH-000725,-0.3132155830713093
ACH-000732,-0.27630613262184783
ACH-000734,-0.12164532226946845
ACH-000735,-0.1266520519115325
ACH-000736,-0.2785280800090945
ACH-000738,-0.11553214850749476
ACH-000746,-0.04727738295144168
ACH-000747,-0.3032397813553875
ACH-000748,-0.1734424243722996
ACH-000753,-0.21804789517621573
ACH-000756,-0.1640174448962394
ACH-000757,-0.456382969726958
ACH-000758,-0.3391749039288509
ACH-000760,-0.11998258937591008
ACH-000762,-0.29958607723990355
ACH-000763,-0.1839459688763086
ACH-000764,-0.07349153325049894
ACH-000765,-0.3219793012896213
ACH-000766,-0.3473037178852386
ACH-000767,-0.11790476423557192
ACH-000768,-0.14964187531610262
ACH-000769,-0.1995171889938844
ACH-000770,-0.16228907689754032
ACH-000771,-0.029296730605616862
ACH-000773,0.0047875369884594725
ACH-000776,-0.17538577175152442
ACH-000777,0.0801457788717095
ACH-000778,-0.2697504094751847
ACH-000781,-0.13572933737035695
ACH-000782,0.03149103140149074
ACH-000783,-0.048865716217924064
ACH-000784,-0.2865974899528609
ACH-000785,-0.115116718918994
ACH-000787,-0.09960103319283237
ACH-000788,-0.1957927111397517
ACH-000791,-0.033281797087806285
ACH-000792,-0.1704809756333193
ACH-000794,-0.2160879203453554
ACH-000796,-0.08230198741911145
ACH-000798,-0.25379120055707266
ACH-000799,-0.14295602847823186
ACH-000800,-0.04733336703436977
ACH-000802,-0.273045524786146
ACH-000804,-0.14936453545611827
ACH-000805,0.013344049310064287
ACH-000809,-0.0302578137150114
ACH-000810,-0.3456977917543915
ACH-000811,-0.1781979622535966
ACH-000817,-0.2221998661044128
ACH-000819,-0.25117708342880063
ACH-000820,-0.10954364244024427
ACH-000821,-0.2595218796238606
ACH-000822,-0.0961737111095523
ACH-000823,-0.10952151230658667
ACH-000824,-0.020668591570883143
ACH-000827,-0.2879411129800946
ACH-000829,0.014799753203433744
ACH-000831,-0.14025582722434116
ACH-000832,-0.3091589675397893
ACH-000833,-0.13554634412725586
ACH-000834,-0.1950328122281377
ACH-000835,-0.06396091945210362
ACH-000836,-0.2313094256601569
ACH-000837,-0.1302770114713772
ACH-000838,-0.2518564965453025
ACH-000839,-0.2521325986333595
ACH-000840,-0.2517442177308504
ACH-000841,-0.15799469970221364
ACH-000843,-0.1181903679417644
ACH-000846,-0.2620984972092512
ACH-000847,-0.1417523775176005
ACH-000848,-0.04818307969979197
ACH-000849,-0.11655935397941684
ACH-000851,-0.061333865607784525
ACH-000855,-0.13906000900678964
ACH-000856,-0.1767394190303645
ACH-000858,-0.2148042121544025
ACH-000859,-0.03897833131917863
ACH-000861,-0.2032489739235694
ACH-000862,-0.07266738806063956
ACH-000865,-0.18559838998397435
ACH-000866,-0.19197047332139813
ACH-000867,-0.16997327186825373
ACH-000869,-0.3055107466209087
ACH-000872,-0.3022381059656547
ACH-000873,-0.19655152611174095
ACH-000876,-0.11261106456898815
ACH-000878,0.17199496089706404
ACH-000880,-0.1834882715736015
ACH-000881,-0.0073734883363265015
ACH-000882,-0.19094517008945536
ACH-000884,-0.2518750585837873
ACH-000885,-0.1918158158720661
ACH-000887,-0.12399856477706805
ACH-000889,-0.1220620274049225
ACH-000896,-0.3180790801844715
ACH-000898,-0.2255194422780749
ACH-000900,-0.2519849458791563
ACH-000901,-0.25500960214496593
ACH-000905,-0.20633241178276546
ACH-000906,-0.038708422150844926
ACH-000907,0.04491965620260247
ACH-000910,-0.151520706489767
ACH-000911,-0.17622638102234528
ACH-000912,-0.24839336037633397
ACH-000913,-0.09991447289901163
ACH-000915,-0.10775391997481368
ACH-000916,-0.06676996267283082
ACH-000917,-0.2466553961583534
ACH-000920,-0.2835176613019803
ACH-000921,-0.08092424337132538
ACH-000924,-0.08035860439089976
ACH-000926,-0.16562765198386112
ACH-000928,-0.16359137598287787
ACH-000929,0.01486203400678604
ACH-000932,-0.2654421859936643
ACH-000935,-0.11458824635350365
ACH-000936,-0.19270556945358874
ACH-000937,-0.1114745717414398
ACH-000938,-0.18691849206107786
ACH-000939,-0.2028345460690152
ACH-000941,-0.26655094659371664
ACH-000943,-0.24796911471893024
ACH-000946,-0.10029541141224543
ACH-000947,-0.20662632718156834
ACH-000948,-0.21690407430316025
ACH-000950,-0.35712237581817163
ACH-000953,-0.41430201706009706
ACH-000954,-0.1084948149578366
ACH-000957,-0.13875927638045005
ACH-000958,-0.2498004129022349
ACH-000960,-0.21614169501433375
ACH-000963,-0.04995208341755981
ACH-000968,-0.2447928487813409
ACH-000969,-0.2345772156682156
ACH-000972,-0.28064724027370674
ACH-000973,-0.12506620262989734
ACH-000974,-0.21820967383118295
ACH-000978,-0.17414314318135676
ACH-000984,-0.14353656751349755
ACH-000986,-0.2263978913714907
ACH-000988,-0.1333356051461463
ACH-000993,-0.06894292469119395
ACH-000994,-0.10292403886168204
ACH-000996,-0.3151848282029845
ACH-001001,-0.10550380623936692
ACH-001020,-0.12069606660685672
ACH-001028,-0.07823606525823243
ACH-001031,-0.2793016388328883
ACH-001038,-0.21969338203946748
ACH-001048,0.0032134042090756296
ACH-001050,-0.11979878229234565
ACH-001053,-0.11471526954951936
ACH-001054,-0.09181671429623467
ACH-001061,-0.16280832834074752
ACH-001067,-0.16303633979202778
ACH-001075,-0.07082187773261556
ACH-001096,-0.1679510220534257
ACH-001111,-0.15313772679562646
ACH-001119,-0.04769769342977162
ACH-001128,-0.09217458439076097
ACH-001134,-0.17616696870134896
ACH-001151,-0.07259548095708877
ACH-001163,-0.11787308379243265
ACH-001164,-0.0996021674893742
ACH-001183,-0.0959558856635146
ACH-001192,-0.13565687297992618
ACH-001193,-0.43855767960804937
ACH-001196,-0.19927438542775006
ACH-001197,-0.09856306189623112
ACH-001205,-0.2584071041882716
ACH-001211,-0.16162771464442946
ACH-001212,-0.14720447582614604
ACH-001228,-0.1973290719255604
ACH-001232,-0.10960400535736643
ACH-001239,-0.24447438772269714
ACH-001270,-0.11326211855321235
ACH-001274,-0.027519999005415442
ACH-001275,-0.32409379357861245
ACH-001277,-0.0018085911366822489
ACH-001278,-0.14170208429795056
ACH-001280,-0.05228955187862215
ACH-001283,-0.10543296802879576
ACH-001289,-0.08954947380238024
ACH-001300,-0.018186899829563136
ACH-001301,-0.049317756600287435
ACH-001302,-0.07571829479667525
ACH-001306,-0.28217652474675115
ACH-001318,-0.2972783607970589
ACH-001322,-0.2131083182997313
ACH-001328,-0.07892124385374814
ACH-001332,-0.1765492023946566
ACH-001336,-0.17784852128977427
ACH-001346,-0.14688792361214628
ACH-001353,-0.1354233089144191
ACH-001354,-0.3057018736828545
ACH-001367,-0.08323268197480542
ACH-001368,-0.15322988842138896
ACH-001374,-0.04673311674301536
ACH-001377,-0.15404876433703069
ACH-001380,0.016804408771068785
ACH-001391,-0.2149012783207344
ACH-001408,-0.19920630348589968
ACH-001430,-0.2667815841816132
ACH-001431,-0.1062541981228428
ACH-001450,-0.20931486350432485
ACH-001496,-0.203313168435626
ACH-001500,0.020033990486182342
ACH-001523,-0.2785702172964378
ACH-001532,-0.08512504500066387
ACH-001550,0.008564905146131948
ACH-001552,-0.2595656538000804
ACH-001554,-0.0688992244253995
ACH-001654,-0.07403019469524208
ACH-001735,-0.0944874233774678
ACH-001736,-0.23769094659851164
ACH-001737,-0.18635002485095786
ACH-001740,-0.09263063133486693
ACH-001745,-0.11709669076434485
ACH-001765,-0.12322549786950253
