,TMCC2 (9911)
ACH-000004,-0.05162254827426255
ACH-000005,0.3067506107060733
ACH-000007,-0.1808755663216962
ACH-000009,-0.017478898537714168
ACH-000011,-0.013434749837616135
ACH-000012,0.038534160571057206
ACH-000013,0.02475252889478048
ACH-000014,-0.08278046364646154
ACH-000015,-0.1260191225929923
ACH-000017,0.0606842104007637
ACH-000018,-0.09597166834367382
ACH-000019,-0.19086744374232728
ACH-000021,-0.0663119321754361
ACH-000022,-0.07439634196496474
ACH-000025,-0.07667795083094966
ACH-000028,-0.11411943424590246
ACH-000030,0.0025717691427819176
ACH-000035,0.08537515982366041
ACH-000036,0.0368806505796183
ACH-000037,-0.14387859427005215
ACH-000039,-0.25991436061046586
ACH-000040,0.04238081110887866
ACH-000041,-0.0606347697411456
ACH-000042,-0.1077719447403631
ACH-000045,0.17343533202912803
ACH-000047,-0.04062854008252937
ACH-000052,-0.2170281347677133
ACH-000053,-0.026181712375507524
ACH-000054,0.0341118743966907
ACH-000055,-0.2751966029565032
ACH-000060,-0.031300480225206206
ACH-000067,0.049861890732359616
ACH-000070,-0.2082344560114636
ACH-000075,-0.02861070440125413
ACH-000078,-0.007181988642271426
ACH-000082,-0.1843055068402196
ACH-000085,-0.19421750565670573
ACH-000086,-0.2246680320620858
ACH-000087,-0.04569225557518999
ACH-000092,-0.13884476170029614
ACH-000095,-0.05546285837055777
ACH-000097,-0.10810273614019626
ACH-000098,-0.03628795764828599
ACH-000099,-0.041501309565483056
ACH-000108,0.033160138681389215
ACH-000113,-0.13443115170162426
ACH-000116,-0.02679065227342309
ACH-000118,0.036959282757948415
ACH-000120,0.020102496207994036
ACH-000123,-0.0449210114871449
ACH-000127,0.0007215963845289369
ACH-000128,-0.1460342800293777
ACH-000132,-0.286363168902329
ACH-000133,0.0218902274175514
ACH-000137,-0.10115938647865153
ACH-000138,0.028585741179182913
ACH-000142,-0.00829167475536458
ACH-000143,-0.06381428849789933
ACH-000146,-0.01380245501739458
ACH-000148,-0.013116114434228377
ACH-000150,-0.002358279370020789
ACH-000152,0.11443838659106775
ACH-000153,0.12134555229941725
ACH-000159,-0.03326329851373155
ACH-000160,-0.16041878394642872
ACH-000163,0.14360009561769554
ACH-000167,0.009888969882069654
ACH-000168,-0.057362027598974685
ACH-000169,-0.03531281175067992
ACH-000178,0.023190955001278258
ACH-000183,-0.3113635413439864
ACH-000188,0.010656818686109444
ACH-000189,-0.15576850752980628
ACH-000190,0.24422233350867506
ACH-000198,-0.07612923209674087
ACH-000203,0.20671395724850689
ACH-000204,0.018115606378087984
ACH-000206,-0.04973621972288927
ACH-000207,0.004357158404507976
ACH-000208,-0.003351764607095605
ACH-000210,-0.41880468034851936
ACH-000211,0.00911420739532275
ACH-000215,-0.02927243882947012
ACH-000221,-0.11946707738543265
ACH-000222,0.08647297604178644
ACH-000223,-0.028611052847894818
ACH-000226,-0.18060076851776596
ACH-000227,-0.09729559950030546
ACH-000228,-0.008355056432949834
ACH-000231,0.04709330089425697
ACH-000232,0.05911180909055695
ACH-000233,-0.1413543263875123
ACH-000234,-0.07588306685646898
ACH-000235,-0.1022589572304554
ACH-000237,-0.0011772997602363553
ACH-000238,-0.008443081006284487
ACH-000242,-0.01818501175097136
ACH-000243,0.033794385266477565
ACH-000244,0.10239408451073664
ACH-000246,0.03245880036164057
ACH-000248,-0.027605853875420576
ACH-000250,-0.12030843529940932
ACH-000251,-0.052030528521225215
ACH-000252,-0.07271039800942025
ACH-000253,-0.12094506218263988
ACH-000255,-0.08847890477970652
ACH-000256,0.04693535182466306
ACH-000257,-0.002586979786171341
ACH-000258,-0.09563311391712284
ACH-000259,0.014722795093948957
ACH-000260,-0.11106316688423867
ACH-000261,0.06723103593419939
ACH-000262,-0.008872922385508094
ACH-000263,-0.3715283392773441
ACH-000264,0.04413610973694828
ACH-000265,-0.01005583978594012
ACH-000266,-0.05090869350456086
ACH-000272,-0.01151288090301386
ACH-000274,-0.015355481079351509
ACH-000277,-0.1535812953522572
ACH-000278,0.032069216055745524
ACH-000279,0.02749790556372132
ACH-000280,-0.09504293914930846
ACH-000281,-0.14435861053286922
ACH-000288,-0.187235306824618
ACH-000291,0.011755179015447476
ACH-000293,0.07068988193280085
ACH-000294,-0.056939413961679626
ACH-000295,-0.0597500089420015
ACH-000296,0.08228389069066927
ACH-000302,-0.08692865781382758
ACH-000304,-0.2204783493559907
ACH-000307,0.024566125805642644
ACH-000308,-0.04603985819742944
