,PATE4 (399968)
ACH-000004,0.17282378856754993
ACH-000005,-0.036364114923112915
ACH-000007,0.18722482751071526
ACH-000009,0.01704919992267321
ACH-000011,0.1083186502913798
ACH-000012,0.014187728732918653
ACH-000013,0.05096221046778194
ACH-000014,0.06845799193537308
ACH-000015,0.2306156842995535
ACH-000017,0.1293578194354234
ACH-000018,0.2736422384356045
ACH-000019,0.06742882694856177
ACH-000021,0.1307946084019173
ACH-000022,0.06958126126824576
ACH-000025,0.2390685317290924
ACH-000028,0.12747939311414194
ACH-000030,0.12877132433357313
ACH-000035,0.06347543901133068
ACH-000036,0.005179895480657653
ACH-000037,0.15967701185985367
ACH-000039,0.1420130254729464
ACH-000040,0.128154943109377
ACH-000041,0.0369296036183859
ACH-000042,0.2119439978026328
ACH-000045,0.1845739120733848
ACH-000047,0.11592428703509833
ACH-000052,0.05931557413057657
ACH-000053,0.09592736765166412
ACH-000054,-0.05305396275135185
ACH-000055,0.112757803510641
ACH-000060,0.15264925391950993
ACH-000067,0.1607079615449125
ACH-000070,0.0962668807852561
ACH-000075,0.204946141976254
ACH-000078,0.0471861178111667
ACH-000082,0.27605765945231553
ACH-000085,-0.09129603920262162
ACH-000086,0.10192501988062556
ACH-000087,0.21572044156160816
ACH-000092,0.1726783762596638
ACH-000095,0.1030345532996339
ACH-000097,0.1003340237203229
ACH-000098,0.13667833237692914
ACH-000099,0.10174086186002353
ACH-000108,0.09756939419690276
ACH-000113,0.2607607886808518
ACH-000116,0.10574149944471384
ACH-000118,0.019180411834748556
ACH-000120,0.2985102827211513
ACH-000123,0.12803621900184112
ACH-000127,0.10722588920683424
ACH-000128,0.045300890929671586
ACH-000132,-0.060541699826593236
ACH-000133,0.23340530588314784
ACH-000137,0.10821902827321166
ACH-000138,-0.03732145788753481
ACH-000142,0.11277962991165626
ACH-000143,0.14670447039569914
ACH-000146,0.13207902878006395
ACH-000148,0.11717272420677728
ACH-000150,0.13059315694140855
ACH-000152,0.21114658445404674
ACH-000153,0.3174486977624869
ACH-000159,0.2490773026916863
ACH-000160,0.1578498648917786
ACH-000163,0.18935215936104607
ACH-000167,0.21612564246396695
ACH-000168,0.186337128211762
ACH-000169,0.13740020171265327
ACH-000178,0.08807077951312887
ACH-000183,0.2012712617048885
