,CRIP3 (401262)
ACH-000004,-0.15161338549762984
ACH-000005,-0.10881358134227573
ACH-000007,0.025378737566111
ACH-000009,-0.12443667967684555
ACH-000011,-0.06459791658682416
ACH-000012,-0.2288163579446491
ACH-000013,-0.17205085424664562
ACH-000014,-0.1601630410158179
ACH-000015,-0.03940568426430649
ACH-000017,-0.23866184563243256
ACH-000018,-0.08952605618767402
ACH-000019,-0.12730267577149587
ACH-000021,-0.07701454130990767
ACH-000022,-0.11239268516506942
ACH-000025,-0.06446127843899807
ACH-000028,-0.1797312626597087
ACH-000030,-0.06516184079267548
ACH-000035,-0.23396999939037835
ACH-000036,-0.17108408165160718
ACH-000037,-0.1408050095172071
ACH-000039,-0.033266116846291764
ACH-000040,-0.1842461913340799
ACH-000041,-0.08642498341488164
ACH-000042,-0.07808636161325493
ACH-000045,-0.13136278691582084
ACH-000047,-0.21136362492780852
ACH-000052,-0.016863918632901084
ACH-000053,-0.1383244890322708
ACH-000054,-0.0617291178226169
ACH-000055,-0.13750870058734074
ACH-000060,0.018996265379624826
ACH-000067,-0.19038231832850186
ACH-000070,-0.02733325730151154
ACH-000075,0.005631697774017963
ACH-000078,-0.253117179594152
ACH-000082,-0.09272807666551172
ACH-000085,-0.15052423896980868
ACH-000086,-0.16108328643140454
ACH-000087,-0.1948580922374764
ACH-000092,-0.11149590192931044
ACH-000095,-0.002094756669276938
ACH-000097,-0.020092589274553214
ACH-000098,-0.15506474254162794
ACH-000099,-0.011079049400686209
ACH-000108,-0.24670050993346204
ACH-000113,-0.0633463351655398
ACH-000116,-0.05039169043670056
ACH-000118,-0.033440607041496755
ACH-000120,-0.027421748257279544
ACH-000123,-0.08576465869722588
ACH-000127,-0.09207434943937162
ACH-000128,-0.031115756661226263
ACH-000132,-0.19442002829162303
ACH-000133,-0.09480952566100972
ACH-000137,-0.2376474238938441
ACH-000138,-0.03145168392309645
ACH-000142,-0.07427714483326102
ACH-000143,-0.048482990011534915
ACH-000146,-0.1230382190649966
ACH-000148,-0.10851216808495943
ACH-000150,-0.08965596979368537
