,PRPF40B (25766)
ACH-000004,-0.16745966947235194
ACH-000005,-0.07181509186152832
ACH-000007,-0.26410303531106744
ACH-000009,-0.0694727049055599
ACH-000011,-0.08976563398146188
ACH-000012,-0.02918577120658015
ACH-000013,-0.13460347292977512
ACH-000014,0.0964483061479902
ACH-000015,-0.08782790793935846
ACH-000017,0.014182132872063118
ACH-000018,-0.3423469143730669
ACH-000019,-0.21840230920642756
ACH-000021,-0.059484764397995785
ACH-000022,-0.05114655977424402
ACH-000025,-0.26305111634020906
ACH-000028,-0.11892609122193183
ACH-000030,-0.13285928360503915
ACH-000035,-0.2487023548703185
ACH-000036,0.09329247313706034
ACH-000037,-0.01562704307661784
ACH-000039,0.03643302331572863
ACH-000040,0.04416627143002908
ACH-000041,-0.15801689634816488
ACH-000042,0.10581501553751546
ACH-000045,0.06652250942112127
ACH-000047,-0.1394192501579767
ACH-000052,0.08340781090815982
ACH-000053,-0.018764958212468208
ACH-000054,-0.06554715764715613
ACH-000055,-0.06848400078370946
ACH-000060,0.16291262593450695
ACH-000067,-0.07631419670375382
ACH-000070,0.04081836376873735
ACH-000075,-0.11443854981777578
ACH-000078,0.10516118717215893
ACH-000082,-0.047951963879054565
ACH-000085,0.13278010324028466
ACH-000086,-0.11219505083584502
ACH-000087,-0.12366803636885075
ACH-000092,-0.06161182629843578
ACH-000095,-0.04901826620160589
ACH-000097,-0.028707174571048443
ACH-000098,0.05234488360596158
ACH-000099,-0.029920521948063463
ACH-000108,0.0032958689594617297
ACH-000113,0.1016017779078734
ACH-000116,-0.0990658347537193
ACH-000118,0.021152026450629243
ACH-000120,0.12463289567179828
ACH-000123,-0.10386294162817908
ACH-000127,0.0635437825241727
ACH-000128,-0.13235118264989235
ACH-000132,0.0908492068033368
ACH-000133,-0.10475563457817612
ACH-000137,-0.3309499374485741
ACH-000138,-0.040133965042183126
ACH-000142,-0.038513853649199466
ACH-000143,-0.031755545230901704
ACH-000146,0.01917918955292131
ACH-000148,0.046341346953593474
ACH-000150,-0.0954861635354442
ACH-000152,-0.17397932622989046
ACH-000153,0.11519558224023299
ACH-000159,-0.028875846928933774
ACH-000160,-0.06682662800143943
ACH-000163,-0.10626507008694236
ACH-000167,-0.3380328554698477
ACH-000168,-0.01448577862799558
ACH-000169,0.00925964530695618
ACH-000178,-0.03591445711515405
ACH-000183,-0.05937275986555519
ACH-000188,-0.21323548130324907
ACH-000189,0.011762375843739644
ACH-000190,0.039755229404479835
ACH-000198,-0.031131087363477493
ACH-000203,-0.6730616755244007
ACH-000204,-0.08026506630947097
ACH-000206,0.035768522948343984
ACH-000207,0.0593317188505019
ACH-000208,0.007738099810634567
ACH-000210,0.05171255079164298
ACH-000211,0.0403675301596105
ACH-000215,-0.05351519548513757
ACH-000221,-0.059597111472986825
ACH-000222,0.12969438677484108
ACH-000223,-0.17475992105725216
ACH-000226,-0.08285733132954963
ACH-000227,-0.2069566303559182
ACH-000228,-0.05262331717067164
ACH-000231,-0.07613631462970358
ACH-000232,-0.03737131194871878
ACH-000233,0.031242968010860333
ACH-000234,-0.08695632613209861
ACH-000235,-0.08780893127697152
ACH-000237,-0.05666310289282694
ACH-000238,-0.12955290518777704
ACH-000242,0.02408048046449732
ACH-000243,0.07654980304912233
ACH-000244,0.0828095190666681
ACH-000246,-0.20364341531894475
ACH-000248,-0.1588485718834594
ACH-000250,-0.015885427527590368
ACH-000251,-0.10242107786650816
ACH-000252,-0.3773933136546805
ACH-000253,0.038819585915065985
ACH-000255,0.057581616349371076
ACH-000256,-0.1467903187979905
ACH-000257,0.04330572122086709
ACH-000258,0.16804684172919926
ACH-000259,-0.007009749945481777
ACH-000260,-0.1199521078992756
ACH-000261,-0.08363144766649712
ACH-000262,0.13292630385268686
ACH-000263,0.04661940764909772
ACH-000264,-0.13194677095524507
ACH-000265,0.14690136738110807
ACH-000266,-0.00837807498114831
ACH-000272,0.06878285317868219
ACH-000274,-0.005225472907513701
ACH-000277,0.042871093108422166
ACH-000278,-0.14742250326527806
ACH-000279,-0.11051629792490264
ACH-000280,0.07581872377852839
ACH-000281,-0.09755244132623472
ACH-000288,-0.12438390591484015
ACH-000291,-0.005843218641477199
ACH-000293,-0.017086133412455882
ACH-000294,-0.023392842471812524
ACH-000295,0.10973379824656193
ACH-000296,-0.09889614328385267
ACH-000302,-0.06959795409012634
ACH-000304,0.40525255880339456
ACH-000307,0.02908354115888014
ACH-000308,-0.14117539525928782
ACH-000310,-0.035367481897771925
ACH-000311,0.19353761090932434
ACH-000312,0.06379273799361615
ACH-000315,0.04371475397614634
ACH-000316,-0.18667170441267086
ACH-000317,0.04003103271538831
ACH-000318,0.04460741547366793
ACH-000319,0.0060773244322962225
ACH-000320,0.015050135797735606
ACH-000322,-0.16261126028435244
ACH-000323,0.08253080188853497
ACH-000324,-0.043221310717942565
ACH-000329,-0.032853195688132324
ACH-000330,-0.1723618191104813
ACH-000331,-0.06469370362321475
ACH-000332,0.008769785386144547
ACH-000334,-0.031120771300612474
ACH-000335,-0.23614958346598794
ACH-000336,0.18146693025649974
ACH-000337,-0.11078847746089676
ACH-000338,0.6638411488034768
ACH-000339,-0.10038545597770662
ACH-000341,0.016361035111942628
ACH-000348,-0.1410974123856044
ACH-000350,-0.05575640583622694
ACH-000352,-0.11511829453517218
ACH-000356,-0.14296080532645827
ACH-000361,-0.04230621542748207
ACH-000362,-0.0739744653645671
ACH-000363,0.11272634893875075
ACH-000364,-0.07260237314710563
ACH-000365,-0.01938716150347618
ACH-000366,-0.1323936208540403
ACH-000368,-0.1624690036690788
ACH-000374,-0.029586067518798068
ACH-000375,-0.09786348751157442
ACH-000376,0.035376502940387786
ACH-000381,-0.03463210914109021
ACH-000383,0.007744267652998509
ACH-000387,-0.12130233196414937
ACH-000389,0.08639989531504516
ACH-000390,-0.043021561379121234
ACH-000393,0.1393030967284067
ACH-000395,-0.03840389484091298
ACH-000396,0.1780584679843965
ACH-000397,-0.020888366707197632
ACH-000401,0.08041581656281323
ACH-000402,-0.4883916112972587
ACH-000403,0.059089115405747066
ACH-000404,-0.022513877621239308
ACH-000406,-0.05373840446800687
ACH-000407,-0.058782974522871165
ACH-000408,-0.11592981084783632
ACH-000410,-0.05496116014664116
ACH-000411,0.08225843887076653
ACH-000414,-0.05185602414915026
ACH-000415,-0.07874913379528854
ACH-000416,-0.12139502678150772
ACH-000420,-0.1810429023422447
ACH-000421,-0.06777258657801025
ACH-000424,-0.2470977062361165
ACH-000425,-0.158966608141452
ACH-000426,0.061054292502808624
ACH-000427,-0.03595868882840639
ACH-000433,-0.07384612411396667
ACH-000435,-0.2287349711430043
ACH-000436,0.04636696828615728
ACH-000444,0.06954669688444498
ACH-000445,-0.3127533422756959
ACH-000448,-0.03970218044188488
ACH-000450,0.048795402039772166
ACH-000452,-0.14353427401328045
ACH-000454,0.07795737821473263
ACH-000458,-0.052400428286811934
ACH-000459,-0.05505584537320887
ACH-000460,-0.09694045990145472
ACH-000461,-0.11379390257639067
ACH-000463,-0.02585701814305293
ACH-000464,-0.1383098723005901
ACH-000466,0.020722419655793464
ACH-000467,0.05897277851880905
ACH-000468,-0.26721942821772954
ACH-000469,-0.10074361208160997
ACH-000470,-0.045938302381996386
ACH-000471,-0.19133582411437328
ACH-000472,-0.1064729915771002
ACH-000473,0.1748171846389571
ACH-000475,-0.007399167278975394
ACH-000476,-0.05082288446023418
ACH-000477,0.05921467949170644
ACH-000479,-0.2692226380813926
ACH-000480,-0.12958364874204314
ACH-000481,-0.1073881219544372
ACH-000483,-0.10749198063089004
ACH-000484,-0.15202013192999533
ACH-000485,-0.007483080530955969
ACH-000486,-0.08361434893312464
ACH-000487,-0.09901984324793073
ACH-000488,-0.12351502705303866
ACH-000490,-0.04757352939648655
ACH-000491,0.018649803642061685
ACH-000495,0.16665151622650978
ACH-000496,-0.08742547830308334
ACH-000499,-0.2883797856800446
ACH-000500,0.2515157124585117
ACH-000502,-0.007006434233499122
ACH-000503,0.2099353113287083
ACH-000505,-0.17272337706822702
ACH-000507,-0.11598227837352625
ACH-000510,-0.124757844346926
ACH-000511,0.051714271231902864
ACH-000512,0.2013391778581481
ACH-000516,-0.14869211102564084
ACH-000517,-0.03215782523626517
ACH-000518,0.08107774032659121
ACH-000520,0.021274508336034056
ACH-000521,0.04251128690584224
ACH-000522,0.07118215442526107
ACH-000524,-0.162417580860145
ACH-000527,-0.0942827592324846
ACH-000528,-0.12462106636116516
ACH-000537,0.00418292084093391
ACH-000541,0.013147281672861671
ACH-000542,-0.10085952972018566
ACH-000544,-0.08364862874311663
ACH-000545,-0.13840236339676126
ACH-000547,-0.061913246923711834
ACH-000548,-0.01736426765271966
ACH-000549,-0.02690155360031986
ACH-000550,-0.17596948547876956
ACH-000552,0.009914480822000271
ACH-000556,-0.17929899734722987
ACH-000557,0.0999285487186661
ACH-000569,-0.1677571579322313
ACH-000570,0.09004675368546089
ACH-000571,-0.016723376742357566
ACH-000573,0.10864223205712624
ACH-000576,-0.012779797232698821
ACH-000579,-0.12654966620615593
ACH-000580,-0.024555233308911267
ACH-000584,0.04210447922275655
ACH-000585,-0.048172213340293785
ACH-000588,-0.02220218145670072
ACH-000589,-0.10468443637551532
ACH-000591,-0.06369653468416793
ACH-000593,-0.094497380693208
ACH-000600,-0.01879722484953311
ACH-000601,0.01261630762665302
ACH-000605,-0.277038094630964
ACH-000606,0.04056281592091706
ACH-000608,-0.12514882955318088
ACH-000614,-0.16495468715301712
ACH-000616,-0.1374368723895526
ACH-000618,-0.11808546355715233
ACH-000619,0.030934077645670563
ACH-000620,-0.21857112757226013
ACH-000621,-0.15730520242150825
ACH-000622,-0.022963643334806275
ACH-000623,-0.015744994083200004
ACH-000624,-0.1211169233110363
ACH-000627,-0.0943827135674596
ACH-000630,-0.116042462059537
ACH-000631,-0.2180629381637937
ACH-000632,-0.03086658295005168
ACH-000633,-0.03623841492550152
ACH-000637,0.08694326899297446
ACH-000638,-0.12916230180306565
ACH-000646,0.0023669173624471995
ACH-000647,-0.10477604025937226
ACH-000648,0.02564756005898364
ACH-000649,0.016100278284527328
ACH-000651,-0.1198129452271532
ACH-000652,-0.007776755619192169
ACH-000653,-0.058974509486156325
ACH-000657,0.028924076682399293
ACH-000658,0.03726909133491674
ACH-000661,-0.17637455721201128
ACH-000662,-0.245041449587604
ACH-000663,-0.060329479234703436
ACH-000665,-0.2674665515488436
ACH-000671,-0.058915155979870286
ACH-000672,0.12840323507099075
ACH-000673,-0.1562788421061216
ACH-000676,-0.07355828089683668
ACH-000677,-0.12400914824527505
ACH-000681,-0.09368093544582702
ACH-000683,-0.09113715148293022
ACH-000684,0.05622176017403309
ACH-000688,-0.1384805402713987
ACH-000693,-0.1099730226768224
ACH-000694,-0.013114432929840915
ACH-000695,-0.032211606918831084
