,AVEN (57099)
ACH-000573,-0.17847601917469932
ACH-000576,-0.13764746979967873
ACH-000579,0.004202954783978769
ACH-000580,-0.15232699551512288
ACH-000584,-0.12515586649477314
ACH-000585,-0.3067360224386337
ACH-000588,-0.15085978550637472
ACH-000589,-0.19368408937544246
ACH-000591,-0.16611141543538088
ACH-000593,-0.17198166082714395
ACH-000600,-0.22561250072759745
ACH-000601,-0.11546217359326168
ACH-000605,-0.3032571878787353
ACH-000606,-0.17102012687572196
ACH-000608,-0.217510089547455
ACH-000614,-0.2421787421909771
ACH-000616,-0.061212671399402015
ACH-000618,-0.19906783692126093
ACH-000619,-0.11021232439943268
ACH-000620,-0.19520109689633816
ACH-000621,-0.23918101078630954
ACH-000622,-0.042217414372030984
ACH-000623,-0.11800602936700913
ACH-000624,-0.16574584989193214
ACH-000627,-0.04802765550151118
ACH-000630,-0.17004468795812033
ACH-000631,0.3345563163405961
ACH-000632,-0.2119851054331507
ACH-000633,-0.16180957421210704
ACH-000637,-0.1045168375692363
ACH-000638,-0.1969250476485964
ACH-000646,0.11138532464026242
ACH-000647,-0.16467919603125114
ACH-000648,0.02644348842302114
ACH-000649,-0.2363945320013525
ACH-000651,-0.06626832583207871
ACH-000652,-0.11817201758931226
ACH-000653,-0.08675143334421412
ACH-000657,-0.0805104057389296
ACH-000658,-0.09109216674254833
ACH-000661,-0.014291458522767728
ACH-000662,-0.060729827688761916
ACH-000663,-0.24504082846350245
ACH-000665,-0.1816675134497407
ACH-000671,-0.04583485830843578
ACH-000672,-0.19449200238552616
ACH-000673,-0.1434044891623837
ACH-000676,-0.17762620241982666
ACH-000677,-0.040172691555559435
ACH-000681,0.04578987095653162
ACH-000683,-0.09425532769870668
ACH-000684,-0.36217419865641626
ACH-000688,-0.1539903118085246
ACH-000693,-0.2375020215988016
ACH-000694,-0.13290364170462513
ACH-000695,-0.07207673805877274
ACH-000696,-0.10346568956215628
ACH-000697,-0.08074697975102946
ACH-000699,-0.050081071791881766
ACH-000701,-0.024856507303299087
ACH-000706,-0.3474049531796109
ACH-000711,-0.28119040018372016
ACH-000713,0.062441004590112974
ACH-000714,-0.13968677798917867
ACH-000718,-0.10538571087205374
ACH-000720,-0.2585114949274709
ACH-000721,-0.23527069639592715
ACH-000724,-0.35328579138083016
ACH-000725,-0.6777151132821175
ACH-000732,-0.17248122978653668
ACH-000734,0.023324603182339303
ACH-000735,-0.18644558796987606
ACH-000736,-0.4235441824190483
ACH-000738,-0.20215530790862055
ACH-000746,-0.08187852609218846
ACH-000747,-0.1896190315541373
ACH-000748,-0.23864968428029065
ACH-000753,-0.23671441977609295
ACH-000756,-0.07352141560783004
ACH-000757,-0.4867207279955428
ACH-000758,-0.001819837831499544
ACH-000760,-0.24305456025887245
ACH-000762,-0.2014280670631132
ACH-000763,-0.6047145700510868
ACH-000764,0.04626386166270997
ACH-000765,-0.07389484318116117
ACH-000766,-0.17696819793014526
ACH-000767,-0.07066276360002086
ACH-000768,-0.2018746548217904
ACH-000769,-0.14877018425965285
ACH-000770,-0.1891318180729256
ACH-000771,-0.31702068595175736
ACH-000773,-0.048077255016314116
ACH-000776,-0.08717771180408929
ACH-000777,-0.2044480877767801
ACH-000778,-0.2767199005425303
ACH-000781,-0.18480350777526602
ACH-000782,-0.13809069472212346
ACH-000783,-0.11767067651052775
ACH-000784,-0.12282212757616767
ACH-000785,-0.21745883938666405
ACH-000787,-0.10597721503652263
ACH-000788,-0.08421285056429738
ACH-000791,-0.09299938584912587
ACH-000792,-0.0909768889294852
ACH-000794,-0.1713483503577967
ACH-000796,-0.2031780841831507
ACH-000798,-0.22426502263623316
ACH-000799,-0.5552844619120976
ACH-000800,0.08160805444965832
ACH-000802,-0.1902268091891654
ACH-000804,-0.23219992707529954
ACH-000805,-0.8519827295602399
ACH-000809,-0.2748769487975335
ACH-000810,-0.7703595206772194
ACH-000811,-0.17464196175014596
ACH-000817,-0.03340333853487792
ACH-000819,-0.10573224141084488
ACH-000820,-0.35824096049857823
ACH-000821,-0.05993018335257973
ACH-000822,-0.027423838828965902
ACH-000823,-0.056912102019601986
ACH-000824,-0.08717979246840145
ACH-000827,-0.2673188456128172
ACH-000829,-0.10570404984407053
ACH-000831,-0.0980081632299014
ACH-000832,-0.3678549951343797
ACH-000833,0.30588083084677176
ACH-000834,-0.17404774109520724
ACH-000835,-0.19813327183850798
ACH-000836,-0.1021625195837717
ACH-000837,-0.03818459414619879
ACH-000838,-0.10381558835076668
ACH-000839,-0.2508522585945744
ACH-000840,-0.16993027084601986
ACH-000841,-0.21510552181913503
ACH-000843,-0.3829149501366065
ACH-000846,-0.25887190324296777
ACH-000847,0.020319359823202668
ACH-000848,-0.06086365906515226
ACH-000849,-0.11092949637689066
ACH-000851,-0.13389152873333224
ACH-000855,-0.3956456264388951
ACH-000856,-0.2912251655571381
ACH-000858,-0.07039372378051402
ACH-000859,-0.1274254548198126
ACH-000861,-0.4283161413620064
ACH-000862,-0.12252515631935453
ACH-000865,-0.07069915982483332
ACH-000866,-0.2832273825176767
ACH-000867,-0.21770972733244787
ACH-000869,-0.07405836592373283
ACH-000872,-0.2650380378564772
ACH-000873,-0.11727454588806495
ACH-000876,-0.15613445054386232
ACH-000878,-0.26864987247388145
ACH-000880,-0.17909572332539925
ACH-000881,-0.17600015827796678
ACH-000882,-0.17893290038141949
ACH-000884,-0.1963905848131551
ACH-000885,-0.04807929816965535
ACH-000887,-0.1426030722606966
ACH-000889,-0.11507929069411532
ACH-000896,-0.15910362034827374
ACH-000898,-0.16480964967229886
ACH-000900,-0.3157835969581105
ACH-000901,-0.1761208662872495
ACH-000905,-0.02334237368903602
ACH-000906,-0.1666250920720473
ACH-000907,-0.043044355264903966
ACH-000910,-0.2940908953034689
ACH-000911,-0.04716280968441755
ACH-000912,-0.3366160934030233
ACH-000913,-0.0029684361303716038
ACH-000915,-0.13501867929023809
ACH-000916,-0.1131007804620974
ACH-000917,-0.014025258156931024
ACH-000920,-0.15394729504109111
ACH-000921,-0.1265492584244702
ACH-000924,-0.14382915326816714
ACH-000926,-0.07766176587435042
ACH-000928,-0.08114117534316127
ACH-000929,0.17020966302246768
ACH-000932,-0.12444563164591388
ACH-000935,-0.3021153151784003
ACH-000936,-0.19409845136997936
ACH-000937,-0.11517569485470334
ACH-000938,-0.2558311363294927
ACH-000939,-0.11802213402373915
ACH-000941,-0.15277090613029493
ACH-000943,-0.1169310443672594
ACH-000946,-0.12957126482678882
ACH-000947,-0.12291497245106045
ACH-000948,-0.17271278922378058
ACH-000950,-0.5194546903399224
ACH-000953,-0.28280594513891033
ACH-000954,-0.13858489670509894
ACH-000957,-0.33048700362008304
ACH-000958,0.031241954891710187
ACH-000960,-0.1730537477769593
ACH-000963,0.007329763981735539
ACH-000968,-0.06288129022117465
ACH-000969,-0.20220260728851708
ACH-000972,-0.055226758412238716
ACH-000973,-0.0662883132205388
ACH-000974,-0.22179332976361155
ACH-000978,-0.123880698242947
ACH-000984,-0.2552089606654161
ACH-000986,-0.012406602791035849
ACH-000988,-0.3863236613371504
ACH-000993,-0.3168245151123922
ACH-000994,-0.23403382390243066
ACH-000996,-0.21576747546474773
ACH-001001,0.002480443272431829
ACH-001020,-0.46823912101011606
ACH-001028,-0.1662526211184986
ACH-001031,-0.10784840667625946
ACH-001038,-0.15557052056387968
ACH-001048,-0.1773558818334974
ACH-001050,-0.2522269223485789
ACH-001053,0.102863371390568
ACH-001054,-0.07832091339900395
ACH-001061,-0.41801984389121977
ACH-001067,0.08764874468382193
ACH-001075,-0.08552974303832474
ACH-001096,-0.13470326700133456
ACH-001111,-0.443920074367458
ACH-001119,-0.11565132542305713
ACH-001128,-0.17168095957873128
ACH-001134,-0.14196863380111824
ACH-001151,-0.1239535565822821
ACH-001163,-0.24554397422698104
ACH-001164,-0.09600609102709784
ACH-001183,-0.12233071973282368
ACH-001192,-0.15650559336539813
ACH-001193,0.011836739231989073
ACH-001196,-0.08686272237881304
ACH-001197,-0.06159391193537499
ACH-001205,0.0765816409862247
ACH-001211,-0.20668829537198544
ACH-001212,0.2251847783817345
ACH-001228,-0.2618220055494241
ACH-001232,-0.2404798394936959
ACH-001239,-0.18335665023204992
ACH-001270,0.18292585689030266
ACH-001274,-0.18190438159225256
ACH-001275,-0.40962865011265504
ACH-001277,-0.12192042283467901
ACH-001278,-0.21029179140018692
ACH-001280,-0.06440498919557404
ACH-001283,-0.014903582564180728
ACH-001289,-0.1348153199839457
ACH-001300,-0.2029992126993076
ACH-001301,-0.10154911549989867
ACH-001302,0.09961697893573472
ACH-001306,-0.3024980458891956
ACH-001318,-0.1600790704828199
ACH-001322,-0.2267336291456596
ACH-001328,-0.16458624805686248
ACH-001332,-0.13382686392617452
ACH-001336,-0.17553003121101513
ACH-001346,-0.3785549230941481
ACH-001353,-0.09365455564554248
ACH-001354,-0.040098864251817606
ACH-001367,0.07546743710182109
ACH-001368,-0.14002753863034248
ACH-001374,-0.22532123730148784
ACH-001377,-0.2948359638958414
ACH-001380,-0.1442685057985935
ACH-001391,0.093714512124744
ACH-001408,-0.043537896740253684
ACH-001430,-0.21759822429544468
ACH-001431,-0.011915251719941356
ACH-001450,-0.524222598346771
ACH-001496,0.011017868313618055
ACH-001500,-0.00339400970876382
ACH-001523,-0.14566319227665245
ACH-001532,-0.2253408810064273
ACH-001550,-0.06063496087756051
ACH-001552,-0.1278352333645346
ACH-001554,-0.3289568425985539
ACH-001654,-0.1805871191682213
ACH-001735,-0.055862160347864405
ACH-001736,-0.033449682364541274
ACH-001737,-0.1924942701049331
ACH-001740,-0.0227600520952554
ACH-001745,-0.16885063765539726
ACH-001765,-0.2410610057848857
