,PPAPDC3 (84814)
ACH-000004,-0.107792189152854
ACH-000005,-0.14939929461434506
ACH-000007,-0.12159455152922527
ACH-000009,-0.12484991042574747
ACH-000011,-0.08382353719391125
ACH-000012,-0.024835267610481986
ACH-000013,-0.1497761902734489
ACH-000014,-0.02928972624103407
ACH-000015,-0.10849512363633976
ACH-000017,0.007123242602861429
ACH-000018,-0.09012843077511992
ACH-000019,0.010296958271049863
ACH-000021,-0.17111021398652138
ACH-000022,-0.1560471054325547
ACH-000025,-0.06132035293229925
ACH-000028,0.08445575546003646
ACH-000030,-0.07790106771882951
ACH-000035,-0.023884621093407447
ACH-000036,-0.09815062541349147
ACH-000037,-0.0134041110847354
ACH-000039,-0.13416507843851533
ACH-000040,-0.06106304464784495
ACH-000041,-0.198745409615292
ACH-000042,-0.20160201482221207
ACH-000045,-0.10762262698079704
ACH-000047,-0.06883014282278506
ACH-000052,-0.32186845837875955
ACH-000053,-0.10196679077220608
ACH-000054,-0.0002850751524170105
ACH-000055,-0.13061986287342586
ACH-000060,-0.21796138975436835
ACH-000067,0.12262624010466322
ACH-000070,-0.08405265796244869
ACH-000075,-0.1553364298869838
ACH-000078,-0.1202802793093099
ACH-000082,-0.12794057948932328
ACH-000085,-0.21487647140707386
ACH-000086,0.016190397859711138
ACH-000087,-0.037574623309053895
ACH-000092,-0.09318562974375366
ACH-000095,-0.15857638980535665
ACH-000097,0.0140944168530024
ACH-000098,-0.10732012242619908
ACH-000099,-0.14987337671001658
ACH-000108,-0.12765230563274524
ACH-000113,-0.008608943408035193
ACH-000116,-0.024874000266995086
ACH-000118,-0.09617221998890338
ACH-000120,0.04907318339081808
ACH-000123,-0.05054337164064572
ACH-000127,-0.10423880210747598
ACH-000128,0.01538500205979121
ACH-000132,-0.13800249750367904
ACH-000133,-0.10054666886682577
ACH-000137,-0.1331806769221683
ACH-000138,-0.16108024359678486
ACH-000142,-0.13333402670214936
ACH-000143,-0.07911186515270242
ACH-000146,-0.051646261583143484
ACH-000148,-0.02481471701145769
ACH-000150,-0.2360928446254168
ACH-000152,-0.1664403446659214
ACH-000153,0.08140818680926333
ACH-000159,-0.18133326320074056
ACH-000160,-0.04589716133817499
ACH-000163,-0.0901190020983681
ACH-000167,0.09561174400883024
ACH-000168,-0.03629022740625438
ACH-000169,-0.1582202078198435
ACH-000178,-0.03982735492397076
ACH-000183,-0.12007386079836126
ACH-000188,-0.17335628680293771
ACH-000189,-0.23795181340319785
ACH-000190,-0.13733078789569694
ACH-000198,-0.10899663543360827
ACH-000203,-0.07889278046891203
