,QPRT (23475)
ACH-000004,-0.055376069408195235
ACH-000005,0.31541068330430283
ACH-000007,0.03955867294549404
ACH-000009,0.1354579877204367
ACH-000011,0.11587366168665125
ACH-000012,-0.0776745877744762
ACH-000013,-0.011584766137556256
ACH-000014,-0.10024104614138747
ACH-000015,0.09688284152896356
ACH-000017,0.036998750964241184
ACH-000018,0.1505433789302055
ACH-000019,0.04105937092552818
ACH-000021,0.01975763010621013
ACH-000022,0.06945945567805811
ACH-000025,-0.021833975109794374
ACH-000028,0.11553978005289525
ACH-000030,0.10813555296735608
ACH-000035,0.0012947678930943336
ACH-000036,0.13736418670382064
ACH-000037,-0.01957278511527489
ACH-000039,0.01634156050603677
ACH-000040,0.10953540834339942
ACH-000041,0.07681401653241153
ACH-000042,0.08982634657844209
ACH-000045,-0.0013520652489680221
ACH-000047,-0.016283658734858632
ACH-000052,-0.07220021791635457
ACH-000053,0.15623135445598155
ACH-000054,0.07052206919227844
ACH-000055,0.10891766620731012
ACH-000060,0.2486897340336553
ACH-000067,-0.017358859956609827
ACH-000070,0.2380652937674771
ACH-000075,-0.0434444455883462
ACH-000078,0.13126276428985728
ACH-000082,0.0508606429455098
ACH-000085,0.07945582635564337
ACH-000086,0.13502045691521894
ACH-000087,0.19223667459129049
ACH-000092,-0.0022115227660909624
ACH-000095,0.06607164699267158
ACH-000097,0.05365968303934755
ACH-000098,-0.03544653548556402
ACH-000099,0.12699933589785287
ACH-000108,0.15962749576429233
ACH-000113,0.03102653589386177
ACH-000116,0.03689606698826423
ACH-000118,-0.030986216489051355
ACH-000120,0.006044060520805433
ACH-000123,0.005838460835651043
ACH-000127,0.051199120325457634
ACH-000128,0.0574736969031034
ACH-000132,-0.12696114990121388
ACH-000133,0.022098133258948625
ACH-000137,-0.012267508696668787
ACH-000138,0.0570880162082815
ACH-000142,0.026571325468572986
ACH-000143,0.011832580847417198
ACH-000146,0.0362086002365432
ACH-000148,-0.03134600866266578
ACH-000150,0.0642019379102367
