,GLT6D1 (360203)
ACH-000511,-0.16591692752758536
ACH-000512,0.034934137666373814
ACH-000516,0.0007446689649956793
ACH-000517,-0.09156364016073723
ACH-000518,-0.02388145320520897
ACH-000520,-0.08537203053291001
ACH-000521,-0.0942355199274207
ACH-000522,-0.043577754038706326
ACH-000524,-0.16839772893200905
ACH-000527,-0.07137757228504199
ACH-000528,-0.12087736024743873
ACH-000537,-0.20534693248003608
ACH-000541,0.09124038541508718
ACH-000542,-0.0900105278952525
ACH-000544,-0.05457155404623075
ACH-000545,-0.05659209900881771
ACH-000547,-0.18683448095514604
ACH-000548,-0.07287641127400248
ACH-000549,-0.19691455982586306
ACH-000550,-0.17688316483830588
ACH-000552,-0.05657990635988443
ACH-000556,-0.07372072101159312
ACH-000557,-0.11623208734036672
ACH-000569,0.06889123893813191
ACH-000570,-0.07152346693416282
ACH-000571,-0.050255026777285806
ACH-000573,-0.016714809250597713
ACH-000576,0.0035641677372478453
ACH-000579,0.01807713747155109
ACH-000580,0.02500655546286981
ACH-000584,-0.1628054832030662
ACH-000585,-0.1441157712266834
ACH-000588,-0.04428408278657939
ACH-000589,-0.08877640063280019
ACH-000591,-0.03457546306993755
ACH-000593,-0.22624059306875874
ACH-000600,-0.059825723094954625
ACH-000601,-0.1409536768203506
ACH-000605,0.03963878653380543
ACH-000606,0.04557360548583373
ACH-000608,-0.08660895467526565
ACH-000614,-0.04582285076939094
ACH-000616,0.042808284460327084
ACH-000618,-0.059470765121344325
ACH-000619,-0.4169102564446228
ACH-000620,-0.09540631099439036
ACH-000621,-0.11248444000330604
ACH-000622,-0.21845490878942486
ACH-000623,-0.051880115154087095
ACH-000624,-0.08435478806053226
ACH-000627,-0.11366726232156042
ACH-000630,-0.0876533520761953
ACH-000631,0.04621517384051894
ACH-000632,-0.003183483655807887
ACH-000633,0.03195214282482526
ACH-000637,-0.01938381299298686
ACH-000638,0.0535900448237429
ACH-000646,-0.03820674043197913
ACH-000647,-0.02570364489159424
ACH-000648,-0.0595500172427238
ACH-000649,-0.11047639305545916
ACH-000651,-0.17018167731562178
ACH-000652,-0.1156131254784212
ACH-000653,-0.1176260154141477
ACH-000657,-0.0913746360281105
ACH-000658,-0.18285330983537612
ACH-000661,-0.17849244877770254
ACH-000662,0.06513214544336311
ACH-000663,-0.10836542737695767
ACH-000665,-0.0716515121242004
ACH-000671,-0.04155713972438381
ACH-000672,-0.02234918236205515
ACH-000673,-0.01683135510126815
ACH-000676,-0.11401340687393385
ACH-000677,-0.05239766274618004
ACH-000681,-0.1964283758427224
ACH-000683,-0.14885541217221024
ACH-000684,0.03369867457194884
ACH-000688,-0.05467539065449517
ACH-000693,-0.03280283431977883
ACH-000694,-0.2269343012193309
ACH-000695,-0.14228868576046425
ACH-000696,-0.08729211357221534
ACH-000697,-0.04607495187866882
ACH-000699,-0.11803112284513866
ACH-000701,-0.11064900938030282
ACH-000706,-0.01397419522683042
ACH-000711,-0.02213316620060144
ACH-000713,0.07770672550279173
ACH-000714,0.04045661019583744
ACH-000718,-0.06317906583643328
ACH-000720,-0.10692284514288837
ACH-000721,-0.14207449081691345
ACH-000724,-0.09864395974781966
ACH-000725,0.12139361254174515
ACH-000732,-0.009032878412309656
ACH-000734,-0.10240015752812286
ACH-000735,-0.07446183945308907
ACH-000736,0.09301218331415408
ACH-000738,-0.06685813639852183
ACH-000746,0.09609065317649243
ACH-000747,-0.0399918795194441
ACH-000748,-0.013643124114530312
ACH-000753,-0.01668185555892659
ACH-000756,-0.04894367197600052
ACH-000757,-0.06772757565651581
ACH-000758,-0.059058589151034124
ACH-000760,-0.1473187094524118
ACH-000762,0.058184125137469934
ACH-000763,0.08375913729998663
ACH-000764,-0.04253422128843848
ACH-000765,-0.041333084870142194
ACH-000766,0.05019909679088309
ACH-000767,-0.1603488902407163
ACH-000768,-0.054512140879636635
ACH-000769,-0.1685194603710743
ACH-000770,-0.020481725482655217
ACH-000771,-0.09969324834774458
ACH-000773,0.052348623787917055
ACH-000776,-0.07193127789614134
ACH-000777,-0.2191733697725524
ACH-000778,0.01696799819450311
ACH-000781,-0.045749821617130496
ACH-000782,-0.05842795863096481
ACH-000783,-0.09572568911937893
ACH-000784,-0.0842446142644073
ACH-000785,-0.0754606528008148
ACH-000787,-0.11631566655885828
ACH-000788,-0.020165356756577872
ACH-000791,-0.02283166789362331
ACH-000792,-0.0018312172800645254
ACH-000794,-0.06795479052649085
ACH-000796,0.018880850299579137
ACH-000798,-0.2852004634897153
ACH-000799,-0.043625774688039465
ACH-000800,-0.10009327652706873
ACH-000802,0.01897675458174141
ACH-000804,-0.09849126183799498
ACH-000805,0.008564494021084078
ACH-000809,-0.09827147869823707
ACH-000810,-0.03631603169925399
ACH-000811,-0.11799742253464135
ACH-000817,-0.09979934519502064
ACH-000819,-0.003787628344825322
ACH-000820,-0.09678276035742547
ACH-000821,-0.07988286938204907
ACH-000822,-0.0435993781723121
ACH-000823,-0.01954076434899941
ACH-000824,-0.14739822434380545
ACH-000827,-0.03983177480199775
ACH-000829,-0.060720441116938285
ACH-000831,0.005004305760322517
ACH-000832,-0.015195203572135241
ACH-000833,0.009043755846641613
ACH-000834,-0.060190385277951265
ACH-000835,-0.11961393500192855
ACH-000836,-0.04905544243092118
ACH-000837,-0.10712850080304294
ACH-000838,-0.1304927223047592
ACH-000839,-0.05662037764295533
ACH-000840,-0.10516616384284226
ACH-000841,0.10376697661942813
ACH-000843,-0.08662808568678608
ACH-000846,-0.11585235398875407
ACH-000847,0.00302631702201567
ACH-000848,0.039343135990296416
ACH-000849,-0.11149279634237462
ACH-000851,-0.08215940889210678
ACH-000855,0.11038465147792688
ACH-000856,-0.10277527202911486
ACH-000858,0.01535160782129952
ACH-000859,-0.02365754469132586
ACH-000861,-0.1218992128609893
ACH-000862,-0.1750601010701716
ACH-000865,-0.13281884790847714
ACH-000866,-0.0107321854089738
ACH-000867,-0.00033739717065003216
ACH-000869,-0.03262664529070994
ACH-000872,0.008354102409113169
ACH-000873,-0.09560696345684397
ACH-000876,-0.00025286674635117165
ACH-000878,-0.31351915710729644
ACH-000880,-0.021612273043769014
ACH-000881,-0.09381198817088236
ACH-000882,-0.11854273084774615
ACH-000884,-0.09792227890483532
ACH-000885,-0.073699753846664
ACH-000887,0.00873340164722643
ACH-000889,-0.1968460029475826
ACH-000896,0.1071241313965276
ACH-000898,-0.03198617773074552
ACH-000900,-0.036394464540915016
ACH-000901,-0.08962429963701657
ACH-000905,-0.06580191581327564
ACH-000906,-0.11199523101135506
ACH-000907,-0.14705413291946806
ACH-000910,-0.09251659357799122
ACH-000911,-0.03464745950613963
ACH-000912,-0.07697957764912162
ACH-000913,-0.1906981981027509
ACH-000915,-0.06713934591359988
ACH-000916,-0.14740352394721962
ACH-000917,0.020698993279562032
ACH-000920,0.13112547877009892
ACH-000921,-0.061379457014761815
ACH-000924,-0.1372009119047571
ACH-000926,-0.15718784489617554
ACH-000928,-0.0766807777655513
ACH-000929,0.09034839951584638
ACH-000932,-0.04745342705971069
ACH-000935,-0.063217720965596
ACH-000936,0.017096689424780785
ACH-000937,-0.06967411325271568
ACH-000938,-0.0978815690812715
ACH-000939,0.10474023615051473
ACH-000941,-0.02130717256718117
ACH-000943,0.030654659629615725
ACH-000946,-0.015691048690864913
ACH-000947,-0.13400569412729926
ACH-000948,0.08428595264456007
ACH-000950,-0.19123995744803834
ACH-000953,-0.03859152949439406
ACH-000954,-0.032522526937730535
ACH-000957,-0.025064772749751482
ACH-000958,0.06671659621459307
ACH-000960,-0.08326315043506019
ACH-000963,0.045341960661819405
ACH-000968,-0.1010147060849349
ACH-000969,-0.1550913872298122
ACH-000972,-0.01940869104580995
ACH-000973,-0.016967231801267222
ACH-000974,-0.0498269048938593
ACH-000978,-0.057182723752581134
ACH-000984,0.0
ACH-000986,-0.04019507929532885
ACH-000988,0.038940608261950865
ACH-000993,-0.001957005572703267
ACH-000994,-0.07580645083545552
ACH-000996,0.026994309111512675
ACH-001001,0.019316056709662504
ACH-001020,-0.17139655680390425
ACH-001028,-0.04885122363795688
ACH-001031,-0.07306308539651156
ACH-001038,-0.022472721361179504
ACH-001048,-0.0763289595916503
ACH-001050,-0.08068473109804797
ACH-001053,-0.10175754979910308
ACH-001054,-0.11905446956164682
ACH-001061,0.044143139353189934
ACH-001067,0.09659456377890356
ACH-001075,-0.027538461027288758
ACH-001096,-0.18255019504678985
ACH-001111,-0.1958759302106546
ACH-001119,-0.02277656902649777
ACH-001128,-0.20422094308179312
ACH-001134,-0.0656568549189736
ACH-001151,-0.04038945732502194
ACH-001163,-0.08467043076572392
ACH-001164,-0.2610423012000342
ACH-001183,-0.12258408155363587
ACH-001192,-0.18486499313300947
ACH-001193,0.14855148254701206
ACH-001196,-0.06512966660728126
ACH-001197,-0.1800024343083566
ACH-001205,-0.039856162318679035
ACH-001211,0.008904671653117945
ACH-001212,0.057733690269729625
ACH-001228,-0.021330737063095614
ACH-001232,-0.05900646362926953
ACH-001239,-0.11069381894525687
ACH-001270,-0.08016152865905546
ACH-001274,-0.08833189783133154
ACH-001275,-0.15982296953356498
ACH-001277,-0.11860373608320975
ACH-001278,-0.0801026350092898
ACH-001280,-0.08017796819489957
ACH-001283,-0.06094097954956665
ACH-001289,-0.03071178905267184
ACH-001300,-0.08040498822227315
ACH-001301,-0.05278759738489567
ACH-001302,-0.2241241524874548
ACH-001306,-0.021612539568465733
ACH-001318,0.00024989754766791445
ACH-001322,-0.053561887901105006
ACH-001328,-0.02086763837818754
ACH-001332,-0.04577405981511111
ACH-001336,-0.10845470744326006
ACH-001346,-0.13910534776662875
ACH-001353,-0.09248610121321192
ACH-001354,0.11998463934977956
ACH-001367,-0.04833601869601375
ACH-001368,-0.0010140859037175798
ACH-001374,-0.3389181380429493
ACH-001377,-0.13123468556416307
ACH-001380,-0.10445188486214023
ACH-001391,-0.06757714860318904
ACH-001408,-0.12217663631668847
ACH-001430,0.06258999319138221
ACH-001431,-0.13324849887338494
ACH-001450,-0.08936965701283169
ACH-001496,-0.02647971632306358
ACH-001500,-0.19882377698271608
ACH-001523,-0.0905526127954782
ACH-001532,-0.019711941980297156
ACH-001550,-0.12033546936000827
ACH-001552,-0.16495712116227754
ACH-001554,-0.061739849494695465
ACH-001654,-0.1557559617445292
ACH-001735,-0.07948738541500999
ACH-001736,-0.04855984095420143
ACH-001737,0.011523031170051452
ACH-001740,-0.11789573308794254
ACH-001745,-0.2164345931271724
ACH-001765,0.008353670426122329
