,IMPAD1 (54928)
ACH-000004,0.0201691148345572
ACH-000005,0.0054709119976124754
ACH-000007,-0.11443812615235815
ACH-000009,0.037410442042830255
ACH-000011,0.051722258985879836
ACH-000012,-0.08222590498180032
ACH-000013,0.0655841910793065
ACH-000014,-0.090353617793188
ACH-000015,0.028919273676079063
ACH-000017,-0.041707808506340815
ACH-000018,0.09947197085607412
ACH-000019,0.04720430504413252
ACH-000021,-0.05519961432544803
ACH-000022,0.04918984550957715
ACH-000025,-0.047770562974028055
ACH-000028,0.04543949175127136
ACH-000030,-0.06054137180688918
ACH-000035,-0.12147894236450467
ACH-000036,-0.10681637447453016
ACH-000037,-0.1184221441525439
ACH-000039,0.1032043373459029
ACH-000040,-0.07549105109892698
ACH-000041,-0.1324149475578435
ACH-000042,0.04713284274611857
ACH-000045,0.05891500598510175
ACH-000047,0.0677030023365751
ACH-000052,0.08587693681373991
ACH-000053,0.017141047706043938
ACH-000054,-0.06613399916698696
ACH-000055,0.0789151070899801
ACH-000060,0.024441504553508332
ACH-000067,0.0930433293671138
ACH-000070,-0.09798216600448023
ACH-000075,-0.0813652785689883
ACH-000078,0.2402079708271095
ACH-000082,-0.13298610182928144
ACH-000085,0.13100069130383804
ACH-000086,-0.008109647744090011
ACH-000087,-0.25912134750460125
ACH-000092,-0.006825118330181958
ACH-000095,-0.034149759367457434
ACH-000097,0.015622939674158025
ACH-000098,-0.2175302259682976
ACH-000099,-0.07189539415306043
ACH-000108,-0.02110364624222021
ACH-000113,0.09523104191630638
ACH-000116,-0.03170499542647492
ACH-000118,-0.03627984235352506
ACH-000120,0.003848422900601533
ACH-000123,-0.055304919790560604
ACH-000127,-0.008256828706455065
ACH-000128,0.05388560753051258
ACH-000132,-0.07007452232061256
ACH-000133,-0.1006310962967374
ACH-000137,0.014770328263807616
ACH-000138,0.05025761533762763
ACH-000142,0.06575192070866658
ACH-000143,0.055778630485849176
ACH-000146,-0.0020247383324338212
ACH-000148,0.00809235837364517
ACH-000150,-0.049786386630392664
ACH-000152,-0.003258054789935503
ACH-000153,0.041409236919795436
ACH-000159,-0.013664887322311229
ACH-000160,-0.0005711473329792728
ACH-000163,-0.06898775413027174
ACH-000167,-0.20931277752933095
ACH-000168,-0.03353384741033159
ACH-000169,0.048789031246588815
ACH-000178,0.0540791816776579
ACH-000183,-0.1511505376000321
ACH-000188,-0.06167607676483175
ACH-000189,-0.2393336957792617
ACH-000190,-0.06518321009680532
ACH-000198,0.11751441647842095
ACH-000203,0.3805629168757984
ACH-000204,-0.19713441476768875
ACH-000206,-0.08990492696515129
ACH-000207,0.014575607505529609
ACH-000208,-0.2646544892473483
ACH-000210,-0.2732101785372278
ACH-000211,0.04575520216912919
ACH-000215,0.02992471587018
ACH-000221,0.0591823338219314
ACH-000222,-0.05988210694811651
ACH-000223,-0.016935816711766888
ACH-000226,-0.04115340053047265
ACH-000227,0.08534638803418876
ACH-000228,0.002289790320151156
ACH-000231,-0.012697645339359978
ACH-000232,-0.047501429020703013
ACH-000233,0.022908148386774668
ACH-000234,-0.045565704985902684
ACH-000235,-0.02631039611241096
ACH-000237,-0.04640622333310344
ACH-000238,0.09276228673903864
ACH-000242,-0.08788663193428876
ACH-000243,0.04859134559273006
ACH-000244,-0.26888594181505465
ACH-000246,0.017198765936433533
ACH-000248,-0.13493825042683374
ACH-000250,-0.04000169193931799
ACH-000251,0.18933990632498687
ACH-000252,-0.12593188969345506
ACH-000253,0.03188770037889618
ACH-000255,-0.060593103972898674
ACH-000256,-0.011275975012279
ACH-000257,-0.07171649252978636
ACH-000258,-0.35707568673474543
ACH-000259,0.018820394064770492
ACH-000260,-0.0556135150796583
ACH-000261,-0.10151255361264724
ACH-000262,-0.014383731869604476
ACH-000263,-0.0777883718429386
ACH-000264,0.03808759642860342
ACH-000265,-0.14116207724852392
ACH-000266,-0.041433109253786286
ACH-000272,-0.021102041436611367
ACH-000274,0.04091233858533783
ACH-000277,0.0868740810878846
ACH-000278,0.029084303237598294
ACH-000279,0.022911835410217515
ACH-000280,0.08849902004579936
ACH-000281,0.029997941670399795
ACH-000288,0.08255356917975316
ACH-000291,-0.058563619714132674
ACH-000293,0.01626249829151719
ACH-000294,0.0553973644313111
ACH-000295,-0.2839366944777595
ACH-000296,-0.035691419923076936
ACH-000302,0.011581879513782402
ACH-000304,-0.17824177978468705
ACH-000307,0.10759212451679756
ACH-000308,0.0038696795510289226
ACH-000310,0.07032959370787129
ACH-000311,0.17922448283529502
ACH-000312,0.03866165667025028
ACH-000315,0.04557178665659673
ACH-000316,-0.015494564831338766
ACH-000317,-0.11941847476679815
ACH-000318,0.033038777876431225
ACH-000319,0.04315316831025722
ACH-000320,0.1208887419754917
ACH-000322,0.2220505123421865
ACH-000323,-0.2640210843394672
ACH-000324,-0.026578674566266197
ACH-000329,-0.0893843609553864
ACH-000330,-0.1054943846326598
ACH-000331,-0.007896209189464898
ACH-000332,0.007678946915876886
ACH-000334,0.07283994515122474
ACH-000335,0.07478243419498602
ACH-000336,-0.21769690858841811
ACH-000337,-0.2026266090998702
ACH-000338,0.30901294244664224
ACH-000339,-0.06333922206042585
ACH-000341,0.06158093115389696
ACH-000348,-0.1194250300496911
ACH-000350,0.004936739713487657
ACH-000352,-0.05509252225310605
ACH-000356,0.18732367146854215
ACH-000361,-0.025672660020352005
ACH-000362,0.08014814329933477
ACH-000363,0.06274928093177981
ACH-000364,-0.12994722153828678
ACH-000365,0.024892987228411302
ACH-000366,-0.050474784199309834
ACH-000368,-0.07983959983050988
ACH-000374,0.24949004999018745
ACH-000375,-0.027484500169735405
ACH-000376,-0.06437113960997938
ACH-000381,0.07965605647539399
ACH-000383,-0.09462118669803243
ACH-000387,0.03933259202134054
ACH-000389,-0.2015061187756591
ACH-000390,-0.0006040847718142008
ACH-000393,-0.11147359878875704
ACH-000395,0.11231504370573972
ACH-000396,0.0012316926079535447
ACH-000397,-0.03335189920267037
ACH-000401,-0.005046680783836948
ACH-000402,0.23060762109459676
ACH-000403,-0.1259817270768913
ACH-000404,-0.029600324298217743
ACH-000406,0.03743715826386762
ACH-000407,0.09857932877465232
ACH-000408,-0.18300259071773226
ACH-000410,-0.1329011635973453
ACH-000411,-0.1263855843878202
ACH-000414,-0.022699944389270317
ACH-000415,-0.03184709174885274
ACH-000416,-0.027423602550571646
ACH-000420,0.01188408755661198
ACH-000421,-0.06607305800927768
ACH-000424,-0.033641563144046115
ACH-000425,-0.03059631038317334
ACH-000426,0.15895984983495226
ACH-000427,-0.03249701204031632
ACH-000433,-0.07619296344490503
ACH-000435,-0.22331288318840864
ACH-000436,-0.09845336452304768
ACH-000444,-0.13538656087788453
ACH-000445,-0.1710132678647082
ACH-000448,-0.045400711109409485
ACH-000450,0.07512945700123043
ACH-000452,-0.11957402198029113
ACH-000454,0.16476070522252825
ACH-000458,0.0017634051197596965
ACH-000459,0.2301880329530511
ACH-000460,0.013715520183306748
ACH-000461,0.0048399437120557436
ACH-000463,-0.06950960789585474
ACH-000464,-0.12909468358399465
ACH-000466,0.16180793783065142
ACH-000467,-0.10177964962675463
ACH-000468,0.0933837948258562
ACH-000469,-0.08645731594795643
ACH-000470,-0.009079294014955096
ACH-000471,-0.11335610237260699
ACH-000472,-0.02706287970763841
ACH-000473,-0.030134996218195213
ACH-000475,-0.017753854272965573
ACH-000476,-0.004201275968837531
ACH-000477,-0.11536181397182832
ACH-000479,-0.14671202587058135
ACH-000480,-0.12985654201375962
ACH-000481,-0.06537629311716033
ACH-000483,-0.07717368357014437
ACH-000484,-0.1650203631099216
ACH-000485,0.034930394581812914
ACH-000486,0.04529243033294609
ACH-000487,0.050360556425685314
ACH-000488,0.05831301185653792
ACH-000490,-0.053998723346838716
ACH-000491,0.04854288407668952
ACH-000495,0.05481605896029736
ACH-000496,0.009913176090672635
ACH-000499,0.08204603126088446
ACH-000500,0.26546046806968904
ACH-000502,0.01254193093786787
ACH-000503,-0.2942935763802069
ACH-000505,-0.04359123196333525
ACH-000507,0.004685746150369988
ACH-000510,-0.06704729120720034
ACH-000511,0.11499791030647792
ACH-000512,0.1497412097917929
ACH-000516,-0.07791388947708024
ACH-000517,0.028500787552881168
ACH-000518,-0.06447317346146073
ACH-000520,0.03513080333650223
ACH-000521,0.10631707481414808
ACH-000522,-0.1191387363869245
ACH-000524,-0.06422492106294203
ACH-000527,0.054893029102810034
ACH-000528,0.06310756327977403
ACH-000537,0.03687190911046854
ACH-000541,-0.003273040054428402
ACH-000542,-0.08085052925009431
ACH-000544,0.08987242917636437
ACH-000545,-0.05008066309422967
ACH-000547,-0.28972154226559177
ACH-000548,0.1414189180891198
ACH-000549,0.03439523208222728
ACH-000550,0.006959249996401034
ACH-000552,0.11760873730480775
ACH-000556,-0.08743034601717085
ACH-000557,-0.01284337895527927
ACH-000569,-0.03675406259867693
ACH-000570,-0.08996534493295437
ACH-000571,0.06846999091966108
ACH-000573,-0.046882241430094035
ACH-000576,-0.12528834169342554
ACH-000579,-0.040482867013697486
ACH-000580,-0.039493007910358216
ACH-000584,0.0023372915810048146
ACH-000585,0.015841614158536202
ACH-000588,-0.10247762443011336
ACH-000589,0.1093332608467504
ACH-000591,0.11707483687161548
ACH-000593,0.0837187109763361
ACH-000600,0.06570976524579324
ACH-000601,0.03758089473217645
ACH-000605,0.012408979759139294
ACH-000606,-0.012968061130365312
ACH-000608,0.005119340392239608
ACH-000614,-0.02240684185769154
ACH-000616,-0.05363710868523245
ACH-000618,0.05330755754439333
ACH-000619,0.042049947835854334
ACH-000620,0.08368568408875603
ACH-000621,-0.06868549767279318
ACH-000622,0.009295736340883702
ACH-000623,0.04567783657373603
ACH-000624,-0.017500708728713954
ACH-000627,-0.04754225351181821
ACH-000630,-0.10815806515150092
ACH-000631,-0.030812968132807407
ACH-000632,0.0748214006886178
ACH-000633,0.07472694924159541
ACH-000637,0.055980198804360386
ACH-000638,-0.19724447309380674
ACH-000646,-0.18776652222324214
ACH-000647,-0.056491701865866925
ACH-000648,0.008556727418938894
ACH-000649,-0.061616248790616224
ACH-000651,0.029379399135243543
ACH-000652,0.05151401493886745
ACH-000653,0.1141354544822772
ACH-000657,-0.0207009772213516
ACH-000658,0.0012633474146441775
ACH-000661,-0.19567812391982006
ACH-000662,0.20453783771683498
ACH-000663,-0.1301511152997318
ACH-000665,0.05295035190070293
ACH-000671,0.005810401269071642
ACH-000672,-0.09666968932068463
ACH-000673,0.0032336623715391467
ACH-000676,0.04717754319615597
ACH-000677,-0.01312563594379277
ACH-000681,-0.047040934654808665
ACH-000683,0.004476620428840262
ACH-000684,-0.03592579480249812
ACH-000688,-0.005968367907988315
ACH-000693,0.027619515413337202
ACH-000694,-0.011004902000995105
ACH-000695,0.12260147619381916
ACH-000696,-0.012135198269128115
ACH-000697,-0.0825714707114993
ACH-000699,-0.061724280212490885
ACH-000701,0.03957014019017106
ACH-000706,0.17664318783482924
ACH-000711,-0.04953742193308471
ACH-000713,0.10780532230811987
ACH-000714,0.037833899979266714
ACH-000718,-0.04868800697734596
ACH-000720,0.10195173325458436
ACH-000721,-0.017678503299396308
ACH-000724,-0.07613502070662548
ACH-000725,0.06563758962042278
ACH-000732,0.11112513427415403
ACH-000734,-0.07124037300923536
ACH-000735,-0.034993086516523664
ACH-000736,-0.03793239449296485
ACH-000738,-0.049636762778480586
ACH-000746,-0.062176497394494615
ACH-000747,0.10411586115197713
ACH-000748,0.028939444679505037
ACH-000753,-0.1556039454040882
ACH-000756,0.027131825637075547
ACH-000757,-0.04291816822955785
ACH-000758,0.02138166579304103
ACH-000760,0.10916910454807156
ACH-000762,-0.27625395598081803
ACH-000763,-0.06041323007653612
ACH-000764,0.03958850933054801
ACH-000765,0.1061181960352192
ACH-000766,-0.2758805210145213
ACH-000767,0.033173399243257885
ACH-000768,-0.021673738750818145
ACH-000769,-0.1048092178155922
ACH-000770,-0.006050733218188047
ACH-000771,-0.09735262325572468
ACH-000773,-0.12577285235912045
ACH-000776,-0.05168296833560753
ACH-000777,0.13726614073119614
ACH-000778,-0.0560925124910342
ACH-000781,-0.01139593661100103
ACH-000782,-0.02496184051500449
ACH-000783,0.03457815335915727
ACH-000784,-0.025962865685762136
ACH-000785,0.033851469459083024
ACH-000787,0.05244448554884168
ACH-000788,0.04742366926527314
ACH-000791,-0.06168493365879293
ACH-000792,-0.14885791250804128
ACH-000794,0.05289473991281542
ACH-000796,-0.0175638405040904
ACH-000798,0.08037165017125622
ACH-000799,-0.08393989197507681
ACH-000800,0.05383822683108614
ACH-000802,-0.022725473346755985
ACH-000804,-0.004588363402045548
ACH-000805,-0.11605195602492495
ACH-000809,0.03178237503088167
ACH-000810,-0.13493940072706045
ACH-000811,-0.05223629810324007
ACH-000817,0.042296297265095394
ACH-000819,-0.0746144795546793
ACH-000820,-0.07126989521263921
ACH-000821,-0.03706371068968439
ACH-000822,-0.01870567047394588
ACH-000823,-0.07050052979596885
ACH-000824,-0.04876872798451298
ACH-000827,0.07287936855340216
ACH-000829,-0.08735666606110347
ACH-000831,-0.17683111991347514
ACH-000832,-0.08870090989984844
ACH-000833,-0.07341469217068702
ACH-000834,-0.04738369060665417
ACH-000835,-0.05855193027387096
ACH-000836,-0.02111437636120377
ACH-000837,0.03404695308719415
ACH-000838,0.08141436037774752
ACH-000839,0.1965084842441506
ACH-000840,-0.02665881368925192
ACH-000841,-0.07141942379286392
ACH-000843,-0.057234769875808875
ACH-000846,-0.13484841175048115
ACH-000847,-0.0439969817263673
ACH-000848,0.014192761249481082
ACH-000849,-0.10064024303209904
ACH-000851,-0.08275783426061259
ACH-000855,0.059729896105443825
ACH-000856,0.13913183239457666
ACH-000858,-0.06659096020571256
ACH-000859,0.00426908190598318
ACH-000861,0.056739866310337575
ACH-000862,0.03881414440486639
ACH-000865,-0.022311500827338945
ACH-000866,0.025673800171771358
ACH-000867,-0.16368474120659346
ACH-000869,0.0767171050691674
ACH-000872,-0.06020949032065327
ACH-000873,0.02268533269747805
ACH-000876,-0.008869660415779558
ACH-000878,-0.042969406906040834
ACH-000880,-0.00016229704604211423
ACH-000881,-0.003280017396457789
ACH-000882,-0.1495607668699395
ACH-000884,0.06042203040428964
ACH-000885,-0.11396745666851316
ACH-000887,0.04995177942585004
ACH-000889,0.07111687963470491
ACH-000896,-0.13931076133472586
ACH-000898,-0.17206922241235503
ACH-000900,0.038909085256027966
ACH-000901,0.012856366877948076
ACH-000905,-0.04334085932703075
ACH-000906,-0.028424985296284212
ACH-000907,-0.07483864541896595
ACH-000910,0.04637805859025364
ACH-000911,0.060912859067985874
ACH-000912,0.03332264279949939
ACH-000913,-0.07914963472548407
ACH-000915,0.019663732903720067
ACH-000916,-0.183235851431784
ACH-000917,0.14868675646221344
ACH-000920,-0.3762009245094433
ACH-000921,-0.08681489536830403
ACH-000924,0.01593784911234094
ACH-000926,0.05237762682320498
ACH-000928,0.04956917411376857
