,IL17C (27189)
ACH-000169,-0.17701856603965335
ACH-000178,-0.043624838971133006
ACH-000183,0.0009230849007299348
ACH-000188,0.05431807480293265
ACH-000189,-0.06157597019930339
ACH-000190,-0.045522913704651585
ACH-000198,0.033283918659854465
ACH-000203,0.14270431528721114
ACH-000204,-0.14199444412183307
ACH-000206,0.016125794868554772
ACH-000207,0.04538872264290026
ACH-000208,-0.1392628916701972
ACH-000210,0.02106481593041065
ACH-000211,-0.14562784862214995
ACH-000215,0.019434711962935152
ACH-000221,0.2054786239675236
ACH-000222,-0.18953769870894266
ACH-000223,0.1127237098534708
ACH-000226,0.057602860724617636
ACH-000227,-0.06277774702281476
ACH-000228,0.09494829951099712
ACH-000231,-0.046173986825909515
ACH-000232,0.01922365589497091
ACH-000233,-0.07663224607072014
ACH-000234,-0.0772233738119653
ACH-000235,-0.00826981906704821
ACH-000237,0.0680256794892066
ACH-000238,-0.2272005760187361
ACH-000242,0.5861800896185362
ACH-000243,-0.02843409238189732
ACH-000244,-0.09137448165003044
ACH-000246,0.09007142591693347
ACH-000248,0.03824345024668965
ACH-000250,-0.10888612124986656
ACH-000251,0.07256282411463871
ACH-000252,-0.13895134510147178
ACH-000253,0.04047052159368937
ACH-000255,0.0871326863998031
ACH-000256,-0.04937626665740594
ACH-000257,-0.04685892833985385
ACH-000258,-0.3891270353214369
ACH-000259,-0.07456069075238299
ACH-000260,0.044173372323107335
ACH-000261,-0.06929178862491785
ACH-000262,0.17525418803627815
ACH-000263,0.06717921582260643
ACH-000264,0.012517756100666487
ACH-000265,0.11629806028383395
ACH-000266,-0.0926899908111742
ACH-000272,0.07367244479834298
ACH-000274,-0.023300356809573236
ACH-000277,0.03410646756070446
ACH-000278,0.11117369932927257
ACH-000279,-0.04578255982126523
ACH-000280,-0.16392854358856535
ACH-000281,-0.03884060977094242
ACH-000288,-0.027164782644949464
ACH-000291,-0.020273323190924286
ACH-000293,0.027127975462472385
ACH-000294,0.006135857912845776
ACH-000295,-0.2066324717470734
ACH-000296,0.025226308149827733
ACH-000302,0.045622808991590165
ACH-000304,0.19825954190190034
ACH-000307,-0.046633675974085034
ACH-000308,0.07840913147729987
ACH-000310,0.10309108484502394
ACH-000311,-0.2369118631605838
ACH-000312,-0.12579879331948635
ACH-000315,-0.01592205304532163
ACH-000316,-0.14893458648953015
ACH-000317,0.12288309794553436
ACH-000318,0.07451961741798467
ACH-000319,-0.2548165645725445
ACH-000320,0.10369781172959633
ACH-000322,-0.2592517487391859
ACH-000323,0.04249541109854713
ACH-000324,0.02306464657883593
ACH-000329,0.07752893512238468
ACH-000330,0.22244387388955425
ACH-000331,0.07435764573972907
ACH-000332,-0.04903380457759344
ACH-000334,0.04789733948719287
ACH-000335,0.10180675094602464
ACH-000336,-0.14449190979270118
ACH-000337,-0.3310057165274053
ACH-000338,-0.3738134252695528
ACH-000339,-0.010508126954369468
ACH-000341,0.2074293233210548
ACH-000348,0.03881982681456328
ACH-000350,0.051906396958280136
ACH-000352,-0.01818608279433111
ACH-000356,-0.0866078932536325
ACH-000361,0.06862008637515687
ACH-000362,0.005621552484347529
ACH-000363,-0.08715349103685628
ACH-000364,0.041183379498705874
ACH-000365,-0.09542514509579716
ACH-000366,-0.0031247809168337397
ACH-000368,-0.06969642606628787
ACH-000374,-0.0007791658712567829
ACH-000375,-0.06833966145715054
ACH-000376,-0.04615460570473425
ACH-000381,0.06886350830546853
ACH-000383,-0.07145384071509976
ACH-000387,-0.17248062741594947
ACH-000389,-0.06817020541512986
ACH-000390,-0.11186974639095157
ACH-000393,0.007219170185967622
ACH-000395,0.05994782665567441
ACH-000396,-0.2987496343551979
ACH-000397,-0.06095059477298648
ACH-000401,-0.12217168899136675
ACH-000402,0.27004722032906203
ACH-000403,-0.2066720117236168
ACH-000404,0.0658059846948716
ACH-000406,0.07133950579940755
ACH-000407,-0.050990731014577774
ACH-000408,0.2113175053190653
ACH-000410,0.08794921304387268
ACH-000411,0.01356258786882655
ACH-000414,-0.05494876267912645
ACH-000415,-0.0014233660422872606
ACH-000416,-0.03304703008650541
ACH-000420,-0.17129225369393178
ACH-000421,-0.02906524635652887
ACH-000424,0.08283721233746047
ACH-000425,0.03153351147613725
ACH-000426,-0.06730856555920026
ACH-000427,-0.07460496445873711
ACH-000433,-0.10518520946124432
ACH-000435,-0.012407846654059529
ACH-000436,-0.20352291344205709
ACH-000444,0.0340285121545379
ACH-000445,0.03938868434175714
ACH-000448,-0.13044247858725105
ACH-000450,-0.18672375622727425
ACH-000452,-0.07072940725839715
ACH-000454,0.013480622735222223
ACH-000458,-0.046041955955702416
ACH-000459,0.03943397123524975
ACH-000460,0.03428149059810592
ACH-000461,-0.014489389190588719
ACH-000463,0.041015930095330166
ACH-000464,0.1508220820491835
ACH-000466,-0.16592395736374424
ACH-000467,-0.3426125815128907
ACH-000468,0.12419553470513445
ACH-000469,-0.16491877217879822
ACH-000470,0.1185536563733281
ACH-000471,-0.017606313541505002
ACH-000472,-0.04478061033231751
ACH-000473,-0.15119388048023055
ACH-000475,-0.04108871915264879
ACH-000476,-0.19340111422988002
ACH-000477,-0.056467460794657226
ACH-000479,-0.09989826718936756
ACH-000480,0.08320263865931901
ACH-000481,-0.09939435015973264
ACH-000483,-0.23923516540010215
ACH-000484,0.0746567149964132
ACH-000485,-0.0525507672622326
ACH-000486,-0.03977143654678952
ACH-000487,-0.1576467747580415
ACH-000488,-0.06476630493859431
ACH-000490,-0.03642046615706779
ACH-000491,-0.1583254224252622
ACH-000495,0.05243717732660667
ACH-000496,-0.15938748833066385
ACH-000499,-0.10487597799102807
ACH-000500,0.2115713010387228
ACH-000502,-0.08298571858516036
ACH-000503,-0.04526266932523871
ACH-000505,-0.0014382150569655827
ACH-000507,-0.0623299131094187
ACH-000510,-0.053566803489183766
ACH-000511,-0.18001092617073755
ACH-000512,0.2092005780854182
ACH-000516,-0.122844835634961
ACH-000517,-0.09469158043219687
ACH-000518,0.06262613217576105
ACH-000520,-0.11963751094538988
ACH-000521,0.08113982011561853
ACH-000522,0.04580506788214375
ACH-000524,-0.060049892031960185
ACH-000527,-0.06610951889621235
ACH-000528,-0.024273001116662703
ACH-000537,-0.061739558389813015
ACH-000541,-0.08711978933958488
ACH-000542,-0.056440442490771486
ACH-000544,0.2370793960962813
ACH-000545,0.028627802242206124
ACH-000547,0.050591712212511235
ACH-000548,-0.046554623114321965
ACH-000549,0.01810301636576604
ACH-000550,-0.013860784373928924
ACH-000552,-0.0669559550448528
ACH-000556,-0.05773882534431581
ACH-000557,-0.05440945058027128
ACH-000569,-0.16512460807323726
ACH-000570,-0.11134047875843606
ACH-000571,-0.12694443744385733
ACH-000573,0.037467589875703915
ACH-000576,-0.07293919831413796
ACH-000579,0.1933277918547872
ACH-000580,0.1114366923515136
ACH-000584,-0.01483816166377584
ACH-000585,-0.06272938070672099
ACH-000588,-0.1363879739037235
ACH-000589,0.033081100346984735
ACH-000591,-0.10430625312460837
ACH-000593,-0.03256528783294688
ACH-000600,0.06611961954323889
ACH-000601,-0.15920570677659848
ACH-000605,-0.04549945718714437
ACH-000606,0.12366999990401553
ACH-000608,-0.09038826770990913
ACH-000614,0.2039382926981235
ACH-000616,-0.038835426159309176
ACH-000618,-0.035614308393741606
ACH-000619,-0.01614445744335254
ACH-000620,-0.10480454230299308
ACH-000621,-0.08563023378855414
ACH-000622,-0.10319957890366316
ACH-000623,-0.04228794090178317
ACH-000624,-0.002904315406593889
ACH-000627,0.09164539455545244
ACH-000630,-0.13777449737174285
ACH-000631,-0.3247470919789694
ACH-000632,0.10759822979737307
ACH-000633,0.025891494043928508
ACH-000637,0.05602359394458917
ACH-000638,-0.10436340902046758
ACH-000646,-0.27631440382899153
ACH-000647,-0.04700226893599373
ACH-000648,-0.02129708517480479
ACH-000649,0.00493613551897126
ACH-000651,0.051806394869438714
ACH-000652,-0.08179330665515565
ACH-000653,-0.0991925333568687
ACH-000657,-0.11232430805009852
ACH-000658,-0.06723850293944386
ACH-000661,-0.10518980143620636
ACH-000662,0.11470676930059955
ACH-000663,-0.022532679554896747
ACH-000665,0.022644719446703987
ACH-000671,-0.07624213439131734
ACH-000672,-0.1542744152254363
ACH-000673,0.02450843340373467
ACH-000676,0.009838988851367272
ACH-000677,-0.00770455315049138
ACH-000681,-0.012684703524881392
ACH-000683,-0.10357514825381718
ACH-000684,-0.06676473037408523
ACH-000688,-0.068068288620229
ACH-000693,0.14597901525613574
ACH-000694,0.01977755146637724
ACH-000695,-0.3280709312870764
ACH-000696,0.0069109646669519255
ACH-000697,-0.018087252526478463
ACH-000699,-0.07904503103396045
ACH-000701,-0.02489658552759367
ACH-000706,0.046694399184454616
ACH-000711,-0.08270959984671837
ACH-000713,0.007997973386052385
ACH-000714,-0.10021629597517663
ACH-000718,0.08128653509082655
ACH-000720,-0.038918940645976785
ACH-000721,0.011793698938806186
ACH-000724,0.1471615935971365
ACH-000725,0.047503384778808964
ACH-000732,-0.011406242192688824
ACH-000734,-0.05264205809704153
ACH-000735,-0.05784754414943305
ACH-000736,-0.16553075495833694
ACH-000738,0.013082699724265621
ACH-000746,0.19093391505006446
ACH-000747,0.17734182313265315
ACH-000748,-0.1510030000704234
ACH-000753,-0.1509111595127268
ACH-000756,-0.003930105976552253
ACH-000757,-0.1144400497705422
ACH-000758,-0.1023286888558226
ACH-000760,-0.046838909280200194
ACH-000762,-0.15627197369538506
ACH-000763,-0.13019570170967487
ACH-000764,-0.08758852106290138
ACH-000765,0.035295052562112884
ACH-000766,-0.07056210116645066
ACH-000767,-0.1784219868464708
ACH-000768,-0.05614204543911434
ACH-000769,0.04083129811027917
ACH-000770,-0.13000626138601878
ACH-000771,0.008579090264969596
ACH-000773,-0.04918772357344637
ACH-000776,0.005322460542470344
ACH-000777,-0.022885405912244347
ACH-000778,0.06160084143484156
ACH-000781,0.04671667772107358
ACH-000782,0.07187507269051224
ACH-000783,-0.24135918207188264
ACH-000784,-0.04740325543567555
ACH-000785,0.038561481226821716
ACH-000787,0.07048951011891924
ACH-000788,0.02051997416249198
ACH-000791,-0.028030382653960108
ACH-000792,0.04636711168674256
ACH-000794,-0.029336108707487117
ACH-000796,-0.08918871247079377
ACH-000798,0.17424309265008645
ACH-000799,-0.1563859013377458
ACH-000800,-0.05405583961230365
ACH-000802,-0.10234430221862484
ACH-000804,0.03551753438597145
ACH-000805,0.12098349488479206
ACH-000809,0.029946029770862668
ACH-000810,0.00730962337711284
ACH-000811,0.0013790852019307613
ACH-000817,-0.0035234138781156327
ACH-000819,0.09860877161835332
ACH-000820,0.1531795066172375
ACH-000821,-0.0009259729769241672
ACH-000822,-0.0005741632739594606
ACH-000823,-0.05591846528076645
ACH-000824,0.03619821399825094
ACH-000827,-0.011353113357370916
ACH-000829,-0.015550995287286916
ACH-000831,-0.07720257223572198
ACH-000832,0.10308840005873736
ACH-000833,0.03896245544411407
ACH-000834,0.07244780134989627
ACH-000835,-0.05730629912092099
ACH-000836,0.036050045558531175
ACH-000837,-0.03707149358228515
ACH-000838,0.28242757728288753
ACH-000839,0.049395320353626815
ACH-000840,-0.07217889969949261
ACH-000841,-0.2055214542422607
ACH-000843,-0.02919456564807654
ACH-000846,-0.26511235319469684
ACH-000847,-0.013433587622180096
ACH-000848,-0.11437629604572933
ACH-000849,0.09864715132570703
ACH-000851,0.1909018728347367
ACH-000855,0.1964772816549548
ACH-000856,-0.1007260716851609
ACH-000858,0.23469472630763585
ACH-000859,-0.07546397632133718
ACH-000861,0.01817635324633096
ACH-000862,0.09558997563419368
ACH-000865,-0.05108789950435328
ACH-000866,0.07740827277191466
ACH-000867,0.040679012994092816
ACH-000869,-0.05662839388752144
ACH-000872,0.0463194480162861
ACH-000873,0.13900070431418435
ACH-000876,0.05854014583951837
ACH-000878,0.19851076755836344
ACH-000880,-0.21742563148197516
ACH-000881,0.01789571137543852
ACH-000882,0.05856030328557605
ACH-000884,0.044821156346331666
ACH-000885,-0.0866934244778393
ACH-000887,0.034863318981004414
ACH-000889,-0.04907589107361912
ACH-000896,0.04093231147392221
ACH-000898,2.3866456237258392e-06
ACH-000900,-0.0663591174705466
ACH-000901,0.010055283833398043
ACH-000905,-0.004608764377177981
ACH-000906,0.04890766756207576
ACH-000907,0.01594569104462261
ACH-000910,-0.04945807954829602
ACH-000911,0.004165233737970246
ACH-000912,0.04460265594669186
ACH-000913,-0.061346053518101476
ACH-000915,0.13551668633678685
ACH-000916,0.07851455013767904
ACH-000917,0.09973263092670548
ACH-000920,-0.13862323769907278
ACH-000921,0.03684142165079369
ACH-000924,0.007253413703115442
ACH-000926,-0.15218347698125406
ACH-000928,-0.07536593303151412
ACH-000929,-0.044320423394743916
ACH-000932,0.002811475505620168
ACH-000935,0.07358533376778878
ACH-000936,-0.07366148039524531
ACH-000937,0.016239054572131283
ACH-000938,0.03743820778183745
ACH-000939,-0.05566749640301291
ACH-000941,-0.00023079385061495548
ACH-000943,0.02839672824403375
ACH-000946,-0.14719138048233982
ACH-000947,-0.06359702505380804
ACH-000948,-0.11344415693889345
ACH-000950,0.0757420472324324
ACH-000953,-0.13920847855412874
ACH-000954,0.0013115567184679873
ACH-000957,-0.1041221950416423
ACH-000958,-0.1885712940074228
ACH-000960,-0.046364641254301696
ACH-000963,0.07835526034597175
ACH-000968,-0.11266092604849215
ACH-000969,0.02499820109403192
ACH-000972,-0.04720182884617695
ACH-000973,0.0636604371915152
ACH-000974,-0.03805174442558437
ACH-000978,0.19953259419338276
ACH-000984,-0.11193020470297037
ACH-000986,-0.06519751631781599
ACH-000988,0.051555913904620713
ACH-000993,-0.4408626924730234
ACH-000994,-0.2640274514948979
ACH-000996,-0.22868005073808814
ACH-001001,0.025963955511480005
ACH-001020,-0.013485817426014277
ACH-001028,0.04455804081331302
ACH-001031,0.08003266979073048
ACH-001038,-0.009591663351604631
ACH-001048,0.04779047975624255
ACH-001050,-0.13385367550947505
ACH-001053,-0.05181900651240466
ACH-001054,-0.16654366377071989
ACH-001061,0.0006987220921833298
ACH-001067,-0.1003366987889902
ACH-001075,-0.023775120946823512
ACH-001096,-0.06946982112292842
ACH-001111,-0.04782362021965077
ACH-001119,-0.00172992755794636
ACH-001128,0.20991022681380173
ACH-001134,0.11259719095337554
ACH-001151,-0.10637655761432097
ACH-001163,-0.03023329230849735
ACH-001164,-0.03881469929814129
ACH-001183,-0.009465463562998459
ACH-001192,0.046988183484876364
ACH-001193,0.2609965552233057
ACH-001196,0.06853856776100327
ACH-001197,0.1572526774303485
ACH-001205,0.13315057932000046
ACH-001211,-0.04941842037835661
ACH-001212,-0.14651161687833938
ACH-001228,-0.07399315792070711
ACH-001232,-0.08469042829528528
ACH-001239,0.0644644947174461
ACH-001270,-0.1229274836618196
ACH-001274,-0.07626407896412317
ACH-001275,0.10294619165950278
ACH-001277,0.019777416111533608
ACH-001278,-0.09690966390649457
ACH-001280,-0.1848763418106774
ACH-001283,-0.012676908878179887
ACH-001289,-0.11902930601820536
ACH-001300,-0.13223040856401874
ACH-001301,0.07796193761732773
ACH-001302,0.2683340915052993
ACH-001306,0.05671573500849648
ACH-001318,0.07369484978282026
ACH-001322,0.04917298680654263
ACH-001328,-0.09136470253701737
ACH-001332,0.2711768022706722
ACH-001336,-0.21636025230088454
ACH-001346,0.012084704201643835
ACH-001353,0.05928827570457156
ACH-001354,0.03087010140623387
ACH-001367,0.2513927971586066
ACH-001368,0.07363533931338863
ACH-001374,-0.42446831444985533
ACH-001377,-0.03507320695304772
ACH-001380,-0.004284152286676942
ACH-001391,-0.09727969079840228
ACH-001408,0.012772139974798357
ACH-001430,0.18733266386219574
ACH-001431,0.07891199313715959
ACH-001450,-0.01212382464655451
ACH-001496,-0.03547583138274967
ACH-001500,0.032148466376278044
ACH-001523,0.05350475057328831
ACH-001532,-0.04681754316773186
ACH-001550,0.07600702738695136
ACH-001552,-0.18321949369295806
ACH-001554,-0.02422612494584275
ACH-001654,-0.021104693570262432
ACH-001735,-0.16150150583794512
ACH-001736,-0.004010027135499074
ACH-001737,0.15963558315110687
ACH-001740,-0.036212497032845216
ACH-001745,-0.038828715176161085
ACH-001765,0.07343641905000146
