,IL19 (29949)
ACH-000004,-0.07445499650571899
ACH-000005,0.3652121219462104
ACH-000007,0.17761693669156595
ACH-000009,-0.11078036503001724
ACH-000011,0.13257525101353454
ACH-000012,0.05244205127009807
ACH-000013,0.05655877909798775
ACH-000014,0.02460012520120015
ACH-000015,0.010539564393705087
ACH-000017,0.10775360313566412
ACH-000018,-0.04903938723309178
ACH-000019,-0.045246306669143734
ACH-000021,0.041839857046404125
ACH-000022,0.08704557400540834
ACH-000025,0.02082450524019612
ACH-000028,0.0857474771497048
ACH-000030,0.13350242857245428
ACH-000035,0.12643334173920825
ACH-000036,0.2012279473999304
ACH-000037,0.09212990366797956
ACH-000039,0.200949619917766
ACH-000040,0.0567325165341482
ACH-000041,0.003167761612706337
ACH-000042,0.006252235039554875
ACH-000045,0.09415837425517944
ACH-000047,0.18335757717870946
ACH-000052,0.30245897840336583
ACH-000053,0.0281130068917402
ACH-000054,0.10686850918978062
ACH-000055,0.1404390769806662
ACH-000060,0.13179186431591805
ACH-000067,0.2182008254969212
ACH-000070,0.15481195968320308
ACH-000075,0.1767436696493621
ACH-000078,0.14926261004154764
ACH-000082,0.12502649632754168
ACH-000085,0.2387960336744645
ACH-000086,-0.08542140828612507
ACH-000087,-0.11335215980196085
ACH-000092,0.01384561859929197
ACH-000095,0.08913106664037236
ACH-000097,-0.018290405217612774
ACH-000098,0.04749944621875462
ACH-000099,0.08231098777227927
ACH-000108,0.058816458592086736
ACH-000113,-0.07088080168693392
ACH-000116,0.1434904268899977
ACH-000118,-0.04881033752246367
ACH-000120,-0.0060763742624555354
ACH-000123,0.11450423268021362
ACH-000127,0.09014431516717017
ACH-000128,-0.005825363363340642
ACH-000132,0.011592977588814895
ACH-000133,0.025324360624014164
ACH-000137,0.08782413381662785
ACH-000138,-0.01946658529019672
ACH-000142,0.03312572191138806
ACH-000143,0.12107086070042945
ACH-000146,0.10256654480938587
ACH-000148,0.14200507725460054
ACH-000150,-0.012566805913278538
ACH-000152,0.11494411910007983
ACH-000153,0.018791799352639183
ACH-000159,0.10274862452989
ACH-000160,0.10453517661647184
ACH-000163,-0.09145083598967337
ACH-000167,-0.07498775843367136
ACH-000168,-0.14942624933857088
ACH-000169,0.08122319982613166
ACH-000178,-0.01828515367935107
ACH-000183,-0.09783156908051037
ACH-000188,0.13959698131464207
ACH-000189,-0.1066062162355256
ACH-000190,0.0827580049824967
ACH-000198,0.103695997957392
ACH-000203,-0.08768250843131828
ACH-000204,0.08740194129935877
ACH-000206,0.06681548139075766
ACH-000207,0.15691169743568126
ACH-000208,0.06855393806921671
ACH-000210,-0.21319997406894056
ACH-000211,0.12412992821183948
ACH-000215,0.044831809538975406
ACH-000221,-0.04821386759780083
ACH-000222,0.03752831341933309
ACH-000223,0.07333341681217681
ACH-000226,0.041696997613642164
ACH-000227,0.2039804341675174
ACH-000228,0.12478542057417705
ACH-000231,0.0747360922983531
ACH-000232,0.11151284949426593
ACH-000233,-0.041479367958544434
ACH-000234,0.15087044144902798
ACH-000235,-0.04532431976244063
ACH-000237,0.06567363343695846
ACH-000238,0.0051644680975663215
ACH-000242,0.036391112883292685
ACH-000243,0.02138099543806153
ACH-000244,0.3229184769559728
ACH-000246,0.04912187137668491
ACH-000248,0.07146219551121961
ACH-000250,0.12038240133724755
ACH-000251,0.15855948564697284
ACH-000252,0.203210827746626
ACH-000253,0.04067941307783381
ACH-000255,0.1125685113689351
ACH-000256,0.1707421475406694
ACH-000257,0.04564225080465256
ACH-000258,-0.19928152116757045
ACH-000259,0.06328283350699021
ACH-000260,0.05217104911103266
ACH-000261,0.07802953906119864
ACH-000262,0.05185918725910372
ACH-000263,0.07761583332298577
ACH-000264,0.021124934207324118
ACH-000265,-0.008648029536057337
ACH-000266,0.004778386355227002
ACH-000272,0.029510818388080458
ACH-000274,0.09312722899537493
ACH-000277,0.1268996521065996
ACH-000278,0.17279872046527664
ACH-000279,0.15004669399459894
ACH-000280,0.039510074689640295
ACH-000281,0.010059023445876506
ACH-000288,0.02177665468694586
ACH-000291,0.0380599969057522
ACH-000293,0.18919201861718288
ACH-000294,0.04027905016055725
ACH-000295,0.02963080678887903
ACH-000296,0.1597848117057276
ACH-000302,0.01349571855297262
ACH-000304,-0.08113735872441374
ACH-000307,0.026015547419098305
ACH-000308,0.059461219151102224
ACH-000310,0.11568194775132655
ACH-000311,0.012202783849991137
ACH-000312,-0.012151427913213868
ACH-000315,0.0743409436017169
ACH-000316,0.1205307768271718
ACH-000317,0.05602900788967033
ACH-000318,0.1108450830176548
