,VIPR1 (7433)
ACH-000004,-0.02116761552337385
ACH-000005,-0.17968451514731335
ACH-000007,-0.0366691431202528
ACH-000009,-0.07290586236996979
ACH-000011,0.0256683606788807
ACH-000012,-0.0005712756356388378
ACH-000013,-0.0044652672658899925
ACH-000014,-0.0017582013226933575
ACH-000015,-0.14817233238842814
ACH-000017,0.05978838377302952
ACH-000018,0.03696641788704058
ACH-000019,0.002149524536218124
ACH-000021,-0.057334703073086475
ACH-000022,-0.2072475132990397
ACH-000025,-0.1525741367772796
ACH-000028,0.08738967792377482
ACH-000030,-0.010716123472196528
ACH-000035,0.13215951452193192
ACH-000036,-0.08017751642128046
ACH-000037,0.07737410251853072
ACH-000039,-0.08709462112057234
ACH-000040,-0.009301522420501505
ACH-000041,0.04947385705585248
ACH-000042,-0.1263391029124836
ACH-000045,0.03983158648819517
ACH-000047,0.0845805298020097
ACH-000052,0.16424702509870234
ACH-000053,-0.04978277463958005
ACH-000054,-0.03734757685679612
ACH-000055,-0.021959467651462703
ACH-000060,-0.12553179946919046
ACH-000067,0.003740563411893529
ACH-000070,-0.1998359986017234
ACH-000075,0.1803031779547079
ACH-000078,-0.03107599835054585
ACH-000082,0.06930335788414753
ACH-000085,-0.09055217321971656
ACH-000086,-0.13946711785033974
ACH-000087,-0.17216523421482244
ACH-000092,-0.036757706977876316
ACH-000095,-0.03020885843491204
ACH-000097,0.005411617903323074
ACH-000098,-0.013218339582600436
ACH-000099,-0.03789412098452409
ACH-000108,-0.07061978205027904
ACH-000113,-0.007549381756075921
ACH-000116,-0.042612207262514884
ACH-000118,-0.014675805049837834
ACH-000120,-0.007127447868724201
ACH-000123,-0.03049100360325438
ACH-000127,-0.008050922160943452
ACH-000128,0.004927354672014611
ACH-000132,0.05884276863679142
ACH-000133,0.0759403310107945
ACH-000137,0.1494321980586727
ACH-000138,-0.06898769035677453
ACH-000142,-0.012152341453308652
ACH-000143,-0.04859857690857313
ACH-000146,-0.04194504708642462
ACH-000148,0.013261617852932306
ACH-000150,-0.10978560315921697
ACH-000152,-0.0002642906437175114
ACH-000153,-0.0331908009656758
ACH-000159,-0.07617654963048746
ACH-000160,-0.06237894337263384
ACH-000163,0.0411397425195183
ACH-000167,0.14753042335646033
ACH-000168,-0.0969512063639751
ACH-000169,-0.07410694746416617
ACH-000178,0.04507172617982692
ACH-000183,-0.2435176333698209
ACH-000188,-0.09840141343846114
ACH-000189,-0.1226763178902701
ACH-000190,-0.08362986230149727
ACH-000198,0.03422028118875406
ACH-000203,0.03686619612023589
ACH-000204,-0.10467443144704183
ACH-000206,-0.05551188692058103
ACH-000207,-0.10208617383860193
ACH-000208,-0.030475372201009283
ACH-000210,-0.13225232500466047
ACH-000211,-0.0696799605881513
ACH-000215,-0.006213275730327436
ACH-000221,-0.09481468406770474
ACH-000222,-0.07488935914079131
ACH-000223,0.07790391700213037
ACH-000226,0.007292881957805186
ACH-000227,-0.09082969207845748
ACH-000228,-0.10166033415293456
ACH-000231,-0.060550763153289215
ACH-000232,0.020744442589944224
ACH-000233,0.04304454623840903
ACH-000234,-0.07871825475705788
ACH-000235,-0.011151308910452282
ACH-000237,0.06058528635581944
ACH-000238,-0.20858527879375652
ACH-000242,-0.12394486226192028
ACH-000243,-0.002962479777449974
ACH-000244,-0.07851924657108167
ACH-000246,-0.06167551550325402
ACH-000248,0.006002715967702514
ACH-000250,-0.03495616217187292
ACH-000251,-0.1901769961796677
ACH-000252,-0.12859283668499327
ACH-000253,-0.0073334345398823175
ACH-000255,-0.14960716777236605
ACH-000256,-0.07609315445781767
ACH-000257,0.033293428572415865
ACH-000258,-0.25011531850369323
ACH-000259,-0.00932589870000017
ACH-000260,-0.05328168705604107
ACH-000261,0.012515502998216457
ACH-000262,0.04067814831899503
ACH-000263,-0.32734251140247217
ACH-000264,-0.062444372351754686
ACH-000265,-0.1317128868470374
ACH-000266,0.0011723565093705918
ACH-000272,-0.06927569115872394
ACH-000274,-0.15801606948827618
ACH-000277,0.038072175377539416
ACH-000278,-0.17451238516277112
ACH-000279,-0.043379996305554384
ACH-000280,-0.11117294295071592
ACH-000281,0.07996940042270807
ACH-000288,0.007381739817037148
ACH-000291,-0.02350851177883129
ACH-000293,0.003748286321227072
ACH-000294,-0.047972313942462035
ACH-000295,-0.27652412579412394
ACH-000296,-0.12384042145659024
ACH-000302,-0.02501382074624033
ACH-000304,0.10327808144002876
ACH-000307,-0.11037068614369147
ACH-000308,0.0035149761159485714
ACH-000310,-0.09311268589993316
ACH-000311,0.02207418262737461
ACH-000312,0.07685896148346369
ACH-000315,-0.2925415689536023
ACH-000316,0.06536738189695239
ACH-000317,0.002022887927160182
ACH-000318,-0.18126388567386734
ACH-000319,-0.007740964404945651
ACH-000320,-0.12417937576349948
ACH-000322,0.12620204741878305
ACH-000323,-0.12753087478587674
ACH-000324,-0.028282977389034562
ACH-000329,-0.04145403100629588
ACH-000330,-0.0006474555286996548
ACH-000331,-0.05810946634060606
ACH-000332,-0.055085455859515
ACH-000334,-0.01501340668405419
ACH-000335,-0.11465099141911217
ACH-000336,0.08116340877680615
ACH-000337,-0.05770084026952312
ACH-000338,-0.20140292801890106
ACH-000339,-0.0729163694887611
ACH-000341,-0.09781915707139473
ACH-000348,0.016259655400954136
ACH-000350,-0.040297181952358666
ACH-000352,0.028758088796715226
ACH-000356,0.013666007258622756
ACH-000361,-0.1737343195960496
ACH-000362,-0.02151388866704016
ACH-000363,-0.2014742514358477
ACH-000364,-0.06908783908832307
ACH-000365,-0.06423909321827258
ACH-000366,0.01943140121312954
ACH-000368,0.16884432613605393
ACH-000374,0.10383406074979898
ACH-000375,-0.17579469273736767
ACH-000376,-0.0028049317036107136
ACH-000381,0.09991611365492592
ACH-000383,-0.051315629484468266
ACH-000387,-0.040853843214437344
ACH-000389,0.02502693552017797
ACH-000390,-0.1150818513741265
ACH-000393,-0.14147212392627012
ACH-000395,-0.3271891966369063
