,CFB (629)
ACH-000294,-0.21757682884769855
ACH-000295,-0.19599083234016115
ACH-000296,-0.31394242123119176
ACH-000302,-0.2329976556421282
ACH-000304,-0.21879426794355802
ACH-000307,-0.18695338250201726
ACH-000308,-0.21774376082580704
ACH-000310,-0.1949868432193337
ACH-000311,-0.24275791882579076
ACH-000312,-0.21927260893519848
ACH-000315,-0.4925520230361598
ACH-000316,-0.2780290426316127
ACH-000317,-0.3058556538068972
ACH-000318,-0.294202936491471
ACH-000319,-0.2360172600117555
ACH-000320,-0.2870994799646289
ACH-000322,-0.11955062923011495
ACH-000323,-0.20745975216891532
ACH-000324,-0.3280841050187611
ACH-000329,-0.2032976056028923
ACH-000330,-0.4713479485128324
ACH-000331,-0.2976564987250231
ACH-000332,-0.2500247294944348
ACH-000334,-0.3760589546653751
ACH-000335,0.05538018048721602
ACH-000336,-0.12602102592063036
ACH-000337,-0.2390323893543841
ACH-000338,-0.5061752569837284
ACH-000339,-0.2809672606753326
ACH-000341,-0.10312671146180262
ACH-000348,-0.2108197426474984
ACH-000350,-0.17184109248484464
ACH-000352,-0.18317212005530453
ACH-000356,-0.2123917996801721
ACH-000361,-0.060826289689033565
ACH-000362,-0.3830523008135293
ACH-000363,-0.14111297268472772
ACH-000364,-0.2383862640091532
ACH-000365,-0.2448267101794631
ACH-000366,-0.25052785287981666
ACH-000368,-0.13599123296977653
ACH-000374,-0.5774330423750558
ACH-000375,-0.33769568784032644
ACH-000376,-0.2579430098257373
ACH-000381,-0.17552370175332915
ACH-000383,-0.2080474311065658
ACH-000387,-0.3796137536820385
ACH-000389,-0.1972258578358348
ACH-000390,-0.1636451590503072
ACH-000393,-0.4916456739750183
ACH-000395,-0.2632842449458541
ACH-000396,-0.2308015945484791
ACH-000397,-0.2593964640692618
ACH-000401,-0.029301149032880558
ACH-000402,0.004355201926051059
ACH-000403,-0.2273589404894305
ACH-000404,-0.2921725946616321
ACH-000406,-0.3151215670251611
ACH-000407,-0.2526293415512512
ACH-000408,-0.19548648523990106
ACH-000410,-0.17594848910716368
ACH-000411,-0.15513191994413658
ACH-000414,-0.2919067893488977
ACH-000415,-0.2197016237369244
ACH-000416,-0.20452891808212545
ACH-000420,-0.1981503425959082
ACH-000421,-0.18477517080257688
ACH-000424,-0.27462716631534245
ACH-000425,-0.2289494828460404
ACH-000426,-0.4719398815704639
ACH-000427,-0.09483441539461628
ACH-000433,-0.33939453793501384
ACH-000435,-0.2015160258165664
ACH-000436,-0.2533749998089127
ACH-000444,-0.1758989376112217
ACH-000445,-0.2259649995729276
ACH-000448,-0.12918028773887247
ACH-000450,-0.11204871934750364
ACH-000452,-0.2681565233303683
ACH-000454,-0.3356020745451251
ACH-000458,-0.15183033519379874
ACH-000459,-0.0619136745136923
ACH-000460,-0.26785674182335684
ACH-000461,-0.2399200294240583
ACH-000463,-0.23504353371792075
ACH-000464,-0.1834559898169336
ACH-000466,-0.36114457392567934
ACH-000467,-0.25079190478683505
ACH-000468,-0.3288027259676626
ACH-000469,-0.3568037863349129
ACH-000470,-0.36329822652165134
ACH-000471,-0.24008113950812285
ACH-000472,-0.195072143055952
ACH-000473,-0.27563810612239303
ACH-000475,-0.2849338723893645
ACH-000476,-0.21412487205786104
ACH-000477,-0.10336600223808833
ACH-000479,-0.057845173054866215
ACH-000480,-0.23358412472535706
ACH-000481,-0.2583576747927667
ACH-000483,-0.3178781417065321
ACH-000484,-0.2558186426398423
ACH-000485,-0.2881179709410749
ACH-000486,-0.2325843627929791
ACH-000487,-0.3703512209342864
ACH-000488,-0.2784839359036229
ACH-000490,-0.2515073184596673
ACH-000491,-0.5034578527141362
ACH-000495,-0.2109888839389824
ACH-000496,-0.2260927598218017
ACH-000499,-0.3363774204011156
ACH-000500,-0.35182633249038514
ACH-000502,-0.16138624619976746
ACH-000503,0.017805406736839592
ACH-000505,-0.18490818678638155
ACH-000507,-0.20568072313411434
ACH-000510,-0.19058487226115414
ACH-000511,-0.2571425887266101
ACH-000512,-0.3905782052701984
ACH-000516,-0.3508921048653961
ACH-000517,-0.28124499493371696
ACH-000518,-0.04833027205306443
ACH-000520,-0.23006530566107866
ACH-000521,-0.3613955332095252
ACH-000522,-0.2278411383477756
ACH-000524,-0.3201442488198025
ACH-000527,-0.2340494625300878
ACH-000528,-0.2755062686930449
ACH-000537,-0.06727284254215564
ACH-000541,-0.23444644582048785
ACH-000542,-0.2616771032361028
ACH-000544,-0.33757554671592993
ACH-000545,-0.1588947415546442
ACH-000547,-0.3631691621002686
ACH-000548,-0.2501839878874566
ACH-000549,-0.3447319183465817
ACH-000550,-0.17628980913699752
ACH-000552,-0.22446711005561612
ACH-000556,-0.27898509184544384
ACH-000557,-0.2360206279498664
ACH-000569,-0.3107459892248988
ACH-000570,-0.1952200552451598
ACH-000571,-0.2355612951128437
ACH-000573,-0.3372861508912969
ACH-000576,-0.32308878737601626
ACH-000579,-0.43549467551142296
ACH-000580,-0.3420835412163031
ACH-000584,-0.1926171130836736
ACH-000585,-0.2541135147797457
ACH-000588,-0.2672911500600786
ACH-000589,-0.19785606170377087
ACH-000591,-0.2804268815084862
ACH-000593,-0.2661656057217512
ACH-000600,-0.3272513043754153
ACH-000601,-0.18671330825244348
ACH-000605,-0.34535261937626144
ACH-000606,-0.5313523267751852
ACH-000608,-0.2431802741168905
ACH-000614,-0.15234931870200172
ACH-000616,-0.13563942674174362
ACH-000618,-0.2970956763756625
ACH-000619,-0.34169963591047203
ACH-000620,-0.17120097429595565
ACH-000621,-0.209795485806034
ACH-000622,-0.3487924451068487
ACH-000623,-0.2822433692558349
ACH-000624,-0.3228202492465251
ACH-000627,-0.12124997372980124
ACH-000630,-0.2459898673972768
ACH-000631,-0.31078517978662323
ACH-000632,-0.14507575421710206
ACH-000633,-0.15803806129719364
ACH-000637,-0.33919904384232497
ACH-000638,-0.24511461129325066
ACH-000646,-0.16855452448024108
ACH-000647,-0.3148044274552931
ACH-000648,-0.2294033058097443
ACH-000649,-0.22471315683363025
ACH-000651,-0.2334914283076187
ACH-000652,-0.17210235651095554
ACH-000653,-0.21286093160874106
ACH-000657,-0.2681480626681149
ACH-000658,-0.299586457123803
ACH-000661,-0.24018302962206056
ACH-000662,-0.3072725318406301
ACH-000663,-0.20180551316015108
ACH-000665,-0.28864929099059955
ACH-000671,-0.29403968808786496
ACH-000672,-0.4614335982750679
ACH-000673,-0.3329440356065479
ACH-000676,-0.20860743125779035
ACH-000677,-0.2274532102303395
ACH-000681,-0.2258012171500119
ACH-000683,-0.2964883609349542
ACH-000684,-0.14383111742690702
ACH-000688,-0.3134946770364305
ACH-000693,-0.2779867644298133
ACH-000694,-0.22847664739368706
ACH-000695,-0.2410290588910605
ACH-000696,-0.2459454210455257
ACH-000697,0.006592373334932571
ACH-000699,-0.2806283700777653
ACH-000701,-0.22128444690848464
ACH-000706,-0.20758472133935216
ACH-000711,-0.2602098699113557
ACH-000713,-0.2473457100804154
ACH-000714,-0.3169280517682807
ACH-000718,-0.2896101655610571
ACH-000720,-0.28625460660754465
ACH-000721,-0.21658461970653373
ACH-000724,-0.4352070695238903
ACH-000725,-0.15065029109071834
ACH-000732,-0.2625613718146813
ACH-000734,-0.2812561497097669
ACH-000735,-0.29035251483423746
ACH-000736,-0.3274939349301784
ACH-000738,-0.21203501188691706
ACH-000746,-0.25074627166093066
ACH-000747,-0.2616822402527265
ACH-000748,-0.1581253724908398
ACH-000753,-0.3326074195425683
ACH-000756,-0.04588440090116692
ACH-000757,-0.2809228307353105
ACH-000758,-0.1799947551047002
ACH-000760,-0.19545992453417435
ACH-000762,-0.15457407280385868
ACH-000763,-0.2774371786290465
ACH-000764,-0.6046472259736074
ACH-000765,-0.22400109414183966
ACH-000766,-0.2197154114626036
ACH-000767,-0.32648347004412964
ACH-000768,-0.21567857039928134
ACH-000769,-0.2144441799009671
ACH-000770,-0.2544537716974966
ACH-000771,-0.19561984619531889
ACH-000773,-0.3652499368179355
ACH-000776,-0.2174633357554777
ACH-000777,-0.4279303224184319
ACH-000778,-0.3364630930174979
ACH-000781,-0.26649305262927075
ACH-000782,-0.30992614423295795
ACH-000783,-0.3821660486670908
ACH-000784,-0.14032152825532235
ACH-000785,-0.20274635472291874
ACH-000787,-0.12810558133545324
ACH-000788,-0.2273348903004276
ACH-000791,-0.13346154952184613
ACH-000792,-0.20847560796802456
ACH-000794,-0.2816822826562951
ACH-000796,-0.1621311340020582
ACH-000798,-0.14610515468452906
ACH-000799,-0.20153903844516824
ACH-000800,-0.3490235788291729
ACH-000802,-0.29465486253937884
ACH-000804,-0.21750506414994406
ACH-000805,-0.17645976955239562
ACH-000809,-0.2377637677451969
ACH-000810,-0.24312241669058804
ACH-000811,-0.14074413568359806
ACH-000817,-0.21046457109019884
ACH-000819,-0.2857530361222799
ACH-000820,-0.35615605867793143
ACH-000821,-0.1633195140629725
ACH-000822,-0.1715732018860779
ACH-000823,-0.20170521727285654
ACH-000824,-0.17024302751641718
ACH-000827,-0.27158349038972623
ACH-000829,-0.2522458280333494
ACH-000831,-0.16497621206934898
ACH-000832,-0.3909520192974229
ACH-000833,-0.2498680098846971
ACH-000834,-0.2698353858769805
ACH-000835,-0.23768726727328254
ACH-000836,-0.2274529949547132
ACH-000837,-0.21492283865100392
ACH-000838,-0.3176613124374841
ACH-000839,-0.09655156714688
ACH-000840,-0.2771219345669076
ACH-000841,-0.2411856691709432
ACH-000843,-0.22164894556939066
ACH-000846,-0.13608790514507746
ACH-000847,-0.1752511723925687
ACH-000848,-0.06440399738192593
ACH-000849,-0.1852670180478516
ACH-000851,-0.4515905273373558
ACH-000855,-0.08545405916828497
ACH-000856,-0.10624118701169134
ACH-000858,-0.1893359358359112
ACH-000859,-0.07503644410745061
ACH-000861,-0.1787182756789366
ACH-000862,-0.32390597077074057
ACH-000865,-0.2602995382198007
ACH-000866,-0.2299368196388942
ACH-000867,-0.21558828100863026
ACH-000869,-0.2282964892597424
ACH-000872,-0.16005018012228486
ACH-000873,-0.4226224975807675
ACH-000876,-0.3416400543988442
ACH-000878,-0.12859928913582871
ACH-000880,-0.1144922210939512
ACH-000881,-0.2808010925429213
ACH-000882,-0.2300213311810986
ACH-000884,-0.2332626636917773
ACH-000885,-0.3130631653154481
ACH-000887,-0.24386455655526176
ACH-000889,-0.4185674615303375
ACH-000896,-0.23385917983075
ACH-000898,-0.3276490620734262
ACH-000900,-0.2377537008607249
ACH-000901,-0.3337791244649003
ACH-000905,-0.14256285619857567
ACH-000906,-0.23164342706260846
ACH-000907,-0.2519106048041527
ACH-000910,-0.21997898028551796
ACH-000911,-0.2186901555067208
ACH-000912,-0.18741051415812016
ACH-000913,-0.3571118793411646
ACH-000915,-0.11680945323897444
ACH-000916,-0.5398285846559152
ACH-000917,-0.22693861516862696
ACH-000920,-0.27125255246372665
ACH-000921,-0.2392036525851372
ACH-000924,-0.21492778916189764
ACH-000926,-0.3515163810357262
ACH-000928,-0.22229708446262228
ACH-000929,-0.3088515168642769
ACH-000932,-0.12080026550835685
ACH-000935,-0.20588285392349007
ACH-000936,-0.09012609026623168
ACH-000937,-0.19444421954023325
ACH-000938,-0.18304748635478008
ACH-000939,-0.3001430366865661
ACH-000941,-0.4011013132895713
ACH-000943,-0.2499956569156972
ACH-000946,-0.4027099660706385
ACH-000947,-0.15420792371222738
ACH-000948,-0.2495126998135476
ACH-000950,-0.15469386580478928
ACH-000953,-0.19753648456924505
ACH-000954,-0.02544377123866241
ACH-000957,-0.24378962245430805
ACH-000958,-0.3138732293941147
ACH-000960,-0.19841702367575906
ACH-000963,-0.3333894990642913
ACH-000968,-0.3831490238008684
ACH-000969,-0.14879805958088266
ACH-000972,-0.0016096639347374015
ACH-000973,-0.31479259362203305
ACH-000974,-0.2786455675966883
ACH-000978,-0.06616249820121456
ACH-000984,-0.11664855454836599
ACH-000986,-0.17481158808299482
ACH-000988,-0.21819149138541166
ACH-000993,-0.099262563564331
ACH-000994,-0.272864780776206
ACH-000996,-0.1610693702032164
ACH-001001,-0.35799917597363584
ACH-001020,-0.3157241054989198
ACH-001028,-0.2324394360477741
ACH-001031,-0.2702336573666502
ACH-001038,-0.24144730830783356
ACH-001048,-0.1965443501529819
ACH-001050,-0.1810414930948719
ACH-001053,-0.18561378501087847
ACH-001054,-0.3008609534474065
ACH-001061,-0.20009663603104053
ACH-001067,-0.2081553111146032
ACH-001075,-0.3044662696042048
ACH-001096,-0.20589091870883147
ACH-001111,-0.7385655163661795
ACH-001119,-0.10384830752688076
ACH-001128,-0.08116596043460297
ACH-001134,-0.19241574991453492
ACH-001151,-0.25625447144881525
ACH-001163,-0.19684265638257872
ACH-001164,-0.21533055516875
ACH-001183,-0.4104659729217983
ACH-001192,-0.2968884758566713
ACH-001193,-0.4177079955190481
ACH-001196,-0.19793190079700365
ACH-001197,-0.3335282693424641
ACH-001205,-0.3875125422534421
ACH-001211,-0.1306356318290641
ACH-001212,-0.17302190995618205
ACH-001228,-0.14599376364595307
ACH-001232,-0.2326360632769577
ACH-001239,-0.17468060772221405
ACH-001270,-0.2173104892299792
ACH-001274,-0.27861793289987863
ACH-001275,-0.14324985527664774
ACH-001277,-0.09399260051325428
ACH-001278,-0.28893630948467
ACH-001280,-0.25133130953184163
ACH-001283,-0.26795893458587505
ACH-001289,-0.5776459312941405
ACH-001300,-0.38356774739941774
ACH-001301,-0.3048158748883769
ACH-001302,-0.2541779560249718
ACH-001306,-0.1903094698321846
ACH-001318,-0.2382408121726972
ACH-001322,-0.21469965493173224
ACH-001328,-0.2444197892645433
ACH-001332,-0.11983631215676825
ACH-001336,-0.24756045911492486
ACH-001346,-0.2719806673708114
ACH-001353,-0.21376712673278106
ACH-001354,-0.17153398592011612
ACH-001367,-0.010217930531208059
ACH-001368,-0.2270135017932612
ACH-001374,-0.3631284827414921
ACH-001377,-0.13763449086386526
ACH-001380,-0.2001007796874674
ACH-001391,-0.4407353702653911
ACH-001408,-0.2451139675509917
ACH-001430,-0.43595771543574985
ACH-001431,-0.2304431675406601
ACH-001450,-0.4165754750225848
ACH-001496,-0.16538629154346518
ACH-001500,-0.10275616411880943
ACH-001523,-0.3208711268777297
ACH-001532,-0.30526249996413723
ACH-001550,-0.2250261139797925
ACH-001552,-0.3381149468359126
ACH-001554,-0.2688172434518327
ACH-001654,-0.2548383172440596
ACH-001735,-0.273066242701777
ACH-001736,-0.250516423895396
ACH-001737,0.11639732522153115
ACH-001740,-0.1917031640089005
ACH-001745,-0.1411179095459938
ACH-001765,-0.415800719749896
