,GIF (2694)
ACH-000004,-0.19832394019053834
ACH-000005,-0.14092491087263928
ACH-000007,-0.15311931240611415
ACH-000009,-0.0603006203480444
ACH-000011,0.002319610937349871
ACH-000012,-0.022892580132293658
ACH-000013,-0.06593508848874685
ACH-000014,0.07804742753710002
ACH-000015,0.010447758121219949
ACH-000017,-0.08758370171066818
ACH-000018,0.05533340390499258
ACH-000019,0.1923883209486083
ACH-000021,-0.09906292205553344
ACH-000022,0.038673751320816685
ACH-000025,0.12417464074732724
ACH-000028,-0.0066048468287342645
ACH-000030,0.0008659159122522275
ACH-000035,-0.057533512402589825
ACH-000036,-0.0975249865838893
ACH-000037,0.05968128409326584
ACH-000039,-0.01013503768706088
ACH-000040,-0.14959457164948325
ACH-000041,0.0127679563866544
ACH-000042,-0.11648095512873685
ACH-000045,-0.05236818957136488
ACH-000047,0.031528968352970844
ACH-000052,-0.025575863249424038
ACH-000053,-0.027330849155273385
ACH-000054,0.0326592519018321
ACH-000055,0.06396935761418407
ACH-000060,0.06102885200663057
ACH-000067,0.03727078748389216
ACH-000070,-0.190996538446645
ACH-000075,-0.07346553436171108
ACH-000078,-0.0211968289623922
ACH-000082,-0.009060291642370584
ACH-000085,0.15973498472464034
ACH-000086,-0.0955589320878656
ACH-000087,-0.1656951151487322
ACH-000092,-0.07000244454280509
ACH-000095,0.004782770126841521
ACH-000097,-0.1618542525811212
ACH-000098,0.02715689989159596
ACH-000099,-0.04002712537860358
ACH-000108,-0.10933795436248384
ACH-000113,-0.07125687424364538
ACH-000116,-0.02591562090081137
ACH-000118,-0.08696494275410352
ACH-000120,0.11089492934209114
ACH-000123,-0.1013466934893764
ACH-000127,0.11772274308972737
ACH-000128,-0.08165624850759877
ACH-000132,-0.053441886086080484
ACH-000133,0.007593492702418933
ACH-000137,-0.049526627124678216
ACH-000138,-0.07230338494719178
ACH-000142,-0.12016296200605125
ACH-000143,0.05747673048708514
ACH-000146,0.01879385989200103
ACH-000148,-0.014960246471146584
ACH-000150,0.04281842369083858
ACH-000152,-0.02029859470466064
ACH-000153,-0.3182309584002824
ACH-000159,-0.052935424856741416
ACH-000160,-0.10587822076246922
ACH-000163,-0.11685738386881404
ACH-000167,0.1003260948796829
ACH-000168,-0.1372075804856674
ACH-000169,-0.014521393093436597
ACH-000178,0.08418136334107437
