,SKP2 (6502)
ACH-000454,-0.2773034829919457
ACH-000458,-0.19873584158419474
ACH-000459,-0.4867112078837951
ACH-000460,-0.9778622255594152
ACH-000461,-0.19114381707068334
ACH-000463,-0.6210233965370724
ACH-000464,-0.5845551810461527
ACH-000466,-0.5691933474219686
ACH-000467,-0.9133001117830252
ACH-000468,-0.7672414489724908
ACH-000469,-0.4744479214110882
ACH-000470,-0.4634023302466448
ACH-000471,-0.2782795993815702
ACH-000472,-0.5536095591993891
ACH-000473,-0.8958128442306065
ACH-000475,-0.4747030528463171
ACH-000476,-0.26779013750767183
ACH-000477,-0.4429596064518384
ACH-000479,-1.0001246563720738
ACH-000480,-0.6682845881131159
ACH-000481,-0.6202921593065329
ACH-000483,-0.788482222033037
ACH-000484,-0.7011832354450507
ACH-000485,-0.8008588292760023
ACH-000486,-0.4802039232156357
ACH-000487,-0.7897316170713256
ACH-000488,-0.6045041973736801
ACH-000490,-0.7779824705227777
ACH-000491,-0.3115038634539266
ACH-000495,-0.816663444383813
ACH-000496,-0.6299069559055924
ACH-000499,-0.6557298095589685
ACH-000500,-0.7361046453822321
ACH-000502,-0.31340913733408626
ACH-000503,-0.8809844850707211
ACH-000505,-0.3679326768462479
ACH-000507,-0.27495199547547045
ACH-000510,-0.6565742484107232
ACH-000511,-0.642404676810131
ACH-000512,-0.26378216925669123
ACH-000516,-1.2150352251540588
ACH-000517,-0.7296465729408538
ACH-000518,-0.3904185633236109
ACH-000520,-0.5892925125348353
ACH-000521,-0.7367283305392655
ACH-000522,-0.9863151881309914
ACH-000524,-0.9035264097438302
ACH-000527,-1.1691379159973465
ACH-000528,-0.4576601200316962
ACH-000537,-0.5688814485428915
ACH-000541,-0.8431092604341875
ACH-000542,-0.5312663908262346
ACH-000544,-0.814316830449692
ACH-000545,-0.5199775464859129
ACH-000547,-0.96421204553137
ACH-000548,-0.5587012883952389
ACH-000549,-0.6956084127661596
ACH-000550,-0.6594933762354366
ACH-000552,-0.5859104047698712
ACH-000556,-0.95132580612057
ACH-000557,-0.2638124390858113
ACH-000569,-0.6566373956574251
ACH-000570,-0.7921481093075312
ACH-000571,-0.5455449913599558
ACH-000573,-0.9054343447237488
ACH-000576,-0.7539375297328654
ACH-000579,-0.8078412494235752
ACH-000580,-0.7261652178548057
ACH-000584,-0.4007956158365377
ACH-000585,-0.6089537554858339
ACH-000588,-0.6210566489484063
ACH-000589,-0.6542215409922215
ACH-000591,-0.8134751960786758
ACH-000593,-0.6354595284164428
ACH-000600,-0.6984457992695573
ACH-000601,-0.7110616523794318
ACH-000605,-0.3697821246351801
ACH-000606,-0.4428758573495679
ACH-000608,-0.7091569200317838
ACH-000614,-0.6645289211993709
ACH-000616,-0.6026430342352831
ACH-000618,-0.3239291238220338
ACH-000619,-0.8228151806500684
ACH-000620,-0.8140148693173
ACH-000621,-0.7219672495477577
ACH-000622,-0.4661537197762114
ACH-000623,-0.3781504709232786
ACH-000624,-0.1824388505092165
ACH-000627,-0.444018451848632
ACH-000630,-0.27930814641156754
ACH-000631,-0.5999031204306597
ACH-000632,-0.4000163292995403
ACH-000633,-0.5727301132112009
ACH-000637,-0.7753123927254042
ACH-000638,-0.6038751816160541
ACH-000646,-0.9661611643759702
ACH-000647,-1.0376166070726427
ACH-000648,-0.32422355884498505
ACH-000649,-0.3945270805825831
ACH-000651,-0.20466175107868745
ACH-000652,-0.562003480611441
ACH-000653,-0.6127202347258088
ACH-000657,-0.5137121245251914
ACH-000658,-0.989653403293578
ACH-000661,-0.5206938268091599
ACH-000662,-0.2969586702397773
ACH-000663,-0.7254130709572597
ACH-000665,-0.540192262717181
ACH-000671,-0.8527183382685922
ACH-000672,-0.23113112672169525
ACH-000673,-0.7021202707298664
ACH-000676,-0.4223245320930006
ACH-000677,-0.8017101260138061
ACH-000681,-0.5090781472564595
ACH-000683,-0.6280707145485155
ACH-000684,-0.5702304227216418
ACH-000688,-0.7146021576996658
ACH-000693,-0.3311990340816749
ACH-000694,-0.39245864053040375
ACH-000695,-1.0792592434133257
ACH-000696,-0.6477538098307009
ACH-000697,-0.953173767637184
ACH-000699,-0.3580875326368
ACH-000701,-0.6637377967152888
ACH-000706,-0.5095578509350884
ACH-000711,-0.4120436783836803
ACH-000713,-0.9493278732758852
ACH-000714,-0.6843126526635398
ACH-000718,-0.6297502445563131
ACH-000720,-0.8250644482642432
ACH-000721,-0.6246597111937615
ACH-000724,-0.4896210527323209
ACH-000725,-0.4159316024727001
ACH-000732,-0.5948000447775722
ACH-000734,-0.4360320210390743
ACH-000735,-0.7543670672705768
ACH-000736,-0.08267506483700715
ACH-000738,-0.4622806065430335
ACH-000746,-0.4521214729748976
ACH-000747,-0.2641899446939452
ACH-000748,-0.4537369755683106
ACH-000753,-0.6756906470020815
ACH-000756,-0.9046299962783364
ACH-000757,-0.4044164691776901
ACH-000758,-0.387957238391589
ACH-000760,-0.4279843152173898
ACH-000762,-0.5483106633797239
ACH-000763,-0.9435345781096616
ACH-000764,-0.8841135080087947
ACH-000765,-0.3662537663214879
ACH-000766,-0.4283622004107433
ACH-000767,-1.1674388848528248
ACH-000768,-0.5074947408184121
ACH-000769,-0.7183408179699703
ACH-000770,-0.8231497918718497
ACH-000771,-0.6452176003966736
ACH-000773,-0.7511867285315235
ACH-000776,-0.7161474590623506
ACH-000777,-0.8049967310890734
ACH-000778,-0.49832066340189596
ACH-000781,-0.8195875613031803
ACH-000782,-0.4543336529007802
ACH-000783,-0.9079241939913396
ACH-000784,-0.513355849601288
ACH-000785,-0.5894761296460556
ACH-000787,-0.5240743280876957
ACH-000788,-1.0622308079999392
ACH-000791,-0.7459193462623496
ACH-000792,-0.34306429590194504
ACH-000794,-0.4869002441415702
ACH-000796,-0.7625017417167469
ACH-000798,-0.5503382998631989
ACH-000799,-0.4005071311251408
ACH-000800,-0.7237569805663998
ACH-000802,-0.5807765151241897
ACH-000804,-0.5834052633186321
ACH-000805,-0.8309860091675344
ACH-000809,-0.6950623022805241
ACH-000810,-0.1769757208292764
ACH-000811,-0.28743135359358324
ACH-000817,-0.6790775453976657
ACH-000819,-0.8878104549834517
ACH-000820,-0.7233907290493273
ACH-000821,-0.643458330153847
ACH-000822,-0.2690985216110157
ACH-000823,-0.630664443362705
ACH-000824,-0.2736855428772011
ACH-000827,-0.5156566807516795
ACH-000829,-0.32732195490713484
ACH-000831,-0.5402291957426409
ACH-000832,-0.602918122622879
ACH-000833,-0.2623275940957072
ACH-000834,-0.7590260374799425
ACH-000835,-0.3668925427299824
ACH-000836,-0.6752702411202983
ACH-000837,-0.5316282173820399
ACH-000838,-0.4706462020750322
ACH-000839,-0.5167896904052209
ACH-000840,-0.5878268941675986
ACH-000841,-0.6589431851855749
ACH-000843,-0.44510680684635795
ACH-000846,-0.4834126145206486
ACH-000847,-0.6934698670591969
ACH-000848,-0.4678559621198572
ACH-000849,-0.9986724383514364
ACH-000851,-0.2281820704937528
ACH-000855,-0.4057786905513424
ACH-000856,-0.2975132105031241
ACH-000858,-0.8679057459162888
ACH-000859,-0.600782776587526
ACH-000861,-0.6008382804554949
ACH-000862,-0.9188940685838434
ACH-000865,-0.6153594882014165
ACH-000866,-1.1711378090247078
ACH-000867,-0.5623774778608744
ACH-000869,-0.8127807097177079
ACH-000872,-0.7434881183943045
ACH-000873,-0.7463228612924353
ACH-000876,-0.3968066438515139
ACH-000878,-0.3145265990976553
ACH-000880,-0.7881966634337654
ACH-000881,-0.5372008184698341
ACH-000882,-0.6025779543237292
ACH-000884,-0.43820265064501257
ACH-000885,-0.3385000084261065
ACH-000887,-0.4176565210213645
ACH-000889,-0.574434896024718
ACH-000896,-0.7715514404527397
ACH-000898,-0.6822064246187123
ACH-000900,-0.5289704892213434
ACH-000901,-0.5481133108552569
ACH-000905,-0.9383134273147384
ACH-000906,-0.4202806162341409
ACH-000907,-0.20441802615244653
ACH-000910,-0.5750890908785211
ACH-000911,-0.4441444128484138
ACH-000912,-0.6457098337799767
ACH-000913,-0.9894476502115304
ACH-000915,-0.5747642511368125
ACH-000916,-0.3005132444958436
ACH-000917,-0.4811521227660722
ACH-000920,-0.4133275029465466
ACH-000921,-0.5807238433096872
ACH-000924,-0.8028981963294316
ACH-000926,-0.35863930393790394
ACH-000928,-0.8825167442009074
ACH-000929,-0.7341971716254205
ACH-000932,-0.4027664467289377
ACH-000935,-0.6909213256540425
ACH-000936,-0.5985053019551687
ACH-000937,-0.297487023083125
ACH-000938,-0.4837947173261175
ACH-000939,-0.8171149817658471
ACH-000941,-0.7070878656624459
ACH-000943,-0.5260662776692806
ACH-000946,-0.20631215531775746
ACH-000947,-0.7515406817377939
ACH-000948,-0.4195777626031605
ACH-000950,-0.5756110140843769
ACH-000953,-0.20226265142601352
ACH-000954,-0.6678211979287766
ACH-000957,-0.4686921007974702
ACH-000958,-0.5355173363826975
ACH-000960,-0.5201791759740765
ACH-000963,-0.5225386299489776
ACH-000968,-0.5583322842270114
ACH-000969,-0.5602869105153879
ACH-000972,-0.5674129641234854
ACH-000973,-0.794613147121374
ACH-000974,-0.3583713355520642
ACH-000978,-0.740115974889287
ACH-000984,-0.355706301543575
ACH-000986,-0.6412810075540429
ACH-000988,-0.6139995120105731
ACH-000993,-0.9824387148663044
ACH-000994,-0.728975234894843
ACH-000996,-0.7633014665182798
ACH-001001,-0.22026221287795936
ACH-001020,-0.5214210036820904
ACH-001028,-0.476626349411889
ACH-001031,-0.7697173677858911
ACH-001038,-0.3642553402106525
ACH-001048,-0.23911436744052736
ACH-001050,-0.6746148245959575
ACH-001053,-0.8971966236293748
ACH-001054,-0.5278540487911658
ACH-001061,-0.4416091162468839
ACH-001067,-0.8606921076481869
ACH-001075,-0.5734610746379681
ACH-001096,-0.33154811159716985
ACH-001111,-0.6536670965994291
ACH-001119,-0.7987854671769017
ACH-001128,-1.0980219688997417
ACH-001134,-0.3849596383236311
ACH-001151,-0.7081470812153391
ACH-001163,-0.4756994485210884
ACH-001164,-0.3722467122195329
ACH-001183,-0.9090307310154844
ACH-001192,-0.5450270563257225
ACH-001193,-0.654845738970347
ACH-001196,-0.6930087112147542
ACH-001197,-0.25197136376821305
ACH-001205,-0.6531106461543457
ACH-001211,-0.6631281851270109
ACH-001212,-0.6379782502632773
ACH-001228,-0.6082650078591328
ACH-001232,-1.1376092043110722
ACH-001239,-0.4982172666527681
ACH-001270,-0.8234928731413672
ACH-001274,-0.5002990892298796
ACH-001275,-0.6944262340998988
ACH-001277,-1.0454495542673965
ACH-001278,-0.7661955847430473
ACH-001280,-0.4711026516765733
ACH-001283,-0.4661178096311401
ACH-001289,-0.5420749992577264
ACH-001300,-0.9212348197093204
ACH-001301,-0.5047889100746846
ACH-001302,-0.943960995930002
ACH-001306,-0.4763454535208101
ACH-001318,-0.5704944303489039
ACH-001322,-0.9860422035593936
ACH-001328,-0.31119883225460143
ACH-001332,-0.5980664092205429
ACH-001336,-0.9006194381811227
ACH-001346,-0.5815041228833304
ACH-001353,-0.5016875399283082
ACH-001354,-0.5912922028833275
ACH-001367,-0.6035685038340668
ACH-001368,-0.729322224410717
ACH-001374,-0.4273228065603167
ACH-001377,-0.4987257720429872
ACH-001380,-0.7934623685432881
ACH-001391,-0.5835480169343571
ACH-001408,-0.4589305947060586
ACH-001430,-0.7449023653002981
ACH-001431,-0.5080023650383511
ACH-001450,-0.09060060563150492
ACH-001496,-0.6050275572880961
ACH-001500,-0.6298633063828064
ACH-001523,-0.5235551877896014
ACH-001532,-0.9171264206058188
ACH-001550,-0.3286428062546549
ACH-001552,-1.090291673846141
ACH-001554,-0.7244342913442028
ACH-001654,-0.9614692708696576
ACH-001735,-0.4925584592947344
ACH-001736,-0.4973165119925798
ACH-001737,-0.5232701225405235
ACH-001740,-0.3546110312394253
ACH-001745,-0.299878716016356
ACH-001765,-0.6072491210080587
