,FTO (79068)
ACH-000004,-0.15064548503387884
ACH-000005,0.06528769975392497
ACH-000007,-0.3043052611939889
ACH-000009,-0.14987669319577132
ACH-000011,-0.07092660836076224
ACH-000012,-0.03669993338333966
ACH-000013,-0.09237845655365737
ACH-000014,-0.20103226826860374
ACH-000015,-0.1261081399662406
ACH-000017,-0.03115444842901015
ACH-000018,-0.2364017692146153
ACH-000019,-0.026880379581389627
ACH-000021,-4.055165118223536e-05
ACH-000022,-0.09030028184655764
ACH-000025,-0.09116500684334712
ACH-000028,-0.1860842887793669
ACH-000030,-0.011658258108585848
ACH-000035,-0.22594964158918646
ACH-000036,-0.2910742192194096
ACH-000037,-0.07154280158120216
ACH-000039,-0.060456779982653
ACH-000040,-0.016328940167898976
ACH-000041,-0.1724594572461055
ACH-000042,-0.13300315410318772
ACH-000045,0.08929004367748485
ACH-000047,-0.036030300671078784
ACH-000052,-0.3391775395022327
ACH-000053,-0.11236856022434147
ACH-000054,-0.044099980727676916
ACH-000055,-0.13329649379612593
ACH-000060,-0.19375116013163285
ACH-000067,-0.16989120396336566
ACH-000070,-0.21012356330191187
ACH-000075,-0.03743782064729946
ACH-000078,-0.12513304066489733
ACH-000082,0.01431424204299866
ACH-000085,-0.2878010824257829
ACH-000086,-0.07181069183967198
ACH-000087,-0.060606173450496126
ACH-000092,-0.004868340733432408
ACH-000095,-0.12922325281721092
ACH-000097,-0.23835717587082905
ACH-000098,-0.13228907859209518
ACH-000099,-0.1276076717034584
ACH-000108,0.2246808753570768
ACH-000113,0.0496161709574787
ACH-000116,0.038388508085265324
ACH-000118,0.028418853107246518
ACH-000120,-0.13217965608015822
ACH-000123,-0.19775933394574707
ACH-000127,-0.12556945155272914
ACH-000128,-0.14637976015498502
ACH-000132,-0.0246638151810295
ACH-000133,-0.04031107380927778
ACH-000137,-0.027309062064757316
ACH-000138,-0.111425936206746
ACH-000142,-0.05802355466823349
ACH-000143,0.034117350279028236
ACH-000146,-0.030270441397656327
ACH-000148,-0.12355701961158284
ACH-000150,-0.08908746599240537
ACH-000152,-0.01760387851596499
ACH-000153,-0.13777740635422064
ACH-000159,-0.1110324062088188
ACH-000160,0.09591688713744688
ACH-000163,0.08298933235209853
ACH-000167,0.5906061020573671
ACH-000168,0.06809765282334246
ACH-000169,-0.0003726954761977367
ACH-000178,-0.17324618971037478
ACH-000183,-0.12835967918247487
ACH-000188,-0.11553750714530553
ACH-000189,-0.08638839696279486
ACH-000190,0.2681234379347518
ACH-000198,-0.22216649398603336
ACH-000203,-0.04544273338874572
ACH-000204,0.18222679089357674
ACH-000206,0.01941463702237313
ACH-000207,0.014761265208735727
ACH-000208,0.02104838169813364
ACH-000210,-0.045095993600188164
ACH-000211,0.03500827236641761
ACH-000215,-0.11197017535565744
ACH-000221,-0.10181598178280704
ACH-000222,0.07432911722642052
ACH-000223,-0.054180587987902734
ACH-000226,-0.18308942335584252
ACH-000227,-0.2041240883957956
ACH-000228,-0.07448416706033797
ACH-000231,-0.05426143623348575
ACH-000232,0.020479066146050984
ACH-000233,0.043791865261180965
ACH-000234,-0.1574603571459544
ACH-000235,-0.11176937589801328
ACH-000237,-0.2284095951911861
ACH-000238,-0.1100619979170626
ACH-000242,-0.13468787117675826
ACH-000243,-0.03112445669183705
ACH-000244,-0.08211402343287341
ACH-000246,0.0008436541162579866
ACH-000248,-0.11347563746858275
ACH-000250,-0.09765841348893248
ACH-000251,-0.04533050472269256
ACH-000252,0.005872311347494331
ACH-000253,-0.03360710458380335
ACH-000255,-0.07362593877308757
ACH-000256,-0.2608173998567869
ACH-000257,-0.1918696220856806
ACH-000258,-0.093401185252721
ACH-000259,-0.014677851431515709
ACH-000260,-0.07767957664232318
ACH-000261,-0.07787014643987572
ACH-000262,-0.028344595496562874
ACH-000263,0.0996235600229428
ACH-000264,-0.051136070237797135
ACH-000265,0.035134385675086116
ACH-000266,-0.03586326201920812
ACH-000272,-0.14886558740590047
ACH-000274,-0.07027232224234117
ACH-000277,-0.04714004504965006
ACH-000278,-0.01797255260889415
ACH-000279,0.025796510138765348
ACH-000280,-0.06889447229926714
ACH-000281,0.04520690949501795
ACH-000288,-0.0788469641670419
ACH-000291,-0.07134579317644463
ACH-000293,-0.14665624152644094
ACH-000294,0.020985255122725026
ACH-000295,-0.04773078139913773
ACH-000296,-0.004897370775235975
ACH-000302,-0.020006587553494885
ACH-000304,0.12991275617525386
ACH-000307,-0.07318828086709622
ACH-000308,-0.02028205959853696
ACH-000310,-0.20401311193522065
ACH-000311,0.0921025222588844
ACH-000312,-0.0496909686299758
ACH-000315,0.0578932600252857
ACH-000316,-0.03784263908694117
ACH-000317,-0.04463366711744262
ACH-000318,0.05136722227277557
ACH-000319,-0.04796589602521663
ACH-000320,0.14927309844054495
ACH-000322,-0.10756915654653992
ACH-000323,0.0667553271724252
ACH-000324,-0.12694309246788715
ACH-000329,-0.04597800312503484
ACH-000330,-0.3834048546003854
ACH-000331,-0.16672462618429001
ACH-000332,-0.17002964011038196
ACH-000334,-0.0952364693734686
ACH-000335,-0.22932589370489356
ACH-000336,0.2976229251639164
ACH-000337,-0.03723525070311955
ACH-000338,0.5578739461593035
ACH-000339,-0.1824368041442555
ACH-000341,0.03102965375207825
ACH-000348,0.10435284432818688
ACH-000350,-0.16608352242370095
ACH-000352,-0.03501467811900201
ACH-000356,-0.11283470955498415
ACH-000361,-0.06730217106671431
ACH-000362,0.05238430162062314
ACH-000363,-0.11247492938875786
ACH-000364,-0.2633643427984964
ACH-000365,-0.04456390655547286
ACH-000366,-0.06219236090798293
ACH-000368,-0.09907419390643536
ACH-000374,0.05653352807142052
ACH-000375,0.014827708095929691
ACH-000376,0.04927322797234738
ACH-000381,-0.0284239513863403
ACH-000383,-0.05075740500846235
ACH-000387,0.05498264360910722
ACH-000389,-0.2155190156271952
ACH-000390,-0.07960854372399133
ACH-000393,-0.058209870073755526
ACH-000395,-0.014081278172246615
ACH-000396,0.02809680933361048
ACH-000397,-0.15385747261089272
ACH-000401,-0.3817817314800581
ACH-000402,0.12421429483610125
ACH-000403,0.05097149436563435
ACH-000404,0.008921082241286366
ACH-000406,-0.1982613177615624
ACH-000407,-0.12375495896870332
ACH-000408,-0.06810919677411886
ACH-000410,-0.2008736484315241
ACH-000411,0.011608747788482412
ACH-000414,-0.1192086879583968
ACH-000415,0.03939202286113542
ACH-000416,0.016603408252144316
ACH-000420,-0.006916375240071065
ACH-000421,-0.10942221893665947
ACH-000424,-0.23545955879043945
ACH-000425,-0.027971555472076
ACH-000426,-0.0455504491470027
ACH-000427,-0.07517131780097969
ACH-000433,-0.09675067960987464
ACH-000435,-0.28150774147625623
ACH-000436,-0.0763216293886564
ACH-000444,-0.17083588617149456
ACH-000445,-0.1495228551292301
ACH-000448,-0.08109942101407776
ACH-000450,0.1239351931074856
ACH-000452,0.007419662518335025
ACH-000454,-0.25164227477252593
ACH-000458,-0.17512046577762058
ACH-000459,-0.15310238603516954
ACH-000460,-0.13607430744128154
ACH-000461,0.14427942291459514
ACH-000463,-0.029801563213585236
ACH-000464,0.05032362841107225
