,BEGAIN (57596)
ACH-000773,-0.1745837967239233
ACH-000776,-0.18698401122783206
ACH-000777,-0.18415982377442167
ACH-000778,-0.059181592899390824
ACH-000781,-0.06337735357915215
ACH-000782,-0.1572970695409274
ACH-000783,-0.15153854179642673
ACH-000784,-0.1380668286957016
ACH-000785,-0.21179955874011994
ACH-000787,-0.015499517907662009
ACH-000788,-0.16026632515608075
ACH-000791,-0.08936352826330518
ACH-000792,-0.15030519448342264
ACH-000794,-0.06094931363268327
ACH-000796,-0.2528339568963852
ACH-000798,-0.11969108523144265
ACH-000799,-0.07851157331518721
ACH-000800,-0.09631880617528764
ACH-000802,-0.05637246999561873
ACH-000804,-0.02636551837816097
ACH-000805,-0.1728170449759123
ACH-000809,-0.21719172877270432
ACH-000810,-0.09468070843778106
ACH-000811,-0.10873690881961134
ACH-000817,-0.10459784436192046
ACH-000819,-0.08905168970557913
ACH-000820,0.22855808269205274
ACH-000821,-0.11402674051281107
ACH-000822,-0.10299611332598116
ACH-000823,-0.1342833415007742
ACH-000824,-0.1432216662036906
ACH-000827,-0.1165709489309887
ACH-000829,-0.11879505285881735
ACH-000831,-0.06281034159851362
ACH-000832,-0.12554677791685584
ACH-000833,-0.08066729883367152
ACH-000834,-0.14196780990345365
ACH-000835,-0.10333153545518238
ACH-000836,-0.12042340532028555
ACH-000837,-0.08462937751532232
ACH-000838,-0.3247614628090753
ACH-000839,-0.16296928796619953
ACH-000840,-0.2477856086731837
ACH-000841,-0.2343871343757834
ACH-000843,-0.054137071462501116
ACH-000846,0.07741664045444893
ACH-000847,-0.06796446260587423
ACH-000848,-0.1874808396640776
ACH-000849,-0.0943198680816151
ACH-000851,-0.07916243414342514
ACH-000855,-0.20083080918148144
ACH-000856,-0.10947509415530446
ACH-000858,-0.1620244509685322
ACH-000859,0.1530421011865882
ACH-000861,-0.1995297468453064
ACH-000862,-0.34891993040722435
ACH-000865,-0.0950330427157284
ACH-000866,-0.161055387888823
ACH-000867,0.003232236189503953
ACH-000869,-0.13292409553355872
ACH-000872,-0.1895220294992304
ACH-000873,-0.2203257398435676
ACH-000876,-0.03279031203630328
ACH-000878,-0.2378757361255819
ACH-000880,-0.05105691253949389
ACH-000881,-0.038780617707344686
ACH-000882,-0.028683177670437626
ACH-000884,-0.2938461583489226
ACH-000885,-0.22030301617228185
ACH-000887,-0.02090347788724384
ACH-000889,-0.2592433408085177
ACH-000896,-0.1243674012913462
ACH-000898,-0.2880450598975003
ACH-000900,-0.024561866970556463
ACH-000901,-0.14393788172659225
ACH-000905,-0.02979903611339507
ACH-000906,-0.15205779116668455
ACH-000907,-0.19945226754094925
ACH-000910,-0.3293095073126754
ACH-000911,-0.09154995024767454
ACH-000912,-0.10625303486778884
ACH-000913,-0.18487734600933914
ACH-000915,-0.15122986763424576
ACH-000916,-0.020850376368893284
ACH-000917,-0.09925583357569903
ACH-000920,-0.14444159212311436
ACH-000921,-0.15833355813974992
ACH-000924,-0.2297612939414896
ACH-000926,-0.17896569745422536
ACH-000928,-0.18714892407069106
ACH-000929,-0.1471134948966592
ACH-000932,-0.1454267609802755
ACH-000935,-0.06908029482156806
ACH-000936,-0.13273664985321418
ACH-000937,-0.06737184275375639
ACH-000938,-0.10595924789002656
ACH-000939,-0.35290424623223104
ACH-000941,-0.06944329017913922
ACH-000943,-0.08667214081572866
ACH-000946,-0.14227855207442053
ACH-000947,-0.17837618538470645
ACH-000948,-0.16143537515804993
ACH-000950,-0.19659722152228468
ACH-000953,-0.29474878526418424
ACH-000954,-0.06200812596244967
ACH-000957,-0.12834082907487213
ACH-000958,-0.05573430953857391
ACH-000960,0.009351573690346074
ACH-000963,-0.18159492572804545
ACH-000968,-0.30289494424988034
ACH-000969,-0.06803853678543695
ACH-000972,-0.2311293586590005
ACH-000973,-0.16203229943830827
ACH-000974,-0.034244298987104384
ACH-000978,-0.017213131322276018
ACH-000984,-0.17391673750044734
ACH-000986,-0.08369471775884041
ACH-000988,-0.0592170707761999
ACH-000993,-0.13266585334612896
ACH-000994,-0.22932080921670364
ACH-000996,0.009800765858945466
ACH-001001,-0.2483470172707241
ACH-001020,-0.10020207787581507
ACH-001028,-0.15197090852055226
ACH-001031,-0.12348059666946305
ACH-001038,-0.10236645548758384
ACH-001048,-0.1777254318362641
ACH-001050,-0.17479742834042608
ACH-001053,-0.16404607742301675
ACH-001054,-0.01420066438820049
ACH-001061,-0.09378044871743507
ACH-001067,-0.041821732896407136
ACH-001075,-0.1682076812694242
ACH-001096,-0.272600274406646
ACH-001111,-0.12644509697853132
ACH-001119,-0.11287557292382487
ACH-001128,0.018851186750732742
ACH-001134,-0.2536687240549261
ACH-001151,-0.15882606760917087
ACH-001163,-0.14321903342164052
ACH-001164,0.07876891616182496
ACH-001183,-0.2576555562462715
ACH-001192,-0.17570592586291828
ACH-001193,-0.012122970866185656
ACH-001196,-0.021107750480376084
ACH-001197,-0.24856491215744375
ACH-001205,-0.23328611934815424
ACH-001211,0.012389230707529056
ACH-001212,-0.3868351194582089
ACH-001228,-0.11181613052726767
ACH-001232,-0.1974206272176008
ACH-001239,-0.18900069397342945
ACH-001270,-0.06565849590360749
ACH-001274,-0.10759301664272856
ACH-001275,-0.08870046364821166
ACH-001277,-0.15083688032305478
ACH-001278,-0.25701247690615303
ACH-001280,-0.07187907525988176
ACH-001283,-0.2784720168844594
ACH-001289,-0.20304490879357864
ACH-001300,-0.21471837921810052
ACH-001301,-0.039145529939564806
ACH-001302,0.032094469779052066
ACH-001306,-0.1153444363970018
ACH-001318,-0.09498452772083996
ACH-001322,0.09389202450707886
ACH-001328,-0.01631885571879776
ACH-001332,-0.10356928918164507
ACH-001336,-0.06477601508460756
ACH-001346,-0.1263915627960061
ACH-001353,-0.13935049578107253
ACH-001354,-0.21313224888383786
ACH-001367,-0.2874277840830336
ACH-001368,-0.19939378884994205
ACH-001374,0.07591075688336205
ACH-001377,-0.15316070580472474
ACH-001380,-0.06252877805931414
ACH-001391,-0.1332391781944993
ACH-001408,-0.05872833450406915
ACH-001430,-0.2513119783510027
ACH-001431,-0.2868610554597206
ACH-001450,-0.21409157950800212
ACH-001496,-0.08301130082406928
ACH-001500,-0.04853854480744362
ACH-001523,-0.09214697029065937
ACH-001532,-0.1994650514737555
ACH-001550,-0.229616797807414
ACH-001552,-0.059360911133685
ACH-001554,-0.1549927323650989
ACH-001654,-0.11586385831941932
ACH-001735,-0.2048644268943277
ACH-001736,-0.09248745624863396
ACH-001737,-0.1012259294646829
ACH-001740,-0.1673524807792139
ACH-001745,-0.13490340975264306
ACH-001765,-0.12428614490271275
