,CECR6 (27439)
ACH-000004,0.016653362586420268
ACH-000005,-0.0361642029872538
ACH-000007,-0.14951982343420167
ACH-000009,-0.15412662829213145
ACH-000011,-0.24037859625466315
ACH-000012,-0.17096944014217522
ACH-000013,-0.048320213763527915
ACH-000014,-0.08579171583184614
ACH-000015,-0.14717736290237846
ACH-000017,-0.09974060278522964
ACH-000018,0.144683312436399
ACH-000019,0.04980545820701822
ACH-000021,-0.1617079298232743
ACH-000022,-0.24147380548882494
ACH-000025,-0.1878603968654641
ACH-000028,-0.1068295847276834
ACH-000030,-0.1346223475791416
ACH-000035,-0.2228603687551692
ACH-000036,-0.140600311313711
ACH-000037,-0.16146777757409314
ACH-000039,-0.014067468595248477
ACH-000040,-0.07230284258642776
ACH-000041,-0.17450894450632665
ACH-000042,-0.2223512721216793
ACH-000045,-0.3163532983013984
ACH-000047,-0.13325055740410371
ACH-000052,-0.24285235938274904
ACH-000053,-0.16319014525336692
ACH-000054,-0.053398630982111416
ACH-000055,-0.12345504810960953
ACH-000060,-0.2610293952154436
ACH-000067,-0.1276622692781086
ACH-000070,-0.030239871288495212
ACH-000075,-0.2867460005773321
ACH-000078,-0.047695312081143686
ACH-000082,-0.09697861639587134
ACH-000085,-0.12706197144907252
ACH-000086,0.09471952546557864
ACH-000087,-0.14498538130277147
ACH-000092,-0.21918765562434764
ACH-000095,-0.0867091645173872
ACH-000097,-0.029148656627828607
ACH-000098,-0.2343025834476405
ACH-000099,-0.10062246127982068
ACH-000108,-0.10226871408627483
ACH-000113,-0.1939042351323098
ACH-000116,-0.06883867745274387
ACH-000118,-0.11551388074249973
ACH-000120,-0.09206433767026527
ACH-000123,-0.18770536312704594
ACH-000127,-0.08624211130584435
ACH-000128,-0.13783817570863868
ACH-000132,-0.051549668291362004
ACH-000133,-0.11336119023823366
ACH-000137,-0.24331889426167705
ACH-000138,-0.05330361237845602
ACH-000142,-0.016717490139266388
ACH-000143,-0.1518390090798572
ACH-000146,-0.19212118258002064
ACH-000148,-0.13361845915702722
ACH-000150,0.041688465376656485
ACH-000152,-0.1923091711857792
ACH-000153,-0.2617056630515772
ACH-000159,0.08057058711041046
ACH-000160,-0.2769529332296316
ACH-000163,-0.14703124949414378
ACH-000167,-0.22132399486237592
ACH-000168,-0.2401515716845859
ACH-000169,-0.20539577025226205
ACH-000178,-0.11343480103489828
ACH-000183,-0.13864820518099466
ACH-000188,0.022415521165144548
ACH-000189,0.02135196706558795
ACH-000190,-0.277192267826555
ACH-000198,-0.02977220526670692
ACH-000203,0.3917120837410353
ACH-000204,0.0937668842421412
ACH-000206,0.059204907345541374
ACH-000207,0.13080922360557248
ACH-000208,-0.2879354378853913
ACH-000210,-0.2387905149905897
ACH-000211,-0.02210458017662489
ACH-000215,-0.13538867130687018
ACH-000221,-0.05584122580654954
ACH-000222,-0.05629953801212297
ACH-000223,-0.1521099778951463
ACH-000226,-0.16054910432559982
ACH-000227,-0.15271209663741686
ACH-000228,-0.2114427767242565
ACH-000231,-0.1490792385891961
ACH-000232,-0.26139004714511904
ACH-000233,-0.11550006970382044
ACH-000234,-0.167666848615229
ACH-000235,-0.12966936488943964
ACH-000237,-0.1753095071675907
ACH-000238,-0.23047250951552806
ACH-000242,-0.4184892392176365
ACH-000243,-0.21067860539477548
ACH-000244,0.06774052205268848
ACH-000246,-0.051340404806455416
ACH-000248,-0.132204353893334
ACH-000250,-0.16632020317324173
ACH-000251,0.08417980313515737
ACH-000252,-0.18590532211089075
ACH-000253,-0.06219696112136661
ACH-000255,-0.018140373756256187
ACH-000256,-0.3087264594411748
ACH-000257,0.062359642008645626
ACH-000258,-0.13231372714199074
ACH-000259,-0.03370770770120322
ACH-000260,-0.13025357865700046
ACH-000261,-0.12995479957097286
ACH-000262,-0.2271995293276217
ACH-000263,0.24046505682256225
ACH-000264,-0.14012742886690374
ACH-000265,-0.2773301214835421
ACH-000266,-0.1925433791747716
ACH-000272,-0.2271163981171909
ACH-000274,-0.2696575004713556
ACH-000277,-0.14736504296277467
ACH-000278,-0.21918824456560232
ACH-000279,-0.26007489907228176
ACH-000280,-0.033332888651441635
ACH-000281,-0.08444221186697234
ACH-000288,-0.11233643025845606
ACH-000291,-0.14980011208973693
ACH-000293,-0.24353066731833325
ACH-000294,0.032198438325442065
ACH-000295,0.1236155612544615
ACH-000296,-0.12287171686267245
ACH-000302,-0.21068811418857636
ACH-000304,-0.04781865012016675
ACH-000307,-0.049354323395355316
ACH-000308,-0.12527038825441386
ACH-000310,-0.04559339036271642
ACH-000311,-0.047158770352625584
ACH-000312,-0.06630340216812383
ACH-000315,-0.21767321870704587
ACH-000316,-0.11083133737806106
ACH-000317,0.04853995023736464
ACH-000318,-0.07599144685028572
ACH-000319,-0.24067879109922935
ACH-000320,-0.3688525849432248
ACH-000322,-0.2711621801573532
ACH-000323,-0.15378047721725813
ACH-000324,0.005500102213576035
ACH-000329,-0.1869596829730556
ACH-000330,-0.20625094401483904
ACH-000331,-0.016677171432816273
ACH-000332,-0.05224895797453201
ACH-000334,-0.2842572499167497
ACH-000335,-0.3587840089749121
ACH-000336,-0.1495398400813585
ACH-000337,-0.3469099318212206
ACH-000338,-0.1294339674158586
ACH-000339,-0.2198947403978853
ACH-000341,-0.2078011185702796
ACH-000348,-0.10538965517233648
ACH-000350,-0.18259818871055794
ACH-000352,-0.16670004457289445
ACH-000356,-0.16279131410022918
ACH-000361,-0.2191693128154247
ACH-000362,-0.13202313794075596
ACH-000363,0.03973753426935294
ACH-000364,-0.0680492975734788
ACH-000365,-0.16633272080090936
ACH-000366,-0.14731861108169544
ACH-000368,-0.12926587622734526
ACH-000374,0.0074088156507986
ACH-000375,-0.11367998137177203
ACH-000376,-0.07512928146694331
ACH-000381,0.07293650804361955
ACH-000383,-0.15340384157671622
ACH-000387,-0.16975008290741764
ACH-000389,-0.15955192946384802
ACH-000390,-0.13755835847153305
ACH-000393,-0.07568034810208989
ACH-000395,0.07759436504455848
ACH-000396,0.2679788505824517
ACH-000397,-0.3873169985508984
ACH-000401,-0.2517409896002437
ACH-000402,-0.36736926155741295
ACH-000403,-0.05037973697593538
ACH-000404,-0.06265601540221556
ACH-000406,-0.13002627521642884
ACH-000407,-0.061819032918078075
ACH-000408,-0.1922961892419268
ACH-000410,-0.15000478511205306
ACH-000411,-0.013960833893711408
ACH-000414,-0.2150936833458148
ACH-000415,-0.15947007318630624
ACH-000416,-0.142787890015471
ACH-000420,-0.02585784689439295
ACH-000421,-0.19994444386634175
ACH-000424,-0.3800411145472481
ACH-000425,-0.2264628812830101
ACH-000426,-0.1095190301634118
ACH-000427,-0.023519968057611057
ACH-000433,-0.18600691353647567
ACH-000435,-0.13612889745326842
ACH-000436,-0.14251036129619124
ACH-000444,-0.17843696977904872
ACH-000445,-0.17308110154351666
ACH-000448,-0.12633275758179452
ACH-000450,0.07460849956089524
ACH-000452,-0.1047333925598136
ACH-000454,-0.3420569022712128
ACH-000458,-0.1317794256794254
ACH-000459,-0.1891836898069244
ACH-000460,-0.1888605462443937
ACH-000461,-0.27296885563914464
ACH-000463,-0.14503737563728006
ACH-000464,-0.425126428537658
ACH-000466,-0.05140945725402727
ACH-000467,-0.06583458859604553
ACH-000468,-0.17753017811698352
ACH-000469,-0.09036883774678348
ACH-000470,-0.08088516972038377
ACH-000471,-0.2129576685443228
ACH-000472,-0.1507665828143728
ACH-000473,-0.1224932119078812
ACH-000475,-0.0923373454843101
ACH-000476,-0.05536780377256121
ACH-000477,-0.21776567562344992
ACH-000479,-0.034199750484100705
ACH-000480,-0.23194169101422535
ACH-000481,-0.08443782551101235
ACH-000483,-0.2547214123609465
ACH-000484,-0.23913928951379096
ACH-000485,-0.2801005924154544
ACH-000486,-0.1917842088685327
ACH-000487,-0.005137718951376994
ACH-000488,-0.043671354602094516
ACH-000490,-0.11822577191329825
ACH-000491,-0.13981191015536912
ACH-000495,0.10182354750744084
ACH-000496,-0.15728520676577726
ACH-000499,-0.23732964708873616
ACH-000500,-0.0683786894044835
ACH-000502,-0.20022902854993765
ACH-000503,-0.1809672876829503
ACH-000505,-0.040691126630857714
ACH-000507,-0.14985548754596764
ACH-000510,-0.19294599162874032
ACH-000511,-0.1468937637844046
ACH-000512,-0.16491318454734372
ACH-000516,-0.1894835547146678
ACH-000517,-0.11576615478409115
ACH-000518,0.0736989603295023
ACH-000520,-0.0840848480852102
ACH-000521,-0.21743181866356345
ACH-000522,-0.02622890390057766
ACH-000524,-0.13680884849876215
ACH-000527,-0.1389959084173401
ACH-000528,-0.1558229793699783
ACH-000537,-0.1334452592034644
ACH-000541,-0.10579741435243216
ACH-000542,-0.03072828053928123
ACH-000544,-0.1946737547551835
ACH-000545,-0.04564953043286868
ACH-000547,-0.09200219951487383
ACH-000548,-0.009036427648261843
ACH-000549,-0.12423059038599832
ACH-000550,-0.2491553881712613
ACH-000552,-0.1221378812479426
ACH-000556,-0.042113008832196236
ACH-000557,-0.1234001117674278
ACH-000569,-0.046366240859236005
ACH-000570,-0.12716404535986378
ACH-000571,-0.18767675104584586
ACH-000573,-0.14221390058905314
ACH-000576,-0.06503744160409705
ACH-000579,-0.10396928138541586
ACH-000580,-0.2701474303279633
ACH-000584,-0.12498670265158653
ACH-000585,-0.0012057531271405708
ACH-000588,-0.1069645587189666
ACH-000589,-0.11310087615980682
ACH-000591,-0.2241652472747176
ACH-000593,0.03694919809691068
ACH-000600,-0.07151908072317736
ACH-000601,-0.20863390250709007
ACH-000605,-0.14825811088200916
ACH-000606,-0.07947068504551086
ACH-000608,-0.10126190265997856
ACH-000614,-0.04161725598615856
ACH-000616,-0.35349384096983777
ACH-000618,-0.07263773437333708
ACH-000619,-0.09931569235721012
ACH-000620,-0.15130971313761873
ACH-000621,-0.2415591185525521
ACH-000622,-0.03698680876792915
ACH-000623,-0.21047490796804869
ACH-000624,-0.18701054084624824
ACH-000627,-0.1612917185730525
ACH-000630,-0.0476063412473609
ACH-000631,-0.5247793500403476
ACH-000632,-0.09486494581051208
ACH-000633,-0.13486436461292514
ACH-000637,-0.1635121394163531
ACH-000638,0.009460927346097487
ACH-000646,0.005415718792412389
ACH-000647,-0.1443607748884359
ACH-000648,0.06620435257278401
ACH-000649,-0.01888420841977809
ACH-000651,-0.1847744792591337
ACH-000652,-0.08284078263703375
ACH-000653,-0.14076190956151274
ACH-000657,-0.12252657762494362
ACH-000658,0.047681973378548764
ACH-000661,0.07541883762815467
ACH-000662,-0.12559748664707415
