,TMTC4 (84899)
ACH-000004,0.11941758713643705
ACH-000005,0.2062834551868396
ACH-000007,-0.07480560950642426
ACH-000009,0.16529502390206474
ACH-000011,0.07497372359464805
ACH-000012,0.09411614999229402
ACH-000013,0.12976755501660409
ACH-000014,0.11888680600462813
ACH-000015,0.0013226097585370836
ACH-000017,0.0072145434179609015
ACH-000018,0.21257758755388448
ACH-000019,0.03394593317205509
ACH-000021,0.10186390878373658
ACH-000022,0.0943457895278498
ACH-000025,0.07939512961700425
ACH-000028,0.02687026512071008
ACH-000030,0.17569832169581204
ACH-000035,0.10779452628918644
ACH-000036,0.11686019087231315
ACH-000037,0.15642401108906073
ACH-000039,0.008014616609915618
ACH-000040,0.008872196899881061
ACH-000041,0.14856108505719426
ACH-000042,0.048770311963792716
ACH-000045,0.3234852463543534
ACH-000047,0.09003011403871247
ACH-000052,0.15805755676302882
ACH-000053,0.033606440310700765
ACH-000054,0.07047796110378961
ACH-000055,0.10218955781189616
ACH-000060,0.041161827524206725
ACH-000067,0.06320187389609615
ACH-000070,-0.02294818805696615
ACH-000075,-0.019861568580572968
ACH-000078,0.14187838337460565
ACH-000082,0.08670466731301607
ACH-000085,0.11499704290488615
ACH-000086,0.045306417833739884
ACH-000087,0.032521421694014695
ACH-000092,0.18598887793457192
ACH-000095,0.2213171759901877
ACH-000097,0.12986687300783425
ACH-000098,0.08913123594985152
ACH-000099,0.12810512939851545
ACH-000108,0.044397553151534166
ACH-000113,0.06827711607330357
ACH-000116,-0.082791932812623
ACH-000118,0.16048794157427973
ACH-000120,0.028714899918972563
ACH-000123,0.18697430985199728
ACH-000127,0.045235536697743634
ACH-000128,0.1051166281790721
ACH-000132,0.01035125406315385
ACH-000133,0.1312994596582754
ACH-000137,0.09806783847540518
ACH-000138,0.04220543517849151
ACH-000142,0.0859605204413781
ACH-000143,0.07409855606211571
ACH-000146,0.05375063365573388
ACH-000148,0.1721185674886245
ACH-000150,0.19151135251942075
ACH-000152,0.09335639631647406
ACH-000153,0.20993444828306973
ACH-000159,0.07012429077966423
ACH-000160,0.12110819506472685
ACH-000163,0.07640628862640712
ACH-000167,0.05474812172641115
ACH-000168,0.021702464264095347
ACH-000169,0.08380081026055716
ACH-000178,0.07535737610145837
ACH-000183,0.06168365668461288
ACH-000188,0.0665103335387846
ACH-000189,0.22159122154957026
ACH-000190,-0.14083807092381914
ACH-000198,0.030346762105843243
ACH-000203,0.3350403309859565
ACH-000204,-0.12625499258376013
ACH-000206,0.028760999325146457
ACH-000207,0.08214743079266278
ACH-000208,0.3421644840531097
ACH-000210,0.6275656571897865
ACH-000211,0.07640877496348941
ACH-000215,0.09437378912052577
ACH-000221,0.17941235996910082
ACH-000222,-0.030505897394317406
ACH-000223,0.0974509672912692
ACH-000226,0.11121264060177233
ACH-000227,0.061030776716470427
ACH-000228,0.04548503631630522
ACH-000231,0.1839183244962985
ACH-000232,0.08417885224981847
ACH-000233,0.0014639200838061385
ACH-000234,0.0670473373036128
ACH-000235,0.04246555023786769
ACH-000237,0.18610225913717807
ACH-000238,0.14321115442344948
ACH-000242,-0.14288126994333974
ACH-000243,0.12534457719305
ACH-000244,-0.2718028028456507
ACH-000246,0.1173990447895283
ACH-000248,0.012709974221555651
ACH-000250,0.1225668797994167
ACH-000251,0.012616477268719863
ACH-000252,0.3655467380132325
ACH-000253,0.1324761054136228
ACH-000255,0.10312157124593252
ACH-000256,0.2975604000732773
ACH-000257,0.4270338754780283
ACH-000258,0.18002191999232986
ACH-000259,0.13150406684219282
ACH-000260,0.06556067961592932
ACH-000261,0.1124687648829014
ACH-000262,0.3457242294753932
ACH-000263,-0.15504258465989498
ACH-000264,-0.009356543164590274
ACH-000265,0.037937108434813266
ACH-000266,0.021579270740285025
ACH-000272,0.1663511632018286
ACH-000274,0.058254011182116434
ACH-000277,0.16693707317597642
ACH-000278,0.047506553981819986
ACH-000279,0.09170456126235513
ACH-000280,0.11114420972314552
ACH-000281,0.13041997925221624
ACH-000288,0.06000398146873018
ACH-000291,0.08812205175424681
ACH-000293,0.09885377998211806
ACH-000294,0.08188806989262885
ACH-000295,0.01527351088298916
ACH-000296,0.2824183448028028
ACH-000302,0.09154084740136058
