,HAP1 (9001)
ACH-000004,0.10468852454183783
ACH-000005,-0.12853513928735852
ACH-000007,-0.06880738873896712
ACH-000009,-0.29212375620858483
ACH-000011,-0.3428977018144677
ACH-000012,-0.46019845546663
ACH-000013,-0.16336633395359626
ACH-000014,-0.06025868624586669
ACH-000015,-0.2181224398275374
ACH-000017,-0.4229929324456812
ACH-000018,-0.040705630476524035
ACH-000019,-0.3043373188098177
ACH-000021,-0.1935021441272502
ACH-000022,-0.2269804343184554
ACH-000025,-0.282489241236063
ACH-000028,-0.3506753527365265
ACH-000030,-0.17818400379186708
ACH-000035,-0.20985491004954207
ACH-000036,-0.25981294010633565
ACH-000037,-0.09251860188442684
ACH-000039,-0.2245054775198161
ACH-000040,-0.2556486865514201
ACH-000041,-0.1468772169422962
ACH-000042,-0.2187177610950128
ACH-000045,-0.11975678454943435
ACH-000047,-0.2835605795622145
ACH-000052,-0.21224510374389846
ACH-000053,-0.1777935563418238
ACH-000054,-0.16811743120643993
ACH-000055,-0.2018379314501138
ACH-000060,-0.12312334011248673
ACH-000067,-0.34675813267992045
ACH-000070,-0.35165807335755056
ACH-000075,-0.2109894984566889
ACH-000078,-0.058406428023206176
ACH-000082,-0.1615268681271046
ACH-000085,0.012234835289915652
ACH-000086,-0.21978775344667628
ACH-000087,0.03296758674270348
ACH-000092,-0.4906082754499413
ACH-000095,-0.2390622192075405
ACH-000097,-0.3626621444413237
ACH-000098,-0.18866618283554706
ACH-000099,-0.24451137605024045
ACH-000108,-0.2565382363083667
ACH-000113,-0.13144524213377376
ACH-000116,-0.2394102372419879
ACH-000118,-0.2349078150984041
ACH-000120,-0.4001648285004898
ACH-000123,-0.1834855915382606
ACH-000127,-0.15268757500349348
ACH-000128,-0.22053186038194955
ACH-000132,-0.3033323934738085
ACH-000133,-0.2501056544594689
ACH-000137,-0.30049550013402965
ACH-000138,-0.5461108672086936
ACH-000142,-0.3807116100934889
ACH-000143,-0.060875030262459835
ACH-000146,-0.0845676709052401
ACH-000148,-0.30300270597837714
ACH-000150,-0.2012967653743832
ACH-000152,-0.18549267761893526
ACH-000153,-0.20883739999193449
ACH-000159,-0.1303903107737045
ACH-000160,-0.1542284475349786
ACH-000163,-0.40140768160883417
ACH-000167,0.14936049945365798
ACH-000168,-0.13972873941222114
ACH-000169,-0.27173796769279945
ACH-000178,-0.04649443903898117
ACH-000183,-0.15988853451364424
ACH-000188,-0.16989087355104682
ACH-000189,-0.3570826400273782
ACH-000190,-0.08960041355790085
ACH-000198,-0.12250326457902345
ACH-000203,-0.1975161190803751
ACH-000204,-0.12705260869387006
ACH-000206,0.06264011223525959
ACH-000207,-0.0073119059431469065
ACH-000208,-0.32215684022704905
ACH-000210,0.2225407920575774
ACH-000211,-0.239971600084792
ACH-000215,-0.1839129962669061
ACH-000221,-0.2500421187022201
ACH-000222,-0.2783265735455748
ACH-000223,-0.09867470867829643
ACH-000226,-0.27894018427078376
ACH-000227,-0.17792157916061793
ACH-000228,-0.19143408996742636
ACH-000231,-0.14850482921017671
ACH-000232,-0.12167946365465107
ACH-000233,-0.10982843546308728
ACH-000234,-0.04536836677779868
ACH-000235,-0.3251408041391761
ACH-000237,-0.09291786257625904
ACH-000238,-0.34063769989019504
ACH-000242,-0.6688257655073019
ACH-000243,-0.3959693611085802
ACH-000244,-0.22404591270669974
ACH-000246,-0.2037436931817711
ACH-000248,-0.3596662411600614
ACH-000250,-0.2088612390610622
ACH-000251,-0.33475108456856484
ACH-000252,-0.2839197142014571
ACH-000253,-0.23226913095984944
ACH-000255,-0.3291721415475282
ACH-000256,-0.29194927603518983
ACH-000257,0.012232008013669462
ACH-000258,0.04840343688233842
ACH-000259,-0.236226809786046
ACH-000260,-0.13568165987476838
ACH-000261,-0.15200618416020706
ACH-000262,-0.18733227178685394
ACH-000263,-0.019979411421288226
ACH-000264,-0.16847520026238613
ACH-000265,-0.20708621265276864
ACH-000266,-0.2513757700486916
ACH-000272,-0.17144726568898958
ACH-000274,-0.2083586844235135
ACH-000277,-0.2358903978463283
ACH-000278,0.00877049209166276
ACH-000279,-0.06919651207014826
ACH-000280,-0.4071466810970616
ACH-000281,-0.12292211827740787
ACH-000288,-0.3197480699760907
ACH-000291,-0.31671965287824844
ACH-000293,-0.3967300558020619
ACH-000294,-0.1406354919901411
ACH-000295,-0.2622703292033981
ACH-000296,-0.3316757493417853
ACH-000302,-0.23698510857566146
ACH-000304,-0.1164855172759592
ACH-000307,-0.16669458324120728
ACH-000308,-0.2179338076098435
ACH-000310,0.00041826755225067547
ACH-000311,-0.10302980815137648
ACH-000312,-0.17761812148487255
ACH-000315,-0.2251834836753136
ACH-000316,-0.3121077394993318
ACH-000317,-0.07404477573115603
ACH-000318,-0.1489101488876762
ACH-000319,-0.2266385718771784
ACH-000320,-0.1516599174536585
ACH-000322,-0.3209331098036685
ACH-000323,-0.21938767179992028
ACH-000324,-0.4114173781768067
ACH-000329,-0.23564588861280436
ACH-000330,-0.5368000361283171
ACH-000331,-0.1152583014725937
ACH-000332,-0.2221229282154843
ACH-000334,0.11306431793875613
ACH-000335,-0.24150236804243602
ACH-000336,-0.090278407295763
ACH-000337,-0.3606640333502769
ACH-000338,-0.4644131844200088
ACH-000339,-0.18608403275109794
ACH-000341,0.014627996358858909
ACH-000348,-0.16215160343069207
ACH-000350,-0.3832645019733941
ACH-000352,-0.2925063752288192
ACH-000356,-0.2501886251973349
ACH-000361,-0.2596142977327443
ACH-000362,0.1220183245340426
ACH-000363,-0.12176739436249645
ACH-000364,-0.3435129468429039
ACH-000365,-0.06231891721132855
ACH-000366,-0.15048794009586405
ACH-000368,-0.142677301370492
ACH-000374,-0.048884630085153764
ACH-000375,-0.28857859612186704
ACH-000376,-0.1956411302459938
ACH-000381,-0.3301734506125205
ACH-000383,-0.3559790626925444
ACH-000387,-0.1117213298384326
ACH-000389,-0.09653205808450337
ACH-000390,-0.1715107659583254
ACH-000393,-0.06986273656635851
ACH-000395,-0.1262173373124751
ACH-000396,-0.15472674339078807
ACH-000397,-0.2865695864330948
ACH-000401,-0.3336205788660485
ACH-000402,0.04537671945184765
ACH-000403,-0.17754605490790598
ACH-000404,-0.4263778323183507
ACH-000406,-0.058376278886508426
ACH-000407,-0.19812024739703268
ACH-000408,-0.2481719475858234
ACH-000410,-0.17473695307107032
ACH-000411,-0.20218845015175496
ACH-000414,-0.22838181956767564
ACH-000415,-0.3478613736222481
ACH-000416,-0.25366649573747785
ACH-000420,-0.17162041948615056
ACH-000421,-0.3257602691279758
ACH-000424,-0.16815620888080432
ACH-000425,-0.35195918292189265
ACH-000426,-0.1665154987734681
ACH-000427,-0.5998497111346333
ACH-000433,-0.3316885661698385
ACH-000435,-0.17097894413484604
ACH-000436,-0.33552163148981784
ACH-000444,-0.4231172297390777
ACH-000445,-0.11244747383279537
ACH-000448,-0.19383263132272505
ACH-000450,-0.030560492266364175
ACH-000452,-0.1524876900753487
ACH-000454,-0.048673046799868634
ACH-000458,-0.24807342948008496
ACH-000459,-0.16385741723811229
ACH-000460,-0.26804524216685105
ACH-000461,-0.21523804706265412
ACH-000463,-0.30295918698040786
ACH-000464,-0.2794581907815997
ACH-000466,-0.6694660156188471
ACH-000467,-0.19286540152119602
ACH-000468,-0.1989618229090256
ACH-000469,-0.2052588487542883
ACH-000470,-0.3778136383864004
ACH-000471,-0.23456681078449595
ACH-000472,-0.1951657236336944
ACH-000473,-0.3463591843884519
ACH-000475,-0.21209861896063126
ACH-000476,-0.18971720293866126
ACH-000477,-0.013253746644065105
ACH-000479,0.002916559923665488
ACH-000480,-0.2716681158080782
ACH-000481,-0.10742762247640346
ACH-000483,-0.0974236057799084
ACH-000484,-0.4200072951943196
ACH-000485,-0.1608207114894668
ACH-000486,-0.3317034079785981
ACH-000487,-0.18178379394749228
ACH-000488,-0.32990824653016804
ACH-000490,-0.10275420186812244
ACH-000491,-0.3778456331301829
ACH-000495,-0.09481403112443007
ACH-000496,-0.09330963192959196
ACH-000499,-0.11614375824764038
ACH-000500,-0.42297446268659533
ACH-000502,-0.22483923624270985
ACH-000503,-0.13253325426828771
ACH-000505,-0.0936242744295794
ACH-000507,-0.19686185808904352
ACH-000510,-0.03979119086244249
ACH-000511,-0.2761684488090195
ACH-000512,-0.0010128023562063536
ACH-000516,-0.2534388618039453
ACH-000517,-0.14571946747965486
ACH-000518,-0.05414318068338653
ACH-000520,-0.3490095103932293
ACH-000521,-0.4366680770143693
ACH-000522,-0.19314161782221026
ACH-000524,-0.2299933040356997
ACH-000527,-0.39011364461869613
ACH-000528,-0.22976964733661634
ACH-000537,-0.1563798423369873
ACH-000541,-0.12566200147962575
ACH-000542,-0.21456972766360694
ACH-000544,-0.3660728531547881
ACH-000545,-0.1465446083719648
ACH-000547,-0.14028207272305693
ACH-000548,-0.17090683141754015
ACH-000549,-0.2453909612256485
ACH-000550,-0.2011946547962757
ACH-000552,-0.27651208180148124
ACH-000556,-0.302499901506096
ACH-000557,-0.1238929772569471
ACH-000569,-0.1191668801277384
ACH-000570,-0.31750437560013
ACH-000571,-0.11779993730415422
ACH-000573,-0.15759134654788004
ACH-000576,-0.18585259090736744
ACH-000579,-0.07138325150228067
ACH-000580,-0.08399210866056027
ACH-000584,-0.1453531830977958
ACH-000585,-0.11126681894386667
ACH-000588,0.0005732854839773106
ACH-000589,-0.3280736780760784
ACH-000591,-0.2361511184155678
ACH-000593,-0.22208704143489705
ACH-000600,-0.41962298672345066
ACH-000601,-0.3080893898016785
ACH-000605,-0.20141042062132827
ACH-000606,-0.283483694001494
ACH-000608,-0.16675626529303594
ACH-000614,-0.11266041595636488
ACH-000616,-0.26266193374458763
ACH-000618,-0.23601651371973514
ACH-000619,-0.07477189291391056
ACH-000620,-0.2082758108094588
ACH-000621,-0.19172574280233495
ACH-000622,-0.3043732474809295
ACH-000623,-0.06265120326088433
ACH-000624,-0.21542363163014025
ACH-000627,-0.3070023973450832
ACH-000630,-0.2052896253408564
ACH-000631,-0.1485256242574148
ACH-000632,-0.12668040168076086
ACH-000633,-0.2749411206851842
ACH-000637,-0.3785779391731821
ACH-000638,-0.3041298781616781
ACH-000646,-0.07544681131599636
ACH-000647,-0.3146877357450329
ACH-000648,-0.12519033593015869
ACH-000649,-0.10800757271161343
ACH-000651,-0.0482444034122019
ACH-000652,-0.2487833595526951
ACH-000653,-0.2705049439865033
ACH-000657,-0.20717064671454102
ACH-000658,-0.12554536525969456
ACH-000661,-0.1606417075763363
ACH-000662,0.053074107845999335
ACH-000663,-0.540895985357947
ACH-000665,-0.1312618386555842
ACH-000671,-0.21810416304532876
ACH-000672,-0.2851156901956107
ACH-000673,-0.17017771279400604
ACH-000676,-0.3721805641729661
ACH-000677,-0.21208805303150605
ACH-000681,-0.3699451530007824
ACH-000683,-0.0767062989869264
ACH-000684,-0.1524447253372561
ACH-000688,-0.2592774550397342
ACH-000693,-0.12844863276953666
ACH-000694,-0.17601221073260284
ACH-000695,-0.3579761553673001
ACH-000696,-0.2289409603112414
ACH-000697,-0.1429246551101003
ACH-000699,-0.14094516762945167
ACH-000701,-0.16291834406301955
ACH-000706,-0.15546737216200865
ACH-000711,-0.15050556668204365
ACH-000713,-0.1304098493376297
ACH-000714,-0.27019920868094555
ACH-000718,-0.031434888194955574
ACH-000720,-0.3780961196241797
ACH-000721,-0.1598100989892968
ACH-000724,-0.3032956531379443
ACH-000725,-0.15884208758115914
ACH-000732,-0.2942116855371471
ACH-000734,-0.0642833995036643
ACH-000735,-0.1996377160152103
ACH-000736,-0.08994636739017678
ACH-000738,-0.2275112415106363
ACH-000746,-0.3290006472735804
ACH-000747,-0.3365337748439677
ACH-000748,-0.15843770027880769
ACH-000753,-0.17495295925219956
ACH-000756,-0.3012296976533807
ACH-000757,-0.06275210730929387
ACH-000758,-0.3395459337290619
ACH-000760,-0.11475461400043148
ACH-000762,-0.26362825093096953
ACH-000763,-0.21947103372764654
ACH-000764,-0.2381302554738744
ACH-000765,-0.037077851852407376
ACH-000766,-0.028271269789256707
ACH-000767,-0.07137976834141728
ACH-000768,-0.3434591159954014
ACH-000769,-0.15606137717502466
ACH-000770,-0.1729250740985189
ACH-000771,-0.2294683734167759
ACH-000773,-0.21237327696098454
ACH-000776,-0.1610249372272523
ACH-000777,-0.2838173296069437
ACH-000778,-0.3258669216606246
ACH-000781,-0.15765510287360535
ACH-000782,-0.2845630831390111
ACH-000783,-0.2536061402208241
ACH-000784,-0.2291312559466009
ACH-000785,-0.2057971236034918
ACH-000787,-0.09461804120846187
ACH-000788,-0.3049647314030702
ACH-000791,-0.3353898219515065
ACH-000792,-0.10177950209425107
ACH-000794,-0.1463199064864775
ACH-000796,-0.2042915347469481
ACH-000798,-0.41986444418878544
ACH-000799,-0.3430940590629735
ACH-000800,-0.4180147980991244
ACH-000802,-0.2064939479475093
ACH-000804,-0.2746461450502089
ACH-000805,-0.22567182832500665
ACH-000809,-0.17305561547422801
ACH-000810,-0.11202774131692544
ACH-000811,-0.3118216523139541
ACH-000817,-0.17551053801969774
ACH-000819,-0.1040174154147242
ACH-000820,-0.3181022174262492
ACH-000821,-0.2425852301457071
ACH-000822,-0.22029989907584085
ACH-000823,-0.1523987132584508
ACH-000824,-0.2362452113773266
ACH-000827,-0.2135547511094177
ACH-000829,-0.15437377327063526
ACH-000831,-0.16258424850689648
ACH-000832,-0.3849670261101161
ACH-000833,-0.07223758921387771
ACH-000834,-0.1539062156896531
ACH-000835,-0.196637570178526
ACH-000836,-0.15033117218289216
ACH-000837,-0.34896305529319216
ACH-000838,-0.1330490095075198
ACH-000839,-0.19673271426159014
ACH-000840,-0.3487980069381688
ACH-000841,-0.22122868984643526
ACH-000843,-0.2883808513950045
ACH-000846,-0.21777054615652106
ACH-000847,-0.18854632710745248
ACH-000848,-0.2985218396087143
ACH-000849,-0.12351035974188725
ACH-000851,-0.12208737545817308
ACH-000855,-0.015520860795236397
ACH-000856,-0.12008463073936845
ACH-000858,-0.30977795839430844
ACH-000859,-0.28694850541035377
ACH-000861,-0.2358666598656779
ACH-000862,-0.13738917361783642
ACH-000865,-0.1387149916695643
ACH-000866,-0.26638732276558746
ACH-000867,-0.22067833156395614
ACH-000869,-0.24383137637324626
ACH-000872,-0.18211631802891529
ACH-000873,-0.10554007872408902
ACH-000876,-0.08618017959600549
ACH-000878,-0.05904598142504155
ACH-000880,-0.223889769109108
ACH-000881,-0.028323101539507706
ACH-000882,-0.1687230451026652
ACH-000884,-0.12001310363034905
ACH-000885,-0.1534793923059745
ACH-000887,-0.2564210987286378
ACH-000889,-0.06599142716947601
ACH-000896,-0.14421933399951525
ACH-000898,-0.009761097846590596
ACH-000900,-0.4226281342019013
ACH-000901,-0.08513117933414009
ACH-000905,-0.255701264762775
ACH-000906,-0.15885541251015434
ACH-000907,-0.20280423675246628
ACH-000910,-0.01919182720214004
ACH-000911,-0.2608866214027947
ACH-000912,-0.2079560685240476
ACH-000913,-0.1874642606956944
ACH-000915,-0.11691436856953245
ACH-000916,-0.4740119111141899
ACH-000917,-0.03238037119426362
ACH-000920,-0.16948394012078574
ACH-000921,-0.2687596986778129
ACH-000924,-0.22067700847307453
ACH-000926,-0.22072887309933545
ACH-000928,-0.3625351794315171
ACH-000929,-0.4506285356133247
ACH-000932,-0.19610695919938814
ACH-000935,-0.2457568349635582
ACH-000936,-0.20283974958709755
ACH-000937,-0.3195345228160153
ACH-000938,-0.16634055762906175
ACH-000939,-0.35640236420366245
ACH-000941,-0.2002823071374557
ACH-000943,-0.1954293843103775
ACH-000946,-0.18476961939950845
ACH-000947,-0.17352034647883027
ACH-000948,-0.2991534820221952
ACH-000950,-0.37728556324672863
ACH-000953,-0.3299366065083602
ACH-000954,-0.3720575140139656
ACH-000957,-0.20836606520588136
ACH-000958,-0.20487640031085494
ACH-000960,-0.06870696330908121
ACH-000963,-0.16727597113548925
ACH-000968,-0.2163778246958608
ACH-000969,-0.09897521184795836
ACH-000972,-0.25713125676075993
ACH-000973,-0.116320545067968
ACH-000974,-0.14684747300520376
ACH-000978,-0.042941219602579975
ACH-000984,-0.30048062152687105
ACH-000986,-0.2678103873527838
ACH-000988,-0.2776622092160026
ACH-000993,-0.7569321581475849
ACH-000994,-0.42717537749109546
ACH-000996,-0.4713746246169786
ACH-001001,-0.1924848411501891
ACH-001020,-0.4594986176799737
ACH-001028,-0.11760419288729235
ACH-001031,-0.2299005538443748
ACH-001038,-0.18277213807698595
ACH-001048,-0.26978655763178183
ACH-001050,-0.4632570426859586
ACH-001053,-0.2836486038037717
ACH-001054,-0.2659166394570692
ACH-001061,-0.18959438808586102
ACH-001067,-0.11063591765391208
ACH-001075,-0.03824324299219098
ACH-001096,0.013058255220217006
ACH-001111,-0.010384423183761392
ACH-001119,-0.059322845406556975
ACH-001128,-0.3342914131825888
ACH-001134,-0.04581641384155417
ACH-001151,-0.13478888718323878
ACH-001163,-0.3150237689471129
ACH-001164,-0.3763871815758105
ACH-001183,-0.1494627529803152
ACH-001192,-0.10958816102509084
ACH-001193,-0.25370226255249584
ACH-001196,-0.35200860787139393
ACH-001197,-0.6458482450741475
ACH-001205,-0.12586790299284362
ACH-001211,-0.2237651023642808
ACH-001212,-0.5560002244015676
ACH-001228,-0.2410224326103749
ACH-001232,-0.29121711267154765
ACH-001239,-0.18290146123206907
ACH-001270,-0.20513865472763115
ACH-001274,-0.2349115088932953
ACH-001275,0.0524660950560217
ACH-001277,-0.22143777861713884
ACH-001278,-0.051089875595941116
ACH-001280,-0.25526728078539723
ACH-001283,-0.11827368852999387
ACH-001289,-0.1566699946828727
ACH-001300,-0.3119334994602896
ACH-001301,-0.30153177384005697
ACH-001302,-0.1865770723215477
ACH-001306,-0.1866648542401224
ACH-001318,-0.2290915985470107
ACH-001322,-0.17296313887264506
ACH-001328,-0.3164571582827552
ACH-001332,-0.35352938465683625
ACH-001336,-0.19591818119832266
ACH-001346,-0.2714770860636337
ACH-001353,-0.18317972464370166
ACH-001354,-0.15456040259174855
ACH-001367,-0.3409378345209458
ACH-001368,-0.2148850078138692
ACH-001374,-0.5398327134947334
ACH-001377,-0.3137409826989072
ACH-001380,-0.2937391305249392
ACH-001391,-0.19144811166086406
ACH-001408,-0.23231340946772425
ACH-001430,0.060815605781083484
ACH-001431,-0.13134260212926568
ACH-001450,-0.3191071648217201
ACH-001496,-0.307429893985724
ACH-001500,-0.27639873169160906
ACH-001523,-0.3784935060505181
ACH-001532,-0.2742941823408002
ACH-001550,-0.14853007559214218
ACH-001552,-0.10145290097574446
ACH-001554,-0.1675682637217313
ACH-001654,-0.2491155162075299
ACH-001735,-0.2618622147186772
ACH-001736,-0.18455476614876326
ACH-001737,-0.05282308810224861
ACH-001740,-0.13449106386422782
ACH-001745,-0.0524789538275944
ACH-001765,-0.2284133027386848
