,WWTR1 (25937)
ACH-000651,-0.2006881325274806
ACH-000652,-0.2489244086258691
ACH-000653,-0.17087091023682918
ACH-000657,-0.46852174023252396
ACH-000658,0.01365615247114628
ACH-000661,-0.13930140893456247
ACH-000662,-0.6263635409245931
ACH-000663,-1.0082984918678553
ACH-000665,-0.7393911660332271
ACH-000671,-0.18542761678581549
ACH-000672,-0.4959681564189249
ACH-000673,-0.3039722870474215
ACH-000676,-0.02963784272547057
ACH-000677,-0.2879010893788604
ACH-000681,-0.6521596235264406
ACH-000683,0.10056845468510248
ACH-000684,-0.4563175241940564
ACH-000688,-0.5170007175382147
ACH-000693,-0.2864686597344341
ACH-000694,-0.5257642635789892
ACH-000695,-0.1357895524645722
ACH-000696,-0.4415705724277103
ACH-000697,-0.30324675189654804
ACH-000699,-0.11455051504510552
ACH-000701,-0.2837308931314986
ACH-000706,-0.1418075203033944
ACH-000711,-0.3705032399520989
ACH-000713,-0.3887208533996935
ACH-000714,-0.3064460677764488
ACH-000718,-0.8510524838040783
ACH-000720,-0.22621476098130736
ACH-000721,-0.3465903181971256
ACH-000724,-0.31356965585899205
ACH-000725,0.05358220161540398
ACH-000732,-0.514641399910448
ACH-000734,-0.14512650835322102
ACH-000735,-0.5242309566766851
ACH-000736,-0.2475948579005353
ACH-000738,-0.8123371063673974
ACH-000746,-0.061462651197246775
ACH-000747,-0.6997846945885108
ACH-000748,-0.7777805869216435
ACH-000753,-0.7561920082790524
ACH-000756,-0.13881369108486666
ACH-000757,-0.26437485844506864
ACH-000758,-0.446045370477121
ACH-000760,-0.2984461601298931
ACH-000762,-0.5889418772190909
ACH-000763,-0.2102979484182852
ACH-000764,-0.43302135048537016
ACH-000765,-0.8649803156818092
ACH-000766,-0.4086171668974787
ACH-000767,-0.20205219505805647
ACH-000768,-0.5685274166820334
ACH-000769,-0.1737608594279316
ACH-000770,-0.22198535416944265
ACH-000771,-0.4527741506307687
ACH-000773,-0.09228092223528747
ACH-000776,-0.8955811778446376
ACH-000777,-0.7988144621504667
ACH-000778,-0.26989294575004463
ACH-000781,-0.35474947550122365
ACH-000782,-0.2897038953026325
ACH-000783,-0.11949649024497608
ACH-000784,-0.31864205321861383
ACH-000785,-0.20962035266476
ACH-000787,-0.8281526468285271
ACH-000788,-0.5903085840042857
ACH-000791,-0.2018073670105685
ACH-000792,-0.6972628104615495
ACH-000794,-0.6606718215993205
ACH-000796,-0.5296849459504959
ACH-000798,-0.1423517425682052
ACH-000799,-0.4950338164409112
ACH-000800,-0.8230301349396502
ACH-000802,-0.6489724561215752
ACH-000804,-0.3881814416678444
ACH-000805,-0.3995335385853648
ACH-000809,-0.4164818095923974
ACH-000810,-0.2352308821536742
ACH-000811,-0.253892519547492
ACH-000817,-0.19716186385104711
ACH-000819,-0.3183875520569303
ACH-000820,-0.8236717360733206
ACH-000821,-0.18416103387151675
ACH-000822,-0.3297469352013301
ACH-000823,0.011376438532440568
ACH-000824,-0.17306576272028226
ACH-000827,-0.16583457748172142
ACH-000829,-0.2507291385211592
ACH-000831,-0.4557924142959706
ACH-000832,-0.5976102824459829
ACH-000833,-0.02733361222049735
ACH-000834,-0.7494058837112776
ACH-000835,-0.6231734397517008
ACH-000836,-0.2810273082374763
ACH-000837,-0.3092233640006543
ACH-000838,-0.12310645735575905
ACH-000839,-0.5711284404572193
ACH-000840,-0.2892617938402001
ACH-000841,-0.4063949870900005
ACH-000843,-0.7125202474856128
ACH-000846,-0.32449595624995753
ACH-000847,-0.20893942145456326
ACH-000848,-0.20314622666031015
ACH-000849,-0.308026652922127
ACH-000851,-0.5186212578791933
ACH-000855,-0.39995809155210105
ACH-000856,-0.5358060022564933
ACH-000858,-0.5603976112433242
ACH-000859,-0.43586967191298
ACH-000861,-0.4032785162147176
ACH-000862,-0.16596827164909606
ACH-000865,-0.2781808235103765
ACH-000866,-0.31443384590629825
ACH-000867,-0.17350239429822634
ACH-000869,-0.040070508855858084
ACH-000872,-0.5634728407207767
ACH-000873,-0.6852943908773609
ACH-000876,-0.34154925016597204
ACH-000878,-0.4166361789518755
ACH-000880,-0.1986063635748357
ACH-000881,-0.8054413586509951
ACH-000882,-0.6065660113293411
ACH-000884,-0.3441427564783894
ACH-000885,-0.7028429997533178
ACH-000887,-0.5103028470421632
ACH-000889,-0.1628764856093378
ACH-000896,-0.580996632374437
ACH-000898,-0.21564912656353924
ACH-000900,-0.2919016568149658
ACH-000901,-0.2222072403432644
ACH-000905,-0.2752782384418768
ACH-000906,-0.07961123931070291
ACH-000907,-0.5787000045145643
ACH-000910,-0.19816193970044355
ACH-000911,-0.13935288661668166
ACH-000912,-0.5244733202688502
ACH-000913,-0.3153081734805899
ACH-000915,-0.4254825461980549
ACH-000916,-0.4187293926945205
ACH-000917,-0.2431541800152317
ACH-000920,-0.534508146135322
ACH-000921,-0.7452714627928297
ACH-000924,-0.25146855277936114
ACH-000926,-0.1593007178765058
ACH-000928,-0.2841515114585533
ACH-000929,-0.3945763459832453
ACH-000932,-0.247178925881547
ACH-000935,-0.18649183158053653
ACH-000936,-0.15417318081531395
ACH-000937,-0.3477915864568222
ACH-000938,-0.16186328290036578
ACH-000939,-0.03505178683929792
ACH-000941,-0.18244766929536868
ACH-000943,-0.3458207189432908
ACH-000946,-0.30018722386574137
ACH-000947,-0.1546735782053213
ACH-000948,-0.3389959362859329
ACH-000950,-0.5227924014303855
ACH-000953,-0.2544175220362401
ACH-000954,-0.14677717650662234
ACH-000957,-0.4394506395536079
ACH-000958,-0.2751692856816338
ACH-000960,-0.25006424108057473
ACH-000963,-0.14966519919354485
ACH-000968,-0.3786887072883619
ACH-000969,-0.19146183539729744
ACH-000972,-0.6768615643858552
ACH-000973,-0.25213897908628824
ACH-000974,-0.533213891644072
ACH-000978,-0.3900223478125834
ACH-000984,-0.05186946719991399
ACH-000986,-0.4378702193158519
ACH-000988,-0.21871788755917446
ACH-000993,-0.294376280439509
ACH-000994,-0.8016938387328524
ACH-000996,-0.40082661385506974
ACH-001001,-0.5568407152826894
ACH-001020,-0.07909263481102914
ACH-001028,-0.17015821970028694
ACH-001031,-0.21147145072972226
ACH-001038,-0.20260735542012068
ACH-001048,-0.8712587382537248
ACH-001050,-1.0632213436182552
ACH-001053,-0.4740750085604977
ACH-001054,-0.044606305107841054
ACH-001061,-0.3037687710648962
ACH-001067,-0.766944601447376
ACH-001075,-0.31715821997522525
ACH-001096,-0.3251442396278203
ACH-001111,-0.0641185885133903
ACH-001119,-0.19699407534783486
ACH-001128,-0.008341794509876719
ACH-001134,-0.09722666437795617
ACH-001151,-0.4133785976540714
ACH-001163,-0.302580636971162
ACH-001164,-0.24754417381624566
ACH-001183,-0.4611506466559152
ACH-001192,-0.10508268414454322
ACH-001193,-0.2751421478471235
ACH-001196,-0.2949771658109104
ACH-001197,-0.3967658045069094
ACH-001205,-0.6020623547201519
ACH-001211,-0.2524231412122744
ACH-001212,-0.26662228543584265
ACH-001228,-0.04889203323781064
ACH-001232,-0.3534634099791387
ACH-001239,-0.17003095640622012
ACH-001270,-0.284702344154228
ACH-001274,-0.8596812420445819
ACH-001275,-0.5611892335778493
ACH-001277,-0.24205451047692125
ACH-001278,-0.20505928092011466
ACH-001280,0.0469129013453146
ACH-001283,-0.2315652373391265
ACH-001289,-0.3956551245316007
ACH-001300,-0.19412019605679728
ACH-001301,-0.3664171441284469
ACH-001302,-0.175483075703243
ACH-001306,-0.5902914790467672
ACH-001318,-0.05318084240412882
ACH-001322,-0.6001293893705839
ACH-001328,-0.65415939053005
ACH-001332,-0.7156588130450607
ACH-001336,-0.13339081091234808
ACH-001346,-0.05820129752468527
ACH-001353,-0.8567638610782635
ACH-001354,-0.17097588491985982
ACH-001367,-0.4107308093254753
ACH-001368,-0.2799061283141509
ACH-001374,0.3859310746052389
ACH-001377,-0.12873391265428413
ACH-001380,-0.1806923333726723
ACH-001391,0.017045642457936994
ACH-001408,-0.2818790892166474
ACH-001430,-0.5119650575489827
ACH-001431,-0.11692524794093348
ACH-001450,-0.18746108935578426
ACH-001496,-0.05557313747472063
ACH-001500,-0.3154813727867603
ACH-001523,-0.3905585120453201
ACH-001532,-0.4299318974369688
ACH-001550,-0.2009262172893798
ACH-001552,-0.6215723050549913
ACH-001554,-0.2896538411818175
ACH-001654,-0.7304083817216422
ACH-001735,-0.2236635801351944
ACH-001736,-0.33472778147931737
ACH-001737,-0.2698175502710006
ACH-001740,-0.16444270113245854
ACH-001745,-0.15494764863142538
ACH-001765,-0.0488972145118332
