,DARS2 (55157)
ACH-000485,-0.259382162508896
ACH-000486,-0.3263683747090992
ACH-000487,-0.5557348525581688
ACH-000488,-0.6130185638842285
ACH-000490,-0.309628016053938
ACH-000491,-0.5700014013678779
ACH-000495,-0.3290102749537992
ACH-000496,-0.19875906849501115
ACH-000499,-0.6457094450630925
ACH-000500,-0.5546148309205277
ACH-000502,-0.05516697360985202
ACH-000503,-0.3219531666371325
ACH-000505,-0.4319786629993616
ACH-000507,-0.5728342897287728
ACH-000510,-0.28572272638478863
ACH-000511,-0.29223129309863977
ACH-000512,-0.3164462383153672
ACH-000516,-0.23140751570722554
ACH-000517,-0.16420829000430687
ACH-000518,-0.28695048459396755
ACH-000520,-0.1491796306604208
ACH-000521,-0.26154051423499397
ACH-000522,-0.44012112584006857
ACH-000524,-0.19955133796954866
ACH-000527,-0.13760210292624436
ACH-000528,-0.2243493833026824
ACH-000537,-0.302343528131794
ACH-000541,-0.06398211860261388
ACH-000542,-0.2983870607015411
ACH-000544,-0.531078385287781
ACH-000545,-0.2414408583875605
ACH-000547,-0.4882909931698826
ACH-000548,-0.3335820049013238
ACH-000549,-0.3721803594617186
ACH-000550,-0.2721268935060869
ACH-000552,-0.28521706977570616
ACH-000556,-0.25547094264913883
ACH-000557,-0.25206107258721244
ACH-000569,0.14902852377876394
ACH-000570,-0.321237300620533
ACH-000571,-0.5170496978605121
ACH-000573,-0.3235477473174476
ACH-000576,0.024083748107248244
ACH-000579,-0.42457432392896266
ACH-000580,-0.39849776106898704
ACH-000584,-0.34209773736757804
ACH-000585,-0.285319579049583
ACH-000588,-0.3761393588179608
ACH-000589,-0.2699736014254508
ACH-000591,-0.17061126654164138
ACH-000593,-0.3419542100834515
ACH-000600,-0.2922403444131415
ACH-000601,-0.4851380207205749
ACH-000605,-0.2573109559514573
ACH-000606,-0.3227670716700678
ACH-000608,-0.3524622536912632
ACH-000614,-0.6667617096475065
ACH-000616,-0.34677170420238224
ACH-000618,-0.4522851457272799
ACH-000619,-0.28670462034675603
ACH-000620,-0.3997996002921289
ACH-000621,-0.2607889967025135
ACH-000622,-0.3422776696501205
ACH-000623,-0.29733839524215305
ACH-000624,-0.1451677986981535
ACH-000627,-0.3884605870264354
ACH-000630,-0.3029434320483313
ACH-000631,-0.3877419667411827
ACH-000632,-0.22087415038253827
ACH-000633,-0.20944621385551976
ACH-000637,-0.23720399134094197
ACH-000638,-0.5438281427844948
ACH-000646,-0.3792774596586131
ACH-000647,-0.4889361788138807
ACH-000648,-0.2546866509314337
ACH-000649,-0.1530709347389953
ACH-000651,-0.8784165830494163
ACH-000652,-0.3373766083369219
ACH-000653,-0.1711920386839724
ACH-000657,-0.29046792887334494
ACH-000658,-0.30267747084762475
ACH-000661,-0.4868784708558559
ACH-000662,-0.3894564875858536
ACH-000663,-0.4198059791376261
ACH-000665,-0.20118097272670732
ACH-000671,-0.5867975173118932
ACH-000672,-0.5083294718889495
ACH-000673,-0.2214513096650464
ACH-000676,-0.624590881352422
ACH-000677,-0.9934238835403146
ACH-000681,-0.12311061782353255
ACH-000683,-0.5357955864241294
ACH-000684,-0.5230393292350345
ACH-000688,-0.3190215203765092
ACH-000693,-0.4755732234752728
ACH-000694,-0.3198956462302012
ACH-000695,-0.20278760109686653
ACH-000696,-0.2506461815251441
ACH-000697,-0.4225588300662813
ACH-000699,-0.24649038137176485
ACH-000701,-0.2024553989992652
ACH-000706,-0.3857716485690327
ACH-000711,-0.04407430696230028
ACH-000713,-0.2762114915341493
ACH-000714,0.015265290703613729
ACH-000718,-0.2710180574918732
ACH-000720,-0.2802244263711833
ACH-000721,-0.5031200994864806
ACH-000724,-0.6095760248326322
ACH-000725,-0.3244782589066197
ACH-000732,-0.38856533896177226
ACH-000734,-0.5721840853447289
ACH-000735,-0.2448136306683007
ACH-000736,-0.3860241183110562
ACH-000738,-0.583601964876444
ACH-000746,-0.3994123779902337
ACH-000747,-0.6336329648951624
ACH-000748,-0.1541460149935332
ACH-000753,-0.4939839176228205
ACH-000756,-0.17034713482940075
ACH-000757,-0.4148569148757328
ACH-000758,-0.528761910460437
ACH-000760,-0.3645693804403902
ACH-000762,-0.2050889906352436
ACH-000763,-0.2543081979159271
ACH-000764,-0.14139307868080422
ACH-000765,-0.4297165229671689
ACH-000766,-0.22735813472704974
ACH-000767,-0.29184930060698744
ACH-000768,-0.404398450765345
ACH-000769,-0.4673598004111622
ACH-000770,-0.24798184133887385
ACH-000771,-0.4649661182975537
ACH-000773,-0.1388784518673468
ACH-000776,-0.23742776200090046
ACH-000777,-0.33451908377003825
ACH-000778,-0.3592481107407408
ACH-000781,-0.2624275722176004
ACH-000782,-0.5872535769228622
ACH-000783,-0.03585329857622229
ACH-000784,-0.4737229432320518
ACH-000785,-0.2840552196727843
ACH-000787,-0.4042811423498599
ACH-000788,-0.2008824291270528
ACH-000791,-0.37409274380826185
ACH-000792,-0.2822067285875693
ACH-000794,-0.1547126179553951
ACH-000796,-0.3017966928638638
ACH-000798,-0.3890280588732946
ACH-000799,-0.03610327741698432
ACH-000800,-0.6165642518088129
ACH-000802,-0.380132815598022
ACH-000804,-0.2114541870250504
ACH-000805,-0.3175860776229952
ACH-000809,-0.3601204827700833
ACH-000810,-0.3429815163620369
ACH-000811,-0.2812002913091312
ACH-000817,-0.5276812390148218
ACH-000819,-0.2870397510278573
ACH-000820,-0.44772072768366333
ACH-000821,-0.2016688739495476
ACH-000822,-0.3621993392003818
ACH-000823,-0.4117390588354469
ACH-000824,-0.13747187024793125
ACH-000827,-0.0187261773962207
ACH-000829,-0.4220546445061873
ACH-000831,-1.0371171789943952
ACH-000832,-0.3799405507800181
ACH-000833,-0.6318196389128877
ACH-000834,-0.7125844854464213
ACH-000835,-0.3084008373108619
ACH-000836,-0.2627112716945876
ACH-000837,-0.3780736816805735
ACH-000838,-0.27944731537565304
ACH-000839,-0.12874642840544098
ACH-000840,-0.031147238949604233
ACH-000841,-0.11767679212102675
ACH-000843,-0.6781115955099218
ACH-000846,-0.39894444053590106
ACH-000847,-0.4363449083451516
ACH-000848,-0.6811312976445594
ACH-000849,-0.4624249659142572
ACH-000851,-0.6343197207392222
ACH-000855,-0.4951127103933649
ACH-000856,-0.5109865099692267
ACH-000858,-0.6733134431997783
ACH-000859,-0.4073914181911492
ACH-000861,-0.3626206954098528
ACH-000862,-0.5483743950141612
ACH-000865,-0.4513492344557337
ACH-000866,-0.28511299659619666
ACH-000867,-0.11955237898270955
ACH-000869,-0.30817287564426266
ACH-000872,-0.2205053558708036
ACH-000873,-0.664285334627624
ACH-000876,-0.4721056685584862
ACH-000878,-0.3433857542639111
ACH-000880,-0.15082383008038028
ACH-000881,-0.4011573149759335
ACH-000882,-0.5674620857410226
ACH-000884,-0.3558146347885152
ACH-000885,-0.5759036624989569
ACH-000887,-0.2570084703009103
ACH-000889,-0.5342453177900152
ACH-000896,-0.36634005967476585
ACH-000898,-0.3350240129306269
ACH-000900,-0.5908744238159762
ACH-000901,-0.3127356649935804
ACH-000905,-0.4502597403174291
ACH-000906,-0.4219608546067289
ACH-000907,-0.3031959975583341
ACH-000910,-0.3841251368792484
ACH-000911,-0.4989834685683505
ACH-000912,-0.402684032182211
ACH-000913,-0.4534430181499752
ACH-000915,-1.045882895932312
ACH-000916,-0.2399526302067881
ACH-000917,-0.24128641939992515
ACH-000920,-0.20623244046080946
ACH-000921,-0.4729683428159631
ACH-000924,-0.4553955833339738
ACH-000926,-0.2711809696721654
ACH-000928,-0.3133591485168523
ACH-000929,-0.3515835840827794
ACH-000932,-0.6521754389824874
ACH-000935,-0.40560866243102783
ACH-000936,-0.7475766229083838
ACH-000937,-0.7456782829601184
ACH-000938,-0.6779519457584795
ACH-000939,-0.6103727922106147
ACH-000941,-0.42022715447625103
ACH-000943,-0.7979846700317254
ACH-000946,-0.2363964694759403
ACH-000947,-0.4881057136379741
ACH-000948,-0.2095673950574446
ACH-000950,-0.4209883639236865
ACH-000953,-0.09158601008085368
ACH-000954,-0.27200263413053904
ACH-000957,-0.5105562647090113
ACH-000958,-0.2326619348913909
ACH-000960,-0.20077557185744047
ACH-000963,-0.33591784248582435
ACH-000968,-0.7594882733796633
ACH-000969,-0.8588016461405241
ACH-000972,-0.3473192491980295
ACH-000973,-0.4911842006291246
ACH-000974,-0.3720844833644533
ACH-000978,-0.5626525593404627
ACH-000984,-0.3796540768612793
ACH-000986,-0.7870317508810475
ACH-000988,-0.2453716699239252
ACH-000993,-0.09858592683171187
ACH-000994,-0.5515539889149721
ACH-000996,-0.37806832854066186
ACH-001001,-0.7908437571995977
ACH-001020,-0.2367486232540144
ACH-001028,-0.6082184799152214
ACH-001031,-0.3063870885128937
ACH-001038,-0.3183521539375365
ACH-001048,-0.2646906751792629
ACH-001050,-0.16523279439915814
ACH-001053,-0.36858317256551903
ACH-001054,-0.4106520569613127
ACH-001061,-0.5288491246079731
ACH-001067,-0.193290277366808
ACH-001075,-0.1403566837884211
ACH-001096,-0.3817529256749517
ACH-001111,-0.5609329981291302
ACH-001119,-0.4746994015815471
ACH-001128,-0.4819701591961024
ACH-001134,-0.08174866880905028
ACH-001151,-0.1259373062745642
ACH-001163,-0.500256470746189
ACH-001164,-0.35394222723645385
ACH-001183,-0.11839487084528925
ACH-001192,-0.3219828515270681
ACH-001193,-0.31500306139159784
ACH-001196,-0.26422726274439223
ACH-001197,-0.0925485567978162
ACH-001205,-0.12300530651813253
ACH-001211,-0.29987553714072435
ACH-001212,-0.34215566150865395
ACH-001228,-0.2975234526634256
ACH-001232,-0.2851171880958991
ACH-001239,-0.33510303774865524
ACH-001270,-0.12323020236197807
ACH-001274,-0.4664196899917041
ACH-001275,-0.4856538436978813
ACH-001277,-0.22466397627510676
ACH-001278,-0.5363560664914149
ACH-001280,-0.18928872770833494
ACH-001283,-0.3905661108837941
ACH-001289,-0.38684520690003055
ACH-001300,-0.3737448724520082
ACH-001301,-0.0381710486748541
ACH-001302,-0.4840890671863048
ACH-001306,-0.3062778917492077
ACH-001318,-0.44014519348402975
ACH-001322,-0.22577972027168214
ACH-001328,-0.2329120581812938
ACH-001332,-0.5827227617636486
ACH-001336,-0.3289886022521952
ACH-001346,-0.15174344713861598
ACH-001353,-0.03604083837220325
ACH-001354,-0.3643196423818276
ACH-001367,-0.7906342731401044
ACH-001368,-0.384890468438388
ACH-001374,0.1951123332980379
ACH-001377,-0.009142495907796257
ACH-001380,-0.7320887506608832
ACH-001391,-0.2358893455134567
ACH-001408,-0.12237200618269327
ACH-001430,-0.2794203838353855
ACH-001431,-0.18297440815795749
ACH-001450,-0.7623266549352031
ACH-001496,-0.21990309507385025
ACH-001500,-0.455069526198437
ACH-001523,-0.43986757246224656
ACH-001532,-0.33001409617727145
ACH-001550,-0.2613987142055228
ACH-001552,-0.36155635693806304
ACH-001554,-0.3685806152461336
ACH-001654,-0.12023305579596973
ACH-001735,-0.2985862683014091
ACH-001736,-0.8992501845446909
ACH-001737,-0.15238351051734486
ACH-001740,-0.17227575279949436
ACH-001745,-0.1579886298055539
ACH-001765,-0.3641767819456291
