,ATG4D (84971)
ACH-000348,-0.15773691360623718
ACH-000350,-0.14761632637753214
ACH-000352,-0.21738000242129812
ACH-000356,-0.23437005440585654
ACH-000361,-0.24945482234257035
ACH-000362,-0.2378014623984347
ACH-000363,-0.2730316850691672
ACH-000364,-0.16646650368041255
ACH-000365,-0.2565630026424207
ACH-000366,-0.17580012885224053
ACH-000368,-0.2155613505817625
ACH-000374,-0.2506749081914649
ACH-000375,-0.11998912741237865
ACH-000376,-0.27345279768931346
ACH-000381,-0.14296624547185072
ACH-000383,-0.21494048375214087
ACH-000387,-0.21389915919486607
ACH-000389,-0.1609565780348447
ACH-000390,-0.3839097570785974
ACH-000393,-0.28539854616949195
ACH-000395,-0.5688886780435815
ACH-000396,0.3433769192118087
ACH-000397,-0.1650638700538957
ACH-000401,0.32671682490774906
ACH-000402,-0.10199598684816537
ACH-000403,-0.2178551294126374
ACH-000404,-0.0609851515298413
ACH-000406,-0.1955800344182952
ACH-000407,-0.27960034856283145
ACH-000408,-0.26545068135508715
ACH-000410,-0.26567231907667005
ACH-000411,-0.2350501843342745
ACH-000414,-0.1292989929815801
ACH-000415,-0.24339416160172975
ACH-000416,-0.13378097417271329
ACH-000420,-0.21565934562757666
ACH-000421,-0.15299862093727049
ACH-000424,-0.4066433779398485
ACH-000425,-0.06362386128810557
ACH-000426,-0.1072273254148128
ACH-000427,-0.1390774108864487
ACH-000433,-0.3015607294196033
ACH-000435,0.2106101638786392
ACH-000436,-0.4847836112304994
ACH-000444,-0.22870016838788
ACH-000445,-0.07451394117325699
ACH-000448,-0.314535989494338
ACH-000450,-0.09076206199010063
ACH-000452,-0.06921324061455797
ACH-000454,-0.2988411780925911
ACH-000458,-0.004131093151993471
ACH-000459,-0.01786767425431387
ACH-000460,-0.15074793141301598
ACH-000461,-0.3903168545957973
ACH-000463,-0.08723430662382382
ACH-000464,-0.1044204633520306
ACH-000466,-0.2588576132962274
ACH-000467,-0.13963554747952053
ACH-000468,-0.18602692864848006
ACH-000469,-0.27647204518774665
ACH-000470,-0.2797696810149068
ACH-000471,-0.12314361187833095
ACH-000472,-0.1583202512541185
ACH-000473,-0.07052798679393295
ACH-000475,-0.17862564554900068
ACH-000476,-0.2651029823673101
ACH-000477,-0.2410519200945316
ACH-000479,-0.30686278231345426
ACH-000480,-0.014928456333762885
ACH-000481,-0.1191765820751452
ACH-000483,-0.20032438091465304
ACH-000484,-0.16766624195514487
ACH-000485,-0.050940404001267134
ACH-000486,-0.015705797162048892
ACH-000487,-0.09523505903361412
ACH-000488,-0.104215437201456
ACH-000490,-0.2456710013063235
ACH-000491,-0.31484580119961275
ACH-000495,-0.14390433956565782
ACH-000496,-0.14936541937042727
ACH-000499,-0.43552040497822025
ACH-000500,-0.4397204602901969
ACH-000502,-0.21848836259918308
ACH-000503,-0.3877985553166157
ACH-000505,-0.29221503532840737
ACH-000507,-0.2763388157490541
ACH-000510,-0.2805870290146021
ACH-000511,-0.27643345763908883
ACH-000512,-0.3270630518653737
ACH-000516,-0.11394351230739358
ACH-000517,-0.1993679763819475
ACH-000518,0.04379849150535933
ACH-000520,-0.2818810886283745
ACH-000521,-0.14166849216309904
ACH-000522,-0.15627969867707292
ACH-000524,-0.21935371483657987
ACH-000527,-0.32807957214488104
ACH-000528,-0.2113085379615583
ACH-000537,-0.124702977456015
ACH-000541,0.1047186003637025
ACH-000542,-0.2840806261752647
ACH-000544,0.05641919063780058
ACH-000545,-0.2087281502496364
ACH-000547,-0.08348511668562612
ACH-000548,-0.3060943474834909
ACH-000549,-0.16549077621238206
ACH-000550,-0.06122980433074835
ACH-000552,-0.034049336641189004
ACH-000556,-0.3564650200673713
ACH-000557,-0.1934272480268971
ACH-000569,-0.6892013925399835
ACH-000570,-0.043901162712169116
ACH-000571,-0.2386033969632041
ACH-000573,-0.2804656083836013
ACH-000576,-0.2601824524858061
ACH-000579,0.017155764540961002
ACH-000580,-0.08549316292248224
ACH-000584,-0.05704761343338208
ACH-000585,-0.2334928421625249
ACH-000588,-0.29173490552711645
ACH-000589,-0.17012221270087555
ACH-000591,-0.2374538253309948
ACH-000593,-0.17141463089138428
ACH-000600,-0.18238487223141805
ACH-000601,-0.1993849506060812
ACH-000605,0.1316917865782902
ACH-000606,-0.1306932768237639
ACH-000608,-0.1822061491699221
ACH-000614,-0.007951210062209974
ACH-000616,-0.07249155130346209
ACH-000618,-0.008291871744998937
ACH-000619,-0.2755309704122992
ACH-000620,-0.33285332897888914
ACH-000621,-0.3950283273964671
ACH-000622,-0.31125898837638666
ACH-000623,-0.11965093560265268
ACH-000624,-0.2404029383424568
ACH-000627,-0.2442178090499504
ACH-000630,-0.1832575440800044
ACH-000631,-0.34796931766829603
ACH-000632,-0.18661023201403426
ACH-000633,-0.17315551251083972
ACH-000637,-0.44551219046551205
ACH-000638,-0.031424900987978586
ACH-000646,-0.38403805436316224
ACH-000647,-0.13845445332129844
ACH-000648,-0.3037776537742279
ACH-000649,-0.27191954233465104
ACH-000651,-0.10376846921027144
ACH-000652,-0.09641951212031666
ACH-000653,0.08991759919254798
ACH-000657,-0.21695654599177444
ACH-000658,-0.2810752694990801
ACH-000661,-0.219014215127258
ACH-000662,-0.1916513346954684
ACH-000663,-0.1340168406454048
ACH-000665,-0.2702580299962102
ACH-000671,-0.15160546801083633
ACH-000672,0.006119027372387514
ACH-000673,-0.12690277447972
ACH-000676,-0.1914763646033484
ACH-000677,-0.1551103126266745
ACH-000681,-0.11661747508324295
ACH-000683,-0.1706772379848118
ACH-000684,-0.02898398167246713
ACH-000688,-0.1023420777672667
ACH-000693,-0.30114056282325424
ACH-000694,-0.0653706448599558
ACH-000695,-0.03933959600498981
ACH-000696,-0.21563925802416908
ACH-000697,-0.3117080042714339
ACH-000699,-0.3034751341525788
ACH-000701,-0.06252303002748379
ACH-000706,-0.31465037589600675
ACH-000711,-0.2912575043524463
ACH-000713,-0.15538854306667993
ACH-000714,-0.4486751624427141
ACH-000718,-0.06310291166323878
ACH-000720,-0.14531184507883838
ACH-000721,-0.28603522374808266
ACH-000724,-0.2835980369760149
ACH-000725,-0.4620567182134904
ACH-000732,-0.1084083045809917
ACH-000734,-0.23102869450374303
ACH-000735,-0.16699058304159814
ACH-000736,-0.30798028292799906
ACH-000738,-0.2578527931989668
ACH-000746,-0.229894121818275
ACH-000747,-0.21924844704949892
ACH-000748,-0.3111348206412852
ACH-000753,-0.12091870638569872
ACH-000756,-0.16776459020592785
ACH-000757,-0.2711533046175032
ACH-000758,-0.18454749855265232
ACH-000760,-0.02843616423611312
ACH-000762,-0.15334111693431807
ACH-000763,-0.14279070254156273
ACH-000764,-0.2581160747712837
ACH-000765,-0.15426017397994635
ACH-000766,-0.2565851155175267
ACH-000767,-0.2079326994231381
ACH-000768,-0.30339160227829104
ACH-000769,-0.1268540919113667
ACH-000770,-0.15223985213948987
ACH-000771,-0.2919298296277841
ACH-000773,-0.0911040694491804
ACH-000776,-0.4152058689422286
ACH-000777,-0.13359240335658906
ACH-000778,-0.15552197894978873
ACH-000781,-0.15087418020036372
ACH-000782,-0.2820707747533197
ACH-000783,-0.1891401518753837
ACH-000784,-0.14013089568868942
ACH-000785,-0.2832874578194237
ACH-000787,-0.08212353629153779
ACH-000788,-0.28399751685865515
ACH-000791,-0.2348920282843473
ACH-000792,-0.15780248806930405
ACH-000794,-0.1982729775336944
ACH-000796,-0.3769591944882974
ACH-000798,-0.327607068744092
ACH-000799,-0.21658673760585384
ACH-000800,-0.2787945728697148
ACH-000802,-0.2140343656644347
ACH-000804,-0.1303531805231522
ACH-000805,-0.19696816160766584
ACH-000809,-0.16639033071408796
ACH-000810,0.2306828015327242
ACH-000811,-0.3060354083790425
ACH-000817,-0.2302533282805924
ACH-000819,-0.1769594991016007
ACH-000820,-0.16103631884845346
ACH-000821,-0.5303930310322889
ACH-000822,-0.1728165855462613
ACH-000823,-0.2561490073957328
ACH-000824,-0.09294112534119417
ACH-000827,-0.2318354749709322
ACH-000829,-0.1083281550716134
ACH-000831,-0.40194815939242995
ACH-000832,-0.2905175162540529
ACH-000833,-0.07777158929770972
ACH-000834,-0.14190926279705668
ACH-000835,-0.21363434670916967
ACH-000836,-0.26435418082850953
ACH-000837,-0.25206833477174684
ACH-000838,-0.21963045803925516
ACH-000839,-0.3000206967334748
ACH-000840,-0.051928968912988
ACH-000841,-0.2322459845815155
ACH-000843,-0.34199195981721914
ACH-000846,-0.24698640279306966
ACH-000847,-0.0512021073605762
ACH-000848,-0.05539930714155887
ACH-000849,-0.2738953770029895
ACH-000851,-0.08969744561239429
ACH-000855,-0.06307120841777059
ACH-000856,-0.07359513953862318
ACH-000858,-0.15521797763492035
ACH-000859,-0.4679609157813186
ACH-000861,-0.3835744407640252
ACH-000862,-0.33324455300672096
ACH-000865,-0.09916913967122756
ACH-000866,-0.01510398653097597
ACH-000867,-0.2123058197805497
ACH-000869,-0.19859825563978856
ACH-000872,-0.2657575849808131
ACH-000873,-0.3294088558327934
ACH-000876,-0.33016870096165085
ACH-000878,-0.10447350920188432
ACH-000880,-0.053216965715223684
ACH-000881,-0.2565286468224888
ACH-000882,-0.23404898807631214
ACH-000884,-0.06195233981549545
ACH-000885,-0.13313494874929416
ACH-000887,-0.2313454140311305
ACH-000889,-0.29055004145899893
ACH-000896,-0.09660154201229948
ACH-000898,-0.3630529905866281
ACH-000900,-0.18358636443979634
ACH-000901,-0.17199492152729676
ACH-000905,-0.2211832083524186
ACH-000906,-0.12979001142178476
ACH-000907,-0.2939524151515199
ACH-000910,-0.07561281564259044
ACH-000911,-0.15676393337978972
ACH-000912,-0.1563332787738441
ACH-000913,-0.22565626118211016
ACH-000915,-0.2736974044244032
ACH-000916,0.03847343369576001
ACH-000917,-0.0326019109510185
ACH-000920,-0.10055814791858142
ACH-000921,-0.2531045787409449
ACH-000924,-0.21490221764327846
ACH-000926,0.060091193977721315
ACH-000928,-0.04607576013124765
ACH-000929,-0.14052410623008052
ACH-000932,-0.3901188508899876
ACH-000935,-0.3263578611979673
ACH-000936,-0.17833537249620648
ACH-000937,0.009800980837800635
ACH-000938,-0.023668138880405767
ACH-000939,-0.3344878165854804
ACH-000941,-0.4589519087681121
ACH-000943,-0.11597331467914244
ACH-000946,-0.3292104420154181
ACH-000947,-0.09685404590979836
ACH-000948,-0.13990023489375994
ACH-000950,-0.32880457527185364
ACH-000953,-0.0886639918669882
ACH-000954,0.13640168606958836
ACH-000957,-0.16141810453425606
ACH-000958,-0.5015128696351523
ACH-000960,-0.07212015068950321
ACH-000963,-0.302373924818373
ACH-000968,0.026259007711812797
ACH-000969,-0.17781301863919768
ACH-000972,0.058992067561350725
ACH-000973,-0.21835981549306946
ACH-000974,-0.2460959504214865
ACH-000978,-0.3273761027776232
ACH-000984,-0.22816973568120225
ACH-000986,-0.14331892790188208
ACH-000988,-0.2735207677990366
ACH-000993,-0.19025371650762088
ACH-000994,-0.3370697056980622
ACH-000996,0.039321279242013465
ACH-001001,-0.2178172419978401
ACH-001020,-0.03256496075211145
ACH-001028,-0.24054313611401965
ACH-001031,-0.16233034837209312
ACH-001038,-0.17700430415296572
ACH-001048,-0.2364731248343801
ACH-001050,-0.26720645772266005
ACH-001053,-0.054801446887012634
ACH-001054,-0.0306924139258982
ACH-001061,-0.0898268891005535
ACH-001067,-0.06456211483604983
ACH-001075,-0.030294407881111225
ACH-001096,-0.3424001471574542
ACH-001111,-0.03299454563662748
ACH-001119,-0.2367371293309335
ACH-001128,-0.015093404351807482
ACH-001134,-0.6173441498333924
ACH-001151,-0.14641203918700693
ACH-001163,-0.11306952194181676
ACH-001164,0.15626670471388954
ACH-001183,0.049469549133266615
ACH-001192,-0.0606957907341204
ACH-001193,0.27055050506761064
ACH-001196,-0.00199111205230153
ACH-001197,-0.031936165626647035
ACH-001205,-0.10255830124664736
ACH-001211,0.07279612956066764
ACH-001212,-0.2916333538532605
ACH-001228,0.08183492307836925
ACH-001232,-0.09815128128415898
ACH-001239,-0.005443545125898943
ACH-001270,-0.025634720832409853
ACH-001274,0.03449689753924333
ACH-001275,-0.14332070280902792
ACH-001277,-0.14196557902163634
ACH-001278,-0.013956937166806077
ACH-001280,-0.1986877396655422
ACH-001283,-0.24552067150867785
ACH-001289,-0.09286628601388136
ACH-001300,-0.11482807850139914
ACH-001301,-0.21152777660684555
ACH-001302,-0.5283935234856426
ACH-001306,-0.21713451542387907
ACH-001318,-0.17753531848106865
ACH-001322,-0.16274950590557252
ACH-001328,-0.16127862562530862
ACH-001332,-0.19178532968201667
ACH-001336,-0.1818578604975077
ACH-001346,-0.35979263731556
ACH-001353,-0.3444006067472921
ACH-001354,-0.2515542585633041
ACH-001367,0.16036962078354033
ACH-001368,-0.24652745563551315
ACH-001374,-0.4607278521220393
ACH-001377,-0.016801526511815983
ACH-001380,-0.3981560129801614
ACH-001391,-0.21184827132166364
ACH-001408,-0.1329092999603568
ACH-001430,-0.19499055329231266
ACH-001431,-0.27251049389115806
ACH-001450,-0.16783737047572034
ACH-001496,-0.1396139916402373
ACH-001500,-0.4389717137511364
ACH-001523,-0.21333153831614052
ACH-001532,-0.1316862637789203
ACH-001550,-0.10421408855507383
ACH-001552,-0.2434064308148095
ACH-001554,-0.12366092905187485
ACH-001654,-0.24960339812081794
ACH-001735,-0.2557949594399165
ACH-001736,-0.12339667298565173
ACH-001737,-0.5339384685655377
ACH-001740,-0.32676214790996233
ACH-001745,-0.31836464916970275
ACH-001765,-0.1776283592201532
