,HSBP1 (3281)
ACH-000203,-0.05506897313916316
ACH-000204,-0.371958208276229
ACH-000206,-0.21709904351461254
ACH-000207,-0.4725593817733454
ACH-000208,-0.2486450555237505
ACH-000210,-0.19094308656946965
ACH-000211,-0.4308266948934118
ACH-000215,-0.10118282064830866
ACH-000221,-0.13318045069099932
ACH-000222,-0.4350551445685674
ACH-000223,-0.2461019836267737
ACH-000226,-0.2877538821469201
ACH-000227,-0.13079670718150144
ACH-000228,-0.2554559052435898
ACH-000231,-0.10974974571999284
ACH-000232,-0.26191260287535684
ACH-000233,-0.2240735883981238
ACH-000234,-0.12499728737016892
ACH-000235,-0.2116700068969024
ACH-000237,-0.032463765475821825
ACH-000238,-0.2565794519413043
ACH-000242,-0.14372158157698528
ACH-000243,-0.271322689587882
ACH-000244,-0.1863863277077188
ACH-000246,-0.19114800788233566
ACH-000248,-0.2490059860091054
ACH-000250,-0.125599436742294
ACH-000251,-0.32593557565445674
ACH-000252,-0.1730322184254773
ACH-000253,-0.19023054528060954
ACH-000255,-0.3196145891622346
ACH-000256,-0.23135892735932445
ACH-000257,-0.5109424136113988
ACH-000258,-0.109220090542295
ACH-000259,-0.03715133664326501
ACH-000260,-0.122546624299541
ACH-000261,-0.12498007671056108
ACH-000262,-0.4155876961807341
ACH-000263,-0.3528968328307798
ACH-000264,-0.21909184414965285
ACH-000265,-0.10657405091828727
ACH-000266,-0.4722373180725794
ACH-000272,-0.2205867586730068
ACH-000274,-0.17197129407473402
ACH-000277,-0.2475474291973103
ACH-000278,-0.2802482242070189
ACH-000279,-0.0910229636805158
ACH-000280,-0.28662593009613285
ACH-000281,-0.3903451956393171
ACH-000288,-0.11352100903544675
ACH-000291,-0.1905705066426971
ACH-000293,-0.2876092303045713
ACH-000294,-0.20516818621768346
ACH-000295,0.1393112550899378
ACH-000296,-0.19554144776019167
ACH-000302,-0.10204741339867894
ACH-000304,-0.1822627944980792
ACH-000307,-0.17916438017261732
ACH-000308,-0.18974282234564904
ACH-000310,-0.079386681132712
ACH-000311,-0.13127420967608025
ACH-000312,-0.09349136256427626
ACH-000315,-0.25410042016011875
ACH-000316,-0.2061688074051499
ACH-000317,-0.27075860835398896
ACH-000318,-0.09917365229747338
ACH-000319,-0.0973025140008932
ACH-000320,-0.1494765898573481
ACH-000322,-0.19213239723455425
ACH-000323,-0.18153190937545616
ACH-000324,-0.18404132440913265
ACH-000329,-0.12926760562201384
ACH-000330,-0.06383831824634534
ACH-000331,-0.2068869653642549
ACH-000332,-0.2331688985867925
ACH-000334,-0.05524218392308677
ACH-000335,-0.11552612028706258
ACH-000336,0.001977599487246068
ACH-000337,-0.07185398143771644
ACH-000338,-0.4949895581509001
ACH-000339,-0.1395316459407018
ACH-000341,0.08861992625310301
ACH-000348,-0.11720608655127
ACH-000350,-0.14824803007449724
ACH-000352,-0.2670817468624751
ACH-000356,-0.09480006488544898
ACH-000361,-0.41199246024111535
ACH-000362,-0.11637893104152065
ACH-000363,-0.16828081811585496
ACH-000364,-0.1992242865044298
ACH-000365,-0.17029765398816568
ACH-000366,-0.1322004051522105
ACH-000368,-0.19574455742826335
ACH-000374,-0.08888129205400652
ACH-000375,-0.3750312824275467
ACH-000376,-0.251089894247339
ACH-000381,-0.3195912878059489
ACH-000383,-0.2779432268901312
ACH-000387,-0.15436539835240046
ACH-000389,-0.5271242870030814
ACH-000390,-0.11011135611632614
ACH-000393,-0.1292190335684459
ACH-000395,-0.11905961052436635
ACH-000396,-0.499638831116785
ACH-000397,-0.3198971139057485
ACH-000401,-0.12431405573277092
ACH-000402,-0.03941286165194018
ACH-000403,-0.2985141825777776
ACH-000404,-0.1829420841739184
ACH-000406,-0.10220358476067734
ACH-000407,-0.3344477239776931
ACH-000408,-0.0444271934079552
ACH-000410,-0.0623049104868183
ACH-000411,-0.3448278368894753
ACH-000414,-0.12471859977736607
ACH-000415,-0.14185423687132045
ACH-000416,-0.11723664451066533
ACH-000420,-0.2617884520950723
ACH-000421,-0.15823369405332785
ACH-000424,-0.3030921872788637
ACH-000425,-0.1482310200502331
ACH-000426,-0.3973116331131321
ACH-000427,-0.2691497872220424
ACH-000433,0.06214644810718741
ACH-000435,-0.1788656660809134
ACH-000436,-0.1271217211092028
ACH-000444,-0.16242625545272169
ACH-000445,-0.4169717701308456
ACH-000448,-0.1504510432896932
ACH-000450,-0.26276004146994164
ACH-000452,-0.08847196008695916
ACH-000454,-0.2855447376764518
ACH-000458,-0.1784304740309991
ACH-000459,0.009555080440589477
ACH-000460,-0.1393515298938325
ACH-000461,-0.21919762206205934
ACH-000463,-0.1823549610952133
ACH-000464,-0.026327022787702572
ACH-000466,-0.09082125778916417
ACH-000467,-0.2775073842663538
ACH-000468,-0.050650789685775605
ACH-000469,-0.23096952435716586
ACH-000470,-0.0852215406769576
ACH-000471,-0.15142771567388816
ACH-000472,-0.15749129359554845
ACH-000473,-0.26523832413785203
ACH-000475,-0.2802737282821328
ACH-000476,-0.32861510126434285
ACH-000477,-0.11683313077634093
ACH-000479,-0.2513260631120671
ACH-000480,-0.22961432715322025
ACH-000481,-0.14861395826480134
ACH-000483,-0.04993055695810871
ACH-000484,-0.06473102302243455
ACH-000485,-0.21127750027745
ACH-000486,-0.02075005133304184
ACH-000487,-0.01305682922603932
ACH-000488,-0.29132488711598725
ACH-000490,-0.15162538688590174
ACH-000491,-0.04909762701531672
ACH-000495,-0.3233482017964657
ACH-000496,-0.12032884102851342
ACH-000499,-0.1756158080179045
ACH-000500,-0.3514500629969897
ACH-000502,-0.3886670106193164
ACH-000503,0.29243805845512355
ACH-000505,-0.18597490770653666
ACH-000507,-0.221614295228686
ACH-000510,-0.022933059151300287
ACH-000511,-0.024728599681412517
ACH-000512,-0.3738875438157355
ACH-000516,-0.2365880059415985
ACH-000517,-0.19447692903632247
ACH-000518,-0.3249422414174111
ACH-000520,-0.25884388994407803
ACH-000521,-0.19987624365547485
ACH-000522,-0.20925594404637934
ACH-000524,-0.2480759883063555
ACH-000527,-0.3008394118747894
ACH-000528,-0.13286073914579438
ACH-000537,-0.12792857629483906
ACH-000541,0.01418850497382012
ACH-000542,-0.1099869059978984
ACH-000544,-0.1439738731434051
ACH-000545,-0.09479060619541443
ACH-000547,-0.2016577478052541
ACH-000548,-0.3584784738415306
ACH-000549,-0.3795028970272484
ACH-000550,-0.3273751894646376
ACH-000552,-0.17583526807019587
ACH-000556,0.07458274530574087
ACH-000557,-0.030061277887700157
ACH-000569,-0.13685965594945335
ACH-000570,0.014117029150580513
ACH-000571,-0.24627438349918246
ACH-000573,-0.05282682307417663
ACH-000576,-0.15674848004869582
ACH-000579,-0.19993302913589456
ACH-000580,-0.2738097808526115
ACH-000584,-0.12638371198032086
ACH-000585,-0.4186412224335857
ACH-000588,-0.1667545604240463
ACH-000589,-0.17915951931387333
ACH-000591,-0.1265619712457242
ACH-000593,-0.2837359266827267
ACH-000600,-0.1384191243626297
ACH-000601,-0.2254382190849238
ACH-000605,-0.30838062344251777
ACH-000606,-0.20996504109162745
ACH-000608,-0.21800466602990234
ACH-000614,-0.014611403575860075
ACH-000616,-0.13634977335939108
ACH-000618,-0.11510111033490925
ACH-000619,-0.011070291202227236
ACH-000620,-0.5011177548408473
ACH-000621,-0.08883863350203472
ACH-000622,-0.11797210350083966
ACH-000623,-0.11768235962595384
ACH-000624,-0.1704400630542373
ACH-000627,-0.09248874506198647
ACH-000630,-0.17930029451739046
ACH-000631,-0.32490918941352953
ACH-000632,-0.2003039643096157
ACH-000633,-0.20512857404244228
ACH-000637,-0.03231738182034874
ACH-000638,-0.22428008197474444
ACH-000646,-0.5351172966650303
ACH-000647,-0.0999339232888804
ACH-000648,-0.1531345493346479
ACH-000649,-0.11407357571536388
ACH-000651,-0.003358496838855675
ACH-000652,-0.1805110760229372
ACH-000653,-0.14316296429960515
ACH-000657,-0.2718083778532809
ACH-000658,-0.17936130487598292
ACH-000661,-0.14088757773871635
ACH-000662,-0.4407470699741415
ACH-000663,0.0157037543317825
ACH-000665,-0.18218024830330035
ACH-000671,-0.03779215702745917
ACH-000672,-0.1868820608292792
ACH-000673,-0.03451810276520422
ACH-000676,0.018009682805849657
ACH-000677,-0.1401720451792234
ACH-000681,-0.13904596002961744
ACH-000683,-0.1186653309991984
ACH-000684,-0.20377454242438228
ACH-000688,-0.3439554085404861
ACH-000693,0.05118183831339042
ACH-000694,-0.10069299356606057
ACH-000695,-0.32852514565881225
ACH-000696,-0.15950022286666835
ACH-000697,-0.33634394320696626
ACH-000699,-0.02645770452676268
ACH-000701,-0.309047934781791
ACH-000706,-0.11849629633657313
ACH-000711,-0.15109317464702382
ACH-000713,-0.039564222578012925
ACH-000714,-0.12936357047349836
ACH-000718,-0.2487838499738812
ACH-000720,-0.25010995711350376
ACH-000721,-0.028416169169344682
ACH-000724,-0.07765296489382686
ACH-000725,-0.14610371909803324
ACH-000732,-0.4460499649036545
ACH-000734,-0.18605558993938595
ACH-000735,0.07399225508550603
ACH-000736,-0.4054270448960223
ACH-000738,-0.23279697342594502
ACH-000746,-0.028726885877666294
ACH-000747,-0.06697753988946009
ACH-000748,-0.11973638487699215
ACH-000753,-0.21610942276780534
ACH-000756,-0.3273385280085046
ACH-000757,-0.2601540688756304
ACH-000758,-0.044020410751314916
ACH-000760,-0.05271645594334595
ACH-000762,-0.13700362439994
ACH-000763,-0.15458527548215714
ACH-000764,-0.6348944361767384
ACH-000765,-0.09416688800549908
ACH-000766,-0.09291154304781724
ACH-000767,-0.12696328154652944
ACH-000768,-0.20931141002351075
ACH-000769,-0.0939832915698361
ACH-000770,-0.008458820959259497
ACH-000771,-0.4642770040091082
ACH-000773,-0.17898749612196335
ACH-000776,0.08438440175842653
ACH-000777,-0.3586967521390493
ACH-000778,-0.20819052451106854
ACH-000781,-0.0970595665310288
ACH-000782,-0.3940645123504457
ACH-000783,-0.06859866324035276
ACH-000784,-0.11299532668739624
ACH-000785,-0.13579854776943576
ACH-000787,-0.02089550192813129
ACH-000788,-0.2270572609360367
ACH-000791,-0.13185379199581534
ACH-000792,-0.1513239778056804
ACH-000794,-0.06592322257584536
ACH-000796,-0.4836900119775244
ACH-000798,-0.34749901955173584
ACH-000799,-0.13000744983894527
ACH-000800,-0.2030339657719518
ACH-000802,-0.3100216947107511
ACH-000804,-0.14469703939802314
ACH-000805,-0.09524449218394164
ACH-000809,-0.027855313677386088
ACH-000810,0.004089176001253838
ACH-000811,-0.06295190599322463
ACH-000817,-0.1828204059286235
ACH-000819,-0.05968177004586307
ACH-000820,0.07271769496910555
ACH-000821,-0.12768769970483745
ACH-000822,-0.04757929339163496
ACH-000823,-0.2797347462078912
ACH-000824,-0.15566923099930174
ACH-000827,-0.15665686723259278
ACH-000829,-0.04383736694615312
ACH-000831,-0.0031754400664020786
ACH-000832,-0.43543377413652107
ACH-000833,-0.11999282559145268
ACH-000834,-0.29643641273108323
ACH-000835,-0.13456244198941894
ACH-000836,0.1646412527735793
ACH-000837,-0.048874263779306065
ACH-000838,-0.0199224421398956
ACH-000839,-0.3260076081108227
ACH-000840,0.030789356334044362
ACH-000841,-0.18244902240409314
ACH-000843,-0.10480416240714517
ACH-000846,-0.4006577183367566
ACH-000847,-0.12066928440486935
ACH-000848,-0.07074910228714179
ACH-000849,-0.3134676513699825
ACH-000851,-0.2079879578871426
ACH-000855,-0.13134576238364348
ACH-000856,-0.10499998806847104
ACH-000858,-0.03588390427454101
ACH-000859,-0.14175688817535678
ACH-000861,-0.1786027665618
ACH-000862,-0.2598612561922675
ACH-000865,-0.09940338858396296
ACH-000866,-0.14943073355601846
ACH-000867,-0.04314892917449669
ACH-000869,-0.1628952185678945
ACH-000872,-0.21677578187438964
ACH-000873,-0.11107472875468052
ACH-000876,-0.11123429084617503
ACH-000878,-0.11242945660467736
ACH-000880,-0.5052130853715942
ACH-000881,-0.06442841322094714
ACH-000882,-0.13179824128889148
ACH-000884,-0.2649450828034904
ACH-000885,-0.2349496115725353
ACH-000887,-0.21586543190026847
ACH-000889,-0.18383622681084216
ACH-000896,-0.08850681083051405
ACH-000898,-0.09661138554839108
ACH-000900,-0.12298161676566985
ACH-000901,-0.04043907041215325
ACH-000905,-0.20059506589352874
ACH-000906,-0.1244944743261584
ACH-000907,-0.20769562837060485
ACH-000910,0.017174351906274112
ACH-000911,-0.20312628017851533
ACH-000912,-0.1562831694765759
ACH-000913,-0.02593655244013374
ACH-000915,-0.22003080744494474
ACH-000916,-0.3154342228011684
ACH-000917,-0.15318844911348625
ACH-000920,0.12880703300387958
ACH-000921,-0.0944548195745213
ACH-000924,-0.2533320336969339
ACH-000926,-0.5617906242652051
ACH-000928,-0.3436064055347473
ACH-000929,-0.2527360921833692
ACH-000932,-0.19733013676195088
ACH-000935,-0.06552901054534603
ACH-000936,-0.0521204254979085
ACH-000937,-0.12768080061595846
ACH-000938,0.007642408953850834
ACH-000939,0.05451545864618404
ACH-000941,-0.23408752407818345
ACH-000943,-0.1149955273878588
ACH-000946,-0.2946856895018039
ACH-000947,-0.24418992921261534
ACH-000948,-0.4397757678990512
ACH-000950,-0.08409004365728155
ACH-000953,-0.12464683913246508
ACH-000954,-0.3678110789472342
ACH-000957,-0.30160029838141184
ACH-000958,-0.2035059783652566
ACH-000960,-0.15856069708862425
ACH-000963,0.057119952023615674
ACH-000968,-0.17714596654388515
ACH-000969,-0.036625409710663186
ACH-000972,-0.5071128428223993
ACH-000973,-0.04923284136926996
ACH-000974,-0.22791137093363764
ACH-000978,-0.28596892571131705
ACH-000984,-0.17718280720139834
ACH-000986,-0.19858404948289302
ACH-000988,-0.2422369367801609
ACH-000993,-0.2936771012419901
ACH-000994,-0.17416958191427126
ACH-000996,-0.2554255855288529
ACH-001001,-0.3260569772058674
ACH-001020,0.18751606672207788
ACH-001028,-0.10248977084149713
ACH-001031,-0.3304377287265373
ACH-001038,-0.17555399767745286
ACH-001048,-0.1476087168167496
ACH-001050,-0.2585266450440845
ACH-001053,-0.3318418958356844
ACH-001054,-0.11252451048869001
ACH-001061,-0.08785429755349279
ACH-001067,-0.3984746121648749
ACH-001075,-0.02024781828775389
ACH-001096,-0.2500760195412322
ACH-001111,-0.2905767536535443
ACH-001119,-0.3232287624297808
ACH-001128,0.5183980070541737
ACH-001134,-0.22029571662758676
ACH-001151,-0.14148485223726312
ACH-001163,-0.016761041035464136
ACH-001164,-0.3160519305688857
ACH-001183,-0.16082589818717868
ACH-001192,-0.07044874130874362
ACH-001193,0.13673976173384494
ACH-001196,-0.10317960287642132
ACH-001197,-0.3864653448157835
ACH-001205,-0.08411931739526353
ACH-001211,-0.18547940259713355
ACH-001212,-0.5353176545451981
ACH-001228,0.06744296739015697
ACH-001232,-0.10442252237576627
ACH-001239,-0.06496995112792052
ACH-001270,-0.34864945354532323
ACH-001274,-0.19972787750839366
ACH-001275,-0.04122447270660877
ACH-001277,-0.15326708293369995
ACH-001278,-0.06008767080279258
ACH-001280,-0.17169366845620251
ACH-001283,-0.04177862066234927
ACH-001289,-0.35682638320726345
ACH-001300,-0.07178578324971352
ACH-001301,-0.003645670904658017
ACH-001302,-0.04345393677354701
ACH-001306,-0.11148396311313732
ACH-001318,-0.023659762700501637
ACH-001322,-0.07692573020081288
ACH-001328,-0.2311993266570912
ACH-001332,-0.3003221863939153
ACH-001336,-0.4217630125901854
ACH-001346,-0.13668428402770658
ACH-001353,-0.3290155082388659
ACH-001354,0.06299831923469162
ACH-001367,-0.14765130524965153
ACH-001368,-0.028732067380853637
ACH-001374,-0.18084441967218826
ACH-001377,-0.2860378920033518
ACH-001380,-0.4389077449304935
ACH-001391,-0.3267338832717259
ACH-001408,-0.17817441181875615
ACH-001430,-0.0068999467317013286
ACH-001431,-0.1041007157756879
ACH-001450,0.04340658527596855
ACH-001496,0.0317798624600817
ACH-001500,0.10126740613966104
ACH-001523,-0.1542831285229747
ACH-001532,-0.13643322934323998
ACH-001550,0.2102522564948073
ACH-001552,-0.4038814378309374
ACH-001554,-0.10430989632033973
ACH-001654,-0.07659376288919657
ACH-001735,-0.21929212577385232
ACH-001736,-0.19444570333779
ACH-001737,-0.25043397885095137
ACH-001740,-0.1293294697205244
ACH-001745,-0.09081240495301132
ACH-001765,-0.1164142495082854
