,TNS1 (7145)
ACH-000004,0.056707986617120835
ACH-000005,-0.256333904183227
ACH-000007,-0.060064085033051585
ACH-000009,-0.14958881391481446
ACH-000011,0.01563664017238324
ACH-000012,-0.09287174501495757
ACH-000013,0.053673285026836784
ACH-000014,-0.10738222673986612
ACH-000015,-0.019103907406665243
ACH-000017,-0.013993033845758708
ACH-000018,-0.025580252393879687
ACH-000019,-0.013128554166512905
ACH-000021,0.04524331444868788
ACH-000022,-0.0837405231009325
ACH-000025,0.06250759915402672
ACH-000028,-0.01044962148521598
ACH-000030,-0.052206819798054936
ACH-000035,0.29231714901154426
ACH-000036,0.11890580966092325
ACH-000037,-0.06931069081409573
ACH-000039,0.0202370161168182
ACH-000040,0.012012587472850686
ACH-000041,0.0033404822257730995
ACH-000042,-0.04543822526857706
ACH-000045,-0.01861375036381949
ACH-000047,-0.026319606446133386
ACH-000052,-0.1809024809416936
ACH-000053,0.003105299908595849
ACH-000054,-0.023751964583814605
ACH-000055,-0.11313099490612895
ACH-000060,0.1189673331593476
ACH-000067,0.051227325033243495
ACH-000070,0.09330846971887774
ACH-000075,0.027818622737019683
ACH-000078,-0.009474287956596474
ACH-000082,0.07771938126967465
ACH-000085,-0.048421226638933806
ACH-000086,-0.00927881503896364
ACH-000087,0.011420614561235021
ACH-000092,-0.04984802318281085
ACH-000095,0.04126234666043798
ACH-000097,0.06419288868655153
ACH-000098,0.00756202950237825
ACH-000099,-0.0164830065425449
ACH-000108,0.01583647676544651
ACH-000113,0.07279341977019489
ACH-000116,0.05155923214381193
ACH-000118,0.023417416016087458
ACH-000120,-0.03914450581089799
ACH-000123,0.04183746535533172
ACH-000127,-0.09686976973956596
ACH-000128,-0.04803346672655316
ACH-000132,0.09954610246924757
ACH-000133,0.06942952808553288
ACH-000137,0.05179193358911422
ACH-000138,0.09577302109562973
ACH-000142,0.1201709020154868
ACH-000143,0.1343541305625096
ACH-000146,-0.04225291640105112
ACH-000148,0.09525924200169124
ACH-000150,-0.09460666518221006
ACH-000152,0.13358019417120576
ACH-000153,-0.1992683231541853
ACH-000159,0.006152696773663975
ACH-000160,0.010015695472907656
ACH-000163,0.04773847270096908
ACH-000167,0.03346607538378003
ACH-000168,0.1191816812693552
ACH-000169,0.05334476440979435
ACH-000178,0.1350752440939935
ACH-000183,-0.1831576119070563
ACH-000188,-0.07602377578209436
ACH-000189,-0.11421781598091925
ACH-000190,-0.0556974136138266
ACH-000198,-0.05527958578385825
ACH-000203,-0.056968119759763375
ACH-000204,-0.18878288215896208
ACH-000206,0.1241888490255288
ACH-000207,-0.015488602156865584
