,CORIN (10699)
ACH-000222,-0.002678140574962799
ACH-000223,-0.1160576051253638
ACH-000226,-0.05090277756177145
ACH-000227,0.014826672933321431
ACH-000228,-0.08676113001712303
ACH-000231,-0.1262541453429509
ACH-000232,-0.03482156852773408
ACH-000233,0.10254453990817572
ACH-000234,0.039393172782263806
ACH-000235,-0.08298233963643742
ACH-000237,-0.18208380338423494
ACH-000238,-0.018150532206331272
ACH-000242,0.04037904798137292
ACH-000243,-0.08875845976994311
ACH-000244,-0.0053619927582831545
ACH-000246,-0.00968687809456744
ACH-000248,-0.1776848770674952
ACH-000250,0.07340349980964926
ACH-000251,-0.008681491044034052
ACH-000252,0.009206744221783308
ACH-000253,0.04978763327913488
ACH-000255,0.02322746411334713
ACH-000256,-0.04986534378843754
ACH-000257,-0.09779530340816807
ACH-000258,-0.04152629428984602
ACH-000259,-0.11177704705061432
ACH-000260,-0.01469457744273346
ACH-000261,-0.09651392882133196
ACH-000262,-0.20135021115137086
ACH-000263,-0.08786854851272215
ACH-000264,-0.08128200738983195
ACH-000265,0.07082032247683998
ACH-000266,-0.045770195055674964
ACH-000272,-0.06720631003261662
ACH-000274,-0.03492709581834514
ACH-000277,-0.04065562091257816
ACH-000278,-0.092442008188593
ACH-000279,0.0021448476706928746
ACH-000280,0.20282253075910384
ACH-000281,-0.04268542868932377
ACH-000288,-0.07379461085141968
ACH-000291,0.14251554780085215
ACH-000293,-0.09446372283224116
ACH-000294,0.11425687323992262
ACH-000295,0.15983879131319748
ACH-000296,0.058791051820838325
ACH-000302,-0.1243294621606452
ACH-000304,-0.1324429863619013
ACH-000307,-0.023738561120076523
ACH-000308,-0.15164508415609834
ACH-000310,-0.11463130084398432
ACH-000311,0.005316021898467482
ACH-000312,-0.07536088389146878
ACH-000315,-0.01946433474987849
ACH-000316,0.02223209744211396
ACH-000317,-0.04916503272678745
ACH-000318,-0.029234959613043413
ACH-000319,-0.0804472482316605
ACH-000320,-0.06763451654549445
ACH-000322,-0.03171949436083387
ACH-000323,0.02175321401970594
ACH-000324,-0.11482675805149045
ACH-000329,-0.05776885804490214
ACH-000330,-0.3419256428514
ACH-000331,-0.21264059946824854
ACH-000332,0.04776399179123087
ACH-000334,0.1568277939502258
ACH-000335,0.07533224044280942
ACH-000336,0.10706142415796667
ACH-000337,-0.20244356884052306
ACH-000338,-0.435095121643335
ACH-000339,0.007116256062852953
ACH-000341,0.07706853182537969
ACH-000348,0.02061368884193885
ACH-000350,0.05807101266390061
ACH-000352,-0.004203777154593806
ACH-000356,0.13769927827390427
ACH-000361,-0.11083511222470728
ACH-000362,-0.04118898766581179
ACH-000363,0.0003749095359017685
ACH-000364,-0.11012443049883452
ACH-000365,-0.029516487391471374
ACH-000366,-0.10879249771567263
ACH-000368,-0.10505122480996636
ACH-000374,0.027272853563228918
ACH-000375,-0.01664996872293741
ACH-000376,0.01854939999044586
ACH-000381,0.14110488286264952
ACH-000383,0.01322625153918481
ACH-000387,-0.06816852478466308
ACH-000389,-0.10488818829123034
ACH-000390,0.148595730572472
ACH-000393,0.0941831268220018
ACH-000395,-0.0311561049501818
ACH-000396,0.11165740254420092
ACH-000397,-0.2260453104837873
ACH-000401,-0.19654421133291974
ACH-000402,-0.15829070610802445
ACH-000403,-0.0477627260835622
ACH-000404,-0.2052965941533436
ACH-000406,-0.01026447280278316
ACH-000407,-0.06640759227499697
ACH-000408,-0.09320245806481987
ACH-000410,0.02372679939255576
ACH-000411,-0.12775099261116746
ACH-000414,-0.057425307573330225
ACH-000415,-0.029411976678702656
ACH-000416,-0.09443368155013944
ACH-000420,-0.04116672724697604
ACH-000421,-0.0609382488911665
ACH-000424,0.09271130928239273
ACH-000425,-0.018584793769817903
ACH-000426,0.017841692156430996
ACH-000427,-0.03613528767056973
ACH-000433,-0.1013633191742875
ACH-000435,-0.0314609852292716
ACH-000436,0.0036000756803941797
ACH-000444,-0.1662168432268847
ACH-000445,0.184606891531214
ACH-000448,-0.05373341507584277
ACH-000450,-0.022714511383846597
ACH-000452,-0.018520380529708984
ACH-000454,-0.10047438978327083
ACH-000458,-0.11673011088298728
ACH-000459,-0.08307820097399042
ACH-000460,-0.06439166485402112
ACH-000461,-0.048856400565539165
ACH-000463,-0.12614552388244055
ACH-000464,0.043536320762036486
ACH-000466,-0.018730253599750182
ACH-000467,-0.17223564035567435
ACH-000468,0.0025838535756439788
ACH-000469,-0.10772122989185402
ACH-000470,0.03012668942277438
ACH-000471,0.06985716115898913
ACH-000472,0.05155458475574487
ACH-000473,0.1489480222940345
ACH-000475,-0.0911746627169778
ACH-000476,-0.11005291844947536
ACH-000477,0.019675229718465297
ACH-000479,-0.032606467687510875
ACH-000480,-0.09131606682673273
ACH-000481,0.07094555862646512
ACH-000483,-0.05311425947804762
ACH-000484,0.056235163854274704
ACH-000485,-0.13976850580380104
ACH-000486,0.05556160871144083
ACH-000487,0.0571382587801131
ACH-000488,0.011502758816049171
ACH-000490,-0.1520566000207048
ACH-000491,0.1226968689380741
ACH-000495,0.24891471956727826
ACH-000496,0.1564856584471919
ACH-000499,-0.07076737115766847
ACH-000500,0.2094427406289945
ACH-000502,-0.08772472146675507
ACH-000503,-0.1353364741315879
ACH-000505,-0.02846814333937665
ACH-000507,-0.1717629802802984
ACH-000510,0.021920568703603014
ACH-000511,-0.11730743794514567
ACH-000512,0.1296113646854143
ACH-000516,0.04429009000265015
ACH-000517,-0.025912209777780342
ACH-000518,-0.013911969389967018
ACH-000520,0.056326202704582926
ACH-000521,-0.02272982225577111
ACH-000522,-0.1081966529119628
ACH-000524,-0.043894540173894714
ACH-000527,-0.04731348033621237
ACH-000528,-0.02159958987326336
ACH-000537,-0.010220242260450456
ACH-000541,0.10153810812051067
ACH-000542,0.03835725939012148
ACH-000544,-0.021826941071883158
ACH-000545,0.007906933303858658
ACH-000547,0.036326350317955385
ACH-000548,0.07881306042382318
ACH-000549,0.012584260691195313
ACH-000550,0.08707699117108061
ACH-000552,0.027891893542423142
ACH-000556,-0.12340490857439802
ACH-000557,0.07437603803062452
ACH-000569,-0.18356123914411016
ACH-000570,-0.10524614487196443
ACH-000571,-0.058766141124703276
ACH-000573,0.058871039389536126
ACH-000576,0.0656020112871261
ACH-000579,-0.16866054983126488
ACH-000580,-0.09719626928794002
ACH-000584,-0.03285328713471612
ACH-000585,0.0012404049344239346
ACH-000588,-0.08136893700727903
ACH-000589,-0.06284692594476575
ACH-000591,-0.12102119505676802
ACH-000593,-0.07577734563326713
ACH-000600,0.006776956900951246
ACH-000601,-0.16197690340457868
ACH-000605,0.0026110410295734827
ACH-000606,-0.02642998408931673
ACH-000608,-0.0733580397502833
ACH-000614,-0.04142842486094953
ACH-000616,-0.12600365936037186
ACH-000618,-0.03172625924197516
ACH-000619,-0.054946473812694886
ACH-000620,0.04764490487062298
ACH-000621,0.04566399665940822
ACH-000622,0.0042388615602432286
ACH-000623,-0.0438587133278056
ACH-000624,-0.062080608792954635
ACH-000627,-0.105816514968642
ACH-000630,-0.07879166462821119
ACH-000631,-0.10837088467350482
ACH-000632,0.11011131617593227
ACH-000633,0.05413336765528598
ACH-000637,-0.05630834319850276
ACH-000638,-0.0900197174164899
ACH-000646,0.07172239608548613
ACH-000647,-0.11741806728247585
ACH-000648,0.006818573997449793
ACH-000649,-0.0467833171048219
ACH-000651,0.005854418601172604
ACH-000652,-0.012509044140184894
ACH-000653,0.04943876776147015
ACH-000657,-0.004671869720187575
ACH-000658,0.05739709926194068
ACH-000661,-0.125638205330943
ACH-000662,0.18307953416081374
ACH-000663,-0.1210374581777717
ACH-000665,0.047725536127834346
ACH-000671,-0.0404116243046545
ACH-000672,-0.09390402995527763
ACH-000673,-0.1318924788281318
ACH-000676,-0.07487643276275714
ACH-000677,-0.07180541276923444
ACH-000681,0.01913206441829939
ACH-000683,0.111087255273257
ACH-000684,-0.2011830973432735
ACH-000688,-0.05660935448463472
ACH-000693,-0.06713816213318298
ACH-000694,-0.1591542320111984
ACH-000695,-0.015818868783383157
ACH-000696,-0.06664051290645809
ACH-000697,-0.07082130928788788
ACH-000699,-0.06393447901411067
ACH-000701,-0.09997003408049024
ACH-000706,-0.14670992445561465
ACH-000711,-0.04831272114630868
ACH-000713,0.12343407752732136
ACH-000714,-0.06380099170544498
ACH-000718,0.02692639695204772
ACH-000720,-0.01969571579471658
ACH-000721,0.016226644723178186
ACH-000724,-0.0972477329492838
ACH-000725,-0.16596211876769754
ACH-000732,0.00255379933698605
ACH-000734,-0.08808656243120741
ACH-000735,-0.07092035402003816
ACH-000736,-0.2346967017484503
ACH-000738,-0.13623302539062726
ACH-000746,-0.026866811413148464
ACH-000747,-0.04779431188918515
ACH-000748,-0.14879992720975266
ACH-000753,0.04119809904281179
ACH-000756,0.013874565254258151
ACH-000757,-0.010602828305865827
ACH-000758,-0.0842520910551692
ACH-000760,-0.1892813216822974
ACH-000762,0.05226446938015773
ACH-000763,-0.08243659157098489
ACH-000764,-0.015137095248729087
ACH-000765,0.08882639590415943
ACH-000766,-0.16354077308782433
ACH-000767,0.005182021944279918
ACH-000768,-0.08516128806460771
ACH-000769,-0.011429593271008232
ACH-000770,-0.045151928607522034
ACH-000771,-0.04237278173366145
ACH-000773,0.05101614449226407
ACH-000776,-0.06629148743611031
ACH-000777,0.06467792791174226
ACH-000778,-0.15275834953034226
ACH-000781,-0.04308241418726732
ACH-000782,0.22054813327992948
ACH-000783,0.13344618336972605
ACH-000784,-0.08345211998543609
ACH-000785,-0.0717513845556897
ACH-000787,-0.0755346641906358
ACH-000788,-0.01976989035467996
ACH-000791,0.015254865392435524
ACH-000792,0.04471026656421803
ACH-000794,-0.14379797455482402
ACH-000796,0.0100176095226787
ACH-000798,0.09632143464859533
ACH-000799,-0.05100911617070476
ACH-000800,0.24052810618127496
ACH-000802,0.0008150492001345402
ACH-000804,0.0895238736390522
ACH-000805,-0.047912712592390924
ACH-000809,-0.08107152104737032
ACH-000810,-0.05941027831949399
ACH-000811,0.0031472418986149817
ACH-000817,0.00884282962266574
ACH-000819,-0.01053842850375163
ACH-000820,0.11384316097586734
ACH-000821,0.08474596184658145
ACH-000822,-0.11019126929100832
ACH-000823,0.03545293659055893
ACH-000824,0.011115455513174987
ACH-000827,-0.015821409617955966
ACH-000829,-0.08643937267173364
ACH-000831,0.030030875319515038
ACH-000832,-0.06356488671352656
ACH-000833,-0.07794106692758257
ACH-000834,0.06337838323449177
ACH-000835,-0.08738653753822738
ACH-000836,-0.09611618640438263
ACH-000837,-0.029747842802101437
ACH-000838,0.2272053007054787
ACH-000839,-0.06590640362042204
ACH-000840,-0.08761729181360624
ACH-000841,-0.006525120443824226
ACH-000843,-0.013622022301165871
ACH-000846,-0.21420563287968886
ACH-000847,-0.03696081117569952
ACH-000848,0.044333231056331864
ACH-000849,-0.10191820258304644
ACH-000851,0.10294681548998
ACH-000855,-0.07006034001270556
ACH-000856,0.12051101517647675
ACH-000858,-0.23263348310544504
ACH-000859,-0.02268099163914515
ACH-000861,-0.057865104082761236
ACH-000862,0.010198828769360084
ACH-000865,0.001861616943603133
ACH-000866,-0.022810286921787937
ACH-000867,-0.0646969025518038
ACH-000869,0.11614377299819173
ACH-000872,0.13334194620995948
ACH-000873,-0.038454845293764486
ACH-000876,-0.0484382139055978
ACH-000878,0.0349530064876607
ACH-000880,-0.02736517589729363
ACH-000881,-0.1316914835748449
ACH-000882,0.02049951830045061
ACH-000884,0.004089742229852345
ACH-000885,0.006253924390325707
ACH-000887,-0.024343101432327947
ACH-000889,-0.05277426421044732
ACH-000896,-0.054757723462415135
ACH-000898,-0.1363672333126206
ACH-000900,-0.06241348131128869
ACH-000901,0.013224076550943828
ACH-000905,-0.10450378384903312
ACH-000906,-0.015563879262528734
ACH-000907,0.013680061383854348
ACH-000910,-0.019019045114059056
ACH-000911,-0.035552763308831954
ACH-000912,-0.044846007802104605
ACH-000913,-0.027050863819373296
ACH-000915,0.07248814834570748
ACH-000916,-0.5457707436181765
ACH-000917,-0.03288262998761847
ACH-000920,0.050633248993525184
ACH-000921,-0.11140942270260673
ACH-000924,0.07193068152660484
ACH-000926,-0.0038402692604185924
ACH-000928,-0.1262417950713353
ACH-000929,0.1727774764730892
ACH-000932,-0.05602586314905409
ACH-000935,-0.09446265705383816
ACH-000936,0.15249088065848074
ACH-000937,0.07299836320546718
ACH-000938,-0.11167916938459503
ACH-000939,-0.1718636469519754
ACH-000941,-0.09443409465493993
ACH-000943,-0.028459599245864425
ACH-000946,-0.00896589798436345
ACH-000947,-0.08652421425551995
ACH-000948,-0.05647373889270223
ACH-000950,-0.16570821391619964
ACH-000953,0.07818909649602761
ACH-000954,-0.07631517757238786
ACH-000957,-0.07345150659882747
ACH-000958,-0.1005317721633143
ACH-000960,0.01837295248902936
ACH-000963,0.02346885565163393
ACH-000968,0.04743389516627347
ACH-000969,-0.11023890160991563
ACH-000972,-0.014585683598603313
ACH-000973,0.005236521819121418
ACH-000974,-0.11509190964278705
ACH-000978,0.06527111004028796
ACH-000984,-0.04901053675688225
ACH-000986,0.0049182076609678715
ACH-000988,-0.01398314098591942
ACH-000993,-0.08695683926875572
ACH-000994,0.010939272908908141
ACH-000996,-0.10435196308693663
ACH-001001,0.029109724584829175
ACH-001020,0.06562497595937225
ACH-001028,0.031003746638490107
ACH-001031,0.03989959575436136
ACH-001038,-0.08711643763417658
ACH-001048,-0.06813182177537559
ACH-001050,-0.12491399904867695
ACH-001053,-0.0898918925691011
ACH-001054,0.09083591527137252
ACH-001061,-0.07396091719533017
ACH-001067,-0.012184952464833929
ACH-001075,0.021049932386058543
ACH-001096,-0.009865875352632478
ACH-001111,-0.14316652519184347
ACH-001119,-0.17173828964072718
ACH-001128,0.06250731647406728
ACH-001134,-0.01832483458452517
ACH-001151,-0.020885670162474557
ACH-001163,0.09401096772764543
ACH-001164,0.044469059424949685
ACH-001183,-0.006857900414478913
ACH-001192,-0.2164374346735179
ACH-001193,-0.015192821170615756
ACH-001196,0.011518402886649234
ACH-001197,0.021791046819300303
ACH-001205,0.0883943736511544
ACH-001211,-0.05606310072291073
ACH-001212,-0.010342423455771452
ACH-001228,0.03964519108877867
ACH-001232,-0.04007102897927927
ACH-001239,-0.06330300103471649
ACH-001270,-0.09467104924419867
ACH-001274,0.05450678772968988
ACH-001275,-0.04778033820748185
ACH-001277,-0.16163859844073164
ACH-001278,-0.07682645564768051
ACH-001280,-0.06734517714082297
ACH-001283,0.04826128268991834
ACH-001289,0.008230320990554268
ACH-001300,-0.16600891502560156
ACH-001301,-0.21355805532270836
ACH-001302,0.02503334302801961
ACH-001306,0.0617500909450624
ACH-001318,-0.01582661156999239
ACH-001322,0.05188273875302806
ACH-001328,-0.0460569729517317
ACH-001332,-0.3262692841294257
ACH-001336,-0.13005330975276064
ACH-001346,-0.029629475386446183
ACH-001353,-0.08574691152246394
ACH-001354,-0.04352359123871798
ACH-001367,-0.030811602291637583
ACH-001368,-0.015446216611982004
ACH-001374,-0.22070230881693956
ACH-001377,0.035392892419127735
ACH-001380,0.07230576645619795
ACH-001391,-0.1210776019699334
ACH-001408,0.07933626812697797
ACH-001430,0.05124786723874535
ACH-001431,-0.06201746156081715
ACH-001450,-0.03944274149693407
ACH-001496,0.007773072085457703
ACH-001500,-0.2059733822989113
ACH-001523,-0.06905390539455729
ACH-001532,-0.1247081546613855
ACH-001550,-0.08660160218963547
ACH-001552,0.0373571059608098
ACH-001554,-0.06473965134275682
ACH-001654,-0.1056266969204059
ACH-001735,0.0703396731444717
ACH-001736,0.11630715951506615
ACH-001737,-0.06796290151960965
ACH-001740,0.017772127199384185
ACH-001745,0.0015439689516507868
ACH-001765,-0.031584533375469376
