,MZT1 (440145)
ACH-000337,-0.35959693824626504
ACH-000338,-0.14313849905214426
ACH-000339,-0.4226154685230957
ACH-000341,-0.7685939586272278
ACH-000348,-0.4724934774293758
ACH-000350,-0.2589120451794425
ACH-000352,-0.6112573970086167
ACH-000356,-0.4091818163114792
ACH-000361,-0.3780177142434166
ACH-000362,-0.37108094423554905
ACH-000363,-0.35392895416164416
ACH-000364,-0.42138065899508426
ACH-000365,-0.21927816078045834
ACH-000366,-0.5421918042934867
ACH-000368,-0.7870740344183667
ACH-000374,-0.7884917421797534
ACH-000375,-0.4802770910070953
ACH-000376,-0.4717780479253025
ACH-000381,-0.7711599296173016
ACH-000383,-0.6059191960054399
ACH-000387,-0.4528507574324154
ACH-000389,-0.4751933452034059
ACH-000390,-0.5133583824241185
ACH-000393,-0.5861390746455243
ACH-000395,-0.3915010513586548
ACH-000396,-0.6674811508248683
ACH-000397,-0.592763500716345
ACH-000401,-0.4427194161911502
ACH-000402,-0.6037004067151046
ACH-000403,-0.5465007029853575
ACH-000404,-0.91037222547712
ACH-000406,-0.36967583806837695
ACH-000407,-0.4867375683667789
ACH-000408,-0.6637741237831155
ACH-000410,-0.3136000445479468
ACH-000411,-0.4661229202414359
ACH-000414,-0.3607804155255293
ACH-000415,-0.7077441289108947
ACH-000416,-0.6369933563192346
ACH-000420,-0.6994527818251673
ACH-000421,-0.8351548800731686
ACH-000424,-0.2718291095953799
ACH-000425,-0.5520691045509568
ACH-000426,-0.8993911590754385
ACH-000427,-0.6603785717080923
ACH-000433,-0.41166813445619777
ACH-000435,-0.24648916032066906
ACH-000436,-0.7069471919781751
ACH-000444,-0.6202792069057608
ACH-000445,-0.24613451212277396
ACH-000448,-0.9254207392767556
ACH-000450,-0.3749394680413064
ACH-000452,-0.6388742409004344
ACH-000454,-0.4915117749030611
ACH-000458,-0.6281324063510053
ACH-000459,-0.432836355410534
ACH-000460,-0.7187870702627179
ACH-000461,-0.5857308951453533
ACH-000463,-0.5367318062446069
ACH-000464,-0.5197791342680954
ACH-000466,-0.7491193689672692
ACH-000467,-0.5305461767768848
ACH-000468,-0.4077555952860259
ACH-000469,-0.2977151952695831
ACH-000470,-0.3948539547116637
ACH-000471,-0.8927135894779259
ACH-000472,-0.2541833430050665
ACH-000473,-0.5548311200212926
ACH-000475,-0.6423897123412848
ACH-000476,-0.6760227877220711
ACH-000477,-0.6170272783605255
ACH-000479,-0.44156159963290936
ACH-000480,-0.5177781476731216
ACH-000481,-0.5537462177681973
ACH-000483,-0.550671055132439
ACH-000484,-0.9602732133775478
ACH-000485,-0.5244194270226412
ACH-000486,-0.452336863346765
ACH-000487,-0.3897907444342381
ACH-000488,-0.524877986487719
ACH-000490,-0.6411110741559672
ACH-000491,-0.3481090059503881
ACH-000495,-0.2888130398467642
ACH-000496,-0.7735006890079758
ACH-000499,-0.40039784590922
ACH-000500,-0.6488763570959896
ACH-000502,-0.5403627081523632
ACH-000503,-0.6044539394795988
ACH-000505,-0.544144879022061
ACH-000507,-0.4701713004341681
ACH-000510,-0.5052927037058144
ACH-000511,-0.696382066630359
ACH-000512,-0.5394876638750727
ACH-000516,-0.6258769670698944
ACH-000517,-0.8579789063849881
ACH-000518,-0.6427764374008814
ACH-000520,-0.6129022075129164
ACH-000521,-0.6707463306296528
ACH-000522,-0.3716894198613005
ACH-000524,-0.5395063933928305
ACH-000527,-0.4578512130085802
ACH-000528,-0.6039821063852672
ACH-000537,-0.5629725918920029
ACH-000541,-0.6466227028974858
ACH-000542,-0.38420753137983465
ACH-000544,-0.6844964785008795
ACH-000545,-0.4285947184764774
ACH-000547,-0.6112353300562813
ACH-000548,-0.4036289140954721
ACH-000549,-0.4418731514044622
ACH-000550,-0.715577998870709
ACH-000552,-0.5613651039494724
ACH-000556,-0.6233530554307783
ACH-000557,-0.33183154049922137
ACH-000569,-0.536362014901969
ACH-000570,-0.6620975169885154
ACH-000571,-0.461687428703742
ACH-000573,-0.4754205115209329
ACH-000576,-0.6107565903580754
ACH-000579,-0.34819025498368794
ACH-000580,-0.5402919587621681
ACH-000584,-0.3602300190743191
ACH-000585,-0.5344514404869486
ACH-000588,-0.43210067757583215
ACH-000589,-0.541746027658885
ACH-000591,-0.4953769481390329
ACH-000593,-0.3772183289646736
ACH-000600,-0.3908937224865949
ACH-000601,-0.6041551297621803
ACH-000605,-0.5115628655821648
ACH-000606,-0.5514350256767699
ACH-000608,-0.4402630831378095
ACH-000614,-0.3828265364216664
ACH-000616,-0.5647883337323389
ACH-000618,-0.6752201196484782
ACH-000619,-0.4672949447843656
ACH-000620,-0.3366863603995487
ACH-000621,-0.6635255350526063
ACH-000622,-0.5397421217581333
ACH-000623,-1.0042938952082765
ACH-000624,-0.6514922573049633
ACH-000627,-0.5480468057417985
ACH-000630,-0.4201085207895521
ACH-000631,-0.6889215042279992
ACH-000632,-0.5701643986590608
ACH-000633,-0.22099777199458293
ACH-000637,-0.4935753667028319
ACH-000638,-0.4860937841395007
ACH-000646,-0.4646753588719996
ACH-000647,-0.36125515529820507
ACH-000648,-0.4661211668614
ACH-000649,-0.4653352678094214
ACH-000651,-0.4422671453411791
ACH-000652,-0.4016087154308167
ACH-000653,-0.7642096473978158
ACH-000657,-0.5169585759949425
ACH-000658,-0.5402115035217692
ACH-000661,-0.5491459764305379
ACH-000662,-0.2337679733345462
ACH-000663,-0.3990885441946075
ACH-000665,-0.6201123996419096
ACH-000671,-0.49755445249989005
ACH-000672,-0.5412789925477747
ACH-000673,-0.41428531524203377
ACH-000676,-0.4010164293348395
ACH-000677,-0.4688451061225368
ACH-000681,-0.3744352174480553
ACH-000683,-0.34512275836307976
ACH-000684,-0.5213966001007606
ACH-000688,-0.4477439091590194
ACH-000693,-0.2919578616872684
ACH-000694,-0.4970403450998465
ACH-000695,-0.6713470772037122
ACH-000696,-0.40495160041999456
ACH-000697,-0.552514438206667
ACH-000699,-0.8764208879067727
ACH-000701,-0.4506218919069544
ACH-000706,-0.4509593832090453
ACH-000711,-0.6629576332988406
ACH-000713,-0.39632516300484777
ACH-000714,-0.7487137018067923
ACH-000718,-0.7410355486272304
ACH-000720,-0.4629268823863925
ACH-000721,-0.4959781789803562
ACH-000724,-0.553913275363292
ACH-000725,-0.9275994068898656
ACH-000732,-0.3673876321395856
ACH-000734,-0.21414988257107992
ACH-000735,-0.490122097349454
ACH-000736,-0.4696736923822608
ACH-000738,-0.6785047980386654
ACH-000746,-0.4906648259957168
ACH-000747,-0.4704502770087072
ACH-000748,-0.6677733318721779
ACH-000753,-0.4718958286198866
ACH-000756,-0.3701995472864909
ACH-000757,-0.34788059695031504
ACH-000758,-0.4609062920304969
ACH-000760,-0.4601497599501929
ACH-000762,-0.6311461673878204
ACH-000763,-1.3651586292304074
ACH-000764,-0.5435520289141924
ACH-000765,-0.5851489077489093
ACH-000766,-0.7029821457326538
ACH-000767,-0.1165311500003816
ACH-000768,-0.6231276106011002
ACH-000769,-0.6254574265376149
ACH-000770,-0.4709217280972521
ACH-000771,-0.4264625074223503
ACH-000773,-0.62459080987032
ACH-000776,-0.6746393645425458
ACH-000777,-0.3410283148408863
ACH-000778,-0.5123593409585598
ACH-000781,-0.8188509777084254
ACH-000782,-0.5476918444941506
ACH-000783,-0.5336165661793337
ACH-000784,-0.4436558543080833
ACH-000785,-0.3444166149770215
ACH-000787,-0.4161852106428595
ACH-000788,-0.3787437125630959
ACH-000791,-0.5183891964776874
ACH-000792,-0.4642134732540708
ACH-000794,-0.3697234899974041
ACH-000796,-0.4735193834304448
ACH-000798,-0.5188155245818593
ACH-000799,-0.9034051044110091
ACH-000800,-0.5265721485590683
ACH-000802,-0.4441346289287867
ACH-000804,-0.3995594385450545
ACH-000805,-0.5772775619310081
ACH-000809,-0.3528797904165065
ACH-000810,-0.3809277302405889
ACH-000811,-0.5940920293729957
ACH-000817,-0.8657966808467991
ACH-000819,-0.5172140602098351
ACH-000820,-0.4496138286603174
ACH-000821,-0.8215965301582072
ACH-000822,-0.4807561162644784
ACH-000823,-0.4041076941034921
ACH-000824,-0.4555912320696929
ACH-000827,-0.5834313915363565
ACH-000829,-0.4028209473771537
ACH-000831,-0.6116519619322008
ACH-000832,-0.5993244490684916
ACH-000833,-0.5049676790542049
ACH-000834,-0.4670069682514394
ACH-000835,-0.5837637597195481
ACH-000836,-0.5825799945471788
ACH-000837,-0.4599618078818135
ACH-000838,-0.34645942684747044
ACH-000839,-0.5267138640043969
ACH-000840,-0.1384821859287406
ACH-000841,-0.5396064970659161
ACH-000843,-0.6068437090339083
ACH-000846,-0.825203749182701
ACH-000847,-0.3904982836933501
ACH-000848,-0.6341822273518141
ACH-000849,-0.495238938044125
ACH-000851,-0.5960819504436367
ACH-000855,-0.44437829182255867
ACH-000856,-0.4918577327322245
ACH-000858,-0.5852448374241028
ACH-000859,-0.3679211275007228
ACH-000861,-0.4842759522550582
ACH-000862,-0.9661987988981866
ACH-000865,-0.5545555096912087
ACH-000866,-0.5293327705278569
ACH-000867,-0.5842794284493191
ACH-000869,-0.6155032984011269
ACH-000872,-0.4930193746922304
ACH-000873,-0.3122417886750715
ACH-000876,-0.7052453381857924
ACH-000878,-0.6452122221663321
ACH-000880,-0.6651656607384698
ACH-000881,-0.6689866505551335
ACH-000882,-0.2530182258805929
ACH-000884,-0.6756794414807443
ACH-000885,-0.5364238172442235
ACH-000887,-0.3280187471793329
ACH-000889,-0.5106076011788929
ACH-000896,-0.34233760422504844
ACH-000898,-0.3539663941023458
ACH-000900,-0.5833417533376388
ACH-000901,-0.5524904568250215
ACH-000905,-0.4864764368652362
ACH-000906,-0.5914947465894902
ACH-000907,-0.7767606064780025
ACH-000910,-0.6852808016688859
ACH-000911,-0.4340499940286258
ACH-000912,-0.8174286204283747
ACH-000913,-0.3352439991666343
ACH-000915,-0.3883175959224272
ACH-000916,-0.5247143490978112
ACH-000917,-0.5145293557013783
ACH-000920,-0.2828772209742117
ACH-000921,-0.554672104278067
ACH-000924,-0.4701321725346816
ACH-000926,-0.4568761009396017
ACH-000928,-0.4873640124671913
ACH-000929,-0.5862368237995946
ACH-000932,-0.5011996363775766
ACH-000935,-0.3135532897726576
ACH-000936,-0.3961568750367628
ACH-000937,-0.3129418136280959
ACH-000938,-0.5585593732953512
ACH-000939,-0.493037771183694
ACH-000941,-0.3866408174881792
ACH-000943,-0.5191217779714645
ACH-000946,-0.5499229144913144
ACH-000947,-0.4348137603309937
ACH-000948,-0.7701235912614688
ACH-000950,-0.3855773429655128
ACH-000953,-0.2997419949240427
ACH-000954,-0.6166448247625389
ACH-000957,-0.44935194580117854
ACH-000958,-0.8905929584710033
ACH-000960,-0.5245524316230954
ACH-000963,-0.6110412300551908
ACH-000968,-0.4694729174585178
ACH-000969,-0.55260219945894
ACH-000972,-0.42521907669490266
ACH-000973,-0.4644088404618675
ACH-000974,-0.4345469818729968
ACH-000978,-0.2899442667676049
ACH-000984,-0.5541052008790202
ACH-000986,-0.7604378069387614
ACH-000988,-0.5817535483410707
ACH-000993,-0.41513752763869305
ACH-000994,-0.4242822800287534
ACH-000996,-0.7681392238926447
ACH-001001,-0.4947027432821071
ACH-001020,-0.33587147853148336
ACH-001028,-0.3983664115389207
ACH-001031,-0.3327065883079556
ACH-001038,-0.20041039038679173
ACH-001048,-0.5953205905320033
ACH-001050,-0.4919020608805178
ACH-001053,-0.3370203664679611
ACH-001054,-0.4028302709152185
ACH-001061,-0.5449822042459564
ACH-001067,-0.3759695013689725
ACH-001075,-0.6823001110056529
ACH-001096,-0.4518721542302501
ACH-001111,-0.42676902662109617
ACH-001119,-0.5158146005420886
ACH-001128,-0.3797696306604007
ACH-001134,-0.5567387577569086
ACH-001151,-0.3872032144797728
ACH-001163,-0.5160553485422525
ACH-001164,-0.4010607556070245
ACH-001183,-0.5667278086751708
ACH-001192,-0.2900868632299552
ACH-001193,-0.4085130637827869
ACH-001196,-0.5678500906239908
ACH-001197,-0.4464619412301314
ACH-001205,-0.43023430786452943
ACH-001211,-0.3962215839423848
ACH-001212,-0.41719876794711735
ACH-001228,-0.6378496347116085
ACH-001232,-0.4754764876523315
ACH-001239,-0.31420295192999664
ACH-001270,-0.5542109068422875
ACH-001274,-0.5674584003373829
ACH-001275,-0.5092974894207858
ACH-001277,-0.644038317389544
ACH-001278,-0.3798928136477929
ACH-001280,-0.31202813935839097
ACH-001283,-0.4380284185005551
ACH-001289,-0.3072778075943792
ACH-001300,-0.4596052764606533
ACH-001301,-0.4514979983503651
ACH-001302,-0.3251853134575597
ACH-001306,-0.5752401615557831
ACH-001318,-0.6585132953861059
ACH-001322,-0.8449830952802524
ACH-001328,-0.358080893292952
ACH-001332,-0.5442041650550407
ACH-001336,-0.4831028980691322
ACH-001346,-0.4612928009745659
ACH-001353,-0.3235802428997661
ACH-001354,-0.6577112333496208
ACH-001367,-0.6306420943873629
ACH-001368,-0.5417005801285795
ACH-001374,-0.5689063946203823
ACH-001377,-0.20763934277331889
ACH-001380,-0.5469310444468944
ACH-001391,-0.5523906670232418
ACH-001408,-0.5973993309374285
ACH-001430,-0.3631272086118397
ACH-001431,-0.3918408194152053
ACH-001450,-0.07495251041870918
ACH-001496,-0.41111774589836003
ACH-001500,-0.3997709360153543
ACH-001523,-0.4829977986813862
ACH-001532,-0.5860020262579122
ACH-001550,-0.701392804982609
ACH-001552,-0.2802180498356415
ACH-001554,-0.50050699471643
ACH-001654,-0.4287262844365149
ACH-001735,-0.7914512941062259
ACH-001736,-0.3580643486960121
ACH-001737,-0.6638218096550184
ACH-001740,-0.5798389040454662
ACH-001745,-0.6020022748658848
ACH-001765,-0.37224546604269415
