,CLEC4F (165530)
ACH-000221,-0.2096494162390934
ACH-000222,0.07944634266535372
ACH-000223,-0.06930188071341756
ACH-000226,-0.08041598551169372
ACH-000227,-0.038707681331680635
ACH-000228,-0.039935944544722865
ACH-000231,-0.1026197113564148
ACH-000232,-0.044421823295101616
ACH-000233,-0.021866585151547126
ACH-000234,-0.07701440159476003
ACH-000235,-0.016823888343201632
ACH-000237,-0.11795593573515202
ACH-000238,0.057942835989200414
ACH-000242,-0.4059177961152152
ACH-000243,-0.1692908249091685
ACH-000244,-0.013307391148594996
ACH-000246,0.050576450816125294
ACH-000248,-0.015863813055639144
ACH-000250,-0.024199172676304143
ACH-000251,-0.03672499272123974
ACH-000252,-0.12721283060648236
ACH-000253,-0.08416567185753122
ACH-000255,-0.027752546299088042
ACH-000256,0.19818057706938688
ACH-000257,-0.026004328374591247
ACH-000258,-0.04964407357359037
ACH-000259,-0.12314449809787158
ACH-000260,-0.1726336490604656
ACH-000261,-0.04112710720232867
ACH-000262,-0.03717410925525535
ACH-000263,0.1027620486996446
ACH-000264,-0.01710907538036617
ACH-000265,-0.18231802461631375
ACH-000266,-0.06205680379889408
ACH-000272,-0.029126910715862174
ACH-000274,-0.09160889317887036
ACH-000277,-0.20326486248201173
ACH-000278,-0.08246262814137907
ACH-000279,-0.026977391477969542
ACH-000280,-0.010107468432273323
ACH-000281,-0.015450272088365191
ACH-000288,-0.027597898651729583
ACH-000291,0.015123856606209431
ACH-000293,-0.01950345064952901
ACH-000294,0.04486065501570431
ACH-000295,-0.060204716216298824
ACH-000296,-0.07392496105679677
ACH-000302,-0.08356527459618468
ACH-000304,-0.09240892513342948
ACH-000307,-0.1262173208034474
ACH-000308,-0.060818009684620415
ACH-000310,0.0802896003752876
ACH-000311,-0.044232950610758215
ACH-000312,0.002849278992677549
ACH-000315,0.03910678353972629
ACH-000316,0.028257451872004024
ACH-000317,-0.1949960705785063
ACH-000318,-0.1074385858374624
ACH-000319,0.00537631662439704
ACH-000320,0.06704039154102867
ACH-000322,0.07843830072470713
ACH-000323,-0.0956500810893872
ACH-000324,-0.03681246999582552
ACH-000329,0.024091185593305576
ACH-000330,0.16621791952142
ACH-000331,-0.08494340452105009
ACH-000332,-0.04609641564242989
ACH-000334,-0.08710221666942697
ACH-000335,0.02469622331565802
ACH-000336,0.20088483373632096
ACH-000337,0.0336681511721307
ACH-000338,0.4209403918289499
ACH-000339,0.015432681958248541
ACH-000341,0.07692907887459195
ACH-000348,0.025117246454096027
ACH-000350,0.01988681791635604
ACH-000352,0.03228879217415361
ACH-000356,0.0026957344677849683
ACH-000361,-0.11755070107722053
ACH-000362,-0.07058429951484098
ACH-000363,-0.02278300199683801
ACH-000364,-0.10280852021179077
ACH-000365,-0.05956518313963926
ACH-000366,-0.1021975576352802
ACH-000368,0.0476071162489122
ACH-000374,-0.0721156512558465
ACH-000375,-0.10789884972331933
ACH-000376,-0.0990753290667256
ACH-000381,0.0037379979770438133
ACH-000383,0.05167753517403383
ACH-000387,0.011635385829059229
ACH-000389,0.07284322763920513
ACH-000390,-0.06754700615670614
ACH-000393,0.07317885948127965
ACH-000395,0.04319298084342901
ACH-000396,-0.1291031071903404
ACH-000397,-0.04557207001865677
ACH-000401,0.08035084547748275
ACH-000402,0.01444905211331178
ACH-000403,-0.03627717220119348
ACH-000404,0.1252861341060695
ACH-000406,-0.04816400300843005
ACH-000407,-0.13280234309435726
ACH-000408,-0.08978165338147406
ACH-000410,0.004258241700342643
ACH-000411,-0.1877406462678742
ACH-000414,-0.05399941103379846
ACH-000415,-0.1203010299113279
ACH-000416,-0.054395744161010416
ACH-000420,-0.008270368817305638
ACH-000421,0.04171289759704205
ACH-000424,-0.1813656089729832
ACH-000425,0.07043623898592291
ACH-000426,0.14981691305624945
ACH-000427,-0.1956814311717072
ACH-000433,0.010627936958151816
ACH-000435,-0.07896305962483606
ACH-000436,0.17025397917386134
ACH-000444,-0.07992216690978622
ACH-000445,0.013189090904350843
ACH-000448,-0.03605323761858633
ACH-000450,-0.08983871947668715
ACH-000452,-0.037251205053802784
ACH-000454,-0.18834488986721667
ACH-000458,-0.07019031292371168
ACH-000459,-0.13949662200747598
ACH-000460,0.059519144906985275
ACH-000461,0.02175402291949125
ACH-000463,-0.08202797057645995
ACH-000464,0.2316449344727869
ACH-000466,0.06575508992469861
ACH-000467,-0.05629327203113077
ACH-000468,-0.026637093993998256
ACH-000469,-0.017719468761966777
ACH-000470,-0.07427097575401148
ACH-000471,0.015773728447853734
ACH-000472,0.011166015025372424
ACH-000473,-0.18608114545772889
ACH-000475,-0.011185025790979523
ACH-000476,-0.0733516941557723
ACH-000477,-0.05318474179346093
ACH-000479,-0.049156877688690606
ACH-000480,0.08849824105444969
ACH-000481,-0.01683079204609302
ACH-000483,-0.008240665666253436
ACH-000484,0.13021384632566185
ACH-000485,0.016851646849303778
ACH-000486,0.008497708946980561
ACH-000487,-0.04446653654412207
ACH-000488,0.027071722811785544
ACH-000490,-0.003953897612796029
ACH-000491,-0.00034884685074957846
ACH-000495,-0.07997172539223579
ACH-000496,-0.09115468513158603
ACH-000499,0.1031086705653065
ACH-000500,0.2788508246336345
ACH-000502,-0.03737306144102071
ACH-000503,-0.03838133893514762
ACH-000505,-0.0197055471915562
ACH-000507,-0.09108492161982552
ACH-000510,-0.07472356202189052
ACH-000511,-0.1853571714825593
ACH-000512,0.07975279910167772
ACH-000516,-0.059966573700992995
ACH-000517,0.007042289802855904
ACH-000518,-0.07095902260619197
ACH-000520,0.011466249342146814
ACH-000521,-0.08743699521192612
ACH-000522,-0.06544650181628972
ACH-000524,-0.018929621923177226
ACH-000527,-0.03163944997218568
ACH-000528,-0.003612856657174353
ACH-000537,-0.09154972762016933
ACH-000541,0.07369611150626318
ACH-000542,0.05413393479782203
ACH-000544,0.007567889042302955
ACH-000545,0.10022720434431838
ACH-000547,0.2043450007108936
ACH-000548,-0.056662339328402075
ACH-000549,-0.047927513715929695
ACH-000550,0.08086279148711857
ACH-000552,-0.07163282847689914
ACH-000556,-0.12355145532038407
ACH-000557,-0.05507575032757231
ACH-000569,-0.16489453692821873
ACH-000570,0.050162505445040834
ACH-000571,0.029526366900616382
ACH-000573,-0.04995189160220775
ACH-000576,-0.05561945689151517
ACH-000579,0.11562786294321675
ACH-000580,0.04205376125490997
ACH-000584,-0.10674517236264314
ACH-000585,-0.092229807381113
ACH-000588,-0.03428902652916884
ACH-000589,0.021235344136056274
ACH-000591,-0.10878929879002626
ACH-000593,-0.13363058253252505
ACH-000600,-0.07887728707657418
ACH-000601,-0.0491002507609287
ACH-000605,-0.048064894952683804
ACH-000606,0.0028553309350333087
ACH-000608,0.005962241499185504
ACH-000614,0.04266532617054412
ACH-000616,-0.15553942451830946
ACH-000618,-0.15591372457359284
ACH-000619,-0.050283025287849684
ACH-000620,-0.02160308468968873
ACH-000621,0.033403537540459265
ACH-000622,0.12947836894057593
ACH-000623,-0.06575607196609012
ACH-000624,-0.07903370806526262
ACH-000627,-0.0742117478439107
ACH-000630,-0.11613811189363765
ACH-000631,0.12235349320990138
ACH-000632,-0.003201859933468929
ACH-000633,0.041705680191854264
ACH-000637,-0.04946594275322468
ACH-000638,-0.04016752345451551
ACH-000646,0.06751815038422483
ACH-000647,-0.02972303266116384
ACH-000648,-0.11454464086133236
ACH-000649,-0.029120959356482044
ACH-000651,-0.020945175435300032
ACH-000652,0.08393083689295756
ACH-000653,-0.03761403646825323
ACH-000657,-0.08139428581925875
ACH-000658,0.03762080739653413
ACH-000661,0.10708269183258208
ACH-000662,-0.05033582349833538
ACH-000663,0.09113120562005288
ACH-000665,-0.11238427472383523
ACH-000671,0.03781966932835363
ACH-000672,-0.06470674755352289
ACH-000673,-0.011846137856471116
ACH-000676,0.07915825856367872
ACH-000677,0.0617197073676035
ACH-000681,-0.10827407368426784
ACH-000683,-0.024426021853434933
ACH-000684,0.2430565807476025
ACH-000688,-0.011354310912209307
ACH-000693,-0.10553950108365497
ACH-000694,-0.14720251250470165
ACH-000695,-0.2435648403916264
ACH-000696,-0.11605278525974284
ACH-000697,0.19300093465870974
ACH-000699,-0.05203146334913076
ACH-000701,0.06730538603307079
ACH-000706,-0.049115230660103065
ACH-000711,-0.1022352756939597
ACH-000713,-0.018101235388611688
ACH-000714,0.030802235718413232
ACH-000718,-0.003720102961133311
ACH-000720,-0.04308379798895623
ACH-000721,-0.1266354365735715
ACH-000724,0.3881235487062513
ACH-000725,-0.10592835340715022
ACH-000732,-0.1826909361232686
ACH-000734,-0.04853357652672687
ACH-000735,-0.08748125533404841
ACH-000736,0.06790135974027214
ACH-000738,-0.05701365454006758
ACH-000746,0.03114163100030845
ACH-000747,-0.11480102396115813
ACH-000748,-0.022975392501085167
ACH-000753,-0.04194956371354173
ACH-000756,-0.013653026648418614
ACH-000757,-0.1400040508587585
ACH-000758,-0.1557433526781918
ACH-000760,-0.04130303384559535
ACH-000762,0.09609549223352278
ACH-000763,0.04481105336986276
ACH-000764,0.14592989691591288
ACH-000765,0.027742662778124143
ACH-000766,-0.04306918868609938
ACH-000767,-0.1341297068318095
ACH-000768,0.003111130299609132
ACH-000769,0.04589503723915661
ACH-000770,-0.05988103046425927
ACH-000771,-0.03569787013025081
ACH-000773,-0.07114251399531404
ACH-000776,-0.17843798309223335
ACH-000777,-0.008824735588814121
ACH-000778,-0.2181118430788344
ACH-000781,-0.034268677844997764
ACH-000782,0.31213034117148725
ACH-000783,0.012726940529914422
ACH-000784,-0.05283942995753591
ACH-000785,-0.024547401376548497
ACH-000787,0.007142509722247444
ACH-000788,-0.12107984405862875
ACH-000791,0.016206014154124468
ACH-000792,-0.06539212570748038
ACH-000794,-0.1234494426126726
ACH-000796,-0.10952205802175144
ACH-000798,-0.048881411118625484
ACH-000799,-0.1443388299583015
ACH-000800,0.018815938843664483
ACH-000802,-0.04788922984850355
ACH-000804,0.040622926816445235
ACH-000805,0.16289837210813207
ACH-000809,-0.1292999247059555
ACH-000810,0.1940654007028489
ACH-000811,-0.037587241651078115
ACH-000817,-0.06946106488308043
ACH-000819,0.03200021395790705
ACH-000820,-0.12133381071457695
ACH-000821,0.1783644520111481
ACH-000822,-0.08738362890870797
ACH-000823,-0.12852628813191058
ACH-000824,0.08645829115712178
ACH-000827,-0.05758010382684589
ACH-000829,0.03800034041927308
ACH-000831,-0.174031001240135
ACH-000832,-0.12399974794154915
ACH-000833,-0.04391184538156778
ACH-000834,-0.15292192866374807
ACH-000835,-0.11394999132851265
ACH-000836,-0.0514641825080119
ACH-000837,-0.14333111499283432
ACH-000838,0.07529532847181596
ACH-000839,-0.21583018323449635
ACH-000840,-0.09249979036861157
ACH-000841,-0.10945812673646182
ACH-000843,0.07323550360249638
ACH-000846,-0.1749433177428553
ACH-000847,-0.1624380545280712
ACH-000848,-0.054646828273048426
ACH-000849,0.03666811662349002
ACH-000851,-0.09238514285678548
ACH-000855,-0.0753322281720337
ACH-000856,0.03664218338042274
ACH-000858,0.009584648709752694
ACH-000859,-0.09290186646075443
ACH-000861,-0.027588295660455384
ACH-000862,0.02942348217429298
ACH-000865,-0.15613590886966716
ACH-000866,-0.020432655554284602
ACH-000867,-0.14213511523443773
ACH-000869,-0.1513188663417421
ACH-000872,-0.04448022554389912
ACH-000873,0.05603433907252104
ACH-000876,0.02545849175016841
ACH-000878,-0.16190935687324412
ACH-000880,0.05090524621051695
ACH-000881,-0.06153046013600427
ACH-000882,-0.19743568890531524
ACH-000884,0.03936335217854175
ACH-000885,-0.07038748010809626
ACH-000887,-0.02038089965762345
ACH-000889,-0.05292388307557549
ACH-000896,-0.08830857057818534
ACH-000898,0.010112380006848335
ACH-000900,0.13419566894603516
ACH-000901,-0.0899919354329903
ACH-000905,-0.036907641555626966
ACH-000906,0.006655166001285312
ACH-000907,-0.04488220975756789
ACH-000910,-0.0967936340004248
ACH-000911,-0.08890050762147925
ACH-000912,-0.1091999053782273
ACH-000913,-0.011800146672557129
ACH-000915,0.06645198763982177
ACH-000916,0.04562437201747108
ACH-000917,0.10520027723982896
ACH-000920,0.06430810178346506
ACH-000921,-0.09574494681460216
ACH-000924,-0.1169782846103771
ACH-000926,0.116095871226329
ACH-000928,-0.07999107254745616
ACH-000929,-0.04863804081529936
ACH-000932,-0.03127123557251766
ACH-000935,-3.324351524645719e-05
ACH-000936,-0.11567427169219315
ACH-000937,0.02348391793063044
ACH-000938,-0.052928161776448775
ACH-000939,-0.1404746605996021
ACH-000941,-0.01180217219719642
ACH-000943,-0.07920398715877525
ACH-000946,-0.1082757649815435
ACH-000947,-0.10138762745596316
ACH-000948,-0.1050292547643985
ACH-000950,-0.21032565544872026
ACH-000953,0.051015244137858566
ACH-000954,0.17120635098011172
ACH-000957,0.042464827687092005
ACH-000958,-0.0476856925778027
ACH-000960,-0.03666243363010888
ACH-000963,-0.100952379159646
ACH-000968,-0.11107061968285024
ACH-000969,0.006977696832214034
ACH-000972,-0.2224249611344659
ACH-000973,-0.13678496532460074
ACH-000974,0.0087852343756154
ACH-000978,-0.34771892501246243
ACH-000984,0.06134051661947708
ACH-000986,-0.11983206150393395
ACH-000988,-0.11764874714706157
ACH-000993,-0.16776819986317065
ACH-000994,-0.1624929225011433
ACH-000996,-0.0009000588555129023
ACH-001001,-0.05060383449230938
ACH-001020,0.03942901983033327
ACH-001028,-0.01931932385414811
ACH-001031,0.00042613235474099647
ACH-001038,-0.059861070718442835
ACH-001048,-0.034801816969141565
ACH-001050,0.020214547891693063
ACH-001053,-0.10535164293175253
ACH-001054,-0.025222318868919742
ACH-001061,-0.09014315093729884
ACH-001067,0.12317887808822656
ACH-001075,0.0857111373047697
ACH-001096,-0.029442761709435057
ACH-001111,0.049114381659496636
ACH-001119,-0.03056507466717823
ACH-001128,-0.15165060030493646
ACH-001134,-0.023462681471293344
ACH-001151,-0.04361579375645743
ACH-001163,-0.02548081284667189
ACH-001164,-0.10621097091987823
ACH-001183,-0.060465985002997824
ACH-001192,0.014960385964437566
ACH-001193,-0.015466889709511572
ACH-001196,-0.012780304644535686
ACH-001197,0.035625770250166174
ACH-001205,-0.0247853357228548
ACH-001211,0.1924009277390342
ACH-001212,-0.043868435229611834
ACH-001228,-0.10650013146633984
ACH-001232,0.07326206119448651
ACH-001239,0.041420467663421084
ACH-001270,0.2119945196668141
ACH-001274,-0.053103242114225915
ACH-001275,0.033091835023783475
ACH-001277,0.05278931959810388
ACH-001278,-0.19032655517454106
ACH-001280,-0.06933616861569497
ACH-001283,-0.13353155984314108
ACH-001289,-0.08124943096482942
ACH-001300,-0.04304485941297561
ACH-001301,-0.02088893544874053
ACH-001302,0.04565877708051865
ACH-001306,0.05832848705185911
ACH-001318,-0.01653312170630098
ACH-001322,0.021089214216424616
ACH-001328,-0.104840043024161
ACH-001332,-0.042618395692756064
ACH-001336,-0.16016127222981544
ACH-001346,-0.25600143022340305
ACH-001353,-0.030973535348424907
ACH-001354,-0.0901307913667537
ACH-001367,0.09757383997620643
ACH-001368,-0.04842592532711868
ACH-001374,-0.3756207608862569
ACH-001377,-0.06284979260668985
ACH-001380,-0.1310374354191388
ACH-001391,-0.10806281390136313
ACH-001408,0.0011811974501109651
ACH-001430,-0.041125419338623716
ACH-001431,-0.02429642191404377
ACH-001450,-0.0597909390629865
ACH-001496,-0.11263768476624272
ACH-001500,-0.058817568532253964
ACH-001523,0.009678219396780973
ACH-001532,0.04949243967563053
ACH-001550,-0.055666431971944506
ACH-001552,0.19599611033931388
ACH-001554,-0.1441493571939796
ACH-001654,-0.14479471301991126
ACH-001735,-0.07770793454804477
ACH-001736,-0.031724154165963546
ACH-001737,-0.34587455306488435
ACH-001740,0.011012028916355679
ACH-001745,-0.08382279008156514
ACH-001765,0.037636232179772806
