,RRNAD1 (51093)
ACH-000227,-0.061514577474438
ACH-000228,-0.15984169446551788
ACH-000231,-0.10455812431937396
ACH-000232,-0.13882834139074027
ACH-000233,-0.12910072047549892
ACH-000234,-0.18764322993007465
ACH-000235,-0.22365350180561974
ACH-000237,-0.12012417957720535
ACH-000238,-0.03737522606269975
ACH-000242,-0.16288767643680174
ACH-000243,-0.12433645074960993
ACH-000244,-0.07952374083923286
ACH-000246,-0.14976011286694665
ACH-000248,-0.1926490404841783
ACH-000250,-0.10455367022210237
ACH-000251,0.0008143055261456318
ACH-000252,0.03491910018254865
ACH-000253,-0.1201971396946384
ACH-000255,-0.08914066044282773
ACH-000256,-0.09460762593433028
ACH-000257,-0.06342620938911799
ACH-000258,-0.09179362266629904
ACH-000259,-0.19325497797059535
ACH-000260,-0.15797071523249395
ACH-000261,-0.11378930330875728
ACH-000262,-0.13164080332652406
ACH-000263,-0.05768444389867518
ACH-000264,-0.2556742771580707
ACH-000265,-0.021488581762120096
ACH-000266,-0.11297978564016688
ACH-000272,-0.10330156205247212
ACH-000274,-0.02826760383117697
ACH-000277,0.07279066634454816
ACH-000278,-0.036204279315054114
ACH-000279,0.03888340654945845
ACH-000280,-0.12440243117396947
ACH-000281,-0.08224817447693597
ACH-000288,-0.15161968397434122
ACH-000291,-0.04654424514810061
ACH-000293,-0.04966469913837576
ACH-000294,0.09015246757195776
ACH-000295,0.17612141702135387
ACH-000296,-0.012611713237701482
ACH-000302,-0.049161732277531005
ACH-000304,-0.10317447996513653
ACH-000307,-0.10058264360771536
ACH-000308,-0.17892685619369628
ACH-000310,-0.1622087082270959
ACH-000311,-0.13186376842284336
ACH-000312,-0.06291856431742943
ACH-000315,-0.07689325918940723
ACH-000316,-0.04003520698213566
ACH-000317,-0.06319307472027977
ACH-000318,-0.2582595311769764
ACH-000319,-0.06538321931243322
ACH-000320,-0.06439340836703973
ACH-000322,-0.22478178348620972
ACH-000323,-0.15808261135361104
ACH-000324,-0.03403879662699665
ACH-000329,-0.08643688184644377
ACH-000330,0.007414013565616694
ACH-000331,-0.091052332665938
ACH-000332,-0.167729997090675
ACH-000334,-0.02734822124683089
ACH-000335,-0.06222886506261535
ACH-000336,-0.12057575569426217
ACH-000337,-0.2264983013603241
ACH-000338,-0.6839676812094023
ACH-000339,-0.0674377789830283
ACH-000341,-0.20289284581900435
ACH-000348,-0.09233557069728683
ACH-000350,-0.10890154960565984
ACH-000352,-0.11080014664174102
ACH-000356,-0.07968343851555415
ACH-000361,0.028495083877460626
ACH-000362,-0.06401226373075987
ACH-000363,-0.1266794139617584
ACH-000364,-0.15960845980043087
ACH-000365,-0.05991560784930085
ACH-000366,-0.18226049168330716
ACH-000368,-0.11121330343085026
ACH-000374,-0.0222515303231727
ACH-000375,0.022672346500198386
ACH-000376,-0.1626944513259393
ACH-000381,-0.2176534906069988
ACH-000383,-0.1138652704907221
ACH-000387,-0.013112274120745712
ACH-000389,-0.060243126865439985
ACH-000390,-0.0803642985873428
ACH-000393,-0.0404499385613339
ACH-000395,-0.12424138681553512
ACH-000396,-0.11170143365725584
ACH-000397,-0.047485524036599364
ACH-000401,-0.23800716655491305
ACH-000402,-0.13806311632371182
ACH-000403,-0.0855347928984399
ACH-000404,-0.1133644705659996
ACH-000406,-0.07260383887504533
ACH-000407,0.04025948476514242
ACH-000408,-0.061271858676506676
ACH-000410,-0.09689599651647277
ACH-000411,-0.03203797486733408
ACH-000414,-0.08353142120268267
ACH-000415,-0.055335546036800735
ACH-000416,-0.1215700971317956
ACH-000420,-0.16327006156843027
ACH-000421,-0.14340095572719502
ACH-000424,-0.28069178259056865
ACH-000425,-0.1715509561598086
ACH-000426,0.0482715751399776
ACH-000427,-0.04985416961174844
ACH-000433,-0.1294825300863552
ACH-000435,-0.282115007782531
ACH-000436,-0.25456296655660765
ACH-000444,-0.027213720494135545
ACH-000445,-0.013386226677547174
ACH-000448,-0.10691261897485817
ACH-000450,-0.15249349965354078
ACH-000452,0.0336359037856165
ACH-000454,-0.1690265582426396
ACH-000458,-0.12619984375613172
ACH-000459,0.08194142827001412
ACH-000460,-0.07652031775662123
ACH-000461,-0.21166572988085727
ACH-000463,-0.1768627616420037
ACH-000464,-0.02597319141394866
ACH-000466,-0.023894519480646675
ACH-000467,-0.010592685304703116
ACH-000468,-0.1338516720042973
ACH-000469,-0.08022757414844121
ACH-000470,-0.11999097362462555
ACH-000471,-0.04322511971172841
ACH-000472,-0.006465561670120713
ACH-000473,-0.10019826706825677
ACH-000475,-0.1246350080965946
ACH-000476,-0.08235001127688486
ACH-000477,-0.11784495415026235
ACH-000479,-0.08713336587535142
ACH-000480,-0.17168059160406887
ACH-000481,-0.043762339262551686
ACH-000483,-0.14599684563821308
ACH-000484,-0.23664391100668844
ACH-000485,-0.17148902738945038
ACH-000486,-0.026663089311221383
ACH-000487,-0.13727187015252318
ACH-000488,-0.039762378114771436
ACH-000490,-0.0636200403970521
ACH-000491,-0.11280284959689768
ACH-000495,-0.07397902438254855
ACH-000496,-0.11491749255815838
ACH-000499,-0.2307619192888405
ACH-000500,-0.2378428115294405
ACH-000502,-0.09733217602626586
ACH-000503,0.10965910072052512
ACH-000505,-0.09465348213864767
ACH-000507,-0.019427630211221708
ACH-000510,-0.18847758795341493
ACH-000511,-0.005719576829330639
ACH-000512,-0.055554777079861985
ACH-000516,-0.09681747155350888
ACH-000517,-0.1191836517776012
ACH-000518,0.03879051874612367
ACH-000520,-0.18668125935399674
ACH-000521,-0.15258577800946588
ACH-000522,-0.08908503662763495
ACH-000524,-0.1076782364346065
ACH-000527,-0.04521461840662869
ACH-000528,-0.03243176251955208
ACH-000537,-0.01010024901284626
ACH-000541,-0.25152857778945753
ACH-000542,-0.10257525107909622
ACH-000544,-0.032954485753922944
ACH-000545,-0.2106349165566068
ACH-000547,0.1342039949449673
ACH-000548,-0.031042935302934917
ACH-000549,0.07269087823174795
ACH-000550,0.04388447138450139
ACH-000552,-0.03516265845538272
ACH-000556,-0.06562971790693099
ACH-000557,0.007158799305926765
ACH-000569,0.190505248423787
ACH-000570,0.011189645241788535
ACH-000571,-0.15626433166359172
ACH-000573,-0.06595373958051066
ACH-000576,-0.3097413072959983
ACH-000579,0.014731465397707429
ACH-000580,-0.3691269574030469
ACH-000584,-0.04537797497726384
ACH-000585,-0.03974161168082261
ACH-000588,-0.1615639550799801
ACH-000589,-0.1390527986071478
ACH-000591,0.13714055987084686
ACH-000593,-0.06873440821186062
ACH-000600,-0.15134774494374284
ACH-000601,-0.1933976966680866
ACH-000605,-0.07126813597068027
ACH-000606,-0.034500991738486725
ACH-000608,-0.1176176741753901
ACH-000614,-0.07532085022924145
ACH-000616,-0.15860533849357278
ACH-000618,-0.03728637565028582
ACH-000619,-0.16018886763704088
ACH-000620,-0.011077146449093087
ACH-000621,-0.08260965278269125
ACH-000622,-0.08867946442407319
ACH-000623,0.034669338370823644
ACH-000624,-0.02627565794438547
ACH-000627,-0.06278854364995293
ACH-000630,-0.04745851321624298
ACH-000631,-0.31089522447577184
ACH-000632,-0.0760359495857317
ACH-000633,-0.14927699398113586
ACH-000637,-0.05291217956319578
ACH-000638,-0.22872916099904966
ACH-000646,-0.0728969617461088
ACH-000647,-0.14287059922815867
ACH-000648,-0.13687400687069212
ACH-000649,-0.012485464643618795
ACH-000651,-0.1059515985323562
ACH-000652,-0.2828769976780178
ACH-000653,-0.2874728420783426
ACH-000657,-0.1165440850952913
ACH-000658,-0.21710466755292307
ACH-000661,-0.08170014309669918
ACH-000662,-0.11751879201378128
ACH-000663,-0.038639829831608304
ACH-000665,-0.10917130256959924
ACH-000671,-0.09005634837048175
ACH-000672,-0.11280807424950072
ACH-000673,-0.06460887292861338
ACH-000676,-0.1920927931715837
ACH-000677,-0.15038462815720935
ACH-000681,-0.09108789946612726
ACH-000683,-0.4049512323067669
ACH-000684,-0.02991494776098856
ACH-000688,0.1621213693943222
ACH-000693,-0.10777857345120463
ACH-000694,-0.09354428473341117
ACH-000695,-0.08278373296038781
ACH-000696,-0.035146533985870115
ACH-000697,-0.2508382904127209
ACH-000699,-0.05353590972748425
ACH-000701,-0.07466677534015496
ACH-000706,-0.19669135764976534
ACH-000711,-0.022651472744863198
ACH-000713,0.006598750093419432
ACH-000714,-0.1982968956872776
ACH-000718,0.015771235116909022
ACH-000720,-0.12544435812573454
ACH-000721,-0.0499649147902972
ACH-000724,0.0661863735010921
ACH-000725,-0.1256877942141016
ACH-000732,-0.10278955862802708
ACH-000734,-0.11227805428421918
ACH-000735,-0.0312195213701414
ACH-000736,-0.0933067898494641
ACH-000738,-0.011182494102127549
ACH-000746,-0.25372773890067385
ACH-000747,-0.09084026404708656
ACH-000748,-0.017486138020841133
ACH-000753,-0.2775432906144698
ACH-000756,-0.12629396280386002
ACH-000757,-0.1554207113678367
ACH-000758,0.03458009534167032
ACH-000760,-0.10513658482053098
ACH-000762,-0.020266301822639547
ACH-000763,0.052485098217065054
ACH-000764,-0.00227277898622715
ACH-000765,-0.05201846504176492
ACH-000766,-0.1232570970422349
ACH-000767,-0.24265644948259335
ACH-000768,-0.024960157610783587
ACH-000769,-0.09230115027755684
ACH-000770,-0.10343421505111508
ACH-000771,-0.10759480046706936
ACH-000773,-0.07844226440219765
ACH-000776,-0.1510738154547467
ACH-000777,-0.09223392310184417
ACH-000778,-0.0959643169089822
ACH-000781,-0.06519099015826793
ACH-000782,-0.18050423721746764
ACH-000783,-0.12628402128863306
ACH-000784,-0.08430997424950287
ACH-000785,-0.20954768263905427
ACH-000787,-0.1578951259850112
ACH-000788,-0.10140004211534097
ACH-000791,-0.08221554576620782
ACH-000792,-0.0630664894532049
ACH-000794,0.05433976435518655
ACH-000796,-0.07795906475644583
ACH-000798,-0.4071560726093292
ACH-000799,-0.302486098983742
ACH-000800,-0.13501428926033332
ACH-000802,0.06318998567964673
ACH-000804,-0.17140308594899967
ACH-000805,-0.2913396416364931
ACH-000809,-0.10687175219862166
ACH-000810,-0.1103087951321364
ACH-000811,-0.15608185479243292
ACH-000817,-0.23554611897239186
ACH-000819,-0.11778421661896375
ACH-000820,-0.3418078097521525
ACH-000821,-0.06263666265592516
ACH-000822,-0.18401789258838536
ACH-000823,0.005381843941713788
ACH-000824,-0.24441841158498745
ACH-000827,-0.07263090698711573
ACH-000829,-0.0673306915865166
ACH-000831,0.04019118168264865
ACH-000832,-0.13233427757285007
ACH-000833,-0.19211539043696046
ACH-000834,-0.0871294061042936
ACH-000835,-0.03005586562488393
ACH-000836,-0.06635761782386074
ACH-000837,-0.0792301930137024
ACH-000838,-0.17937900365039194
ACH-000839,-0.2141293939205977
ACH-000840,-0.10428933830569884
ACH-000841,-0.05996994816322365
ACH-000843,-0.1440690716300721
ACH-000846,-0.10969141741883684
ACH-000847,-0.0212583913596198
ACH-000848,-0.2500787929619717
ACH-000849,-0.1492115622179985
ACH-000851,0.06601361591995349
ACH-000855,-0.2227082600851831
ACH-000856,0.0073532947781842955
ACH-000858,-0.04929513625457993
ACH-000859,-0.05895630315765149
ACH-000861,-0.12508493990256134
ACH-000862,-0.046029965752033705
ACH-000865,-0.18448255339138275
ACH-000866,-0.07265056050698256
ACH-000867,-0.04933171671162589
ACH-000869,-0.10931743138699718
ACH-000872,0.05125288775296593
ACH-000873,-0.2422099283842685
ACH-000876,-0.05229461609093875
ACH-000878,-0.04300814568423477
ACH-000880,-0.045327712816681166
ACH-000881,-0.0324183387433631
ACH-000882,0.0006776370896759625
ACH-000884,0.02222053589200484
ACH-000885,-0.08961891014442347
ACH-000887,-0.12417840775330105
ACH-000889,-0.3017255616398964
ACH-000896,-0.04689002128974208
ACH-000898,0.07311495535974669
ACH-000900,-0.2076976552037572
ACH-000901,-0.14790528944857526
ACH-000905,-0.12090261525880892
ACH-000906,-0.05918424974044492
ACH-000907,0.007134939328674944
ACH-000910,-0.09301121587005713
ACH-000911,0.06227212957422399
ACH-000912,-0.04666177034933968
ACH-000913,-0.0931545983819252
ACH-000915,0.029661193732377862
ACH-000916,-0.03259062341358788
ACH-000917,-0.06681571269060002
ACH-000920,-0.16583284704131515
ACH-000921,-0.17907479354853684
ACH-000924,-0.20543730617892916
ACH-000926,-0.0887587776639534
ACH-000928,0.028938259778345493
ACH-000929,-0.3342954020722817
ACH-000932,0.03116241535961418
ACH-000935,-0.04212076860818282
ACH-000936,-0.3131531319921981
ACH-000937,-0.1129745390153998
ACH-000938,-0.05518783161103151
ACH-000939,-0.1907498103398536
ACH-000941,-0.1461606825242303
ACH-000943,0.003269307050018648
ACH-000946,-0.10880666821887723
ACH-000947,-0.0546520992833806
ACH-000948,-0.17222048350817026
ACH-000950,-0.023156322995726453
ACH-000953,-0.025961514070420345
ACH-000954,0.04167044248496708
ACH-000957,-0.2593009858047514
ACH-000958,-0.18783343901693905
ACH-000960,-0.03841790542922211
ACH-000963,-0.013604486314425296
ACH-000968,-0.015503664013386797
ACH-000969,-0.1245239775776728
ACH-000972,-0.1075694154974318
ACH-000973,-0.04267176665081887
ACH-000974,-0.017385584094569684
ACH-000978,0.11344353709441088
ACH-000984,-0.243574639422774
ACH-000986,-0.02730652966694309
ACH-000988,0.07368339565665502
ACH-000993,0.0521000634737069
ACH-000994,-0.14906586981049658
ACH-000996,-0.097193246738909
ACH-001001,-0.1927108940258853
ACH-001020,0.009276067964381754
ACH-001028,-0.18527982964752845
ACH-001031,-0.1443545823526413
ACH-001038,-0.0031512754387261386
ACH-001048,-0.02008220190746155
ACH-001050,-0.08122819882623095
ACH-001053,-0.4296727195603465
ACH-001054,-0.11076441553408582
ACH-001061,-0.2047740134993003
ACH-001067,-0.004136293947132398
ACH-001075,0.046058449892145324
ACH-001096,-0.13087374687625666
ACH-001111,-0.1867306249433148
ACH-001119,-0.046750182307985035
ACH-001128,-0.027205782816079167
ACH-001134,-0.04932813161208385
ACH-001151,-0.12242987254931882
ACH-001163,-0.2012090070354771
ACH-001164,0.08590501695045849
ACH-001183,0.05613211459132286
ACH-001192,-0.15066037239003024
ACH-001193,0.014158209820147882
ACH-001196,-0.16772114377529868
ACH-001197,-0.20531636180336454
ACH-001205,-0.0026453214217598236
ACH-001211,-0.28674449859434875
ACH-001212,-0.056761300640109175
ACH-001228,-0.10285613420580238
ACH-001232,-0.0980032312137212
ACH-001239,-0.1034571378765407
ACH-001270,0.1366479178067418
ACH-001274,-0.19097569912115625
ACH-001275,0.006541973882789575
ACH-001277,-0.003938507871133703
ACH-001278,-0.11845573596321947
ACH-001280,-0.18479356037668696
ACH-001283,-0.18963534675178725
ACH-001289,-0.11105028658835876
ACH-001300,-0.20280562424575915
ACH-001301,-0.19545219768697966
ACH-001302,-0.2369285879071268
ACH-001306,-0.1330496829394717
ACH-001318,-0.16528807428088402
ACH-001322,-0.0718710652103303
ACH-001328,-0.10267956530022816
ACH-001332,-0.1725653638968226
ACH-001336,-0.15134120639837673
ACH-001346,-0.06418220293292931
ACH-001353,-0.07330014245446698
ACH-001354,-0.2049514987384124
ACH-001367,0.06382992567849262
ACH-001368,-0.06448695252874516
ACH-001374,-0.058246301704070115
ACH-001377,-0.12674157582133586
ACH-001380,-0.04232124099880481
ACH-001391,-0.19619720406456495
ACH-001408,-0.1423995322249712
ACH-001430,-0.17761310591951512
ACH-001431,-0.2440424988667364
ACH-001450,-0.14180238449433613
ACH-001496,-0.10370260008960934
ACH-001500,-0.1430330360289866
ACH-001523,-0.12114495806594833
ACH-001532,-0.047252821199661774
ACH-001550,-0.07911251960361154
ACH-001552,-0.06734201571607931
ACH-001554,-0.09922562541828664
ACH-001654,-0.08882306938320345
ACH-001735,-0.040403066664346836
ACH-001736,-0.03277083522298685
ACH-001737,0.23016828278693854
ACH-001740,-0.2335569855504807
ACH-001745,0.04510431361870073
ACH-001765,-0.1680807242427833
