,NT5C1A (84618)
ACH-000004,0.030934889797373494
ACH-000005,0.014446321379864428
ACH-000007,-0.055929773878912
ACH-000009,-0.1587808822845859
ACH-000011,-0.021612670584926472
ACH-000012,-0.07354106094430518
ACH-000013,-0.07029585795432973
ACH-000014,-0.1072692031351828
ACH-000015,0.015855977356245624
ACH-000017,0.07689633664901517
ACH-000018,-0.0700222979290782
ACH-000019,-0.1395354663457259
ACH-000021,0.002831524028875777
ACH-000022,0.039506619755998375
ACH-000025,-0.06842663942899849
ACH-000028,-0.03582013939098038
ACH-000030,-0.020849122787177616
ACH-000035,-0.10238193747987574
ACH-000036,0.008031800681066504
ACH-000037,-0.1115847832400789
ACH-000039,-0.02753200812391478
ACH-000040,0.06571471536497094
ACH-000041,0.0675646611157001
ACH-000042,-0.0019986125667266173
ACH-000045,-0.051999603991844334
ACH-000047,-0.02800933965062597
ACH-000052,0.23814617166273336
ACH-000053,-0.10152471285914944
ACH-000054,-0.027226738212685415
ACH-000055,0.019222771123214168
ACH-000060,-0.2495994205299024
ACH-000067,-0.05056565401155386
ACH-000070,0.0021354043489215865
ACH-000075,0.07774560723238036
ACH-000078,-0.003280852601697293
ACH-000082,-0.15260392224782496
ACH-000085,0.00672294935666763
ACH-000086,0.022266276747118004
ACH-000087,0.07784359966696627
ACH-000092,-0.016963381103843024
ACH-000095,0.016885790261457142
ACH-000097,-0.13645188365113195
ACH-000098,0.024705319481228828
ACH-000099,-0.04511780473038479
ACH-000108,-0.05901408575777184
ACH-000113,0.009696205347671207
ACH-000116,-0.016665604620081268
ACH-000118,-0.0483731512242726
ACH-000120,0.011150674627878674
ACH-000123,0.015954385979422264
ACH-000127,-0.09719804295142524
ACH-000128,-0.114137170207496
ACH-000132,-0.08290196919644406
ACH-000133,-0.014940243456170791
ACH-000137,-0.10463106532994026
ACH-000138,0.007898358790114102
ACH-000142,-0.03737345288449228
ACH-000143,-0.051093456205545534
ACH-000146,-0.2230756995403765
ACH-000148,0.11084439905352
ACH-000150,-0.06348470918518738
ACH-000152,-0.08626816718734595
ACH-000153,-0.04053673109442234
ACH-000159,0.018521945972290937
ACH-000160,-0.03300551091450276
ACH-000163,0.06498324242158834
ACH-000167,-0.1823567890383752
ACH-000168,-0.056494157349293486
ACH-000169,-0.09116022810147208
ACH-000178,0.006037628723496813
ACH-000183,-0.12690792671617648
ACH-000188,-0.2480340153702921
ACH-000189,0.07551902926212951
ACH-000190,0.1987970776766917
ACH-000198,0.058623742316584376
ACH-000203,-0.13738331903346987
ACH-000204,-0.1611310858379531
ACH-000206,-0.2364581154142996
ACH-000207,-0.14166004843345864
ACH-000208,0.11574659838536555
ACH-000210,-0.09203438724509698
ACH-000211,0.049152410380580366
ACH-000215,-0.018745642169548583
ACH-000221,0.018046567546059718
ACH-000222,-0.03998393335434625
ACH-000223,0.002944391216855135
ACH-000226,-0.09934133824939577
ACH-000227,0.007565519043399922
ACH-000228,0.07680491896103744
ACH-000231,-0.03857689707078922
ACH-000232,-0.03762075718011406
ACH-000233,0.008558543221015466
ACH-000234,0.007189855639633978
ACH-000235,-0.06321852824197842
ACH-000237,-0.05200977099374614
ACH-000238,0.03840303604435018
ACH-000242,0.007604158279436488
ACH-000243,-0.044050211662074415
ACH-000244,-0.03868717776800439
ACH-000246,0.07518751779632496
ACH-000248,0.0991218546900508
ACH-000250,-0.0016914835792089884
ACH-000251,-0.185479894291492
ACH-000252,-0.1553169020200354
ACH-000253,-0.056573732275812263
ACH-000255,-0.08600160416310446
ACH-000256,-0.00035760849673048377
ACH-000257,0.2338622896928372
ACH-000258,-0.09289987994894673
ACH-000259,-0.028803947577393182
