,EIF3K (27335)
ACH-000148,-0.12928582875121925
ACH-000150,-0.3447656709511677
ACH-000152,-0.08265651507620381
ACH-000153,-0.09952769267907073
ACH-000159,-0.2262577608577684
ACH-000160,-0.16691556427187554
ACH-000163,-0.05849950578699679
ACH-000167,-0.04832344648367099
ACH-000168,-0.2747737204694775
ACH-000169,-0.16307516015021878
ACH-000178,-0.16293356646496912
ACH-000183,-0.22417999721257686
ACH-000188,-0.19153477508687186
ACH-000189,-0.07460697433980829
ACH-000190,-0.24502833932800835
ACH-000198,-0.020815743497345367
ACH-000203,-0.3839502541987117
ACH-000204,-0.4460031689535504
ACH-000206,-0.4510057357639599
ACH-000207,-0.22809291929427705
ACH-000208,-0.278128739873992
ACH-000210,-0.18678635014438436
ACH-000211,-0.11465026225699353
ACH-000215,-0.20496301134476574
ACH-000221,-0.16197338396293187
ACH-000222,-0.12189730129971475
ACH-000223,-0.22344152649428292
ACH-000226,-0.2491814607344004
ACH-000227,-0.11194822293089514
ACH-000228,-0.34109504405675073
ACH-000231,-0.029317104236866294
ACH-000232,-0.04038641062395434
ACH-000233,-0.1192577696407564
ACH-000234,-0.17690084085189384
ACH-000235,-0.2185631735991564
ACH-000237,-0.2688460176044246
ACH-000238,-0.15412536933847046
ACH-000242,-0.26430082230836865
ACH-000243,-0.42847314526583297
ACH-000244,-0.011558634974851064
ACH-000246,-0.09431071804757483
ACH-000248,-0.1969825558239456
ACH-000250,-0.14181738414371106
ACH-000251,0.08781989987269108
ACH-000252,-0.055032107328047225
ACH-000253,-0.17335732783380792
ACH-000255,-0.2399290710393269
ACH-000256,-0.3057845331254663
ACH-000257,0.00410153082298365
ACH-000258,-0.158745369113729
ACH-000259,-0.3283148239906768
ACH-000260,-0.26377527328545103
ACH-000261,-0.07885309228114185
ACH-000262,0.2350413747108354
ACH-000263,-0.00744534824877813
ACH-000264,-0.16755841889449774
ACH-000265,-0.019998554096321737
ACH-000266,-0.17710041653197578
ACH-000272,0.05188928102672482
ACH-000274,-0.13278399573195487
ACH-000277,-0.1419512896864182
ACH-000278,-0.15995219806201902
ACH-000279,-0.03231515580952732
ACH-000280,-0.04991814144848188
ACH-000281,-0.22437052806311628
ACH-000288,-0.07732508608701484
ACH-000291,-0.3309517410733902
ACH-000293,0.13383665734697991
ACH-000294,-0.19160303095709616
ACH-000295,-0.052901534251770466
ACH-000296,-0.3612268863903119
ACH-000302,-0.07661317700480867
ACH-000304,-0.031128572504807637
ACH-000307,-0.21678465308067088
ACH-000308,-0.08740973063772603
ACH-000310,-0.1470911964069357
ACH-000311,-0.0631636937635806
ACH-000312,-0.09570500529099056
ACH-000315,-0.059181441672485985
ACH-000316,-0.2777085844375652
ACH-000317,-0.0896071862463123
ACH-000318,-0.29640224664783604
ACH-000319,-0.07783212277977894
ACH-000320,-0.13773888779166946
ACH-000322,-0.18900972980378405
ACH-000323,-0.3160698052541437
ACH-000324,-0.022654479333390903
ACH-000329,-0.27512208260570165
ACH-000330,-0.14741181927572256
ACH-000331,-0.1479948790141004
ACH-000332,-0.10525061545042257
ACH-000334,0.10080976399832332
ACH-000335,-0.32495475262670764
ACH-000336,-0.0182346687742988
ACH-000337,-0.4726062979160665
ACH-000338,-0.06612722442293258
ACH-000339,-0.16763565467359834
ACH-000341,-0.2443969229877045
ACH-000348,-0.14898940477573758
ACH-000350,-0.021217790389811808
ACH-000352,-0.06973441337892479
ACH-000356,-0.046613805392563615
ACH-000361,0.08562483890310849
ACH-000362,-0.2075253906723499
ACH-000363,-0.09732863681772128
ACH-000364,-0.13822083499617854
ACH-000365,-0.3221741261757031
ACH-000366,-0.20158153853565985
ACH-000368,-0.12771961925073164
ACH-000374,-0.07508906002416793
ACH-000375,0.01586452065767775
ACH-000376,-0.2838750410450823
ACH-000381,-0.1929671812436284
ACH-000383,-0.0901959342923058
ACH-000387,0.07920612541463949
ACH-000389,-0.1039393258690014
ACH-000390,-0.07433502067886248
ACH-000393,-0.18508552101866824
ACH-000395,-0.42361376509779103
ACH-000396,-0.12454752444363852
ACH-000397,-0.12228392223135358
ACH-000401,-0.2094090784502944
ACH-000402,-0.38398093037756265
ACH-000403,-0.05565313720091796
ACH-000404,-0.14695014399677975
ACH-000406,-0.07781895975931978
ACH-000407,-0.06151709363063364
ACH-000408,-0.16677469714131166
ACH-000410,-0.2981747703887479
ACH-000411,-0.1525264166325469
ACH-000414,-0.036666467281522584
ACH-000415,-0.18353060732518714
ACH-000416,-0.08038241796636689
ACH-000420,-0.21890395017527875
ACH-000421,-0.11775461381948896
ACH-000424,-0.3156259233814733
ACH-000425,-0.1609157905548359
ACH-000426,-0.23490242782190196
ACH-000427,-0.019865114487872367
ACH-000433,-0.1978195910950205
ACH-000435,0.016724981768089994
ACH-000436,-0.16445940925823296
ACH-000444,-0.17836776236738391
ACH-000445,-0.5297253276731835
ACH-000448,-0.13692291845520074
ACH-000450,-0.2721025593264593
ACH-000452,-0.14769600578936248
ACH-000454,-0.3502979390564768
ACH-000458,-0.21080986357151432
ACH-000459,-0.1765530788920622
ACH-000460,-0.19606398140745807
ACH-000461,-0.2444111297352501
ACH-000463,-0.09773830191139148
ACH-000464,-0.26816695824143233
ACH-000466,-0.13534112356184813
ACH-000467,-0.3580166571720041
ACH-000468,-0.23290705728196384
ACH-000469,-0.029456202380825813
ACH-000470,-0.13689687756043042
ACH-000471,-0.10003816574657212
ACH-000472,-0.2402630541151865
ACH-000473,-0.2137076257559192
ACH-000475,-0.16503926572374975
ACH-000476,-0.013964681100914577
ACH-000477,-0.11238755558925999
ACH-000479,-0.052954807881434834
ACH-000480,-0.21501066325602036
ACH-000481,-0.10855997205673402
ACH-000483,-0.23830164733905346
ACH-000484,-0.2532967557558694
ACH-000485,-0.17614767832325232
ACH-000486,-0.02838582311400328
ACH-000487,-0.13793007479571606
ACH-000488,-0.1646088523804369
ACH-000490,-0.13290682316661284
ACH-000491,-0.1234291591524266
ACH-000495,-0.021212806830976847
ACH-000496,-0.15109800914416033
ACH-000499,-0.2452428154123785
ACH-000500,0.08411116373660044
ACH-000502,-0.2261704133413209
ACH-000503,0.007102511085553881
ACH-000505,-0.2143966649001216
ACH-000507,-0.11262459718904246
ACH-000510,-0.08030248428417168
ACH-000511,-0.10113240876079907
ACH-000512,-0.3736550210327325
ACH-000516,-0.15157260207759504
ACH-000517,0.13258460590827148
ACH-000518,0.059353890324815
ACH-000520,-0.07809461161969318
ACH-000521,-0.12079560568832293
ACH-000522,-0.02334231324966022
ACH-000524,-0.19288424311072694
ACH-000527,-0.10260894965998586
ACH-000528,-0.23192838228880874
ACH-000537,-0.02822740601543215
ACH-000541,-0.3583962532457863
ACH-000542,-0.1199328702740782
ACH-000544,-0.2052189028377896
ACH-000545,-0.301148474835033
ACH-000547,0.050369593588283634
ACH-000548,-0.17971341319261624
ACH-000549,-0.10571880570616322
ACH-000550,-0.17650082655943544
ACH-000552,-0.290482418012863
ACH-000556,-0.4000682967708185
ACH-000557,-0.2140061450298109
ACH-000569,-0.05407672246235297
ACH-000570,-0.10679893930878212
ACH-000571,-0.2549878022768887
ACH-000573,-0.33087312520055023
ACH-000576,0.06360035710284402
ACH-000579,-0.10764993006358572
ACH-000580,-0.040705606497053855
ACH-000584,-0.15161034674919854
ACH-000585,-0.2286872926770647
ACH-000588,-0.18801490932794526
ACH-000589,-0.19878901156036516
ACH-000591,-0.2866194346386979
ACH-000593,-0.15657704695450167
ACH-000600,0.06395754818001123
ACH-000601,-0.2315163297011811
ACH-000605,-0.1854143289223869
ACH-000606,-0.054046129182814505
ACH-000608,-0.20583140412731188
ACH-000614,-0.1081255704684274
ACH-000616,-0.2178652325398321
ACH-000618,0.03960985295478564
ACH-000619,-0.07644890783536215
ACH-000620,-0.2967320858246679
ACH-000621,-0.10550638139532656
ACH-000622,-0.33875339510100905
ACH-000623,-0.020653380975108108
ACH-000624,-0.10366688701616122
ACH-000627,-0.3127420165912237
ACH-000630,-0.16637356136442016
ACH-000631,-0.6509338740931259
ACH-000632,-0.27256045215652985
ACH-000633,-0.09481447131764603
ACH-000637,-0.24510651311251125
ACH-000638,-0.00965766868103026
ACH-000646,-0.005723463653981993
ACH-000647,-0.14697197421876831
ACH-000648,0.032861105059211894
ACH-000649,-0.05314983824890177
ACH-000651,-0.11589828846732875
ACH-000652,-0.2559749514923719
ACH-000653,-0.2924156888465464
ACH-000657,-0.1812056642171707
ACH-000658,-0.2143848261179831
ACH-000661,-0.3183992676884788
ACH-000662,-0.16143119679152973
ACH-000663,-0.28651315562987884
ACH-000665,-0.21728535810536465
ACH-000671,-0.25241609637443524
ACH-000672,-0.3411691729967221
ACH-000673,-0.11395651977623482
ACH-000676,-0.2754514872799198
ACH-000677,-0.08399751285822862
ACH-000681,-0.18276247501774698
ACH-000683,-0.19890735314380234
ACH-000684,-0.14697188252808022
ACH-000688,-0.23666019411837685
ACH-000693,-0.2304134486061393
ACH-000694,-0.19218249828039924
ACH-000695,-0.3400752646381543
ACH-000696,-0.18004506405593762
ACH-000697,-0.11658932645034675
ACH-000699,-0.15529139316650434
ACH-000701,-0.02251284584726448
ACH-000706,-0.1308159056292205
ACH-000711,-0.16298538914503535
ACH-000713,-0.20714141847822126
ACH-000714,-0.16254267863002006
ACH-000718,-0.14595195202899494
ACH-000720,-0.21513166740915296
ACH-000721,-0.0249556232733115
ACH-000724,-0.25239897923127397
ACH-000725,-0.2340490675995608
ACH-000732,-0.09506861262880337
ACH-000734,-0.1528198137919885
ACH-000735,-0.30662963845426405
ACH-000736,0.19519467903398316
ACH-000738,0.07493860963417727
ACH-000746,-0.06822846157306481
ACH-000747,-0.044895405052730784
ACH-000748,-0.3324452905583196
ACH-000753,-0.02950691504644682
ACH-000756,0.03257859423046015
ACH-000757,-0.20002638771632572
ACH-000758,-0.12164904962467467
ACH-000760,-0.35075796972575224
ACH-000762,-0.2537316160686861
ACH-000763,-0.2115675395334416
ACH-000764,-0.06948227821949153
ACH-000765,-0.27853042125216915
ACH-000766,0.04683347225380275
ACH-000767,-0.251399172951748
ACH-000768,-0.01577871052350962
ACH-000769,-0.2760840785739153
ACH-000770,-0.15585002791295505
ACH-000771,-0.16074528831249812
ACH-000773,-0.2734304805459547
ACH-000776,-0.3831523562583508
ACH-000777,-0.24797903646087066
ACH-000778,-0.04985529637598215
ACH-000781,0.10053192769291422
ACH-000782,-0.19630208536487093
ACH-000783,-0.24582530352251716
ACH-000784,-0.2647723834150673
ACH-000785,-0.04853815981725602
ACH-000787,-0.1776189290085632
ACH-000788,-0.17872045819064775
ACH-000791,-0.17455456860736465
ACH-000792,-0.2192783947989455
ACH-000794,-0.2410641113078074
ACH-000796,-0.10352023539828513
ACH-000798,0.03765814102354277
ACH-000799,-0.09323379536955348
ACH-000800,-0.1160474234950693
ACH-000802,-0.1451770586082741
ACH-000804,-0.06493610536084715
ACH-000805,-0.02207968555800471
ACH-000809,-0.2482823919809727
ACH-000810,-0.28252133963879633
ACH-000811,-0.09986145077954936
ACH-000817,-0.40131240326911816
ACH-000819,-0.3240492230802849
ACH-000820,-0.295871688099539
ACH-000821,-0.3000553446979847
ACH-000822,-0.07029782938491261
ACH-000823,-0.13252013444011235
ACH-000824,-0.28001544890521163
ACH-000827,-0.14811578312439916
ACH-000829,-0.005780960245019043
ACH-000831,-0.14922165392191994
ACH-000832,0.025042959331041968
ACH-000833,-0.13910949718462584
ACH-000834,-0.3606042722468561
ACH-000835,-0.04106018014504196
ACH-000836,-0.3700406475249141
ACH-000837,-0.1761438360425822
ACH-000838,0.0050227161039699715
ACH-000839,-0.08410915385235113
ACH-000840,-0.09805650747004736
ACH-000841,-0.17582511123681638
ACH-000843,-0.1461681778787602
ACH-000846,-0.013647793482851018
ACH-000847,-0.1895729081673644
ACH-000848,-0.144633786812534
ACH-000849,-0.07843379811251329
ACH-000851,-0.20964024533465492
ACH-000855,-0.2096197419836911
ACH-000856,-0.12476343101728783
ACH-000858,-0.1379874307086232
ACH-000859,-0.09233876155309498
ACH-000861,-0.26750853803306823
ACH-000862,-0.12767401689656907
ACH-000865,-0.37720263391411263
ACH-000866,-0.02964487290269752
ACH-000867,-0.09823915012921647
ACH-000869,-0.09144523745821974
ACH-000872,-0.1893789479492903
ACH-000873,0.07102624979038223
ACH-000876,-0.09060190691470957
ACH-000878,0.1938377427399142
ACH-000880,-0.08934024398253647
ACH-000881,-0.12900173850226113
ACH-000882,-0.29428231994973114
ACH-000884,-0.05442169325074396
ACH-000885,-0.2583828700407409
ACH-000887,-0.0847379806252803
ACH-000889,-0.2876373453526136
ACH-000896,-0.10253342430208673
ACH-000898,-0.1534083149592748
ACH-000900,-0.15001505648827415
ACH-000901,-0.11777074958761916
ACH-000905,-0.16134038210217622
ACH-000906,-0.19121795201004507
ACH-000907,-0.12755046021070685
ACH-000910,-0.14937371232328273
ACH-000911,-0.2409469813149721
ACH-000912,-0.2395888267708963
ACH-000913,-0.0011680038430118465
ACH-000915,-0.0783631290046583
ACH-000916,-0.5480139517578121
ACH-000917,0.002047936809673205
ACH-000920,-0.01151201464071746
ACH-000921,0.005808010877679765
ACH-000924,-0.16415084409761452
ACH-000926,-0.07052037438290604
ACH-000928,-0.20797925008167226
ACH-000929,0.09174230023550184
ACH-000932,-0.16928231678415578
ACH-000935,-0.17074054755304047
ACH-000936,-0.30753353913359804
ACH-000937,-0.05221994458633893
ACH-000938,-0.1376795076152826
ACH-000939,-0.02943070499765273
ACH-000941,-0.17376347322798694
ACH-000943,0.009701430006091551
ACH-000946,-0.09665254642335347
ACH-000947,-0.07049089846615329
ACH-000948,-0.13072188136894142
ACH-000950,-0.3618461691872292
ACH-000953,-0.1565099363142803
ACH-000954,-0.3485150773002742
ACH-000957,-0.15660355309869875
ACH-000958,0.04482891132551532
ACH-000960,-0.2300777745247433
ACH-000963,-0.17343314433037693
ACH-000968,-0.24190475310322665
ACH-000969,-0.06296306755200701
ACH-000972,-0.3931777023516082
ACH-000973,-0.13561329054385576
ACH-000974,-0.1611143127873671
ACH-000978,-0.1481786173014371
ACH-000984,-0.1934680432077756
ACH-000986,-0.09006832870358635
ACH-000988,-0.0958091990769873
ACH-000993,0.016787536544756985
ACH-000994,-0.1788804969642372
ACH-000996,-0.3013117664524592
ACH-001001,-0.02801471149231737
ACH-001020,-0.20911154929536585
ACH-001028,-0.14312755910677644
ACH-001031,-0.13919088297947474
ACH-001038,-0.2594793412262185
ACH-001048,-0.027200976717090847
ACH-001050,0.07278626290293888
ACH-001053,0.2444932242148077
ACH-001054,-0.17491059745118304
ACH-001061,0.07664610381407197
ACH-001067,-0.2887855151762767
ACH-001075,-0.5137272169968039
ACH-001096,-0.06018468351789818
ACH-001111,-0.23383117115903002
ACH-001119,-0.2915885115090878
ACH-001128,0.26068472284237104
ACH-001134,0.039059626407873485
ACH-001151,-0.20881398224807016
ACH-001163,-0.028458547596782225
ACH-001164,-0.07007422027612466
ACH-001183,-0.24970834319888946
ACH-001192,-0.3343475864629101
ACH-001193,0.08822530937879751
ACH-001196,-0.017683378051761896
ACH-001197,-0.2591898437922319
ACH-001205,-0.00958908605329115
ACH-001211,-0.08462944107686661
ACH-001212,-0.4043751206773069
ACH-001228,-0.36097904198717695
ACH-001232,-0.21138564280953973
ACH-001239,-0.09608702656280724
ACH-001270,0.0027327538084766976
ACH-001274,-0.1189433013603552
ACH-001275,-0.06374453668508337
ACH-001277,-0.2188165912165362
ACH-001278,-0.3008909765879767
ACH-001280,-0.20773202028229806
ACH-001283,-0.38846921320932104
ACH-001289,-0.27921088975895353
ACH-001300,-0.35118359437111496
ACH-001301,-0.12580380881769798
ACH-001302,-0.4517963472528412
ACH-001306,-0.09439527664198563
ACH-001318,-0.21920920188222792
ACH-001322,-0.2274941133911105
ACH-001328,-0.14982165492147334
ACH-001332,-0.5647809500370171
ACH-001336,-0.21485166630408592
ACH-001346,-0.2331447711582927
ACH-001353,-0.07505296146445584
ACH-001354,-0.08068556833327464
ACH-001367,-0.3696396479912355
ACH-001368,-0.2967453318641528
ACH-001374,0.2898832660518597
ACH-001377,-0.24081657919316696
ACH-001380,-0.15124821646607864
ACH-001391,-0.1610876542673623
ACH-001408,-0.28339513424642154
ACH-001430,-0.1480660184240799
ACH-001431,-0.13368245901094225
ACH-001450,-0.18621112113851787
ACH-001496,-0.3028958143286502
ACH-001500,-0.039114772997162116
ACH-001523,-0.3001804511888998
ACH-001532,-0.3409701139447228
ACH-001550,-0.16097503937486146
ACH-001552,-0.13550606242680474
ACH-001554,-0.07992456342134367
ACH-001654,-0.20179955413691528
ACH-001735,-0.25321024505351
ACH-001736,-0.04093966601015146
ACH-001737,0.12172331108811585
ACH-001740,-0.2546610849164637
ACH-001745,-0.188140932829038
ACH-001765,-0.07318460746411562
