,PPM1B (5495)
ACH-000356,0.08293158305047707
ACH-000361,-0.2801333967513697
ACH-000362,-0.062430590056599386
ACH-000363,0.013209405742857058
ACH-000364,-0.12830471267252208
ACH-000365,0.08522921034720111
ACH-000366,-0.10482987059814514
ACH-000368,-0.1821523210974666
ACH-000374,0.1168000083839142
ACH-000375,-0.2158175186095667
ACH-000376,-0.06807703667211368
ACH-000381,-0.1059613507837142
ACH-000383,-0.022107573680510133
ACH-000387,-0.06648187805799924
ACH-000389,-0.2556714934356119
ACH-000390,-0.1516568381962054
ACH-000393,-0.1962926554268909
ACH-000395,-0.2874059616863474
ACH-000396,-0.2009701310997956
ACH-000397,-0.10821762924681604
ACH-000401,-0.2351718008061177
ACH-000402,-0.12242595141262748
ACH-000403,-0.15017831506209045
ACH-000404,-0.31595195880118443
ACH-000406,-0.043901545395739074
ACH-000407,-0.17228955405603846
ACH-000408,-0.13225575291683436
ACH-000410,-0.08223991342283715
ACH-000411,-0.1652014930536442
ACH-000414,0.01680442715503671
ACH-000415,0.03551804194777638
ACH-000416,-0.060481592663320635
ACH-000420,0.004285656269438622
ACH-000421,-0.08123575843561427
ACH-000424,0.017190403813997775
ACH-000425,0.015658423855867017
ACH-000426,0.10494475700801152
ACH-000427,-0.0771046016260226
ACH-000433,-0.11106527710488316
ACH-000435,0.15401459126716138
ACH-000436,-0.1052524728108548
ACH-000444,0.0261339679175536
ACH-000445,0.06698358728702586
ACH-000448,-0.16946419119095898
ACH-000450,-0.08947118756992957
ACH-000452,-0.010959933815185188
ACH-000454,-0.242760729123484
ACH-000458,0.11439426080469847
ACH-000459,0.03118151404015052
ACH-000460,-0.12731593624244755
ACH-000461,-0.16551040703600614
ACH-000463,-0.0750627574666685
ACH-000464,0.07108624732334651
ACH-000466,0.03164216511814633
ACH-000467,-0.1514990692075402
ACH-000468,-0.09954985228735792
ACH-000469,-0.05507984409485975
ACH-000470,-0.06931307654309753
ACH-000471,0.027573955587536995
ACH-000472,-0.12785344978896326
ACH-000473,0.16967888736378575
ACH-000475,0.011954989434894692
ACH-000476,-0.10920269556583476
ACH-000477,-0.06777203224213475
ACH-000479,-0.1544734336110492
ACH-000480,-0.09662824138515247
ACH-000481,-0.10535843387680456
ACH-000483,0.08396080921619281
ACH-000484,-0.034843456749294184
ACH-000485,0.030243648795593582
ACH-000486,-0.0745669662550797
ACH-000487,0.0955690495891155
ACH-000488,-0.0265822021129212
ACH-000490,-0.12364261189819835
ACH-000491,0.03221361672106752
ACH-000495,-0.05437256273410861
ACH-000496,0.050165249279942335
ACH-000499,0.04671201272334774
ACH-000500,-0.06414847692830171
ACH-000502,0.0754873271805112
ACH-000503,-0.13881408102273968
ACH-000505,-0.14324247606555965
ACH-000507,-0.03814474342664791
ACH-000510,-0.07753365127791632
ACH-000511,-0.18120735350299447
ACH-000512,0.11506008777261807
ACH-000516,-0.06951329391214918
ACH-000517,-0.019673189494793616
ACH-000518,-0.051583309973215134
ACH-000520,-0.19637578026291572
ACH-000521,-0.07837552934803757
ACH-000522,-0.1055812686414659
ACH-000524,-0.028461043343977945
ACH-000527,-0.043791096673951306
ACH-000528,-0.06932236895346341
ACH-000537,-0.03651298316726628
ACH-000541,-0.13841129037745392
ACH-000542,-0.027123036859419247
ACH-000544,-0.1647083657296229
ACH-000545,0.0354341951949804
ACH-000547,-0.14996676270466228
ACH-000548,-0.07442295751596982
ACH-000549,0.012151772802021982
ACH-000550,0.00622732703713412
ACH-000552,-0.07400462418317745
ACH-000556,0.02868364361262841
ACH-000557,0.014109565122594352
ACH-000569,-0.3359231875329717
ACH-000570,0.0018240801103234679
ACH-000571,-0.11699480145214745
ACH-000573,-0.01988863389387399
ACH-000576,0.1438009512742083
ACH-000579,0.032939003791149384
ACH-000580,-0.1291499071830541
ACH-000584,-0.22496263108015307
ACH-000585,0.025162862839433604
ACH-000588,-0.0012735424509620198
ACH-000589,-0.013851204638952893
ACH-000591,-0.023740154974211947
ACH-000593,0.05308240349605877
ACH-000600,0.05176243188758958
ACH-000601,0.0019331984816966454
ACH-000605,0.020965291911915304
ACH-000606,-0.026091563959320253
ACH-000608,-0.0777988367161205
ACH-000614,-0.07948150250337663
ACH-000616,0.06498125916276114
ACH-000618,-0.038534820327079715
ACH-000619,-0.08344490451724018
ACH-000620,-0.11814876492332925
ACH-000621,-0.08349097379808522
ACH-000622,0.017463572610568183
ACH-000623,0.04033364747240233
ACH-000624,-0.09160067403554382
ACH-000627,-0.14232788333993338
ACH-000630,0.03650206912146016
ACH-000631,-0.09307730106025376
ACH-000632,-0.10607608669319343
ACH-000633,-0.10227799208371403
ACH-000637,-0.004617655887789847
ACH-000638,0.02689062283365215
ACH-000646,-0.21992125689598388
ACH-000647,-0.0518074466743114
ACH-000648,-0.16190590701855812
ACH-000649,0.01958533017190374
ACH-000651,-0.0035954198575353633
ACH-000652,-0.05038917837993682
ACH-000653,-0.0652299142362818
ACH-000657,-0.1302507812442842
ACH-000658,0.11715728021738372
ACH-000661,-0.1556266998509002
ACH-000662,-0.1052270230371785
ACH-000663,-0.07744860674983411
ACH-000665,-0.1298998045598631
ACH-000671,-0.007247044024405501
ACH-000672,0.03528783424321442
ACH-000673,-0.0017519286176751149
ACH-000676,-0.013110958149528713
ACH-000677,-0.04727537822443078
ACH-000681,-0.020960477663164542
ACH-000683,-0.08392336628027519
ACH-000684,0.018080817899713327
ACH-000688,-0.026669660097016105
ACH-000693,0.01469454001252228
ACH-000694,-0.04307629951397241
ACH-000695,-0.06237667920489541
ACH-000696,-0.1228688319747014
ACH-000697,-0.003681347172500671
ACH-000699,0.012512675923153364
ACH-000701,-0.11144538231952272
ACH-000706,0.06942949723192111
ACH-000711,-0.20086061222591103
ACH-000713,-0.13283450378247513
ACH-000714,0.02924956095337161
ACH-000718,-0.05607616448391132
ACH-000720,-0.09714316731849544
ACH-000721,-0.13435527808807987
ACH-000724,-0.04091681460015487
ACH-000725,-0.12794450713648958
ACH-000732,-0.08232542877414695
ACH-000734,-0.060498728404294315
ACH-000735,-0.12343184896799378
ACH-000736,-0.05829467982626915
ACH-000738,-0.04629667529537575
ACH-000746,-0.041983966751866636
ACH-000747,0.0006522657686783098
ACH-000748,0.012393181537476587
ACH-000753,-0.04081673419543309
ACH-000756,-0.345275621808376
ACH-000757,0.096171738727989
ACH-000758,-0.18880546220876995
ACH-000760,-0.0901632821040494
ACH-000762,0.06958225847150915
ACH-000763,0.06899325929464943
ACH-000764,-0.08321538670190314
ACH-000765,0.029846687143869368
ACH-000766,-0.1218358132632882
ACH-000767,0.0873677839194196
ACH-000768,-0.09199062630133843
ACH-000769,-0.09044470490776148
ACH-000770,-0.038998563706689963
ACH-000771,-0.1232302974544356
ACH-000773,0.0894570250534168
ACH-000776,0.13112267213462495
ACH-000777,-0.06143199986144239
ACH-000778,0.05510146160509683
ACH-000781,-0.035886987168542016
ACH-000782,0.09557537628588432
ACH-000783,-0.03802339228334769
ACH-000784,0.007897371811684626
ACH-000785,-0.0528972691177408
ACH-000787,-0.16726984823782398
ACH-000788,-0.11611917947192878
ACH-000791,0.033627834141421516
ACH-000792,-0.10511595634675246
ACH-000794,-0.21056422561278945
ACH-000796,-0.1506172310587661
ACH-000798,-0.14751611384245722
ACH-000799,-0.0985933069292468
ACH-000800,0.08125611404652489
ACH-000802,-0.017857949019193173
ACH-000804,0.062286678806403026
ACH-000805,-0.2965860567584658
ACH-000809,-0.090509240348832
ACH-000810,-0.09512094893410564
ACH-000811,0.011909138871623114
ACH-000817,0.17072919517593887
ACH-000819,-0.061443428861822386
ACH-000820,-0.08371296410766657
ACH-000821,-0.11209724570081096
ACH-000822,-0.42330158111475297
ACH-000823,-0.1046232489486152
ACH-000824,-0.04678997993882385
ACH-000827,-0.07403040770433528
ACH-000829,-0.020654120562139312
ACH-000831,-0.16993406576721046
ACH-000832,-0.2383158546015579
ACH-000833,-0.03181290408195312
ACH-000834,-0.11076883122925962
ACH-000835,-0.07497877773177447
ACH-000836,-0.05193721644200999
ACH-000837,-0.15575340221715414
ACH-000838,0.028548486624864863
ACH-000839,-0.0433288094614839
ACH-000840,-0.019425671622471597
ACH-000841,-0.08975221898433533
ACH-000843,-0.12746459742388533
ACH-000846,-0.009778809261459308
ACH-000847,-0.05457799183659171
ACH-000848,0.03851873972825208
ACH-000849,-0.07938326337308638
ACH-000851,-0.14271386149585724
ACH-000855,0.0905912057610428
ACH-000856,-0.07690923291856225
ACH-000858,-0.0802327187394763
ACH-000859,-0.15179127771829554
ACH-000861,0.001200740444360415
ACH-000862,-0.07080869768263724
ACH-000865,-0.06385164220139125
ACH-000866,-0.09528853307793128
ACH-000867,0.003507356988648648
ACH-000869,-0.0622701672906719
ACH-000872,-0.06055157157549745
ACH-000873,-0.18665762748033726
ACH-000876,-0.0249461344318731
ACH-000878,0.10368233769034166
ACH-000880,0.015460737912156622
ACH-000881,0.011500237042780468
ACH-000882,-0.05392470032523991
ACH-000884,0.05133192243648841
ACH-000885,-0.017377867439985782
ACH-000887,0.024273424488265333
ACH-000889,-0.12468799576391748
ACH-000896,0.03204256059230653
ACH-000898,-0.05699883878369081
ACH-000900,-0.3298404139764532
ACH-000901,-0.011832617363760787
ACH-000905,-0.15035747560065196
ACH-000906,-0.0515409039583962
ACH-000907,-0.13371268810235235
ACH-000910,-0.06585495129656856
ACH-000911,-0.02717403166744676
ACH-000912,-0.007929715730813658
ACH-000913,-0.03927096304764363
ACH-000915,0.04546000211685638
ACH-000916,0.06275501722254405
ACH-000917,0.013976636779089328
ACH-000920,-0.04541107687819525
ACH-000921,-0.03244353577404411
ACH-000924,-0.02331510867311236
ACH-000926,-0.07411851147506904
ACH-000928,-0.09840004817401073
ACH-000929,-0.14932547131814153
ACH-000932,-0.0441262487402045
ACH-000935,0.0711653047225232
ACH-000936,0.018599498495662625
ACH-000937,0.14471976141257495
ACH-000938,0.0832700634212733
ACH-000939,0.15184492519652226
ACH-000941,-0.014358107656011818
ACH-000943,-0.09685581302459832
ACH-000946,-0.2034494852479868
ACH-000947,-0.16567608561914385
ACH-000948,-0.16281188067583374
ACH-000950,0.19144510912501314
ACH-000953,0.07090874265942003
ACH-000954,-0.4189143213042177
ACH-000957,-0.16327489456158534
ACH-000958,-0.07993282169076367
ACH-000960,0.0699254294485382
ACH-000963,-0.027509036498431085
ACH-000968,-0.09677126536153877
ACH-000969,-0.034065995936285565
ACH-000972,-0.33323866263323515
ACH-000973,-0.020012132981690137
ACH-000974,-0.0759822120185366
ACH-000978,0.26306740384234995
ACH-000984,-0.06787555508950273
ACH-000986,0.06762528742057393
ACH-000988,-0.11756527368041628
ACH-000993,-0.0857242246400777
ACH-000994,-0.19009952809683173
ACH-000996,-0.13348956136139226
ACH-001001,-0.16852873239878327
ACH-001020,-0.23192253511013045
ACH-001028,-0.07820234568350333
ACH-001031,-0.12152672843014675
ACH-001038,-0.14352608923067015
ACH-001048,-0.028632999429200414
ACH-001050,0.0004789336631154361
ACH-001053,-0.008369264913598063
ACH-001054,-0.13201539447201055
ACH-001061,-0.15393387261117222
ACH-001067,-0.030455667345606664
ACH-001075,-0.01977973515903551
ACH-001096,0.038593328393301964
ACH-001111,-0.08868264952409745
ACH-001119,-0.0652954396607748
ACH-001128,0.03955626085550178
ACH-001134,0.005250981158567265
ACH-001151,-0.03120765302750092
ACH-001163,-0.06362440433897887
ACH-001164,0.0259462975134941
ACH-001183,-0.11786180774158787
ACH-001192,-0.006396268333233055
ACH-001193,-0.2692056199930983
ACH-001196,-0.03248737481361542
ACH-001197,-0.04916075170916023
ACH-001205,-0.12985548431137628
ACH-001211,-0.12731737129394474
ACH-001212,-0.3323306891764314
ACH-001228,0.04825947845060445
ACH-001232,-0.005988559666297276
ACH-001239,0.04609672729459464
ACH-001270,-0.018638164253141756
ACH-001274,-0.025057342952731074
ACH-001275,-0.1550012617223334
ACH-001277,-0.06315920916631101
ACH-001278,0.04526782112429068
ACH-001280,-0.03861463648403192
ACH-001283,0.08668452446255573
ACH-001289,-0.0828762650975993
ACH-001300,-0.06489024357172989
ACH-001301,0.05057134014329419
ACH-001302,-0.11635327372503886
ACH-001306,-0.056207456110067534
ACH-001318,-0.1700494168198795
ACH-001322,-0.16302553312187254
ACH-001328,0.11195621585322607
ACH-001332,-0.08980362413578659
ACH-001336,-0.1318877289305181
ACH-001346,0.004361800547460213
ACH-001353,-0.15087234995809265
ACH-001354,-0.012848887710960221
ACH-001367,-0.12182478737538174
ACH-001368,-0.06968753521289002
ACH-001374,0.0800222530255869
ACH-001377,-0.11855082894734895
ACH-001380,-0.258674684123203
ACH-001391,0.016396376051262953
ACH-001408,-0.08070635263550756
ACH-001430,-0.04526067640952528
ACH-001431,0.028577446502315945
ACH-001450,0.001158249974509425
ACH-001496,0.08273627118009036
ACH-001500,-0.19125710601182624
ACH-001523,0.08042946997294585
ACH-001532,-0.18354392775047965
ACH-001550,-0.05989799454294587
ACH-001552,-0.020910908557408292
ACH-001554,-0.10795035820167764
ACH-001654,-0.034689018068801834
ACH-001735,0.03527086896265499
ACH-001736,0.05764970164011029
ACH-001737,0.056602180900065226
ACH-001740,-0.09316203791271777
ACH-001745,-0.11554981464295988
ACH-001765,0.054848786770438585
