,PGAP2 (27315)
ACH-000004,0.042328572013646655
ACH-000005,-0.06074740906315641
ACH-000007,-0.046582439445157664
ACH-000009,-0.07512661105605044
ACH-000011,-0.17089292845207546
ACH-000012,0.057510056997266336
ACH-000013,-0.11515690331577876
ACH-000014,-0.1168326665465745
ACH-000015,-0.025255056819462527
ACH-000017,-0.05480113957949994
ACH-000018,-0.22445641202403246
ACH-000019,-0.08471360363560748
ACH-000021,-0.1091043636994501
ACH-000022,-0.1660952308269212
ACH-000025,-0.07357278110141019
ACH-000028,-0.191002774285748
ACH-000030,-0.05257072305828563
ACH-000035,-0.1884224181024483
ACH-000036,-0.11031697300930822
ACH-000037,-0.14675942702364178
ACH-000039,-0.19088205462235605
ACH-000040,-0.17214948167551813
ACH-000041,-0.11368256643010125
ACH-000042,-0.08736613275854076
ACH-000045,-0.28359492838259953
ACH-000047,-0.2914190549114453
ACH-000052,-0.1678605949911085
ACH-000053,-0.060143520155985127
ACH-000054,-0.1547809736473402
ACH-000055,-0.20208952745320005
ACH-000060,-0.004245310608430938
ACH-000067,0.07367778985849968
ACH-000070,-0.028447756495132395
ACH-000075,-0.2376098413922942
ACH-000078,-0.13402125470812395
ACH-000082,-0.16407005991103482
ACH-000085,-0.1678787014420764
ACH-000086,-0.3556820886078132
ACH-000087,0.10493496437178383
ACH-000092,-0.15110853166949614
ACH-000095,-0.09787846204593796
ACH-000097,-0.06501147284418321
ACH-000098,-0.43717856677503786
ACH-000099,-0.26049470167668715
ACH-000108,-0.21849336850229326
ACH-000113,-0.11386763374870335
ACH-000116,-0.03918848747298974
ACH-000118,-0.17154670523556673
ACH-000120,-0.4095869134280925
ACH-000123,-0.04944484599936262
ACH-000127,-0.09205081934565666
ACH-000128,-0.1331887234938772
ACH-000132,-0.08475073438255931
ACH-000133,-0.15441106652949507
ACH-000137,-0.12732346355544866
ACH-000138,-0.1369961816980928
ACH-000142,0.020078410529178588
ACH-000143,-0.1616949890472166
ACH-000146,-0.11185734304233208
ACH-000148,-0.10206266278317397
ACH-000150,-0.3618370509011088
ACH-000152,-0.07742595940085607
ACH-000153,0.2043842066863518
ACH-000159,-0.03047244092166593
ACH-000160,0.04395633256611789
ACH-000163,-0.15445291335404127
ACH-000167,-0.3411981645373132
ACH-000168,-0.06949497637242749
ACH-000169,-0.03721934103729156
ACH-000178,-0.19244211600017466
ACH-000183,0.11968488298291155
ACH-000188,-0.15059903803678534
ACH-000189,-0.25692834361176337
ACH-000190,-0.12917127568128026
ACH-000198,0.0543512241123134
ACH-000203,0.13972281811858325
ACH-000204,-0.1418633311645722
ACH-000206,-0.16474599790604166
ACH-000207,-0.050159723584741536
ACH-000208,-0.4702024591386747
ACH-000210,-0.0024052643712592567
ACH-000211,-0.20749196245149326
ACH-000215,-0.01182667432569157
ACH-000221,0.09557081584232316
ACH-000222,-0.2311900497508663
ACH-000223,-0.14648342498773348
ACH-000226,-0.09669103535375596
ACH-000227,0.02242129059393586
ACH-000228,0.04054564243996766
ACH-000231,-0.22368817039997585
ACH-000232,-0.23780047528130185
ACH-000233,-0.11548897082584113
ACH-000234,-0.223608778639285
ACH-000235,-0.11751962671301926
ACH-000237,-0.15511778033133905
ACH-000238,0.06561766260590343
ACH-000242,-0.2715018742274087
ACH-000243,-0.07846446166712337
ACH-000244,-0.19901929724657627
ACH-000246,-0.08514715451320902
ACH-000248,-0.04117622407787145
ACH-000250,-0.15679483781617748
ACH-000251,-0.2391626466572821
ACH-000252,0.19814385344395447
ACH-000253,-0.10533392610947556
ACH-000255,0.038022657264657665
ACH-000256,-0.2615570194761251
ACH-000257,-0.15213721747446265
ACH-000258,-0.14512947646751706
ACH-000259,-0.1790973733289784
ACH-000260,-0.11342486733469975
ACH-000261,-0.17015502251274955
ACH-000262,-0.010060865373109242
