,SDC4 (6385)
ACH-000004,-0.1705802400856028
ACH-000005,-0.05407440916096789
ACH-000007,0.08822588581158773
ACH-000009,-0.1966390371146736
ACH-000011,-0.03805829521691397
ACH-000012,0.0884808227161848
ACH-000013,0.016064002718927533
ACH-000014,-0.07157882986772354
ACH-000015,-0.1413172398151387
ACH-000017,-0.018374169611848228
ACH-000018,-0.2665302996043825
ACH-000019,-0.022143542414869613
ACH-000021,-0.08757407425476385
ACH-000022,-0.04681684664470731
ACH-000025,-0.034470259451360175
ACH-000028,0.02212610107784042
ACH-000030,-0.189828569727366
ACH-000035,-0.1156362663991658
ACH-000036,-0.01859220889868525
ACH-000037,-0.2354014286622018
ACH-000039,-0.05763045941865834
ACH-000040,-0.05327541633092092
ACH-000041,0.09281907471834852
ACH-000042,-0.12401928745269945
ACH-000045,-0.06297768356797298
ACH-000047,-0.024318536157365064
ACH-000052,-0.1844640886363503
ACH-000053,-0.10759269559572633
ACH-000054,-0.06774201817046846
ACH-000055,0.07277841585369793
ACH-000060,-0.1796667840281859
ACH-000067,-0.06505636341949239
ACH-000070,0.033528423501076716
ACH-000075,-0.2601867726262013
ACH-000078,-0.043712654066406426
ACH-000082,-0.15078601120833054
ACH-000085,-0.21926998162970066
ACH-000086,-0.05816416146486241
ACH-000087,0.03303799789561994
ACH-000092,-0.22153189454309585
ACH-000095,-0.09343955118795327
ACH-000097,-0.061009938797458176
ACH-000098,-0.061615123737229625
ACH-000099,-0.08176099629963071
ACH-000108,-0.057992993010662776
ACH-000113,-0.04489424749273335
ACH-000116,-0.044969831428257855
ACH-000118,-0.061729294781255974
ACH-000120,-0.1439201424281647
ACH-000123,-0.09325222790101156
ACH-000127,-0.04836254246371335
ACH-000128,-0.08754608245074626
ACH-000132,-0.015815565532703014
ACH-000133,-0.2314031472927611
ACH-000137,-0.09706554545626836
ACH-000138,-0.04504246243405986
ACH-000142,-0.11306949794484113
ACH-000143,-0.1176682489729008
ACH-000146,-0.07152134841433072
ACH-000148,-0.0600945464344957
ACH-000150,-0.11420319488827355
ACH-000152,0.042455070885404886
ACH-000153,0.024729462299856737
ACH-000159,-0.07352329840031346
ACH-000160,-0.12120731432973128
ACH-000163,0.0059544171892141895
ACH-000167,-0.2936234904719923
ACH-000168,-0.036569795535453885
ACH-000169,-0.17251222477579894
ACH-000178,-0.1152354553464388
ACH-000183,0.030966085073844945
ACH-000188,-0.02311478100048755
ACH-000189,-0.06660003997875763
ACH-000190,0.1152662928619416
ACH-000198,-0.07538184839998423
ACH-000203,-0.12679199568433053
ACH-000204,0.2577558646952394
ACH-000206,-0.05455339637029808
ACH-000207,-0.196329275093576
ACH-000208,-0.2467026155202781
ACH-000210,0.19481973868292854
ACH-000211,-0.14492292024640346
ACH-000215,-0.004399361816068102
ACH-000221,-0.11623621819147167
ACH-000222,-0.1222025147991239
ACH-000223,-0.05745364943248747
ACH-000226,0.043773571089983775
ACH-000227,-0.12733900597983455
ACH-000228,-0.203983519292016
ACH-000231,-0.17188636850090966
ACH-000232,-0.017219270659999206
ACH-000233,-0.04309798786378378
ACH-000234,-0.20667874763330912
ACH-000235,-0.10707218422608199
ACH-000237,-0.025313119447223267
ACH-000238,-0.08915280908381143
ACH-000242,-0.12267865481067695
ACH-000243,-0.07302857552013736
ACH-000244,-0.0671546867465446
ACH-000246,-0.1239530650804819
ACH-000248,-0.1693088041127609
ACH-000250,-0.06290556784809109
ACH-000251,-0.15292121762938596
ACH-000252,-0.0846028487374271
ACH-000253,-0.05627257672446896
ACH-000255,-0.17776836359423107
ACH-000256,-0.031570457965880094
ACH-000257,-0.16488514611524965
ACH-000258,-0.09387716843161888
ACH-000259,-0.07070293375565095
ACH-000260,-0.0103402155460889
ACH-000261,-0.08755204175409552
ACH-000262,0.07225079358766721
ACH-000263,-0.05205948397880388
ACH-000264,-0.09920155905273577
ACH-000265,-0.09708494397772736
ACH-000266,-0.08220798022382976
ACH-000272,-0.08082406311913075
ACH-000274,-0.15693145157535487
ACH-000277,-0.3409574685235157
ACH-000278,-0.035678878376832895
ACH-000279,0.150525922972661
ACH-000280,-0.13754601919763065
ACH-000281,-0.11257185383900256
ACH-000288,-0.049979307198713685
ACH-000291,-0.1763067822404566
ACH-000293,-0.10727472971380107
ACH-000294,-0.12603876515579004
