,CKAP5 (9793)
ACH-000331,-1.0452616899678822
ACH-000332,-1.0333725723650848
ACH-000334,-0.8574871275311563
ACH-000335,-0.9874899026867402
ACH-000336,-0.7458792640165072
ACH-000337,-0.7404879798153432
ACH-000338,-0.9055222244816432
ACH-000339,-1.058031141163683
ACH-000341,-0.8127295878310119
ACH-000348,-1.0256485827085184
ACH-000350,-0.788273324717259
ACH-000352,-1.0094564635637864
ACH-000356,-1.0190601135497566
ACH-000361,-0.9860315534381016
ACH-000362,-0.8867372917574396
ACH-000363,-1.008750616003669
ACH-000364,-1.082890667318822
ACH-000365,-0.9032166817333032
ACH-000366,-1.1149028615752392
ACH-000368,-0.8601624059515535
ACH-000374,-1.065444543236
ACH-000375,-0.8929922312470776
ACH-000376,-1.1606599301825669
ACH-000381,-0.8903267985320765
ACH-000383,-0.9672860888165776
ACH-000387,-0.9554869083346279
ACH-000389,-1.1759510349428772
ACH-000390,-1.2371054003829227
ACH-000393,-1.1763529700932076
ACH-000395,-1.0233235962746017
ACH-000396,-0.8843677566006741
ACH-000397,-1.185433097865123
ACH-000401,-0.9859370839958972
ACH-000402,-0.8964817790316435
ACH-000403,-1.2544130522101924
ACH-000404,-1.064713792672737
ACH-000406,-1.042070007265625
ACH-000407,-1.2865504916376007
ACH-000408,-1.1039651055879964
ACH-000410,-0.8789331034782981
ACH-000411,-0.9693116118265936
ACH-000414,-0.7726133762924554
ACH-000415,-1.0096937876837049
ACH-000416,-1.0104870952783491
ACH-000420,-1.0606542076577672
ACH-000421,-0.9988353287994538
ACH-000424,-1.0870338136925564
ACH-000425,-1.1057636072650925
ACH-000426,-0.8315196121265079
ACH-000427,-0.965055769921724
ACH-000433,-1.1129437666595692
ACH-000435,-0.844624870231957
ACH-000436,-1.16290388619199
ACH-000444,-1.0891237021793114
ACH-000445,-0.8681179398816176
ACH-000448,-0.8957692997879153
ACH-000450,-0.8993885955327865
ACH-000452,-1.1343412470841021
ACH-000454,-1.0904875760500874
ACH-000458,-1.0454087331722148
ACH-000459,-0.8108679534823793
ACH-000460,-1.2028266755178445
ACH-000461,-1.0022710841412206
ACH-000463,-0.8677456662659522
ACH-000464,-0.8570828752050984
ACH-000466,-0.8745583275932551
ACH-000467,-0.6327484844443018
ACH-000468,-1.4598868165704957
ACH-000469,-1.014375257135829
ACH-000470,-0.9435642422671496
ACH-000471,-1.0827407392332975
ACH-000472,-1.2265675066996018
ACH-000473,-0.8246053758829109
ACH-000475,-1.2661077557602454
ACH-000476,-1.2391229599365663
ACH-000477,-1.009647848086798
ACH-000479,-1.2270182882097984
ACH-000480,-1.040300154685347
ACH-000481,-1.026876405033581
ACH-000483,-1.1679852961658312
ACH-000484,-1.0861087523420403
ACH-000485,-1.060660392280811
ACH-000486,-1.111434171177447
ACH-000487,-0.8872427085090615
ACH-000488,-1.0358073132990488
ACH-000490,-1.0689151636180731
ACH-000491,-1.0151427296157531
ACH-000495,-1.2455013417114127
ACH-000496,-1.1277275738102095
ACH-000499,-1.1352756768997214
ACH-000500,-1.7129001625983675
ACH-000502,-1.1483439703535443
ACH-000503,-1.0151092773063273
ACH-000505,-0.962537336807858
ACH-000507,-1.1047860685538569
ACH-000510,-1.1888485783048028
ACH-000511,-0.9479603400430228
ACH-000512,-1.104360469295717
ACH-000516,-1.097046980256951
ACH-000517,-0.9783727717946636
ACH-000518,-0.7535111839789459
ACH-000520,-1.0044251636618844
ACH-000521,-1.1971992254889987
ACH-000522,-0.972691711251906
ACH-000524,-0.9337496333872952
ACH-000527,-1.1189635118729313
ACH-000528,-1.0466952495800816
ACH-000537,-0.8370786341143257
ACH-000541,-1.0732609960878698
ACH-000542,-1.092871242212459
ACH-000544,-1.0980058584443169
ACH-000545,-1.128953869800215
ACH-000547,-1.2870694571679016
ACH-000548,-0.9863233384088138
ACH-000549,-1.1009283203235032
ACH-000550,-1.2850471369036984
ACH-000552,-0.9077769311671012
ACH-000556,-0.9654044020090674
ACH-000557,-1.1760597841535287
ACH-000569,-1.0897883804604274
ACH-000570,-1.2394073409310695
ACH-000571,-1.2261569840912592
ACH-000573,-0.9821581548162258
ACH-000576,-0.9056247698300564
ACH-000579,-1.1940683677492785
ACH-000580,-0.9907742113110892
ACH-000584,-1.1634967649970758
ACH-000585,-1.195918765832607
ACH-000588,-0.9844556628766966
ACH-000589,-0.9723565607140676
ACH-000591,-0.9984898133130624
ACH-000593,-1.178344916605227
ACH-000600,-1.1158738833023183
ACH-000601,-1.164165836478481
ACH-000605,-0.7872186010747797
ACH-000606,-1.1724775355089634
ACH-000608,-0.9390535017808332
ACH-000614,-0.8970931549029535
ACH-000616,-1.0842244412994444
ACH-000618,-1.0348252479684954
ACH-000619,-1.3341552464243354
ACH-000620,-1.218581830636314
ACH-000621,-1.0767582880993023
ACH-000622,-1.0625484640845249
ACH-000623,-0.9377906920548076
ACH-000624,-1.1154714891354227
ACH-000627,-1.2713127616920852
ACH-000630,-0.9332721524742358
ACH-000631,-0.9548754745063621
ACH-000632,-0.8581851697961199
ACH-000633,-1.0819585026325829
ACH-000637,-0.8501316164677327
ACH-000638,-0.880035942676446
ACH-000646,-1.0138762173709899
ACH-000647,-1.1027277402092406
ACH-000648,-1.1055775949053224
ACH-000649,-0.8098624331244471
ACH-000651,-0.8806760578122899
ACH-000652,-0.8864793685698314
ACH-000653,-1.010168940734028
ACH-000657,-1.0144691422156105
ACH-000658,-1.130686445616804
ACH-000661,-0.8324188894019351
ACH-000662,-1.1970668715994583
ACH-000663,-0.8703464532776481
ACH-000665,-1.0517926635161203
ACH-000671,-0.6749887928337818
ACH-000672,-1.0590393565779883
ACH-000673,-1.0041184798227674
ACH-000676,-0.872756549917268
ACH-000677,-1.018956073906403
ACH-000681,-0.8406644349117636
ACH-000683,-1.1067587502551073
ACH-000684,-1.0814853951235437
ACH-000688,-1.347146625086299
ACH-000693,-0.8511978450516272
ACH-000694,-1.2928013716162343
ACH-000695,-1.0606673141993614
ACH-000696,-1.1912851511968463
ACH-000697,-1.01695989899791
ACH-000699,-1.201037784554967
ACH-000701,-1.1037963502319759
ACH-000706,-1.0053227353941718
ACH-000711,-1.1417165223565084
ACH-000713,-1.224268494971114
ACH-000714,-0.9734450839555588
ACH-000718,-1.2274665633147548
ACH-000720,-1.2205089977160184
ACH-000721,-0.9697017655715237
ACH-000724,-1.1541873047807882
ACH-000725,-1.3635616745623909
ACH-000732,-1.0511969546887174
ACH-000734,-1.1704190746209304
ACH-000735,-1.0452707453057477
ACH-000736,-1.1488194825026272
ACH-000738,-1.1736254948768203
ACH-000746,-0.7979096744756042
ACH-000747,-0.9194176833025068
ACH-000748,-0.9690339166702584
ACH-000753,-0.9108909010713676
ACH-000756,-1.1803623646341643
ACH-000757,-1.1527169714016856
ACH-000758,-1.2041552931006991
ACH-000760,-1.09883138933037
ACH-000762,-0.9422881854710048
ACH-000763,-0.9848681556700428
ACH-000764,-0.9826515955546689
ACH-000765,-0.8061155372986214
ACH-000766,-1.0021536742559989
ACH-000767,-1.0366570854864172
ACH-000768,-0.9615030961373716
ACH-000769,-1.2327390499492197
ACH-000770,-0.9368805092116294
ACH-000771,-1.0033049443846036
ACH-000773,-1.3556469095591002
ACH-000776,-1.03473318443352
ACH-000777,-0.9227300369058588
ACH-000778,-1.1081536653852777
ACH-000781,-1.1062755704013454
ACH-000782,-1.0025744952807991
ACH-000783,-1.3089550810531263
ACH-000784,-1.0229329611718736
ACH-000785,-1.2767493265346337
ACH-000787,-0.8726752891593125
ACH-000788,-0.8335580092320897
ACH-000791,-0.93585046057191
ACH-000792,-0.9179407640658624
ACH-000794,-0.9100466790526702
ACH-000796,-1.240444133987861
ACH-000798,-1.2162273521539184
ACH-000799,-1.0516686525605825
ACH-000800,-1.2552477891911211
ACH-000802,-1.1420228186292594
ACH-000804,-1.0391314424991671
ACH-000805,-1.1165826914783066
ACH-000809,-1.1122957246257204
ACH-000810,-1.1359640606966444
ACH-000811,-1.022504724819402
ACH-000817,-0.7739839103498228
ACH-000819,-1.013594471988582
ACH-000820,-1.1142703140404395
ACH-000821,-0.9690047041669858
ACH-000822,-1.159810639356904
ACH-000823,-1.0837270449620835
ACH-000824,-1.053671416977202
ACH-000827,-1.0050126028001158
ACH-000829,-0.9666144481421252
ACH-000831,-1.0070696961796477
ACH-000832,-1.0608703881700488
ACH-000833,-0.634897724701578
ACH-000834,-0.9938809401436816
ACH-000835,-1.1568262021932
ACH-000836,-1.1004356887954228
ACH-000837,-0.7933245461209205
ACH-000838,-1.171014036731344
ACH-000839,-1.1520680263420953
ACH-000840,-0.6003205812589503
ACH-000841,-0.9447465809667784
ACH-000843,-0.7928525588656484
ACH-000846,-1.1905778966291365
ACH-000847,-1.0315735082513358
ACH-000848,-1.202877060086758
ACH-000849,-0.7708153111728409
ACH-000851,-1.056373776895403
ACH-000855,-0.7266102199777296
ACH-000856,-0.9685853041038969
ACH-000858,-1.381409708699075
ACH-000859,-0.9633075559584112
ACH-000861,-1.0633798700317565
ACH-000862,-0.974828299921704
ACH-000865,-0.7887484453591173
ACH-000866,-1.081030130179053
ACH-000867,-1.1823174890117143
ACH-000869,-0.9580430568814566
ACH-000872,-1.1123130536614354
ACH-000873,-0.8630769878783733
ACH-000876,-0.8416576427663724
ACH-000878,-0.4965339492418147
ACH-000880,-0.9984196156708496
ACH-000881,-0.9917373980295584
ACH-000882,-0.9767334279166924
ACH-000884,-1.0916310973451342
ACH-000885,-0.9703942137842902
ACH-000887,-0.9529172044551704
ACH-000889,-0.7591428697940352
ACH-000896,-0.9626839258273804
ACH-000898,-1.0537323623924857
ACH-000900,-1.078321117948409
ACH-000901,-1.1186726436514278
ACH-000905,-1.0232781460461144
ACH-000906,-0.9812331520647879
ACH-000907,-1.1660823223527612
ACH-000910,-1.1903268011881478
ACH-000911,-1.2874488461060538
ACH-000912,-1.0056784170107909
ACH-000913,-0.7560542926360174
ACH-000915,-0.960356866953594
ACH-000916,-1.337541382939172
ACH-000917,-0.8994648564191536
ACH-000920,-1.1122426423191971
ACH-000921,-1.0801181349663134
ACH-000924,-1.1623119113705014
ACH-000926,-0.7434294814542154
ACH-000928,-0.9402032046087894
ACH-000929,-1.029604287713624
ACH-000932,-0.9981834282332588
ACH-000935,-0.9394468916401448
ACH-000936,-0.9953185692984992
ACH-000937,-0.8212257473089344
ACH-000938,-0.8163403783692109
ACH-000939,-1.2563815676524872
ACH-000941,-1.3809916660063195
ACH-000943,-0.8248710269528052
ACH-000946,-1.0666525635023971
ACH-000947,-0.9139622854624224
ACH-000948,-1.0512964547259918
ACH-000950,-0.9112492188310096
ACH-000953,-1.1600123585980155
ACH-000954,-0.8869719212666854
ACH-000957,-0.9292471411342034
ACH-000958,-0.9265401881822766
ACH-000960,-0.8206500746195949
ACH-000963,-1.4134905455692548
ACH-000968,-1.003116477847072
ACH-000969,-1.0876812379649268
ACH-000972,-1.4053310132523014
ACH-000973,-0.99351322868327
ACH-000974,-1.1383089270463218
ACH-000978,-1.8769837248908583
ACH-000984,-0.9012982145623744
ACH-000986,-0.9914454437470998
ACH-000988,-0.8915368380763811
ACH-000993,-1.1193282217703782
ACH-000994,-1.010483526265854
ACH-000996,-1.0439333538028397
ACH-001001,-1.0917686022919209
ACH-001020,-0.9622057061952172
ACH-001028,-1.1100392197557591
ACH-001031,-1.162093030779086
ACH-001038,-0.980046034327042
ACH-001048,-1.1354204302657287
ACH-001050,-1.1951485685365977
ACH-001053,-1.0221763942355166
ACH-001054,-1.1699736812283104
ACH-001061,-1.0303523369194976
ACH-001067,-1.0141863825041904
ACH-001075,-0.9002472075328899
ACH-001096,-0.7589781931199284
ACH-001111,-1.5656903360602217
ACH-001119,-1.1718891337331172
ACH-001128,-1.4878062537051917
ACH-001134,-1.1218176662078239
ACH-001151,-0.823468080103237
ACH-001163,-1.2105597349010446
ACH-001164,-0.8857525302730977
ACH-001183,-1.0391454362677257
ACH-001192,-1.0783350867613393
ACH-001193,-0.9308750067869936
ACH-001196,-0.943474021552568
ACH-001197,-1.2698640450039935
ACH-001205,-0.93009187084636
ACH-001211,-1.085631929623207
ACH-001212,-1.2365267659972008
ACH-001228,-1.1037048699063206
ACH-001232,-1.0234692899214215
ACH-001239,-0.8353169231167873
ACH-001270,-1.296577787013698
ACH-001274,-1.0938560394580534
ACH-001275,-1.0418264206836472
ACH-001277,-1.0929088076618023
ACH-001278,-0.8770427835631983
ACH-001280,-0.9068959945868804
ACH-001283,-0.920353159235566
ACH-001289,-0.923557850939
ACH-001300,-0.9367048890177901
ACH-001301,-0.9621053771614042
ACH-001302,-1.094484290205329
ACH-001306,-1.1194859800989925
ACH-001318,-0.8093489925691013
ACH-001322,-0.931683400848062
ACH-001328,-1.0168082993590308
ACH-001332,-1.0648352586786172
ACH-001336,-1.1949848696303031
ACH-001346,-0.9717072884059298
ACH-001353,-1.02001390288786
ACH-001354,-0.8456681296339278
ACH-001367,-0.9685471620767676
ACH-001368,-0.9729917834391824
ACH-001374,-1.024496456957749
ACH-001377,-1.0456262969881356
ACH-001380,-1.153291610471077
ACH-001391,-0.6451640426596806
ACH-001408,-1.0163610832729184
ACH-001430,-1.1683859936246632
ACH-001431,-0.8227522681416071
ACH-001450,-0.3396250984364625
ACH-001496,-1.0211652007049197
ACH-001500,-1.0577592538166378
ACH-001523,-1.006244877524595
ACH-001532,-0.966303715992216
ACH-001550,-1.2261167710995209
ACH-001552,-1.0335447525950359
ACH-001554,-0.9022751294382548
ACH-001654,-1.0266126943743377
ACH-001735,-0.8425772912865174
ACH-001736,-1.0345131736072355
ACH-001737,-1.2669548035967573
ACH-001740,-1.026984220244405
ACH-001745,-1.1934914596198458
ACH-001765,-0.9448008419370172
