,LEAP2 (116842)
ACH-000004,0.1741288093995281
ACH-000005,-0.25189382741318783
ACH-000007,-0.04320573221693416
ACH-000009,0.08431990894632878
ACH-000011,0.07050100065518836
ACH-000012,0.07970373125635985
ACH-000013,0.033329168178021694
ACH-000014,0.04208263283058083
ACH-000015,-0.06816203954698254
ACH-000017,0.09160647637969198
ACH-000018,0.08178197181518711
ACH-000019,0.10722624974887617
ACH-000021,0.07339211755458291
ACH-000022,0.02511315197140997
ACH-000025,0.10098168513285087
ACH-000028,-0.0545679014591193
ACH-000030,0.08695548704932816
ACH-000035,-0.008032801651355349
ACH-000036,0.023675493387585563
ACH-000037,-0.039248255926203915
ACH-000039,-0.023816029044782947
ACH-000040,0.06849506113205282
ACH-000041,0.06265628255225134
ACH-000042,-0.039437688589171016
ACH-000045,0.17247772738243905
ACH-000047,-0.09231568295443003
ACH-000052,0.06713996106127197
ACH-000053,0.0029986344576742314
ACH-000054,0.05478844225277432
ACH-000055,-0.17645043073122696
ACH-000060,-0.004977981599702432
ACH-000067,0.10922215168984203
ACH-000070,-0.02767372928910212
ACH-000075,0.10139736797570252
ACH-000078,0.1275966680308775
ACH-000082,0.07295907599576602
ACH-000085,-0.1145991500762934
ACH-000086,0.061476851889593224
ACH-000087,0.19575265972709627
ACH-000092,0.07061212268138907
ACH-000095,0.11781380680796752
ACH-000097,0.00611407477075146
ACH-000098,-0.01392376389370108
ACH-000099,-0.06330650817658064
ACH-000108,0.11447522271666286
ACH-000113,0.09394931097248976
ACH-000116,0.059873165050187686
ACH-000118,0.09850667028604156
ACH-000120,0.266830525340962
ACH-000123,0.001298849142514128
ACH-000127,0.10420187864908148
ACH-000128,0.04408899322020513
ACH-000132,0.10391384152440726
ACH-000133,-0.009733769351141952
ACH-000137,0.13937205526485458
ACH-000138,-0.03674257702390368
ACH-000142,-0.07493700894303708
ACH-000143,-0.009748951805519393
ACH-000146,0.040694916908112035
ACH-000148,0.005364509918344368
ACH-000150,-0.10285151936536877
ACH-000152,-0.02169152803434549
ACH-000153,-0.014624369508609063
ACH-000159,0.07517593090539439
ACH-000160,0.14361858518243065
ACH-000163,0.08643447624852943
ACH-000167,0.14415568947367682
ACH-000168,0.061510891244127334
ACH-000169,0.11871585085394885
ACH-000178,0.05577517913506525
ACH-000183,-0.02947154356845565
ACH-000188,0.006889289554161402
ACH-000189,0.07955432253577226
ACH-000190,-0.010270204327630051
ACH-000198,0.041794769848322505
ACH-000203,-0.05044190331911615
ACH-000204,0.5655851545666503
ACH-000206,-0.004321133582332254
ACH-000207,0.061311139956422185
ACH-000208,0.034498015479083065
ACH-000210,-0.001910759034276013
ACH-000211,0.038277309542616086
ACH-000215,0.08809448362465404
ACH-000221,0.09389333712576646
ACH-000222,-0.12169383193912528
ACH-000223,0.013280853027645673
ACH-000226,0.036674655455714536
ACH-000227,0.11625408261366095
ACH-000228,-0.003795117295944701
ACH-000231,-0.00330376522535759
ACH-000232,-0.06439175093081367
ACH-000233,0.1292170902963603
ACH-000234,0.012920679757977971
ACH-000235,-0.005745357607492539
ACH-000237,0.05322425018395182
ACH-000238,-0.0421060871859952
ACH-000242,0.3452251595859667
ACH-000243,-0.009967971130610771
ACH-000244,0.09872519290454096
ACH-000246,-0.04614673615676417
ACH-000248,0.2726564764427881
ACH-000250,0.12394688142152893
ACH-000251,-0.004649688772788974
ACH-000252,0.14423840828238507
ACH-000253,0.08837952733145428
ACH-000255,-0.07729837407507407
ACH-000256,0.09670872322114214
ACH-000257,-0.21542113845562075
ACH-000258,0.0215117923102406
ACH-000259,0.11543524398965566
ACH-000260,0.0446936135872573
ACH-000261,0.03195216868888976
ACH-000262,0.03510628626630319
ACH-000263,0.28259356125263474
ACH-000264,-0.03568305019667122
ACH-000265,0.04771684253899119
ACH-000266,-0.06925509821884225
ACH-000272,0.0971239799360368
ACH-000274,0.05634802458846786
ACH-000277,0.1823893546086645
ACH-000278,0.11539252698282625
ACH-000279,0.07541760564690456
ACH-000280,-0.06353847221999064
ACH-000281,0.11070052838193553
ACH-000288,0.07186186842817242
ACH-000291,0.0017901927977134991
ACH-000293,0.09995310316148692
ACH-000294,0.1367164486364474
ACH-000295,0.021714871114469486
ACH-000296,-0.08205925726294146
ACH-000302,0.025243899562073308
ACH-000304,0.11407365553236395
ACH-000307,0.06177294753528631
ACH-000308,0.04280691488958805
ACH-000310,0.026170886887486984
ACH-000311,-0.010517530767607959
ACH-000312,0.061650671852925075
ACH-000315,0.011316376210685005
ACH-000316,0.10957656895595656
ACH-000317,0.16598678395926775
ACH-000318,0.09679348857181944
ACH-000319,0.10956603657420433
ACH-000320,0.1324114390046705
ACH-000322,0.007727696890761309
ACH-000323,-0.048194472017927516
ACH-000324,0.053221586932768544
ACH-000329,0.03662884786388061
