,DIP2C (22982)
ACH-000004,-0.11887103984579035
ACH-000005,0.21076851304376448
ACH-000007,0.0689294292093311
ACH-000009,0.08333094416973261
ACH-000011,0.1725924402628142
ACH-000012,-0.02045837364800191
ACH-000013,0.06970134594162386
ACH-000014,0.0670810613374825
ACH-000015,0.05291470724523987
ACH-000017,-0.0044415333242873
ACH-000018,0.2079639547477341
ACH-000019,-0.0076471388775846685
ACH-000021,-0.0023729319020758485
ACH-000022,-0.024657911680295
ACH-000025,0.20351618963751872
ACH-000028,0.11625534348171783
ACH-000030,0.0015977941974287444
ACH-000035,0.12848357909413785
ACH-000036,0.1072140502511899
ACH-000037,0.013076495804901316
ACH-000039,0.11135762806006973
ACH-000040,0.14094096882592055
ACH-000041,0.02120723075897124
ACH-000042,0.03583319091556022
ACH-000045,0.013308243795060631
ACH-000047,0.2374960227935809
ACH-000052,0.10934528478999084
ACH-000053,0.00412159516908101
ACH-000054,0.10916706646077808
ACH-000055,0.1325466679564267
ACH-000060,0.02796723939886856
ACH-000067,0.3221044601686488
ACH-000070,-0.11184538888908156
ACH-000075,0.13387704277127122
ACH-000078,0.09662793598708146
ACH-000082,0.09947619589631504
ACH-000085,0.020725402207331132
ACH-000086,0.14357947737562732
ACH-000087,0.12901789733675953
ACH-000092,0.07297654776939913
ACH-000095,0.06739659889932514
ACH-000097,0.12447210851896975
ACH-000098,0.017863453930809018
ACH-000099,0.049219180458164216
ACH-000108,-0.0009843123990379537
ACH-000113,0.09211483062109592
ACH-000116,0.09420327450304716
ACH-000118,0.08755495234783599
ACH-000120,0.08592643286340927
ACH-000123,0.0800935649414008
ACH-000127,0.07026590846324797
ACH-000128,0.20270429483153093
ACH-000132,-0.02275876182176269
ACH-000133,0.1696317017229341
ACH-000137,0.09186872139686528
ACH-000138,-0.041074803759026085
ACH-000142,0.12039589721146532
ACH-000143,0.1578659229407458
ACH-000146,-0.03382666693149637
ACH-000148,0.26486885176154745
ACH-000150,0.002964725965594495
ACH-000152,0.2745134835131953
ACH-000153,0.0277313568047479
ACH-000159,0.11045205138312753
ACH-000160,0.08630398048057862
ACH-000163,0.15753634494370294
ACH-000167,0.04467077256214274
ACH-000168,0.07318620287910786
ACH-000169,0.082107096954886
ACH-000178,0.11961520118650235
ACH-000183,0.06604096652294528
ACH-000188,0.04823598768590736
ACH-000189,-0.2058191093964421
ACH-000190,0.0889988741480349
ACH-000198,0.08817057427806435
ACH-000203,0.4546463184926143
ACH-000204,0.1060861033504912
ACH-000206,0.08622108669720266
ACH-000207,0.12803534049734028
ACH-000208,0.28920819902447026
ACH-000210,-0.0868263243170908
ACH-000211,0.07225205187663168
ACH-000215,0.17252779308416094
ACH-000221,0.14328123035347734
ACH-000222,0.01715903696159374
ACH-000223,0.14426546839994006
ACH-000226,0.08266580461037779
ACH-000227,0.03228069050920105
ACH-000228,0.14322742485967546
ACH-000231,0.08606455287305312
ACH-000232,0.13275820349079964
ACH-000233,0.07438741382544442
ACH-000234,0.010732934860285469
ACH-000235,0.05389785420209087
ACH-000237,0.05899443842452945
ACH-000238,0.057856789416688766
ACH-000242,-0.13851905193756822
ACH-000243,0.104999660002567
ACH-000244,0.249587845022438
ACH-000246,0.1201354048115363
ACH-000248,-0.09685311518616826
ACH-000250,0.16108508500488414
ACH-000251,0.1436502051162872
ACH-000252,0.028701273289352007
ACH-000253,0.07388889827890173
ACH-000255,0.14688543935570791
ACH-000256,-0.008006974175424815
ACH-000257,0.03592577797467274
ACH-000258,0.03008160766354545
ACH-000259,0.05087616061861299
ACH-000260,0.05346689485653107
ACH-000261,0.030466776734096864
ACH-000262,0.2731598813517023
ACH-000263,0.003759864861279458
ACH-000264,-0.047198798288323886
ACH-000265,0.12813139378605545
ACH-000266,-0.01990150281572424
ACH-000272,0.1252033823685232
ACH-000274,0.02082404942051515
ACH-000277,0.15815841136481473
ACH-000278,0.14830074821839978
ACH-000279,0.0765779346036224
ACH-000280,0.03321417169786997
ACH-000281,-0.011915126522717373
ACH-000288,0.04033292172213025
ACH-000291,0.05513610655616771
ACH-000293,0.19252185962582635
ACH-000294,0.11166331674066217
ACH-000295,-0.25169734016240963
ACH-000296,0.19444907387136248
ACH-000302,0.15154707334765352
ACH-000304,0.41061459525381067
ACH-000307,0.035576707201632266
ACH-000308,0.0586915241948517
ACH-000310,-0.060042981227595674
ACH-000311,0.009733401099732492
ACH-000312,0.018910321864794195
ACH-000315,0.04496619123725553
ACH-000316,0.08745400002882711
ACH-000317,0.14237006785289574
ACH-000318,0.11305255911721362
ACH-000319,0.08040162626727022
ACH-000320,0.061157600288379674
ACH-000322,0.22226585194109766
ACH-000323,0.1277676910037825
ACH-000324,0.04467410126261992
ACH-000329,0.12112455256186253
ACH-000330,0.02834132878760076
ACH-000331,0.0565252178053802
ACH-000332,0.04714283013478677
ACH-000334,-0.08708843197156425
ACH-000335,0.15825866266647912
ACH-000336,0.027777925207894304
ACH-000337,0.31963882158758355
ACH-000338,-0.09076575579283316
ACH-000339,-0.002204819272843941
ACH-000341,-0.007854583681223028
ACH-000348,0.1040729183600216
ACH-000350,0.05732767754454935
ACH-000352,0.030581876858209518
ACH-000356,0.16180156015750832
ACH-000361,0.01495566853505936
ACH-000362,0.08889366568849788
ACH-000363,-0.012581975312796577
ACH-000364,0.08987167497452526
ACH-000365,0.06659549842336278
ACH-000366,-0.02740038486595034
ACH-000368,0.14438263083234582
ACH-000374,0.11159761173661388
ACH-000375,0.2243293604721118
ACH-000376,0.06709284880536932
ACH-000381,0.14551344432625093
ACH-000383,0.024964621983339683
ACH-000387,-0.052616624673728116
ACH-000389,0.2213542306660659
ACH-000390,0.004795660094672379
ACH-000393,0.18119441602827754
ACH-000395,0.1679091177799906
ACH-000396,0.004713286278510095
ACH-000397,0.023052080445548028
ACH-000401,-0.02505234492275356
ACH-000402,-0.028118923045219082
ACH-000403,-0.02206859424742502
ACH-000404,0.3150145175257379
ACH-000406,0.02244783639790745
ACH-000407,0.03822464676972285
ACH-000408,0.1916737624783118
ACH-000410,0.1165595654912364
ACH-000411,0.23470380036268754
ACH-000414,0.0070166061491691535
ACH-000415,-0.019065627656135814
ACH-000416,0.08084807116295609
ACH-000420,0.1566994690062592
ACH-000421,0.04207172456340419
ACH-000424,0.14967805247091534
ACH-000425,0.01275400403201414
ACH-000426,0.10210908766958736
ACH-000427,0.2108710936061152
ACH-000433,0.0049164143355629845
ACH-000435,0.15958037138404302
ACH-000436,-0.028180517320489082
ACH-000444,0.07786196320318191
ACH-000445,0.1309990672924493
ACH-000448,0.07395276731742467
ACH-000450,-0.07899799663086786
ACH-000452,0.08668452285224225
ACH-000454,0.022010445219857847
ACH-000458,0.22541687506996286
ACH-000459,0.07674004457335948
ACH-000460,0.029368123611959576
ACH-000461,0.048423356323419806
ACH-000463,0.0580973712128915
ACH-000464,0.18467454480710174
ACH-000466,0.1396178001362865
ACH-000467,0.1278869645299193
ACH-000468,0.09040154615468048
ACH-000469,-0.04164815820345032
ACH-000470,0.0485941967442725
ACH-000471,0.06785880298528063
ACH-000472,-0.0008555085378158382
ACH-000473,-0.0979004198103898
ACH-000475,0.056145796521612425
ACH-000476,-0.0874675368670068
ACH-000477,0.10257454082596362
ACH-000479,-0.04046505799725942
ACH-000480,0.034303052185572204
ACH-000481,0.039462567246961136
ACH-000483,0.2850146694737258
ACH-000484,-0.012073548868675113
ACH-000485,0.07092499811016356
ACH-000486,0.04158582092697003
ACH-000487,-0.16673898188812306
ACH-000488,0.10683455530084288
ACH-000490,0.078957367721999
ACH-000491,-0.04098341782957848
ACH-000495,-0.05160409115471352
ACH-000496,0.14371011383417406
ACH-000499,-0.06905777836807009
ACH-000500,0.28441679833480155
ACH-000502,0.0038865837347325494
ACH-000503,-0.06846207024453885
ACH-000505,0.06647537993872296
ACH-000507,0.13187332516013162
ACH-000510,-0.0012400816738985087
ACH-000511,-0.0984712989142068
ACH-000512,0.036999826549361285
ACH-000516,0.09912624620160687
ACH-000517,0.004492606004741924
ACH-000518,-0.03964838492061813
ACH-000520,0.09737172716575092
ACH-000521,0.06462452234049107
ACH-000522,0.09669110478939064
ACH-000524,0.08270808504335286
ACH-000527,0.1008728717392314
ACH-000528,0.025122652745725848
ACH-000537,0.05903738215496938
ACH-000541,0.0575362348137218
ACH-000542,0.03902252644917392
ACH-000544,0.07581123194387472
ACH-000545,0.11754406500382544
ACH-000547,0.14132466367818133
ACH-000548,0.07526407035251717
ACH-000549,0.1709835951839631
ACH-000550,0.009931251857245115
ACH-000552,0.12188324298314128
ACH-000556,0.05286086689593664
ACH-000557,-0.0282266040175294
ACH-000569,0.2240784717873813
ACH-000570,0.041933924473906516
ACH-000571,0.039599508910760216
ACH-000573,0.16036495295909745
ACH-000576,-0.015669149630184072
