,GGT1 (2678)
ACH-000352,-0.28957819219183484
ACH-000356,-0.2588381306528962
ACH-000361,-0.3492464047550593
ACH-000362,-0.45488563356590794
ACH-000363,-0.23609103579957316
ACH-000364,-0.17367711923483875
ACH-000365,-0.4636171021551993
ACH-000366,-0.35523878136063186
ACH-000368,-0.3755863082938199
ACH-000374,-0.21065457248623765
ACH-000375,-0.485512733828101
ACH-000376,-0.4066911697278333
ACH-000381,-0.3435026568250981
ACH-000383,-0.1854747645616656
ACH-000387,-0.3028796706813119
ACH-000389,-0.16429546399860098
ACH-000390,-0.5815555897303285
ACH-000393,-0.40063348992049297
ACH-000395,-0.3987475566107321
ACH-000396,-0.28740918529950715
ACH-000397,-0.7606170318359862
ACH-000401,-0.5470428569105531
ACH-000402,-0.13585844440183448
ACH-000403,-0.31274803343818425
ACH-000404,-0.2468035073478293
ACH-000406,-0.4902916348761686
ACH-000407,-0.18401414345632985
ACH-000408,-0.4254522593471123
ACH-000410,-0.2492207333335911
ACH-000411,-0.09487665503099044
ACH-000414,-0.3469215620696385
ACH-000415,-0.5497693192799694
ACH-000416,-0.12519533163994673
ACH-000420,-0.18433351213536986
ACH-000421,-0.21207211674605533
ACH-000424,-0.3287929999676817
ACH-000425,-0.427196231691655
ACH-000426,-0.20306320537464045
ACH-000427,-0.28083969948586296
ACH-000433,-0.14199064382800194
ACH-000435,-0.1009782952522244
ACH-000436,-0.4419083613536099
ACH-000444,-0.16798334112436136
ACH-000445,-0.2345388811074435
ACH-000448,-0.34197788153047465
ACH-000450,-0.2521524116944671
ACH-000452,-0.044238262432116496
ACH-000454,-0.4408531369696584
ACH-000458,-0.35146511181552986
ACH-000459,-0.4387291408485206
ACH-000460,-0.09099808933304143
ACH-000461,-0.5487622137678372
ACH-000463,-0.07904879055242131
ACH-000464,-0.4347918101053359
ACH-000466,-0.23772795818722245
ACH-000467,-0.21800503211676264
ACH-000468,-0.4476978704042227
ACH-000469,-0.4072337860283728
ACH-000470,-0.4313486925917994
ACH-000471,-0.4246633601313476
ACH-000472,-0.3622546036771361
ACH-000473,-0.4760569852171139
ACH-000475,-0.1492761766524464
ACH-000476,-0.018826335309971003
ACH-000477,-0.4813238167479762
ACH-000479,-0.20253258512272984
ACH-000480,-0.17133217238559112
ACH-000481,-0.24718702096150585
ACH-000483,-0.09487530167600937
ACH-000484,-0.052724859523707486
ACH-000485,-0.04530061053717771
ACH-000486,-0.2787086641620018
ACH-000487,-0.17588507031492792
ACH-000488,-0.2672946120278398
ACH-000490,-0.26470077598169595
ACH-000491,-0.4228404720451783
ACH-000495,-0.26695000250620404
ACH-000496,-0.2675514355311166
ACH-000499,-0.3723999336489927
ACH-000500,0.14869770589608464
ACH-000502,-0.3692882241044732
ACH-000503,-0.14641566133341516
ACH-000505,-0.42509784364417535
ACH-000507,-0.4095672341866208
ACH-000510,-0.25530196127655064
ACH-000511,-0.440773611318502
ACH-000512,-0.3107800802544747
ACH-000516,-0.2250966314001588
ACH-000517,-0.4810239742812741
ACH-000518,-0.4282140512546612
ACH-000520,-0.4808625673512656
ACH-000521,-0.5309339280040805
ACH-000522,-0.20089461737905048
ACH-000524,-0.3665000942569069
ACH-000527,-0.16058237154726646
ACH-000528,-0.14114134704830875
ACH-000537,-0.1349948832637087
ACH-000541,-0.5816064037101368
ACH-000542,-0.22272861812128364
ACH-000544,-0.2172654208043512
ACH-000545,-0.210489488286821
ACH-000547,-0.17104529983356415
ACH-000548,-0.1868302730589392
ACH-000549,-0.0600557368120777
ACH-000550,-0.2713855738724901
ACH-000552,-0.11611748602065194
ACH-000556,-0.10974522412256013
ACH-000557,-0.4851252286481703
ACH-000569,-0.1863358942597189
ACH-000570,-0.6046695603454766
ACH-000571,-0.45865634174281106
ACH-000573,-0.4063770650523727
ACH-000576,-0.2196650865780531
ACH-000579,-0.4357295341668517
ACH-000580,-0.3144963542482865
ACH-000584,-0.5362847054649592
ACH-000585,-0.06429936656337748
ACH-000588,-0.3967754767197577
ACH-000589,-0.2429362100145565
ACH-000591,-0.3301732104969055
ACH-000593,-0.2449266853224317
ACH-000600,-0.15827697838859284
ACH-000601,-0.4155337871483522
ACH-000605,-0.6031213485457241
ACH-000606,-0.36702160109042
ACH-000608,-0.5699061157805767
ACH-000614,-0.3214991620917531
ACH-000616,-0.36764907272258457
ACH-000618,-0.44048721355424336
ACH-000619,-0.6178603487814829
ACH-000620,-0.09450163601843307
ACH-000621,-0.3368841414923244
ACH-000622,-0.19005134924432915
ACH-000623,-0.4880651046584267
ACH-000624,-0.3063867478289555
ACH-000627,-0.5436248304160322
ACH-000630,-0.20549661641632527
ACH-000631,-0.16593155166297405
ACH-000632,-0.2792759371780499
ACH-000633,-0.34480883247086225
ACH-000637,-0.35784882293485265
ACH-000638,-0.29263380653153553
ACH-000646,0.023002001121056843
ACH-000647,-0.10597808402717802
ACH-000648,-0.2889114159963088
ACH-000649,-0.15651254693608396
ACH-000651,-0.292127030827106
ACH-000652,-0.4713394839458354
ACH-000653,-0.2564818258319608
ACH-000657,-0.22183423035463884
ACH-000658,-0.16313986741540346
ACH-000661,-0.18881645810779613
ACH-000662,-0.3510702891700501
ACH-000663,-0.4684136176759186
ACH-000665,-0.3967033875231947
ACH-000671,-0.4846255492591707
ACH-000672,-0.2739849054246179
ACH-000673,-0.325889876926385
ACH-000676,-0.09370367849615492
ACH-000677,-0.5335757649590215
ACH-000681,-0.2168744209381233
ACH-000683,-0.08986551768779251
ACH-000684,-0.4622728280217568
ACH-000688,-0.3012360162486399
ACH-000693,-0.33661667814329144
ACH-000694,-0.29753754039175434
ACH-000695,-0.2746413268211403
ACH-000696,-0.33862075642698
ACH-000697,-0.3814246786978728
ACH-000699,-0.2886815880224893
ACH-000701,-0.006943320039466222
ACH-000706,-0.3881035107885248
ACH-000711,-0.2617653479718677
ACH-000713,-0.2879163282844843
ACH-000714,-0.4622902809470939
ACH-000718,-0.13278522024546935
ACH-000720,-0.4665820171549691
ACH-000721,-0.5504694160954882
ACH-000724,-0.5711258538860592
ACH-000725,-0.2072026347506998
ACH-000732,-0.3646668069665845
ACH-000734,-0.19046559296033125
ACH-000735,-0.3961930917915797
ACH-000736,-0.2489837792583871
ACH-000738,-0.1116967654229447
ACH-000746,-0.3601210548357992
ACH-000747,-0.11059280251363547
ACH-000748,-0.2329448082705707
ACH-000753,-0.216440498244528
ACH-000756,-0.3160171439305111
ACH-000757,-0.449651664512456
ACH-000758,-0.37570343161644737
ACH-000760,-0.16190282343787565
ACH-000762,-0.4137679334453068
ACH-000763,-0.4264006236521004
ACH-000764,-0.2254324435075609
ACH-000765,-0.2736101447925704
ACH-000766,-0.3790872548421974
ACH-000767,-0.1149998377744872
ACH-000768,-0.2331496416666397
ACH-000769,-0.4586322947212202
ACH-000770,-0.31633351381513475
ACH-000771,-0.06454694008504516
ACH-000773,-0.3635130011149033
ACH-000776,-0.549565404130533
ACH-000777,-0.2339342094729137
ACH-000778,-0.5564482894816758
ACH-000781,-0.4494987171261661
ACH-000782,-0.3780012774818881
ACH-000783,-0.014622116880839909
ACH-000784,-0.32579783694295694
ACH-000785,-0.15696531140923814
ACH-000787,-0.5553097408186732
ACH-000788,-0.3642717003991093
ACH-000791,-0.37988331304513295
ACH-000792,-0.2753615597275371
ACH-000794,-0.5028567853750194
ACH-000796,0.09501684440989043
ACH-000798,-0.1597884627695527
ACH-000799,-0.3662812393860502
ACH-000800,-0.4488505194167763
ACH-000802,-0.3220661513981508
ACH-000804,-0.2351418985343255
ACH-000805,-0.35415427268480576
ACH-000809,-0.5312905326198428
ACH-000810,-0.1129715226883011
ACH-000811,-0.19173723636168327
ACH-000817,-0.2726395747603141
ACH-000819,-0.43288134408768186
ACH-000820,-0.24762268600897264
ACH-000821,-0.473670020425524
ACH-000822,-0.07510949512856405
ACH-000823,-0.2364847017769495
ACH-000824,-0.11119062536671624
ACH-000827,-0.2871548957520552
ACH-000829,-0.1543065531420522
ACH-000831,-0.304474554693674
ACH-000832,-0.20214877374809356
ACH-000833,-0.4053561508163134
ACH-000834,-0.4222417420481841
ACH-000835,-0.4385511180881884
ACH-000836,-0.28078557060711856
ACH-000837,-0.398519789242339
ACH-000838,-0.3908058566976835
ACH-000839,-0.4198924607560973
ACH-000840,-0.2400120614702673
ACH-000841,-0.32120640039884035
ACH-000843,-0.4662483469104239
ACH-000846,-0.4479153516749701
ACH-000847,-0.1310653167481267
ACH-000848,-0.09188871783958644
ACH-000849,-0.011208086736112592
ACH-000851,-0.16993246326246894
ACH-000855,-0.4602353197254058
ACH-000856,-0.20670247432749173
ACH-000858,-0.3350106991313083
ACH-000859,-0.4459304414437199
ACH-000861,-0.1901051192427263
ACH-000862,-0.3629851114114603
ACH-000865,-0.3926492560524905
ACH-000866,-0.21178874427182295
ACH-000867,-0.12159743211878167
ACH-000869,-0.3552582863781391
ACH-000872,-0.3957979485442339
ACH-000873,-0.26682466692494
ACH-000876,-0.2704465194697857
ACH-000878,-0.42101279690455695
ACH-000880,-0.2817834165131883
ACH-000881,-0.3719616491426753
ACH-000882,-0.22375891248402133
ACH-000884,-0.15938818652270734
ACH-000885,-0.4277755666536245
ACH-000887,-0.35656399743386896
ACH-000889,-0.2940455497019679
ACH-000896,-0.4318533680609968
ACH-000898,-0.3482188674979874
ACH-000900,-0.26048820590261856
ACH-000901,-0.6345743823121194
ACH-000905,-0.1387061367058985
ACH-000906,-0.387868485082806
ACH-000907,-0.490987358451149
ACH-000910,-0.3388603506939085
ACH-000911,-0.4173303258393439
ACH-000912,-0.204067607991881
ACH-000913,-0.2661660588568707
ACH-000915,-0.33415444497537866
ACH-000916,-0.28580775774224626
ACH-000917,-0.3225907813095744
ACH-000920,-0.2582389289105194
ACH-000921,-0.3697547520512909
ACH-000924,-0.33388078063565163
ACH-000926,-0.1619293872581405
ACH-000928,-0.4218518753317945
ACH-000929,-0.4458988819795311
ACH-000932,-0.2757558932346234
ACH-000935,-0.1813765231993868
ACH-000936,-0.19235259801682167
ACH-000937,-0.2548223035222613
ACH-000938,-0.3812074791680211
ACH-000939,-0.5771439095321604
ACH-000941,-0.2861998953191324
ACH-000943,-0.5482242766641187
ACH-000946,-0.2303278190562739
ACH-000947,-0.20099850864705604
ACH-000948,-0.10153932614163302
ACH-000950,-0.2838710202721141
ACH-000953,-0.5216724769642281
ACH-000954,-0.2788030154971482
ACH-000957,-0.25432085281827976
ACH-000958,-0.1188235346958532
ACH-000960,-0.3451563856255941
ACH-000963,-0.6022344970533366
ACH-000968,0.024584463838573836
ACH-000969,-0.21272275003083665
ACH-000972,-0.2805520628956608
ACH-000973,-0.0616725567877967
ACH-000974,-0.046861161831731175
ACH-000978,-0.24301493639975585
ACH-000984,0.08244286924985153
ACH-000986,-0.22995431196718474
ACH-000988,-0.3146836545991921
ACH-000993,-0.05454398097257399
ACH-000994,-0.1885125499128528
ACH-000996,-0.21389410050740096
ACH-001001,-0.27504029441590505
ACH-001020,-0.2808962357624136
ACH-001028,-0.2277090331695344
ACH-001031,-0.33088300888173705
ACH-001038,-0.235991388062486
ACH-001048,-0.2896743309512522
ACH-001050,-0.1125364878566392
ACH-001053,-0.16128203462712584
ACH-001054,-0.09788413670652964
ACH-001061,-0.20768465533171607
ACH-001067,-0.18127040279949294
ACH-001075,-0.615925156334936
ACH-001096,-0.3134240887591732
ACH-001111,-0.5972856011608302
ACH-001119,-0.4184142787515752
ACH-001128,-0.3955568439648899
ACH-001134,-0.4025201285931219
ACH-001151,-0.4111632884735076
ACH-001163,-0.1848727690173072
ACH-001164,-0.38202157356489697
ACH-001183,-0.2904459180471683
ACH-001192,-0.8055189015832525
ACH-001193,-0.11688378194273258
ACH-001196,-0.3664272640427266
ACH-001197,-0.4198738738958012
ACH-001205,-0.2394950975874053
ACH-001211,0.013174461395163373
ACH-001212,-0.05914030364830512
ACH-001228,-0.3659679159580661
ACH-001232,-0.4373740149963489
ACH-001239,-0.32503213779035217
ACH-001270,0.0727838112338459
ACH-001274,-0.17853810742711912
ACH-001275,-0.27101299155232106
ACH-001277,-0.4834459571773349
ACH-001278,-0.3238570397891108
ACH-001280,-0.25901924967001555
ACH-001283,-0.12958359003410344
ACH-001289,-0.4311700765316546
ACH-001300,-0.36511190094450496
ACH-001301,-0.15458439229880874
ACH-001302,-0.6185189546639744
ACH-001306,-0.36768704733489743
ACH-001318,-0.4576803156440784
ACH-001322,-0.14932642143549615
ACH-001328,-0.2737762956301964
ACH-001332,-0.2682450433405539
ACH-001336,-0.2546434174746885
ACH-001346,-0.2196681571726449
ACH-001353,-0.2267842874379785
ACH-001354,-0.6376306718352089
ACH-001367,-0.4778314844173095
ACH-001368,-0.26845865086652976
ACH-001374,-0.1789555587567805
ACH-001377,-0.05701857766230255
ACH-001380,-0.1709192497672537
ACH-001391,-0.2601559507414657
ACH-001408,-0.16524183218966926
ACH-001430,0.00280405951138722
ACH-001431,-0.08162023456324008
ACH-001450,-0.35895528369022794
ACH-001496,-0.2706956665280389
ACH-001500,-0.18874891095160776
ACH-001523,-0.424227136068392
ACH-001532,-0.2648239236860928
ACH-001550,-0.20549257938031465
ACH-001552,-0.2788873607189199
ACH-001554,-0.3063037622582808
ACH-001654,-0.20722128091038972
ACH-001735,-0.380533912015997
ACH-001736,-0.3860828858454836
ACH-001737,-0.3289651614725955
ACH-001740,-0.3472827377271759
ACH-001745,-0.25891903402937233
ACH-001765,-0.09179308368976072
