,OR2A1 (346528)
ACH-000004,-0.1557987661753575
ACH-000005,-0.7464155935117613
ACH-000007,-0.0895432071353463
ACH-000009,-0.4322685462450263
ACH-000011,-0.4977818494228172
ACH-000012,-0.16869579119575012
ACH-000013,-0.39542868289979655
ACH-000014,-0.5912656590516298
ACH-000015,-0.36015899620324643
ACH-000017,-0.4002733345351632
ACH-000018,-0.29500924616322843
ACH-000019,-0.3232201306297932
ACH-000021,-0.32772022066086914
ACH-000022,-0.23028098744792516
ACH-000025,-0.11503458781646154
ACH-000028,-0.3079971344035853
ACH-000030,-0.396223263181076
ACH-000035,-0.28517569982149343
ACH-000036,-0.3154753554938461
ACH-000037,-0.4645906595144824
ACH-000039,-0.4258214070754503
ACH-000040,-0.3507794071104988
ACH-000041,-0.6081063435601526
ACH-000042,-0.5862343189906778
ACH-000045,-0.407587343395873
ACH-000047,-0.6083236408607527
ACH-000052,-0.2608117970746591
ACH-000053,-0.4174186987936054
ACH-000054,-0.32854131571900136
ACH-000055,-0.2342826274752989
ACH-000060,-0.3962498336898607
ACH-000067,-0.18694897834944987
ACH-000070,-0.2662104394334829
ACH-000075,-0.2937369974867673
ACH-000078,-0.36579616831327505
ACH-000082,-0.5017304371427347
ACH-000085,-0.5909426311720383
ACH-000086,-0.250578036530042
ACH-000087,-0.3518743086959608
ACH-000092,-0.35966913364375386
ACH-000095,-0.34204789102266603
ACH-000097,-0.3770672000836573
ACH-000098,-0.2955346439316388
ACH-000099,-0.31740128201451784
ACH-000108,-0.5393609665423643
ACH-000113,-0.2694155534471795
ACH-000116,-0.5369204715091788
ACH-000118,-0.3491313078103854
ACH-000120,-0.15253835550696848
ACH-000123,-0.25840912800650584
ACH-000127,-0.3848244236898704
ACH-000128,-0.5481066521097717
ACH-000132,-0.40898662027812505
ACH-000133,-0.42650768383840976
ACH-000137,-0.2811718578221585
ACH-000138,-0.2767503038536402
ACH-000142,-0.2681004994457197
ACH-000143,-0.2622588474231888
ACH-000146,-0.7752374689286844
ACH-000148,-0.4401231520713378
ACH-000150,-0.17012515856576454
ACH-000152,-0.1300299293381107
ACH-000153,-0.1156214702941079
ACH-000159,-0.383665976944276
ACH-000160,-0.2351643424170536
ACH-000163,-0.29225054450747445
ACH-000167,-0.9012728004000156
ACH-000168,-0.5709481955816869
ACH-000169,-0.4104978251543813
ACH-000178,-0.3487759687320623
ACH-000183,-0.4514419397303038
ACH-000188,-0.4568339182406092
ACH-000189,-0.5106036942216465
ACH-000190,-0.301798480465782
ACH-000198,-0.3223575650247333
ACH-000203,-0.9287869005091508
ACH-000204,-0.24921428556782624
ACH-000206,-0.5136459039402786
ACH-000207,-0.3819715287873113
ACH-000208,-0.4371607103992823
ACH-000210,-0.46719092443064003
ACH-000211,-0.31136827298211056
ACH-000215,-0.34731140166248764
ACH-000221,-0.30992818834494273
ACH-000222,-0.4793211482485472
ACH-000223,-0.5055839685203966
ACH-000226,-0.27463023164184713
ACH-000227,-0.43886346574958096
ACH-000228,-0.5366391077905275
ACH-000231,-0.3252004690021244
ACH-000232,-0.4423539890328889
ACH-000233,-0.41986830349812815
ACH-000234,-0.5401276011317376
ACH-000235,-0.3642526788024804
ACH-000237,-0.4346176852700929
ACH-000238,-0.26657413906904803
ACH-000242,-0.25272608820802395
ACH-000243,-0.3212224400447314
ACH-000244,-0.2881035404808086
ACH-000246,-0.2813536200447618
ACH-000248,-0.22009918047725505
ACH-000250,-0.4917228685712678
ACH-000251,-0.1888129853814365
ACH-000252,-0.5352944120551885
ACH-000253,-0.2439634016162834
ACH-000255,-0.24090910578061125
ACH-000256,-0.32381668789205914
ACH-000257,-0.3693799011468854
