,ERCC1 (2067)
ACH-000004,-0.09828122530832603
ACH-000005,0.2490562016363493
ACH-000007,-0.1096599669750427
ACH-000009,-0.23965067637691076
ACH-000011,-0.0912695984414168
ACH-000012,-0.1834027356214817
ACH-000013,-0.228737865844602
ACH-000014,-0.23051235641268436
ACH-000015,-0.1834108733163507
ACH-000017,-0.12879073671086771
ACH-000018,-0.3629269583332723
ACH-000019,-0.3020626415150631
ACH-000021,-0.3110441910496323
ACH-000022,-0.10445490255031564
ACH-000025,-0.043348892519758965
ACH-000028,-0.15978813380013818
ACH-000030,-0.11954650733477075
ACH-000035,-0.21631821721241212
ACH-000036,-0.20137512950555614
ACH-000037,-0.17108067478617814
ACH-000039,-0.15693443510680302
ACH-000040,-0.07226767333113329
ACH-000041,-0.2956426442808301
ACH-000042,-0.10353967436572377
ACH-000045,-0.30223780017630913
ACH-000047,-0.13101489476360653
ACH-000052,-0.6121001871643524
ACH-000053,-0.2540958719128873
ACH-000054,-0.14561907802899274
ACH-000055,-0.2707378630467934
ACH-000060,-0.12095951762497473
ACH-000067,-0.18205753366440428
ACH-000070,-0.3146126690576704
ACH-000075,-0.17475799344994128
ACH-000078,-0.12875124783249042
ACH-000082,-0.24195535853628866
ACH-000085,0.0331720591563782
ACH-000086,-0.14648673401656742
ACH-000087,-0.3287594520757655
ACH-000092,-0.17730437550918168
ACH-000095,-0.35994309393382784
ACH-000097,-0.17403779648602896
ACH-000098,-0.2288362386812707
ACH-000099,-0.2450274642406697
ACH-000108,-0.21828896269706724
ACH-000113,-0.3111371511992512
ACH-000116,0.025847507736216184
ACH-000118,-0.31391837238179765
ACH-000120,-0.424958652648626
ACH-000123,-0.2631250731495638
ACH-000127,-0.2462764181156825
ACH-000128,-0.07478572492612465
ACH-000132,-0.10971906519188417
ACH-000133,-0.18725495366619715
ACH-000137,-0.0904593641647306
ACH-000138,-0.09952680049022687
ACH-000142,-0.2836023091732559
ACH-000143,-0.2511738902935007
ACH-000146,-0.2099204450990189
ACH-000148,-0.2755882857288645
ACH-000150,-0.3840202437380052
ACH-000152,-0.11809296356673142
ACH-000153,-0.5780255153184032
ACH-000159,-0.24537400723202904
ACH-000160,0.10332977599653002
ACH-000163,-0.21516343259732515
ACH-000167,0.6870136086232456
ACH-000168,-0.2798398424923694
ACH-000169,-0.10606515807726836
ACH-000178,-0.15590160034048955
ACH-000183,-0.1787820726140434
ACH-000188,-0.2259109032154677
ACH-000189,-0.6340398680297671
ACH-000190,0.2243371427099002
ACH-000198,-0.3023481630126606
ACH-000203,-0.20399708657510507
ACH-000204,-0.2163308366866491
ACH-000206,-0.17529355810008815
ACH-000207,-0.14553954491837673
ACH-000208,-0.1964706035785733
ACH-000210,-0.1978159555292443
ACH-000211,-0.09758588882743773
ACH-000215,-0.13055059247651776
ACH-000221,-0.2749368909760843
ACH-000222,-0.212858369295244
ACH-000223,-0.10885009980021322
ACH-000226,-0.10730170500015627
ACH-000227,-0.058375892231011986
ACH-000228,-0.2143185005216232
ACH-000231,-0.08483368781177515
ACH-000232,-0.22887419593175726
ACH-000233,-0.32673584977521425
ACH-000234,-0.13386310098458065
ACH-000235,-0.2054535341391171
ACH-000237,-0.1581159420479205
ACH-000238,-0.1564498004550907
ACH-000242,-0.395897819614147
ACH-000243,-0.1336416738381603
ACH-000244,-0.025241763594308242
ACH-000246,-0.3385028209332514
ACH-000248,-0.11329280338705075
ACH-000250,-0.1193536728011118
ACH-000251,-0.27903801463125344
