,PIF1 (80119)
ACH-000004,-0.06784097084913937
ACH-000005,0.12740687439287446
ACH-000007,-0.056464504148226825
ACH-000009,-0.06632249379941657
ACH-000011,-0.11302596247614136
ACH-000012,0.0011295109621860925
ACH-000013,-0.14798236680686916
ACH-000014,0.03692047265959414
ACH-000015,-0.07600187614173633
ACH-000017,0.05940528779740304
ACH-000018,0.04111456511821485
ACH-000019,-0.015504952992311612
ACH-000021,0.038501547104097
ACH-000022,-0.0870317020215311
ACH-000025,-0.09500413416682804
ACH-000028,0.04590103217185065
ACH-000030,-0.14165963702185042
ACH-000035,-0.17326766283319184
ACH-000036,-0.0834092323458151
ACH-000037,0.07859179947026948
ACH-000039,-0.20948396435076544
ACH-000040,-0.031964189736784686
ACH-000041,-0.03159827032906523
ACH-000042,0.0057174882926082716
ACH-000045,-0.22579454659971496
ACH-000047,-0.16904676978668015
ACH-000052,-0.10757325960820492
ACH-000053,-0.06588404445858698
ACH-000054,-0.119020208125297
ACH-000055,-0.014996741327600463
ACH-000060,-0.14948863527791847
ACH-000067,-0.1421089793370623
ACH-000070,-0.30101047183062885
ACH-000075,-0.262528170680651
ACH-000078,0.0646139028788092
ACH-000082,0.0245361116172917
ACH-000085,0.05026807788908271
ACH-000086,-0.17914468861598828
ACH-000087,0.09523443739997146
ACH-000092,0.000976746472288676
ACH-000095,-0.07175609760191662
ACH-000097,-0.23621257628952916
ACH-000098,-0.10084550106559888
ACH-000099,-0.11211759326746902
ACH-000108,-0.0864027182031202
ACH-000113,-0.15644611782255616
ACH-000116,-0.03899161718403444
ACH-000118,0.0022516584640551477
ACH-000120,-0.14991844714094732
ACH-000123,-0.06818235857338953
ACH-000127,-0.08368660424111148
ACH-000128,-0.08746068989550568
ACH-000132,0.001353670279811559
ACH-000133,-0.0878198868451377
ACH-000137,-0.2333277629789863
ACH-000138,0.035327372517323166
ACH-000142,-0.14639326896399915
ACH-000143,0.054383997570604733
ACH-000146,0.018609029045717658
ACH-000148,-0.10000418281874432
ACH-000150,-0.19834870027776155
ACH-000152,-0.06704571766860283
ACH-000153,-0.2513505700784711
ACH-000159,-0.07100276880540922
ACH-000160,0.1805341678498814
ACH-000163,-0.008402431934785813
ACH-000167,0.6283975964693155
ACH-000168,-0.031145082147202394
ACH-000169,-0.30678942118332725
ACH-000178,-0.11786085007226567
ACH-000183,-0.1780933633705808
ACH-000188,-0.27007377033393243
ACH-000189,0.0275185672722621
ACH-000190,0.25646661188882913
ACH-000198,-0.06681459178008531
ACH-000203,0.14663655102023854
ACH-000204,0.07224185434367777
ACH-000206,-0.2177560633136073
ACH-000207,0.10100249261717084
ACH-000208,-0.3742697402258333
ACH-000210,-0.1729856950363708
ACH-000211,-0.048141604453399336
ACH-000215,-0.17614643706261338
ACH-000221,-0.20370608233387053
ACH-000222,-0.08957143795607471
ACH-000223,-0.03053746999668528
ACH-000226,-0.1910115596420635
ACH-000227,-0.006949140536350429
ACH-000228,-0.3706214163198871
ACH-000231,-0.06979317735056956
ACH-000232,-0.015337963306974584
ACH-000233,-0.0969664030404393
ACH-000234,-0.10344507015419008
ACH-000235,-0.07900042509227688
ACH-000237,-0.0015497031069988372
ACH-000238,-0.05934244229742039
ACH-000242,0.12556160403884775
ACH-000243,-0.06510800227373399
ACH-000244,-0.07407529024068109
ACH-000246,-0.07485644633200955
ACH-000248,-0.10886575922408666
ACH-000250,-0.09191367955653056
ACH-000251,-0.2462515700730607
ACH-000252,0.05365490675227315
ACH-000253,-0.16267473285211154
ACH-000255,-0.035226069970313516
ACH-000256,-0.3211677116872869
ACH-000257,-0.18657001538434773
ACH-000258,-0.2402532609527971
ACH-000259,-0.14504342452062555
ACH-000260,-0.10587011228491901
ACH-000261,-0.11130668759017566
ACH-000262,-0.09063027953133848
ACH-000263,-0.21414705873369805
ACH-000264,-0.11379599379329282
ACH-000265,-0.10490034599435648
ACH-000266,-0.10443127456091143
ACH-000272,-0.161525413173191
ACH-000274,-0.09486082037540396
ACH-000277,-0.0565863735543785
ACH-000278,-0.02632365596274956
ACH-000279,-0.15038481174291718
ACH-000280,-0.11861325293865828
ACH-000281,-0.058132305638571274
ACH-000288,-0.08688282991614718
ACH-000291,0.07450518793554302
ACH-000293,0.013677044056912124
ACH-000294,-0.043315868914380884
ACH-000295,-0.09112197731156636
ACH-000296,-0.18578132179982207
ACH-000302,-0.10862240637112867
ACH-000304,-0.2569976028108247
ACH-000307,-0.08620981723181569
ACH-000308,0.0556837295747058
ACH-000310,-0.185388282183549
ACH-000311,-0.13137398346553786
ACH-000312,0.0165388906436121
ACH-000315,-0.17245603176382265
ACH-000316,-0.07095073353130944
ACH-000317,-0.0398249612289401
ACH-000318,-0.02759007939513485
ACH-000319,-0.003461387297991514
ACH-000320,-0.102234095864193
ACH-000322,-0.12711375798503755
ACH-000323,-0.028394662310987095
ACH-000324,-0.07766622315436313
ACH-000329,-0.027641317404711124
ACH-000330,0.06201546672394024
ACH-000331,-0.04852118304833405
ACH-000332,-0.0297043107428617
ACH-000334,-0.12219077426559385
ACH-000335,-0.26546013202812274
ACH-000336,0.0415293462160301
ACH-000337,-0.3041222703544433
ACH-000338,-0.014960224956840112
ACH-000339,0.0030342423948911787
ACH-000341,-0.09297072682655054
ACH-000348,-0.1501619247948484
ACH-000350,-0.11020194704433277
ACH-000352,-0.09791246193725217
ACH-000356,-0.18897511780615656
ACH-000361,-0.12789765566754155
ACH-000362,-0.10377258404761726
ACH-000363,-0.2448985902069521
ACH-000364,-0.0904097348707627
ACH-000365,-0.11980661447865132
ACH-000366,-0.10781617447489578
ACH-000368,-0.14207524433033142
ACH-000374,-0.1660493197480717
ACH-000375,-0.14845972940777669
ACH-000376,-0.06867954869535972
ACH-000381,-0.06346360710483513
ACH-000383,-0.05190814471390381
ACH-000387,0.050054708110939296
ACH-000389,-0.26342355251150523
ACH-000390,-0.013938600229295023
ACH-000393,-0.15701024719602294
ACH-000395,-0.04000084285524033
ACH-000396,0.19101659498695456
ACH-000397,-0.16347449560150856
ACH-000401,0.03460406614109346
ACH-000402,0.3017244524185554
ACH-000403,-0.09306448575081916
ACH-000404,-0.3678113526865217
ACH-000406,-0.009182177458974462
ACH-000407,-0.06403663859978723
ACH-000408,-0.02751041591143577
ACH-000410,-0.2491030325441406
ACH-000411,-0.050030081980547
ACH-000414,-0.09639830728363903
ACH-000415,0.014712401518280238
ACH-000416,-0.07048837679584427
ACH-000420,-0.1467011793201863
ACH-000421,-0.06475449031801074
ACH-000424,-0.24128530802592396
ACH-000425,-0.18215058641999265
ACH-000426,-0.3012548524206525
ACH-000427,-0.046289454466734284
ACH-000433,-0.3629188665203704
ACH-000435,-0.30265404706198595
ACH-000436,-0.09801323381756916
ACH-000444,-0.04021513325461448
ACH-000445,0.12140279191586713
ACH-000448,-0.14937551528251014
ACH-000450,-0.17612890262785916
ACH-000452,0.020530987092245424
ACH-000454,-0.06511770201355115
ACH-000458,-0.1323038791241261
ACH-000459,0.032383763867694856
ACH-000460,-0.15571152042414876
ACH-000461,-0.18858335294337367
ACH-000463,-0.15944320884555507
ACH-000464,-0.13603373730209373
ACH-000466,-0.14110849665903433
ACH-000467,-0.10148582118341762
ACH-000468,-0.08726176232539719
ACH-000469,0.0007549417647077073
ACH-000470,-0.096032644715529
ACH-000471,-0.031635511233266383
ACH-000472,-0.0835539934839742
ACH-000473,-0.001417521302532084
ACH-000475,0.0026969697529558136
ACH-000476,-0.17203012349157246
ACH-000477,-0.4089798916461537
ACH-000479,0.004204473456188006
ACH-000480,-0.0747605381375918
ACH-000481,-0.16278420393931206
ACH-000483,-0.15178766876451916
ACH-000484,-0.17502707322706182
ACH-000485,-0.14896411170168633
ACH-000486,-0.1077625514887689
ACH-000487,-0.04856856024733331
ACH-000488,-0.05357412213895922
ACH-000490,-0.14261891308663882
ACH-000491,-0.17880912018385411
ACH-000495,-0.12129231182846355
ACH-000496,-0.15442357325412992
ACH-000499,-0.125358924978304
ACH-000500,-0.4202572264400843
ACH-000502,-0.037378239023254566
ACH-000503,-0.1757696031988376
ACH-000505,-0.01089277914095205
ACH-000507,-0.1693630478206792
ACH-000510,-0.07048481492373247
ACH-000511,-0.1325112835588079
ACH-000512,-0.054117585069582634
ACH-000516,-0.05795816715830757
ACH-000517,-0.03469216424044764
ACH-000518,-0.20996270621650626
ACH-000520,-0.1818167979546512
ACH-000521,-0.05388012885162023
ACH-000522,-0.2167744368332443
ACH-000524,0.017877599354915348
ACH-000527,-0.1051985539032208
ACH-000528,-0.1326049101230102
ACH-000537,-0.03961013729045086
ACH-000541,-0.13479742883634852
ACH-000542,-0.1631104886681462
ACH-000544,-0.1275605793020297
ACH-000545,-0.059714378365099186
ACH-000547,-0.0709608208955243
ACH-000548,-0.1209426226848542
ACH-000549,-0.21474623648195768
ACH-000550,-0.10999250319379844
ACH-000552,-0.1131396051952908
ACH-000556,-0.011546805376593978
ACH-000557,-0.014276195803266587
ACH-000569,-0.07486881783827724
ACH-000570,-0.013371187812888622
ACH-000571,-0.02297235306880323
ACH-000573,-0.18942796408773396
ACH-000576,-0.22267878925095186
ACH-000579,-0.04120843992225561
ACH-000580,0.060409854060386674
ACH-000584,-0.02267071684602547
ACH-000585,0.05459464140237879
ACH-000588,-0.1130229526506254
ACH-000589,-0.07308004191916803
ACH-000591,-0.21382647017691775
ACH-000593,-0.3764827440348004
ACH-000600,-0.19083051609878207
ACH-000601,-0.1190179141800978
ACH-000605,-0.1544492142318625
ACH-000606,-0.00012240472316964437
ACH-000608,-0.002468477690057982
ACH-000614,-0.3223607294922767
ACH-000616,-0.0916022970178405
ACH-000618,-0.12776607591703515
ACH-000619,0.10567006429093176
ACH-000620,-0.14498216179389584
ACH-000621,0.009010813948744364
ACH-000622,-0.17401988324630482
ACH-000623,-0.08743558424806575
ACH-000624,-0.03995058337603339
ACH-000627,-0.09319879390459856
ACH-000630,-0.15097363268770167
ACH-000631,-0.1824475648697924
ACH-000632,-0.04329229245026837
ACH-000633,-0.13067673660280416
ACH-000637,-0.11633938067141722
ACH-000638,-0.09303526529993847
ACH-000646,-0.2371234593193776
ACH-000647,-0.06511424588667268
ACH-000648,-0.04829719507261193
ACH-000649,0.01020191614468141
ACH-000651,-0.2283561561180899
ACH-000652,-0.3893263659597003
ACH-000653,-0.17059949148205028
ACH-000657,-0.2179144593878128
ACH-000658,-0.05246776821251931
