,NKIRAS1 (28512)
ACH-000004,0.07665372128404431
ACH-000005,0.04353455175075598
ACH-000007,-0.08157383334152336
ACH-000009,-0.09094878327808596
ACH-000011,-0.10256050200798446
ACH-000012,-0.05996143601078725
ACH-000013,0.05071042183529173
ACH-000014,-0.0027043830047028443
ACH-000015,0.015374725102074
ACH-000017,-0.08361690619543473
ACH-000018,-0.002257775233557873
ACH-000019,0.060552767346945764
ACH-000021,-0.03158469112396246
ACH-000022,-0.0009708132838799434
ACH-000025,-0.03169699215008942
ACH-000028,0.02338159504878004
ACH-000030,0.03704511158249425
ACH-000035,-0.06124867433298354
ACH-000036,0.03879058361442994
ACH-000037,-0.15616359452472084
ACH-000039,-0.0545430436849368
ACH-000040,-0.09906534132279778
ACH-000041,-0.05558598221428033
ACH-000042,-0.15948340863452296
ACH-000045,0.11014072022280844
ACH-000047,-0.06882982155112526
ACH-000052,0.02451091906056611
ACH-000053,-0.04190597438541792
ACH-000054,-0.062108192522131386
ACH-000055,-0.16422568209560212
ACH-000060,-0.13024653602648634
ACH-000067,-0.24016689168591546
ACH-000070,0.20040688009018653
ACH-000075,0.1426456266483142
ACH-000078,0.020113125202974896
ACH-000082,0.00318091100850201
ACH-000085,0.17402680651754754
ACH-000086,0.016157705072990573
ACH-000087,-0.21507344862286704
ACH-000092,-0.016409351988169892
ACH-000095,-0.08110152540122542
ACH-000097,-0.017556445710642774
ACH-000098,-0.018533083339417226
ACH-000099,0.06411445390341321
ACH-000108,-0.07191730470969075
ACH-000113,-0.048642892563479465
ACH-000116,-0.07106132180731138
ACH-000118,0.00796266252232494
ACH-000120,-0.1383105319389295
ACH-000123,0.010174857083468276
ACH-000127,0.004650111409124957
ACH-000128,0.032812683120443664
ACH-000132,0.022945911159861238
ACH-000133,0.024530983378905268
ACH-000137,0.03968335772332302
ACH-000138,0.011877061781089115
ACH-000142,0.05009337724286083
ACH-000143,-0.05120139242700307
ACH-000146,-0.030387512255982758
ACH-000148,0.02994356460352248
ACH-000150,-0.19442005448320904
ACH-000152,-0.02681605931631385
ACH-000153,-0.01728905891783716
ACH-000159,0.02782542792775732
ACH-000160,0.007097630301565626
ACH-000163,0.12254809021134068
ACH-000167,0.09539490723727337
ACH-000168,-0.056359002698373774
ACH-000169,-0.042046604403446985
ACH-000178,0.002020028526207326
ACH-000183,-0.06006556317942983
ACH-000188,-0.09078320688400887
ACH-000189,-0.0970221660795916
ACH-000190,0.0020690428106045875
ACH-000198,-0.044752359562560136
ACH-000203,-0.14409727441853545
ACH-000204,0.1560865904650469
ACH-000206,0.11119227447612608
ACH-000207,-0.08075179535744699
ACH-000208,0.016820429288594747
ACH-000210,0.028406104026018245
ACH-000211,-0.010606851260267771
ACH-000215,-0.051711699412165725
ACH-000221,0.0919179070604817
ACH-000222,-0.2437824799283042
ACH-000223,-0.023438475854830942
ACH-000226,0.014252745434163069
ACH-000227,-0.04091143596739258
ACH-000228,-0.08516035569972613
ACH-000231,-0.07779739670150718
ACH-000232,-0.16978447585692652
ACH-000233,-0.08238460816779059
ACH-000234,0.00496164127116546
ACH-000235,-0.015957638568123086
ACH-000237,-0.07791416550171984
ACH-000238,-0.1600427100334192
ACH-000242,-0.4014312232616965
ACH-000243,-0.03463913414304039
ACH-000244,0.08507981506623175
ACH-000246,-0.003487510787260176
ACH-000248,-0.0021334983422544697
ACH-000250,-0.04554168805793502
ACH-000251,-0.03236820611274823
ACH-000252,-0.04687395957815872
ACH-000253,-0.08061493056106217
ACH-000255,-0.019924894413998
ACH-000256,0.06490962922713263
ACH-000257,-0.03258362617547079
ACH-000258,0.09637801748903248
ACH-000259,-0.06489269704784215
ACH-000260,-0.09904192174523653
ACH-000261,-0.0298161474841112
ACH-000262,-0.044541188920884434
ACH-000263,0.07827636748561452
ACH-000264,-0.07250679733730732
ACH-000265,-0.0005193490343076767
ACH-000266,-0.042510357493192256
ACH-000272,-0.001976880093452043
ACH-000274,-0.08262028313792115
ACH-000277,0.01852740951950684
ACH-000278,0.034943262153787666
ACH-000279,-0.08248549989518239
ACH-000280,-0.04239051425915903
ACH-000281,-0.12723911941561702
ACH-000288,-0.00433366715450121
ACH-000291,-0.03093290244633297
ACH-000293,0.035466030747819614
ACH-000294,0.027558683449603542
ACH-000295,-0.048993734272334576
ACH-000296,-0.16427806625557195
ACH-000302,-0.0034671254619786387
ACH-000304,-0.2888975281545614
ACH-000307,-0.03878332017116797
ACH-000308,-0.02280110897426427
ACH-000310,-0.0810238794041061
ACH-000311,-0.008439249234933237
ACH-000312,0.053424348522537565
ACH-000315,0.1335035895989012
ACH-000316,0.07728944049948483
ACH-000317,0.10585682170567576
ACH-000318,-0.02808597663055984
ACH-000319,0.01036681688641234
ACH-000320,-0.12356498400179668
ACH-000322,-0.2468708765484245
ACH-000323,-0.08396468153721412
ACH-000324,-0.0433841316601652
ACH-000329,-0.033512682386073606
ACH-000330,-0.1124967725281924
ACH-000331,-0.13225760876541248
ACH-000332,-0.1069770725790611
ACH-000334,-0.1574677107920241
ACH-000335,-0.10672747615149387
ACH-000336,-0.06264079525023769
ACH-000337,0.002797074919144724
ACH-000338,-0.0594489481471092
ACH-000339,-0.00804258800221051
ACH-000341,-0.10250931424109372
ACH-000348,-0.01380873060310868
ACH-000350,0.011458973985188066
ACH-000352,0.12097249659364462
ACH-000356,0.1854077774765304
ACH-000361,0.08004835743235117
ACH-000362,0.0054505893459982115
ACH-000363,-0.02150504504425909
ACH-000364,0.03606522488707138
ACH-000365,-0.10272338513495692
ACH-000366,-0.007490223158037579
ACH-000368,0.01909361149939317
ACH-000374,-0.05837432896713444
ACH-000375,-0.09805803308574176
ACH-000376,0.025431083494652288
ACH-000381,-0.04135018684106392
ACH-000383,-0.033905782331381314
ACH-000387,-0.03424944894271763
ACH-000389,-0.3760944190111206
ACH-000390,-0.02088805002264011
ACH-000393,0.035110456715219285
ACH-000395,-0.2552463584755917
ACH-000396,-0.098872650604888
ACH-000397,-0.031501552795915815
ACH-000401,0.09450547949324407
ACH-000402,-0.03848646109621983
ACH-000403,-0.05905919497834122
ACH-000404,-0.08925495757599616
ACH-000406,0.02280140136372874
ACH-000407,-0.02113652855190365
ACH-000408,0.0024060420780130346
ACH-000410,0.0368501949857983
ACH-000411,-0.08805586360103693
ACH-000414,0.055585312999807034
ACH-000415,-0.09862546833487558
ACH-000416,-0.06618732622384763
ACH-000420,0.09415779182702157
ACH-000421,-0.01786886544195809
ACH-000424,-0.08059014278281032
ACH-000425,0.030300520346174482
ACH-000426,0.10500871286491696
ACH-000427,-0.06661570727724121
ACH-000433,-0.09375129594687727
ACH-000435,-0.01730753932314541
ACH-000436,-0.0784644154785554
ACH-000444,0.038798736360062966
ACH-000445,-0.0028895477173769683
ACH-000448,-0.04165656712319018
ACH-000450,0.004548602649850856
ACH-000452,-0.04154189649315942
ACH-000454,0.04662370676986214
ACH-000458,-0.08076394218658565
ACH-000459,-0.06002849500679915
ACH-000460,-0.0011102543775255626
ACH-000461,-0.006796026511044129
ACH-000463,-0.0161374976702683
ACH-000464,-0.16366830515643213
ACH-000466,-0.10319256648964777
ACH-000467,0.03111914814644545
ACH-000468,0.1207266637983291
ACH-000469,0.0392418696217041
ACH-000470,-0.007656067845146934
ACH-000471,0.023480202613633514
ACH-000472,-0.02141872005211996
ACH-000473,-0.010217148084610585
ACH-000475,-0.045717622801644896
ACH-000476,-0.026660094529830824
ACH-000477,-0.19409878723876647
ACH-000479,-0.05315660006299994
ACH-000480,0.09717184719853827
ACH-000481,-0.09308476534058174
ACH-000483,0.10208875459539783
ACH-000484,0.021744376638269343
ACH-000485,-0.09473933349697387
ACH-000486,-0.03315617288655832
ACH-000487,-0.07648690808072695
ACH-000488,-0.07288687815043678
ACH-000490,-0.04784825790379256
ACH-000491,0.08144004648474791
ACH-000495,-0.010059695481704736
ACH-000496,-0.027810396628406384
ACH-000499,0.17766974910805566
ACH-000500,-0.16839547716384018
ACH-000502,-0.06688734338738639
ACH-000503,0.08479048109500921
ACH-000505,0.03862966871490165
ACH-000507,-0.016015229759714998
ACH-000510,-0.1823613504729761
ACH-000511,0.015291295448199585
ACH-000512,0.06761615266670512
ACH-000516,-0.017804279282940982
ACH-000517,-0.018257979103610825
ACH-000518,0.03148985773997511
ACH-000520,0.03918093109054061
ACH-000521,0.019778062548150958
ACH-000522,-0.04913620701455155
ACH-000524,-0.06176738187113558
ACH-000527,-0.043980128435774486
ACH-000528,-0.05520871386606694
ACH-000537,-0.10722534898035924
ACH-000541,-0.11827157656663155
ACH-000542,-0.03470304907537743
ACH-000544,0.017298383674247422
ACH-000545,0.07589540470029563
ACH-000547,-0.09367064184810764
ACH-000548,0.11978507198985755
ACH-000549,0.010312003666343758
ACH-000550,-0.08241562714219205
ACH-000552,-0.17375738520368966
ACH-000556,-0.08841905166350973
ACH-000557,0.10565757025125287
ACH-000569,-0.3790400081074615
ACH-000570,-0.0321876720222278
ACH-000571,0.07845697247843418
ACH-000573,-0.03914630932010756
ACH-000576,0.035768046925690106
ACH-000579,-0.2057067013303896
ACH-000580,-0.045482810271491
ACH-000584,-0.047237754192981214
ACH-000585,-0.13135914538737334
ACH-000588,0.07636117405830957
ACH-000589,-0.06671706982792129
ACH-000591,-0.056671829612127016
ACH-000593,-0.01190272940362788
ACH-000600,-0.014969626128941952
ACH-000601,-0.08999610731074968
ACH-000605,0.056452695952163276
ACH-000606,-0.1475315130954001
ACH-000608,-0.05047385651300402
ACH-000614,-0.03599811250020917
ACH-000616,-0.057695298579193866
ACH-000618,0.06528030287544467
ACH-000619,-0.0519158998668498
ACH-000620,-0.11912843178320713
ACH-000621,0.015647670650473733
ACH-000622,0.09481916267436268
ACH-000623,0.024665067379513884
ACH-000624,-0.09707551814732146
ACH-000627,-0.07339423882915598
ACH-000630,-0.0856196553199882
ACH-000631,-0.06208603201512225
ACH-000632,0.042953846361676686
ACH-000633,-0.08681254854208681
ACH-000637,-0.018198490551456847
ACH-000638,0.10622007995436307
ACH-000646,-0.03772542007370347
ACH-000647,0.020878392164782756
ACH-000648,-0.24689630523058284
ACH-000649,-0.01930462805857516
ACH-000651,-0.013874321839230557
ACH-000652,-0.18876314897759097
ACH-000653,-0.04441817312626637
ACH-000657,0.011951838237219363
ACH-000658,-0.21572559729514665
ACH-000661,-0.0471553684807139
ACH-000662,-0.18357871625153846
ACH-000663,0.000685397003829392
