,IKZF3 (22806)
ACH-000004,-0.05240187331761826
ACH-000005,-0.1065721097346503
ACH-000007,-0.2282651801493682
ACH-000009,-0.15257763689895687
ACH-000011,-0.08579406432183387
ACH-000012,-0.1900872705707217
ACH-000013,-0.0597501184488201
ACH-000014,-0.19744443238689727
ACH-000015,-0.0684908976299236
ACH-000017,-0.3689835090099632
ACH-000018,0.05250005885567662
ACH-000019,-0.14427921542467848
ACH-000021,-0.06684196139197322
ACH-000022,-0.17608264436573606
ACH-000025,-0.048324754487848835
ACH-000028,-0.12940212551572675
ACH-000030,-0.2168914276229288
ACH-000035,-0.2351092394829891
ACH-000036,-0.15255112118014716
ACH-000037,-0.2834775410918254
ACH-000039,-0.33114100059227336
ACH-000040,-0.2742359368431442
ACH-000041,-0.2568572920199866
ACH-000042,-0.04664287832163841
ACH-000045,0.02320607545139533
ACH-000047,-0.15491336248563087
ACH-000052,0.0003285332647617688
ACH-000053,-0.17257213173645916
ACH-000054,-0.2799854271376646
ACH-000055,-0.2531933446054821
ACH-000060,-0.23049845426776666
ACH-000067,-0.2502890241788725
ACH-000070,-0.20651546123563835
ACH-000075,-0.06857372162244378
ACH-000078,-0.2776531868692997
ACH-000082,-0.2541080485880041
ACH-000085,-0.06098954135103156
ACH-000086,-0.15092148406305192
ACH-000087,-0.10154054663088986
ACH-000092,-0.008200930816685926
ACH-000095,-0.1905691624525811
ACH-000097,-0.0533380645185342
ACH-000098,-0.09691533541861024
ACH-000099,-0.11458001987512595
ACH-000108,-0.22790491725718
ACH-000113,0.09358815159157008
ACH-000116,-0.09269896681060744
ACH-000118,-0.0606462467228458
ACH-000120,-0.16680599919608652
ACH-000123,-0.19736456316931586
ACH-000127,-0.07579133416109618
ACH-000128,0.03516287507245566
ACH-000132,-0.23250675760913325
ACH-000133,-0.10096023944254702
ACH-000137,0.08453589373809897
ACH-000138,-0.272190660608284
ACH-000142,-0.2881136083385711
ACH-000143,0.054106616466646634
ACH-000146,-0.2163858633746477
ACH-000148,-0.16842944368986587
ACH-000150,0.12013009862908053
ACH-000152,-0.2536807196683609
ACH-000153,-0.05547328116299083
ACH-000159,-0.1188162519865756
ACH-000160,-0.05343862015623284
ACH-000163,-0.05575131445843885
ACH-000167,0.05117279443213098
ACH-000168,-0.04422646492477285
ACH-000169,-0.09122034275796688
ACH-000178,-0.12415609329665553
ACH-000183,-0.5820536519144536
ACH-000188,-0.21692437275533236
ACH-000189,-0.05846198211530373
ACH-000190,-0.27585141475547403
ACH-000198,0.06786037848498856
ACH-000203,0.26000303666562874
ACH-000204,-0.14917127757024432
ACH-000206,-0.22857103315292024
ACH-000207,-0.29341945825043525
ACH-000208,0.02751476031749154
ACH-000210,0.13741542182455355
ACH-000211,-0.13358982652708773
ACH-000215,-0.06623109997590848
ACH-000221,-0.1451031846142785
ACH-000222,-0.10872039777996437
ACH-000223,-0.06648536656919231
ACH-000226,-0.05042839367909429
ACH-000227,-0.2314188303325966
ACH-000228,-0.3345600841817442
ACH-000231,-0.13625631275637795
ACH-000232,-0.09273401067501966
ACH-000233,-0.009017771092295878
ACH-000234,-0.17292109388247226
ACH-000235,-0.20052256786814185
ACH-000237,-0.07468440112809915
ACH-000238,-0.26609440738173484
ACH-000242,-0.16550892288048605
ACH-000243,-0.33121377418874764
ACH-000244,-0.2720824190906187
ACH-000246,-0.1655822817257934
ACH-000248,-0.4230676084486755
ACH-000250,-0.2377437953298251
ACH-000251,-0.24005700914581266
ACH-000252,-0.2174222855509028
ACH-000253,-0.11425870389535965
ACH-000255,-0.2418223963201929
ACH-000256,-0.22036162882224744
ACH-000257,-0.1760473373025418
ACH-000258,-0.010942299452166666
ACH-000259,-0.125878809038733
ACH-000260,-0.06535676505280145
ACH-000261,-0.13767935379587992
ACH-000262,-0.2972436548869771
ACH-000263,-0.2699846464484953
ACH-000264,-0.1804819662483184
ACH-000265,-0.24941597797716494
ACH-000266,-0.1367130713717491
ACH-000272,-0.08925641599885623
ACH-000274,-0.2706374659207153
ACH-000277,-0.10861601353103052
ACH-000278,-0.2316088910590939
ACH-000279,-0.19545472078960596
ACH-000280,-0.013563056482288356
ACH-000281,-0.005813379728330345
ACH-000288,-0.21579612469523266
ACH-000291,-0.16321071997294878
ACH-000293,-0.1917054175332205
ACH-000294,-0.19721304053286864
ACH-000295,-0.2623374124048302
ACH-000296,-0.14673909321417075
ACH-000302,-0.08855208451833692
ACH-000304,-0.1583209479079619
ACH-000307,-0.10648657081154918
ACH-000308,-0.14258843763110346
ACH-000310,-0.2265997851438485
ACH-000311,-0.21526281813630624
ACH-000312,-0.2452445645296159
ACH-000315,-0.5681875300824137
ACH-000316,-0.24464335510988094
ACH-000317,-0.21366083882246786
ACH-000318,-0.2338706019034188
ACH-000319,-0.16703380855445024
ACH-000320,-0.031992015387879866
ACH-000322,0.00502016367874907
ACH-000323,-0.3365095516188608
ACH-000324,-0.13151212733771464
ACH-000329,-0.14589479660663354
ACH-000330,-0.17446649201676845
ACH-000331,-0.21489448490198934
ACH-000332,-0.08437883722717941
ACH-000334,-0.16072544722754922
ACH-000335,-0.18906442596770792
ACH-000336,-0.0514321401209698
ACH-000337,-0.44992784441012384
ACH-000338,-0.04713564688427342
ACH-000339,-0.16162387471028314
ACH-000341,-0.0977803898333101
ACH-000348,-0.0802463236662999
ACH-000350,-0.2309298756033776
ACH-000352,-0.05858356017929271
ACH-000356,-0.27258001284283834
ACH-000361,-0.11008876330937276
ACH-000362,-0.07337844555318539
ACH-000363,-0.5077598504578327
ACH-000364,-0.10899809797260357
ACH-000365,-0.08392757526838186
ACH-000366,-0.10020644503368603
ACH-000368,-0.02279819118127464
ACH-000374,-0.17200978176062726
ACH-000375,0.03210993354582421
ACH-000376,-0.10327084449267587
ACH-000381,-0.16922941870729755
ACH-000383,-0.1428870395123517
ACH-000387,-0.2393575375072406
ACH-000389,-0.233655255011752
ACH-000390,-0.2138991350327333
ACH-000393,-0.08802495114818848
ACH-000395,-0.11453947665345285
ACH-000396,0.2135242886188036
ACH-000397,-0.2837940788410945
ACH-000401,-0.14844859266271
ACH-000402,-0.6716633445945817
ACH-000403,-0.12921415335137842
ACH-000404,-0.060189132289243226
ACH-000406,-0.16639589832368756
ACH-000407,0.06792911535464963
ACH-000408,-0.2725278979736064
ACH-000410,-0.11703683798675946
ACH-000411,-0.12629561565200445
ACH-000414,-0.11900739405386095
ACH-000415,-0.2024458961406768
ACH-000416,-0.10574105807281944
ACH-000420,-0.08304527832254605
ACH-000421,-0.21498142720432475
ACH-000424,-0.5016637108439328
ACH-000425,-0.1354002836380139
ACH-000426,-0.4970492905243849
ACH-000427,-0.23741654969846201
ACH-000433,-0.14631767197754048
ACH-000435,-0.4164179096290024
ACH-000436,-0.31564544729197075
ACH-000444,-0.19932486873472488
ACH-000445,-0.027955348125128995
ACH-000448,-0.3065680840010206
ACH-000450,-0.2289899728365305
ACH-000452,-0.1301631102717219
ACH-000454,-0.04426457253016525
ACH-000458,-0.14851586436096928
ACH-000459,-0.10538744023683848
ACH-000460,-0.2538456663620568
ACH-000461,0.09610944081256567
ACH-000463,0.002450540588136811
ACH-000464,-0.116109707818628
ACH-000466,-0.3029590725584026
ACH-000467,-0.1674706670376412
ACH-000468,-0.2630519986970836
ACH-000469,-0.10976287079491284
ACH-000470,0.10738369276401637
ACH-000471,-0.11636035160710136
ACH-000472,-0.15608413933116966
ACH-000473,-0.07208632067385673
ACH-000475,-0.061512155956630475
ACH-000476,-0.13854405172442644
ACH-000477,-0.2462383426859265
ACH-000479,-0.3448829470005271
ACH-000480,-0.3196195732036388
ACH-000481,-0.2285773213107883
ACH-000483,-0.012054483648158924
ACH-000484,-0.22041949258862392
ACH-000485,-0.11247383154982836
ACH-000486,-0.22743901744055586
ACH-000487,0.07615483722754457
ACH-000488,-0.1831274575650044
ACH-000490,-0.08513627909205616
ACH-000491,-0.22392587971817068
ACH-000495,-0.11626914773904615
ACH-000496,-0.05524518732120931
ACH-000499,-0.11886966163593507
ACH-000500,-0.2115267571595353
ACH-000502,-0.2043781953985788
ACH-000503,-0.0922861386101858
ACH-000505,-0.08153564935180249
ACH-000507,-0.07770707827717348
ACH-000510,-0.10797389498631292
ACH-000511,-0.07557294185882342
ACH-000512,-0.2509587109976054
ACH-000516,-0.2762913063645733
ACH-000517,-0.17318559217620086
ACH-000518,-0.09522960056496943
ACH-000520,-0.3039870447936859
ACH-000521,-0.3732496501044918
ACH-000522,-0.010426942379544855
ACH-000524,-0.2773448387911151
ACH-000527,-0.1972172979152623
ACH-000528,-0.21746785806701047
ACH-000537,-0.21804529861046948
ACH-000541,-0.03679975819612117
ACH-000542,-0.14939257502718906
ACH-000544,-0.06938205477807627
ACH-000545,-0.059081061632169085
ACH-000547,-0.1677069702653686
ACH-000548,-0.1836351203235732
ACH-000549,-0.21291345067776765
ACH-000550,-0.16930983040038686
ACH-000552,-0.15165046746437047
ACH-000556,-0.17919812410958982
ACH-000557,-0.06254928178582819
ACH-000569,-0.3910009316916847
ACH-000570,-0.0952194051332092
ACH-000571,-0.042186270368775314
ACH-000573,-0.1232863712310509
ACH-000576,-0.7949174796296627
ACH-000579,-0.04711073135752484
ACH-000580,-0.2460339756265396
ACH-000584,-0.0010045866744242333
ACH-000585,-0.08241111691885403
ACH-000588,-0.4506113472506832
ACH-000589,-0.19142647515274294
ACH-000591,-0.25070194855993405
ACH-000593,-0.20587583061909528
ACH-000600,-0.17797584568538655
ACH-000601,-0.1487581235544376
ACH-000605,-0.2148628417317443
ACH-000606,-0.2377527742141044
ACH-000608,-0.18458927665399266
ACH-000614,-0.1261159884156459
ACH-000616,-0.06902209925975153
ACH-000618,-0.061094391125942164
ACH-000619,-0.08968001858191496
ACH-000620,-0.08225577832589506
ACH-000621,-0.1689138291889557
ACH-000622,-0.20005470197452296
ACH-000623,-0.12158122215815613
ACH-000624,-0.14459610028864087
ACH-000627,-0.07991817906770518
ACH-000630,-0.10368990245482343
ACH-000631,-0.013604968533150468
ACH-000632,-0.10054565141507787
ACH-000633,-0.14576770783112278
ACH-000637,-0.20195621964476285
ACH-000638,-0.17109265580224184
ACH-000646,-0.11665183038819173
ACH-000647,-0.1935262321613028
ACH-000648,-0.17536386610320542
ACH-000649,-0.06940689679277408
ACH-000651,-0.02098445224244804
ACH-000652,-0.04903857638777623
ACH-000653,-0.5134439681383444
ACH-000657,-0.012168120066395534
ACH-000658,-0.587682561236909
ACH-000661,-0.2289293665879331
ACH-000662,-0.2833375257937686
ACH-000663,-0.16717335973311576
ACH-000665,-0.09649716577208313
ACH-000671,-0.1416984279302188
ACH-000672,-0.1857032483532176
ACH-000673,-0.11281453924503602
ACH-000676,-0.07202894009343767
ACH-000677,-0.10068276287020518
ACH-000681,-0.1683756343877444
ACH-000683,-0.0764876183034033
ACH-000684,-0.17862242259580832
ACH-000688,-0.3533288377324835
ACH-000693,-0.1264165453345025
ACH-000694,-0.13404540635005646
ACH-000695,-0.31944926884149194
ACH-000696,-0.12040299089790432
ACH-000697,-0.373674965065692
ACH-000699,-0.09696563600113907
ACH-000701,-0.1435530052020907
ACH-000706,-0.03824608189094687
ACH-000711,-0.043702504863054485
ACH-000713,-0.0972760615258162
ACH-000714,-0.7918343053685787
ACH-000718,-0.1889303185264509
ACH-000720,-0.16398781388820194
ACH-000721,-0.12016237067316747
ACH-000724,-0.43129619452284573
ACH-000725,0.10865745905161632
ACH-000732,-0.16257876948242672
ACH-000734,-0.04943820243914706
ACH-000735,-0.16097037197761913
ACH-000736,-0.11113045638718623
ACH-000738,-0.08683285093477025
ACH-000746,-0.054792691017162005
ACH-000747,-0.13277455945846095
ACH-000748,0.0425700463027533
ACH-000753,-0.17706761952042765
ACH-000756,-0.04028629688884843
ACH-000757,0.024561289344275757
ACH-000758,-0.2491192750924233
ACH-000760,-0.13740029673490306
ACH-000762,-0.15224762389191498
ACH-000763,-0.5521707219605526
ACH-000764,-0.09923387882352884
ACH-000765,-0.080903320480427
ACH-000766,-0.21518905833524826
ACH-000767,-0.1803562239835392
ACH-000768,-0.2374092675580702
