,CHERP (10523)
ACH-000004,-0.8598126093090395
ACH-000005,-1.0862260237147263
ACH-000007,-1.0634761759553286
ACH-000009,-0.9751998567231424
ACH-000011,-1.1722078951673176
ACH-000012,-1.0433742898485034
ACH-000013,-1.0714483602299825
ACH-000014,-0.9860609470365612
ACH-000015,-1.1068344006634696
ACH-000017,-0.9941661641621736
ACH-000018,-1.0542453395319589
ACH-000019,-0.8702687339575846
ACH-000021,-1.051290868741554
ACH-000022,-0.7895966418766579
ACH-000025,-0.9584889084986368
ACH-000028,-1.0119172421427134
ACH-000030,-1.0969125827201995
ACH-000035,-0.9683335221120454
ACH-000036,-1.0735441420031275
ACH-000037,-0.8889859521277389
ACH-000039,-0.9827155450855868
ACH-000040,-1.0580963350634085
ACH-000041,-0.986098665980587
ACH-000042,-1.1636705966904122
ACH-000045,-0.8463628708016521
ACH-000047,-1.0891535056320942
ACH-000052,-1.1955959851052391
ACH-000053,-0.8827953845590577
ACH-000054,-1.1390323422447817
ACH-000055,-1.1066565581941146
ACH-000060,-1.0450754569506748
ACH-000067,-0.8561828540106029
ACH-000070,-0.9089654021046408
ACH-000075,-1.0793305159512634
ACH-000078,-0.9055614880334562
ACH-000082,-0.8053632966889933
ACH-000085,-1.2996905622236996
ACH-000086,-1.0641382716210692
ACH-000087,-1.067472745456677
ACH-000092,-0.8679641181350476
ACH-000095,-1.0303584126140328
ACH-000097,-1.0274364810884191
ACH-000098,-0.9827915281495304
ACH-000099,-0.996940285418278
ACH-000108,-0.8651136704446134
ACH-000113,-1.2337672271642963
ACH-000116,-1.070895885530319
ACH-000118,-1.0830518352070078
ACH-000120,-1.0589333047792489
ACH-000123,-0.9506922133103612
ACH-000127,-0.912824200987003
ACH-000128,-0.8279731677644987
ACH-000132,-0.7749172215727609
ACH-000133,-1.0024641275578716
ACH-000137,-1.0310508949568922
ACH-000138,-0.9375749231817654
ACH-000142,-0.9395364622693811
ACH-000143,-0.8991349260460105
ACH-000146,-0.970043751530284
ACH-000148,-0.9712585553966628
ACH-000150,-1.1208606464388462
ACH-000152,-0.9539941376451232
ACH-000153,-1.2880519144597549
ACH-000159,-1.0671302432123573
ACH-000160,-1.009500272801094
ACH-000163,-0.9217797367684618
ACH-000167,-0.465756921068831
ACH-000168,-0.8726663373391903
ACH-000169,-0.8226031751049023
ACH-000178,-1.0373371490101109
ACH-000183,-0.9689906327543524
ACH-000188,-1.2426148572902846
ACH-000189,-1.0426020947895676
ACH-000190,-0.8840975840034812
ACH-000198,-0.6200430956765918
ACH-000203,-0.9419773732729988
ACH-000204,-1.0725850043630394
ACH-000206,-1.4649664709073258
ACH-000207,-1.2071591715544383
ACH-000208,-1.08226057156333
ACH-000210,-0.9190220384116601
ACH-000211,-1.0848710472911427
ACH-000215,-0.8478963449889073
ACH-000221,-1.209728768160818
ACH-000222,-0.9692301810692288
ACH-000223,-1.2160432152112581
ACH-000226,-0.9836218880081083
ACH-000227,-1.004402202815138
ACH-000228,-0.9051367378428106
ACH-000231,-0.7295273074301155
ACH-000232,-0.8540792535470341
ACH-000233,-1.1859377119186771
ACH-000234,-0.8806662566431224
ACH-000235,-0.9757052029662248
ACH-000237,-1.1151739436885901
ACH-000238,-0.7589224117862258
ACH-000242,-0.7297613622193552
ACH-000243,-1.0194948691639212
ACH-000244,-1.0965758374466112
ACH-000246,-0.8113613387072407
ACH-000248,-1.0147509591389603
ACH-000250,-1.0919799490766298
ACH-000251,-1.0854233502545207
ACH-000252,-1.0887947152311188
ACH-000253,-0.9179198903029292
ACH-000255,-0.9274405271379532
ACH-000256,-1.1988384751054555
ACH-000257,-0.7562464333540933
ACH-000258,-0.7593716293167332
ACH-000259,-1.1560576330119985
ACH-000260,-1.0671881464057034
ACH-000261,-1.1087438299014565
ACH-000262,-1.167928303552365
ACH-000263,-0.9733456781631248
ACH-000264,-1.0049838795310173
ACH-000265,-0.9693788795940804
ACH-000266,-1.1555605805811668
ACH-000272,-0.8642634807061448
ACH-000274,-0.8453813925165108
ACH-000277,-0.9250012939619368
ACH-000278,-0.9552520239944494
ACH-000279,-0.8668200863529579
ACH-000280,-0.9782219329169146
ACH-000281,-0.765965391232454
ACH-000288,-0.6650555913284069
ACH-000291,-1.245189653226552
ACH-000293,-1.2872592144460495
ACH-000294,-1.0174648868566991
ACH-000295,-1.0364530181404237
ACH-000296,-1.3661597969497763
ACH-000302,-1.406174362581874
ACH-000304,-0.9699099364402379
ACH-000307,-1.0444815536703267
ACH-000308,-1.220874157484582
ACH-000310,-0.8384199732234991
ACH-000311,-0.9658240480020264
ACH-000312,-0.8855478961326909
ACH-000315,-1.2421097400420276
ACH-000316,-0.7024303482140842
ACH-000317,-1.1317916809911972
ACH-000318,-1.010302191223183
ACH-000319,-1.0544800797693736
ACH-000320,-0.8852883639993764
ACH-000322,-1.0608177507678211
ACH-000323,-1.0897331316614245
ACH-000324,-1.2824743702433312
ACH-000329,-0.7157469868969797
ACH-000330,-1.1136923220729058
ACH-000331,-1.0071662142083804
ACH-000332,-0.8659259023693767
ACH-000334,-0.9873168689330178
ACH-000335,-1.0234246312261754
ACH-000336,-1.0689081673281533
ACH-000337,-0.9590561821511336
ACH-000338,-1.0379370035308848
ACH-000339,-1.0312710965838825
ACH-000341,-1.2956035792070697
ACH-000348,-1.2054905083700418
ACH-000350,-1.0932221555196366
ACH-000352,-1.3050791867567857
ACH-000356,-1.1671241307086553
ACH-000361,-1.1414083926333893
ACH-000362,-0.9862814804866804
ACH-000363,-0.9950928764920196
ACH-000364,-1.091351034045321
ACH-000365,-0.9888931219093816
ACH-000366,-1.0733027934673094
ACH-000368,-1.0141999584431751
ACH-000374,-1.041229530021036
ACH-000375,-1.0566478188332458
ACH-000376,-0.8162817200491796
ACH-000381,-0.8469543644767507
ACH-000383,-1.0503918320056729
ACH-000387,-0.941446644369484
ACH-000389,-0.8993612257627397
ACH-000390,-1.0527389508550598
ACH-000393,-1.222315943121555
ACH-000395,-1.1508925191934871
ACH-000396,-0.9844266115015949
ACH-000397,-0.9681762084715462
ACH-000401,-1.0916696513949964
ACH-000402,-1.0434175043970486
ACH-000403,-1.1845236794230367
ACH-000404,-1.138363915295424
ACH-000406,-1.1041100641946706
ACH-000407,-1.073830534833973
ACH-000408,-1.2317441715864812
ACH-000410,-1.2989188019554252
ACH-000411,-0.7899530095426222
ACH-000414,-1.2956498166835946
ACH-000415,-1.039888036613864
ACH-000416,-1.0782902026739023
ACH-000420,-1.0091417267087115
ACH-000421,-1.0900494366314322
ACH-000424,-1.1240122664309755
ACH-000425,-1.082407724859812
ACH-000426,-0.9690928990993726
ACH-000427,-1.1924730292366768
ACH-000433,-1.089421069190145
ACH-000435,-0.9834817397675968
ACH-000436,-0.7745164842238648
ACH-000444,-1.0133022865115615
ACH-000445,-1.5558405884686917
ACH-000448,-1.0684472132888565
ACH-000450,-1.2779045162220464
ACH-000452,-1.2603250583587018
ACH-000454,-1.278443155482207
ACH-000458,-1.1490264919234314
ACH-000459,-1.2931894981297056
ACH-000460,-0.8970283006537321
ACH-000461,-1.3286032137524235
ACH-000463,-1.0473431028983728
ACH-000464,-0.8861298131910571
ACH-000466,-1.0629204730703024
ACH-000467,-1.040878598434639
ACH-000468,-1.1590423861572832
ACH-000469,-0.8945671957441826
ACH-000470,-1.155923249375852
ACH-000471,-1.027720197215167
ACH-000472,-0.8448959326377847
ACH-000473,-0.9496423176635472
ACH-000475,-0.9532158470281572
ACH-000476,-0.9854899247825326
ACH-000477,-0.9731866594349275
ACH-000479,-0.9788308141662992
ACH-000480,-0.8673792240233699
ACH-000481,-1.1086089542467732
ACH-000483,-1.080964342947355
ACH-000484,-0.9922456685083628
ACH-000485,-0.8489493782218795
ACH-000486,-1.0467006160728876
ACH-000487,-0.7800501234931277
ACH-000488,-1.0271461481693818
ACH-000490,-1.181493400750997
ACH-000491,-1.0754778474008708
ACH-000495,-0.9864763330887878
ACH-000496,-1.0537856243663968
ACH-000499,-1.0934742650023097
ACH-000500,-0.7003335374464469
ACH-000502,-0.955568343081084
ACH-000503,-1.3073922062625898
ACH-000505,-1.2680446037389734
ACH-000507,-1.123832686016932
ACH-000510,-0.8979488456228665
ACH-000511,-0.9002967503029197
ACH-000512,-0.7387164064149574
ACH-000516,-0.9311505027969345
ACH-000517,-0.8942389261840848
ACH-000518,-1.2740123104017975
ACH-000520,-1.2964398778278057
ACH-000521,-0.8107699048211704
ACH-000522,-0.935462442123666
ACH-000524,-1.0734690878488238
ACH-000527,-0.955626520843296
ACH-000528,-1.0680087673543666
ACH-000537,-0.991127524190626
ACH-000541,-1.1114867787661409
ACH-000542,-1.1862459587448244
ACH-000544,-1.0523549236059828
ACH-000545,-1.0989028028373966
ACH-000547,-1.1217841546161778
ACH-000548,-0.934434056497734
ACH-000549,-1.1300322767610849
ACH-000550,-0.7508369348193185
ACH-000552,-1.1621301767908003
ACH-000556,-0.9447785887570441
ACH-000557,-1.0118352877774992
ACH-000569,-1.3356817826236238
ACH-000570,-0.8570025304702708
ACH-000571,-1.0146194012761656
ACH-000573,-0.9808356076099268
ACH-000576,-0.8579881886190505
ACH-000579,-0.7780816738495626
ACH-000580,-1.115530666225667
ACH-000584,-1.0483787885803109
ACH-000585,-0.9638051986537456
ACH-000588,-1.1795108109240586
ACH-000589,-1.2322009052407417
ACH-000591,-0.7701412989805257
ACH-000593,-1.059457352067703
ACH-000600,-1.0080601225032173
ACH-000601,-1.0924083210562192
ACH-000605,-1.047564793726427
ACH-000606,-1.0901267160156805
ACH-000608,-0.8920825347058504
ACH-000614,-0.9114881082631869
ACH-000616,-0.9330720978083156
ACH-000618,-1.0628749735952667
ACH-000619,-1.1723471779124195
ACH-000620,-1.129558051691716
ACH-000621,-1.2261307604711753
ACH-000622,-1.0122158708970816
ACH-000623,-1.1040464370022327
ACH-000624,-1.100657198975877
ACH-000627,-1.054371578085515
ACH-000630,-1.1982724954702555
ACH-000631,-1.1573381093011648
ACH-000632,-0.9904043328321654
ACH-000633,-0.8082080078520367
ACH-000637,-1.0790040386162474
ACH-000638,-0.9777692616364756
ACH-000646,-1.1130092054291585
ACH-000647,-0.9904514699706182
ACH-000648,-0.9812722722641252
ACH-000649,-1.087541235327644
ACH-000651,-0.985633172461275
ACH-000652,-1.1412540314554316
ACH-000653,-1.1094198955799959
ACH-000657,-1.053528081509172
ACH-000658,-0.9380318476723671
ACH-000661,-1.0729628552351065
ACH-000662,-1.0002021351935957
ACH-000663,-1.2090840176085358
ACH-000665,-1.1151553106323515
ACH-000671,-1.1326907084435722
ACH-000672,-0.8474077570173628
ACH-000673,-0.9532734771301596
ACH-000676,-0.944751404683862
ACH-000677,-1.2091584214097282
ACH-000681,-0.9822933887355698
ACH-000683,-0.9813655096407158
ACH-000684,-0.868420178729043
ACH-000688,-0.8994773437657748
ACH-000693,-0.9258603607527742
ACH-000694,-1.0523744252650515
ACH-000695,-0.9508003318930356
ACH-000696,-1.0960177685869157
ACH-000697,-0.9416498815855304
ACH-000699,-0.9260896394571104
ACH-000701,-1.0598270657955424
ACH-000706,-0.9842002682726654
ACH-000711,-0.9710566645633738
ACH-000713,-1.128837667920669
ACH-000714,-1.188756187396552
ACH-000718,-0.9862607682008052
ACH-000720,-1.025138329397402
ACH-000721,-1.090657360191129
ACH-000724,-1.0649406166981874
ACH-000725,-1.4858317884102457
ACH-000732,-0.8926369297739961
ACH-000734,-1.0749524117025704
ACH-000735,-1.2793461108619062
ACH-000736,-1.0616788998584008
ACH-000738,-0.9183938912833212
ACH-000746,-0.9380068433554356
ACH-000747,-1.325164648702681
ACH-000748,-1.0994896094851452
ACH-000753,-1.0665502581981157
ACH-000756,-1.1108370913717842
ACH-000757,-1.1072854689348723
ACH-000758,-0.9627346592878032
ACH-000760,-0.8912466394950049
ACH-000762,-1.1054068254227962
ACH-000763,-0.8014334490548781
ACH-000764,-1.0923141320195702
ACH-000765,-1.0041594302670491
ACH-000766,-0.8112773267877265
ACH-000767,-1.0718621222305365
ACH-000768,-1.0161448996706333
ACH-000769,-0.9387570116833815
ACH-000770,-0.9550122528735094
ACH-000771,-1.2755581434918677
ACH-000773,-0.6600462756469966
ACH-000776,-1.0403326431477304
ACH-000777,-0.8655709281004462
ACH-000778,-1.0419863771140292
ACH-000781,-1.048198251775236
ACH-000782,-0.9573877605833492
ACH-000783,-0.8226724740120507
ACH-000784,-0.8963229013496147
ACH-000785,-0.9083466177124216
ACH-000787,-0.9763627856092638
ACH-000788,-0.7768358167499458
ACH-000791,-0.9739755895461976
ACH-000792,-0.9035013073826204
ACH-000794,-1.1318495714366523
ACH-000796,-0.9727021651878398
ACH-000798,-0.7079061489062966
ACH-000799,-1.0325254250066564
ACH-000800,-1.1645324012756133
ACH-000802,-1.1332777011790458
ACH-000804,-1.0247777770752828
ACH-000805,-1.02149481889265
ACH-000809,-0.9192241084633368
ACH-000810,-0.8870177427961922
ACH-000811,-0.8615408807972518
ACH-000817,-0.6872936196030764
ACH-000819,-1.0428591266007894
ACH-000820,-1.049083047394704
ACH-000821,-0.982030494405261
ACH-000822,-0.9719794601665568
ACH-000823,-1.1652678734675048
ACH-000824,-0.916904961098696
ACH-000827,-1.1646597825813796
ACH-000829,-1.0380003883706943
ACH-000831,-1.0735328701754874
ACH-000832,-1.0169078053121134
ACH-000833,-0.9060009676162224
ACH-000834,-1.295060582381133
ACH-000835,-0.8485658285760639
ACH-000836,-1.015736835674153
ACH-000837,-1.0104930773779237
ACH-000838,-1.1335239827107086
ACH-000839,-1.2228295700326617
ACH-000840,-1.0753968698605088
ACH-000841,-1.0832103331357177
ACH-000843,-1.126570589134834
ACH-000846,-1.1262034496498436
ACH-000847,-0.9583739629715016
ACH-000848,-0.9710286109977271
ACH-000849,-0.9683130700861032
ACH-000851,-1.0869550610630372
ACH-000855,-0.946107483064177
ACH-000856,-0.9090943611714896
ACH-000858,-1.004758230029227
ACH-000859,-1.145780935132232
ACH-000861,-1.3205876197801083
ACH-000862,-0.8450014408088649
ACH-000865,-1.2806034732901246
ACH-000866,-0.9203281058184064
ACH-000867,-1.0298433535425295
ACH-000869,-1.0643657584489956
ACH-000872,-1.113312995341344
ACH-000873,-0.9034753756819212
ACH-000876,-1.3432902103362938
ACH-000878,-1.0435929738957108
ACH-000880,-1.1526615590846216
ACH-000881,-1.0615098219902528
ACH-000882,-0.9922260342462518
ACH-000884,-0.9101402586104382
ACH-000885,-1.0942445855060878
ACH-000887,-0.9186451446629592
ACH-000889,-1.19409892134645
ACH-000896,-1.0255624408511133
ACH-000898,-1.1312434256443282
ACH-000900,-1.1270830513038728
ACH-000901,-0.9000212646502155
ACH-000905,-0.9867074622904926
ACH-000906,-1.0364189984026686
ACH-000907,-1.022762342513892
ACH-000910,-0.8305707610370432
ACH-000911,-1.0129686343090976
ACH-000912,-1.2197249075578114
ACH-000913,-0.9907969453690276
ACH-000915,-0.9533555452872856
ACH-000916,-0.9069791398710964
ACH-000917,-1.100782943783117
ACH-000920,-0.5642582938037624
ACH-000921,-1.046841124549121
ACH-000924,-0.9479344502972884
ACH-000926,-0.7275556638089128
ACH-000928,-1.1123063785559704
ACH-000929,-1.1475853019975908
ACH-000932,-1.0363130645668284
ACH-000935,-0.8906008194457451
ACH-000936,-1.0148141911814246
ACH-000937,-1.0004892316817828
ACH-000938,-0.998323179712878
ACH-000939,-1.2857432808286076
ACH-000941,-1.4864869071139557
ACH-000943,-0.9706023690748316
ACH-000946,-1.1351861208586722
ACH-000947,-1.130294138790254
ACH-000948,-1.0271089111536815
ACH-000950,-0.8400835752228426
ACH-000953,-0.810967479318885
ACH-000954,-0.9085855581816428
ACH-000957,-1.0537069815856457
ACH-000958,-0.8751477570416389
ACH-000960,-1.100381380100209
