,GOLM1 (51280)
ACH-000004,0.17185989582693711
ACH-000005,-0.2954177032551569
ACH-000007,-0.056675710922654665
ACH-000009,0.0043919260357342576
ACH-000011,-0.0011408780479330745
ACH-000012,-0.07876144796210441
ACH-000013,-0.03466936636562118
ACH-000014,0.15665723411115245
ACH-000015,-0.1454395364304875
ACH-000017,0.10239448128165304
ACH-000018,-0.05477611732893303
ACH-000019,-0.05251293696998495
ACH-000021,-0.07787546213966752
ACH-000022,-0.07373069993329588
ACH-000025,-0.011799074250899577
ACH-000028,0.033613756778326495
ACH-000030,0.028093534737716315
ACH-000035,-0.06725628534860678
ACH-000036,-0.11496479301308594
ACH-000037,0.07521438168529593
ACH-000039,-0.1413134343449852
ACH-000040,0.06382053235036121
ACH-000041,-0.11016880187606716
ACH-000042,-0.03633577525623506
ACH-000045,0.09147929122362497
ACH-000047,-0.16237969814496864
ACH-000052,-0.2090419991150884
ACH-000053,0.04339329052591418
ACH-000054,0.10207312571123292
ACH-000055,0.09317674741525853
ACH-000060,0.2117936974732556
ACH-000067,0.05965600092464824
ACH-000070,-0.034169028620567136
ACH-000075,0.04101254220224848
ACH-000078,-0.09285284236607204
ACH-000082,-0.0072383511893974435
ACH-000085,-0.011708970380715493
ACH-000086,0.029312568503883737
ACH-000087,0.15694825989631733
ACH-000092,-0.006105723319443812
ACH-000095,-0.0012754627598432885
ACH-000097,-0.06468828385352884
ACH-000098,-0.026293883496273738
ACH-000099,-0.012098645082350564
ACH-000108,0.05555855194555282
ACH-000113,0.02201022921546569
ACH-000116,0.15162851866090155
ACH-000118,0.005795783119360355
ACH-000120,0.06352331125534541
ACH-000123,0.025102424931969024
ACH-000127,-0.07405711973483738
ACH-000128,0.08930517474617078
ACH-000132,-0.008734504406756854
ACH-000133,-0.08533725362512554
ACH-000137,-0.12421772434342965
ACH-000138,0.011630354405619112
ACH-000142,-0.03655992084796192
ACH-000143,0.08029669961297789
ACH-000146,0.06862818154911722
ACH-000148,0.04086475224532257
ACH-000150,0.050485921489451406
ACH-000152,0.01763459049146526
ACH-000153,-0.17016915996223342
ACH-000159,-0.11794364843826415
ACH-000160,0.011622227261062452
ACH-000163,-0.10071825358675683
ACH-000167,-0.2314500351551204
ACH-000168,-0.004141590813316379
ACH-000169,0.0578964369298918
ACH-000178,-0.07917724386287826
ACH-000183,0.03087275401034682
ACH-000188,-0.03360389156865628
ACH-000189,0.05958839683801525
ACH-000190,-0.09440519611007353
ACH-000198,0.02844842942164472
ACH-000203,0.21839095518789126
ACH-000204,0.019115942706070057
ACH-000206,0.046787264540658194
ACH-000207,0.09888455767790616
ACH-000208,0.0022450551055232704
ACH-000210,-0.007299445747411508
ACH-000211,0.0903316415061308
ACH-000215,0.02635468511825091
ACH-000221,-0.11027927521237572
ACH-000222,-0.11307341222483765
ACH-000223,0.01661395398219905
ACH-000226,-0.03786349172898133
ACH-000227,-0.09564441987782388
ACH-000228,-0.19701222134880866
ACH-000231,0.1103643469506414
ACH-000232,0.0037968564224850985
ACH-000233,-0.03288794624528496
ACH-000234,0.04211907703897151
ACH-000235,0.0007668323456215858
ACH-000237,-0.06702038869692696
ACH-000238,0.008625618426002134
ACH-000242,-0.16521960696956994
ACH-000243,0.08350222140330768
ACH-000244,0.03105803691724808
ACH-000246,-0.02443209081158069
ACH-000248,0.011579998601389323
ACH-000250,0.054662762436105315
ACH-000251,-0.02683464849849289
ACH-000252,0.013976826171851052
ACH-000253,0.07970248846296421
ACH-000255,-0.08059539217811036
ACH-000256,0.04652314353227519
ACH-000257,0.2890699206667194
ACH-000258,0.09050308697814692
ACH-000259,0.04170278341602162
ACH-000260,0.05755807135071854
ACH-000261,0.08938126353751813
ACH-000262,-0.011704066863031834
ACH-000263,-0.08606001498824005
ACH-000264,0.0014613430231406337
ACH-000265,0.014086671194099502
ACH-000266,-0.0230460201981655
ACH-000272,0.006235596808948696
ACH-000274,-0.04483876047303527
ACH-000277,-0.04235149485894304
ACH-000278,-0.09265405368781493
ACH-000279,0.015556303257379053
ACH-000280,-0.1528976115958426
ACH-000281,0.08519990272276097
ACH-000288,-0.015818918345686772
ACH-000291,0.011247666828498369
ACH-000293,0.12942265107401002
ACH-000294,-0.047209990118949566
ACH-000295,0.1921024879887024
ACH-000296,-0.00497234318408776
ACH-000302,0.031592453740736284
ACH-000304,-0.13778612203840088
ACH-000307,-0.0032238180357293464
ACH-000308,-0.10113280374586713
ACH-000310,-0.1241612605849792
ACH-000311,0.16277004330447348
ACH-000312,-0.09543281316186587
ACH-000315,0.22272119348482225
ACH-000316,-0.07639464953470046
ACH-000317,0.07069531674552272
ACH-000318,-0.0976325350741459
ACH-000319,0.02753829137312272
ACH-000320,0.154236412127977
ACH-000322,-0.12046706239382594
ACH-000323,0.048105226927114386
ACH-000324,-0.058661159926538316
ACH-000329,-0.0551174433360437
ACH-000330,0.1041889964854264
ACH-000331,-0.10644862419209612
ACH-000332,0.05103658550376663
ACH-000334,-0.07112745092337587
ACH-000335,0.0827236224509212
ACH-000336,-0.10874102791566494
ACH-000337,-0.06014730904396896
ACH-000338,-0.30517597600973817
ACH-000339,-0.1052560247191301
ACH-000341,0.04571506721983072
ACH-000348,-0.03775721768268782
ACH-000350,0.0073760266869691265
ACH-000352,0.09076972584860504
ACH-000356,0.15210348917264813
ACH-000361,0.04693192488277794
ACH-000362,-0.014795010638250426
ACH-000363,-0.0688165992239649
ACH-000364,-0.06806495019409264
ACH-000365,-0.040401615526273145
ACH-000366,0.020387316900588138
ACH-000368,0.04809386409003172
ACH-000374,0.008282088892071136
ACH-000375,0.06042200005261024
ACH-000376,-0.10286909933357348
ACH-000381,-0.036522195185800466
ACH-000383,0.009499330872670408
