,IKBIP (121457)
ACH-000004,-0.039743790279617636
ACH-000005,0.16708775167364268
ACH-000007,0.1811248128847764
ACH-000009,-0.024273021494151784
ACH-000011,0.17546121646826154
ACH-000012,0.03840086953756286
ACH-000013,0.0962003364411425
ACH-000014,0.2702467835212732
ACH-000015,0.14073368597181052
ACH-000017,0.0514825240695048
ACH-000018,0.10136630881764742
ACH-000019,0.01940988073570936
ACH-000021,-0.04585160521008723
ACH-000022,0.1175149379754136
ACH-000025,-0.06919837837396514
ACH-000028,0.1572347846582736
ACH-000030,0.09647415362790784
ACH-000035,0.08644787684820865
ACH-000036,0.12090213035946208
ACH-000037,-0.07346508824498392
ACH-000039,-0.02589519694511909
ACH-000040,0.10650602263013413
ACH-000041,-0.13857672719447164
ACH-000042,0.01120951000704545
ACH-000045,0.07438834715585657
ACH-000047,0.09343875736438413
ACH-000052,0.1340306907125768
ACH-000053,0.013521863344070156
ACH-000054,-0.11230014098118644
ACH-000055,-0.016403689412789413
ACH-000060,-0.015722481416094218
ACH-000067,0.08381233684608662
ACH-000070,0.10788730504405704
ACH-000075,0.20462898518163086
ACH-000078,0.0713458779057712
ACH-000082,-0.03810077230411549
ACH-000085,0.13765001131208832
ACH-000086,0.08085833246099781
ACH-000087,0.15617635777454192
ACH-000092,0.00804973324201027
ACH-000095,0.11265084504825135
ACH-000097,-0.0493712152238318
ACH-000098,0.0790916047588281
ACH-000099,0.10916820841504736
ACH-000108,0.02402236081979478
ACH-000113,0.09170202429892478
ACH-000116,0.21295102132097687
ACH-000118,-0.092529764796542
ACH-000120,0.11564797077311392
ACH-000123,0.1858850176739739
ACH-000127,0.12629675051054198
ACH-000128,0.10607674837763537
ACH-000132,-0.0272668955026009
ACH-000133,-0.12127114810486447
ACH-000137,-0.019722335317525843
ACH-000138,0.08618779915313883
ACH-000142,0.06919261983943473
ACH-000143,0.06075199631539192
ACH-000146,0.009547472993547957
ACH-000148,-0.054380136401598916
ACH-000150,-0.15651222896022882
ACH-000152,0.18723431502763807
ACH-000153,0.1312820415699775
ACH-000159,0.1686830218084315
ACH-000160,-0.028343440568088962
ACH-000163,-0.16320892659787672
ACH-000167,-0.2419396127878242
ACH-000168,0.032708486830914506
ACH-000169,-0.014606376781256024
ACH-000178,0.11082109164815404
ACH-000183,-0.10315250908450607
ACH-000188,0.12866974854224694
ACH-000189,-0.06992526913735939
ACH-000190,-0.37252424055550937
ACH-000198,-0.06308436043781658
ACH-000203,-0.00010944849374180398
ACH-000204,0.3255673886059031
ACH-000206,-4.7541056837523983e-05
ACH-000207,0.17087088967400454
ACH-000208,0.36142393862882105
ACH-000210,-0.2355965334079333
ACH-000211,0.12743379007760836
ACH-000215,0.003481069237171052
ACH-000221,-0.08591914643620313
ACH-000222,-0.21493524242795287
ACH-000223,0.012099114589780179
ACH-000226,0.06282063042863717
ACH-000227,0.1353854698954436
ACH-000228,-0.08376168840766142
ACH-000231,0.08376525187771995
ACH-000232,-0.024246955478505108
ACH-000233,0.06595953026599319
ACH-000234,0.06273244869858888
ACH-000235,-0.043532038516302114
ACH-000237,-0.00623509197561929
ACH-000238,0.059298179091068964
ACH-000242,-0.1693627153068604
ACH-000243,0.02087292393416651
ACH-000244,0.11626759864461718
ACH-000246,0.15141973324043864
ACH-000248,0.10976574544030412
ACH-000250,0.13914605191300716
ACH-000251,0.15132520973478744
ACH-000252,0.045191408662184525
ACH-000253,0.06527400131444289
ACH-000255,0.09268566353359413
ACH-000256,0.0015623705894141585
ACH-000257,0.08115874204376877
ACH-000258,0.2304534232618046
ACH-000259,-0.018296194016816317
ACH-000260,0.1471072040582145
ACH-000261,0.05860990178475185
ACH-000262,0.003927714332368353
ACH-000263,-0.016615006665609024
ACH-000264,0.052694711830005785
ACH-000265,0.13778719562574746
ACH-000266,-0.06807933057842094
ACH-000272,0.0998868653007644
ACH-000274,0.12802248734593485
ACH-000277,-0.06156824317455069
ACH-000278,-0.08514004555903143
ACH-000279,0.12634069073462004
ACH-000280,0.0923997065911206
ACH-000281,-0.2182972724777796
ACH-000288,0.015232204780825409
ACH-000291,0.013472692589271031
ACH-000293,-0.0440656473397147
ACH-000294,0.08273522336777267
ACH-000295,0.09718090086317703
ACH-000296,0.013503160980413572
ACH-000302,0.09682382864997052
ACH-000304,0.03336342153404413
ACH-000307,0.04369906484556725
ACH-000308,-0.0010092027476536042
ACH-000310,-0.0483129461171844
ACH-000311,-0.028189869959207175
ACH-000312,-0.1280734817689989
ACH-000315,0.25013125344331105
ACH-000316,-0.009167399410274116
ACH-000317,0.16333662466547444
ACH-000318,-0.03609130187009841
ACH-000319,0.051752451292445406
ACH-000320,0.047543399083920815
ACH-000322,0.053487562432314735
ACH-000323,0.048578958960113335
ACH-000324,0.09347461603835544
ACH-000329,0.03383697610366815
ACH-000330,-0.0003898833487647145
ACH-000331,0.06897293889341828
ACH-000332,0.038186969878951885
ACH-000334,0.03830726829995198
ACH-000335,-0.08069060918372192
ACH-000336,0.1239486334484838
ACH-000337,0.31926440924140154
ACH-000338,-0.288636087826312
ACH-000339,0.05370983808736391
ACH-000341,0.18146219382193526
ACH-000348,0.03816820980153613
ACH-000350,0.13272482410156622
ACH-000352,0.04814007937278859
ACH-000356,0.11879921092002255
ACH-000361,0.11012938809046288
ACH-000362,0.2170167722111059
ACH-000363,0.06675803793488991
ACH-000364,0.057466598443864286
ACH-000365,0.1549308695488264
ACH-000366,-0.0721940907454854
