,SCNN1B (6338)
ACH-000004,0.09477624380511657
ACH-000005,-0.10064760785356716
ACH-000007,-0.1664531498469524
ACH-000009,0.07920893064470623
ACH-000011,0.030146719690300142
ACH-000012,-0.01378294903826095
ACH-000013,-0.07188588032869221
ACH-000014,0.020145471311495786
ACH-000015,-0.07378508748823376
ACH-000017,0.12639373961743158
ACH-000018,0.008644495472193115
ACH-000019,-0.049440520364679434
ACH-000021,-0.14123679838369185
ACH-000022,-0.061208937210807925
ACH-000025,0.0539401307307016
ACH-000028,0.013295977330750013
ACH-000030,0.06320869632327912
ACH-000035,-0.1886314951663113
ACH-000036,0.07014254662722673
ACH-000037,0.061146252794027564
ACH-000039,0.20954046665919096
ACH-000040,-0.04418041161601309
ACH-000041,-0.017728186728941667
ACH-000042,0.07950142568130736
ACH-000045,-0.028146739279732
ACH-000047,-0.040940045384906566
ACH-000052,0.0926966049806723
ACH-000053,0.08386413569127854
ACH-000054,0.026430025032478547
ACH-000055,-0.027078889643304675
ACH-000060,0.10315167679612557
ACH-000067,-0.049687281865506604
ACH-000070,0.0581219357280099
ACH-000075,-0.017872951990920028
ACH-000078,0.04022335641309744
ACH-000082,0.04705944737684488
ACH-000085,0.015350817070327285
ACH-000086,0.08805635143700384
ACH-000087,-0.15274590469348562
ACH-000092,-0.002887115362255292
ACH-000095,-0.011129944214895444
ACH-000097,-0.004271430055101378
ACH-000098,-0.051159080052668136
ACH-000099,-0.0441816677544283
ACH-000108,0.13484627989363202
ACH-000113,0.04602559419305624
ACH-000116,0.028051609077095908
ACH-000118,-0.09526066111792963
ACH-000120,0.02420553213736
ACH-000123,-0.004923421073970069
ACH-000127,-0.15720465164377684
ACH-000128,0.06461010767612334
ACH-000132,-0.1452841487933009
ACH-000133,0.09446781440690022
ACH-000137,-0.023862145580494952
ACH-000138,0.08161873671689196
ACH-000142,-0.11549789760338898
ACH-000143,-0.028594481828468618
ACH-000146,-0.019903748361389632
ACH-000148,0.012237184800379431
ACH-000150,-0.012830407997329945
ACH-000152,0.14054336228882214
ACH-000153,0.11879353949988974
ACH-000159,-0.08626541698132943
ACH-000160,0.11398763408514648
ACH-000163,0.05657292915981248
ACH-000167,0.2775330254492812
ACH-000168,-0.02267751822473937
ACH-000169,0.04234642615777413
ACH-000178,-0.008891968304301973
ACH-000183,0.029261607028551382
ACH-000188,0.07830337532649617
ACH-000189,0.039180190577444415
ACH-000190,0.0010414759897127207
ACH-000198,-0.047118105244888166
ACH-000203,-0.6902416877507754
ACH-000204,0.08411985028041405
ACH-000206,0.09872497442902227
ACH-000207,0.06028878252597958
ACH-000208,0.1554828857851693
ACH-000210,-0.12011250277161015
ACH-000211,0.06715863054203003
ACH-000215,-0.0006029616816082346
ACH-000221,-0.21400022142520064
ACH-000222,0.2494755386936791
ACH-000223,0.054041166000056116
ACH-000226,-0.019593215494433568
ACH-000227,-0.006613071033072663
ACH-000228,0.039332700409176635
ACH-000231,0.002190996721213585
ACH-000232,-0.009888789272074285
ACH-000233,-0.01563226291619309
ACH-000234,0.1824668342303139
ACH-000235,0.029456104016293238
ACH-000237,0.057846048207678614
ACH-000238,0.1645573864062492
ACH-000242,0.26006403235527803
ACH-000243,-0.009646977930432277
ACH-000244,0.02086956618416156
ACH-000246,0.08760100870319429
ACH-000248,0.05399425428431221
ACH-000250,0.03863755851043741
ACH-000251,0.02144442573382264
ACH-000252,0.07258645231585995
ACH-000253,0.048735507140976735
ACH-000255,-0.06127721227544839
ACH-000256,0.028941444645824693
ACH-000257,0.02085765823945844
ACH-000258,-0.019937468507949696
ACH-000259,0.07809455908400689
ACH-000260,-0.0485251614342336
ACH-000261,-0.013905935168323143
ACH-000262,0.09905188744649822
ACH-000263,0.06345265322048728
ACH-000264,-0.013007867076334141
ACH-000265,-0.08427172972322873
ACH-000266,0.04261685529650816
ACH-000272,0.10581721150134536
ACH-000274,0.008707823511562438
ACH-000277,0.11448950333494175
ACH-000278,-0.033530896435680635
ACH-000279,0.044523661769002375
ACH-000280,0.10014221689196846
ACH-000281,0.06170294517084567
ACH-000288,0.02122059417246304
ACH-000291,0.03312715666319796
ACH-000293,-0.050422729312476135
ACH-000294,0.002832906813264392
ACH-000295,0.2032195595281342
ACH-000296,0.1228664418321812
ACH-000302,0.004486109190437606
ACH-000304,-0.004394002316789611
ACH-000307,0.020303934691067074
ACH-000308,-0.030445359970586356
ACH-000310,-0.05150019923688103
ACH-000311,0.05265820865226596
ACH-000312,0.047985652642157935
ACH-000315,0.011137186164835857
ACH-000316,-0.040048117314269736
ACH-000317,-0.16359592796357905
ACH-000318,0.11385520033060124
ACH-000319,-0.11552627795703745
ACH-000320,0.042484798953004416
ACH-000322,0.13061127588844298
ACH-000323,-0.15255896575948324
ACH-000324,-0.012093624071268736
ACH-000329,-0.05029642079546926
ACH-000330,0.02300495410191392
ACH-000331,0.01261364106079133
ACH-000332,0.016068015316654718
ACH-000334,-0.009807640318469677
ACH-000335,0.14029236940153608
ACH-000336,0.12435417639838996
ACH-000337,0.20647368483858156
ACH-000338,-0.4160794819826684
ACH-000339,-0.04602938761754016
ACH-000341,0.019628423122566387
ACH-000348,0.09450018621343194
ACH-000350,-0.04223840350173859
ACH-000352,0.07337063087429538
ACH-000356,-0.2311021181454652
ACH-000361,-0.11952234010268785
ACH-000362,0.03951076543313969
ACH-000363,-0.02304065285845508
ACH-000364,-0.031059201057625763
ACH-000365,0.029959143860452637
ACH-000366,0.05354320721704887
ACH-000368,0.04990717509229225
ACH-000374,0.04131471291036197
ACH-000375,-0.055065142118481056
ACH-000376,-0.014866084793909853
ACH-000381,-0.0835811286384807
ACH-000383,0.04019091824815297
ACH-000387,0.014191000859777382
ACH-000389,9.286393767070716e-05
ACH-000390,0.02667160848312304
ACH-000393,0.15586109319193175
ACH-000395,0.10306756569278573
ACH-000396,-0.02275029827027836
ACH-000397,-0.056516667514304175
ACH-000401,0.10205978983967104
ACH-000402,-0.11502536974168588
ACH-000403,0.062190730369974585
ACH-000404,-0.12748655735560194
ACH-000406,-0.04570199682845981
ACH-000407,0.1042740922033822
ACH-000408,-0.01668465911416296
ACH-000410,-0.02328152285906672
ACH-000411,-0.14586394258365995
ACH-000414,0.0008818038194105333
ACH-000415,0.013755941281344624
ACH-000416,0.016461708374104603
ACH-000420,0.002508820535767196
ACH-000421,-0.0743560230681165
ACH-000424,0.1662642910000064
ACH-000425,-0.06533566519069638
ACH-000426,0.05684895832490368
ACH-000427,0.17523920402503065
ACH-000433,0.09070130776202552
ACH-000435,-0.12944871790813234
ACH-000436,-0.010494507622809918
ACH-000444,-0.09346955287914276
ACH-000445,0.05918018563594045
ACH-000448,0.0192769151138463
ACH-000450,0.11057959385388863
ACH-000452,0.02097141934570728
ACH-000454,-0.06850456959227331
ACH-000458,0.08610249604570071
ACH-000459,-0.11189887038032982
ACH-000460,-0.018667656027655456
ACH-000461,0.08110664945262717
ACH-000463,-0.051592261550514384
ACH-000464,0.17316106001665646
ACH-000466,0.25471196750367475
ACH-000467,0.09729397305695274
ACH-000468,0.12354589693808575
ACH-000469,0.04821642260705069
ACH-000470,0.3118408811202636
ACH-000471,-0.03168457083159113
ACH-000472,-0.022935830739392912
ACH-000473,0.2143689016440199
ACH-000475,-0.01863679925704781
ACH-000476,0.055541613065579726
ACH-000477,0.30776315695652284
ACH-000479,0.36905146512451703
ACH-000480,-0.030997827319566837
ACH-000481,0.05777019539811783
ACH-000483,-0.11250629088565244
ACH-000484,0.09550031559178997
ACH-000485,0.14208549626373734
ACH-000486,0.012656799285082258
ACH-000487,0.04789656275856871
ACH-000488,-0.012320530804993351
ACH-000490,-0.12765638806890356
ACH-000491,-0.02678034393335087
ACH-000495,-0.053666757334539315
ACH-000496,0.12244092369078295
ACH-000499,-0.09644395426412786
ACH-000500,-0.07173441967619906
ACH-000502,-0.06411087551425396
ACH-000503,0.1899932360744488
ACH-000505,-0.013958382804868543
ACH-000507,-0.08587910331963636
ACH-000510,-0.043563031400371474
ACH-000511,-0.0013754597799496753
ACH-000512,0.16395298455257865
ACH-000516,0.005275825197458564
ACH-000517,0.005224683220131325
ACH-000518,-0.09348513502045204
ACH-000520,0.10523080465171106
ACH-000521,0.1621248210290707
ACH-000522,-0.027830142578815862
ACH-000524,0.006174979159263032
ACH-000527,-0.05129370180591422
ACH-000528,0.007860796470482273
ACH-000537,0.004974555881795183
ACH-000541,0.1331565705887485
ACH-000542,-0.0725695825013896
ACH-000544,-0.01905198451418424
ACH-000545,0.06055552152750704
ACH-000547,-0.0032278396039126856
ACH-000548,0.07582390749280102
ACH-000549,0.08431826965447257
ACH-000550,-0.03900213211559486
ACH-000552,-0.01645065410233961
ACH-000556,-0.09128182086423403
ACH-000557,0.026096140276047664
ACH-000569,0.19556462380545525
ACH-000570,0.2404622050013373
ACH-000571,0.03225308460648423
ACH-000573,-0.021983387504722614
ACH-000576,-0.1019530055636478
ACH-000579,0.008510451514246344
ACH-000580,-0.053227984216049136
ACH-000584,-0.0937359312937102
ACH-000585,-0.03486616683293561
ACH-000588,0.06602519695639264
ACH-000589,0.044979796414347885
ACH-000591,0.06676695365583114
ACH-000593,0.03932339687720481
ACH-000600,0.06674600491143617
ACH-000601,0.043035817035208056
ACH-000605,0.006807291487579675
ACH-000606,0.06441622327044601
ACH-000608,0.04675926314809668
ACH-000614,-0.1490828969614646
ACH-000616,0.059133821378958465
ACH-000618,0.008848553503322266
ACH-000619,0.11218599292941464
ACH-000620,-0.0023922041385437123
ACH-000621,-0.046886109968572384
ACH-000622,0.16269164834224425
ACH-000623,0.07627580739146325
ACH-000624,-0.16524473020697727
ACH-000627,0.1414142510775827
ACH-000630,0.08377587200545199
ACH-000631,0.3666355931277878
ACH-000632,0.012898473551203172
ACH-000633,0.11378723923528213
ACH-000637,-0.07929415800900892
ACH-000638,0.12817071976321218
ACH-000646,0.10582821594037377
ACH-000647,0.040712108197334236
ACH-000648,0.1623950214199068
ACH-000649,0.07105715376673456
ACH-000651,0.03730362892276407
ACH-000652,-0.03820614155964859
ACH-000653,0.1338721803208562
ACH-000657,0.01560050383926602
ACH-000658,0.01803036850871649
ACH-000661,0.11490027144562072
ACH-000662,0.10926721876919623
ACH-000663,-0.14581567870698556
