,DDAH2 (23564)
ACH-000004,-0.11680534716416575
ACH-000005,0.4197922636111824
ACH-000007,0.15305753977206615
ACH-000009,0.1871953021571236
ACH-000011,0.20376681292777024
ACH-000012,0.03082748221713565
ACH-000013,-0.06118516639645059
ACH-000014,0.04376089177345264
ACH-000015,0.18511322786719148
ACH-000017,0.20261257421305406
ACH-000018,-0.05028450973171104
ACH-000019,0.18521659294191709
ACH-000021,-0.01208533841819945
ACH-000022,0.09575038759840908
ACH-000025,-0.0871550316171282
ACH-000028,0.055998752939766784
ACH-000030,0.1240864303893444
ACH-000035,-0.059866685539208875
ACH-000036,0.09536760027928202
ACH-000037,0.17256889493164826
ACH-000039,-0.05261923546028625
ACH-000040,0.07399578960073112
ACH-000041,-0.0328133509562388
ACH-000042,0.02503646479307836
ACH-000045,0.1710864723066848
ACH-000047,0.03615941798507498
ACH-000052,0.14304411919264914
ACH-000053,0.05074585399920695
ACH-000054,-0.008742783303639465
ACH-000055,-0.1970077998447364
ACH-000060,-0.1655201040529207
ACH-000067,0.0010479833324774862
ACH-000070,0.005347553270798264
ACH-000075,-0.029552353098740027
ACH-000078,0.15873500822669054
ACH-000082,0.05483462342510696
ACH-000085,-0.058516735351713874
ACH-000086,0.10231766267256608
ACH-000087,0.07743290108766684
ACH-000092,0.05883719284686295
ACH-000095,0.028969033428834962
ACH-000097,0.05242113103722161
ACH-000098,0.10993377605062556
ACH-000099,0.07597097997303832
ACH-000108,-0.036578261064355765
ACH-000113,0.09186860938196886
ACH-000116,-0.0032514423168438352
ACH-000118,0.1727632896096012
ACH-000120,-0.005804426653935535
ACH-000123,0.11145041463298762
ACH-000127,0.173488518880051
ACH-000128,0.06330430444059768
ACH-000132,0.18075461774450055
ACH-000133,0.10338456538058027
ACH-000137,-0.0055333241147901965
ACH-000138,0.016168292190093903
ACH-000142,0.06417886644575807
ACH-000143,-0.13951521568822592
ACH-000146,0.09597590190793563
ACH-000148,0.14771548229566658
ACH-000150,0.161354297323644
ACH-000152,0.011755279075594592
ACH-000153,0.24336096916054914
ACH-000159,0.028983082217953562
ACH-000160,0.1452985946473313
ACH-000163,0.01153936988887242
ACH-000167,-0.018505737333531072
ACH-000168,-0.018686385738763345
ACH-000169,-0.010428250814263802
ACH-000178,0.015587410160971604
ACH-000183,0.0006713692350264476
ACH-000188,0.05854176586003298
ACH-000189,0.1086074352853892
ACH-000190,0.06306266804335482
ACH-000198,0.07789226129150617
ACH-000203,0.13372910189090187
ACH-000204,-0.04315837252448442
ACH-000206,0.15204338145391405
ACH-000207,0.08436437139277958
ACH-000208,0.15419373610933584
ACH-000210,0.10331555637960288
ACH-000211,0.04819514203595419
ACH-000215,0.12503274896691036
ACH-000221,0.07063317023416424
ACH-000222,0.15703681002318248
ACH-000223,0.034105592821144656
ACH-000226,0.1967407407822716
ACH-000227,0.21200036701454408
ACH-000228,-0.08980661759226123
ACH-000231,0.05787049073665484
ACH-000232,0.11720098628923177
ACH-000233,0.1125019542536878
ACH-000234,0.010506491865554196
ACH-000235,-0.030747474529185095
ACH-000237,-0.1774820424196682
ACH-000238,0.08539325774754146
ACH-000242,-0.3810184010457289
ACH-000243,-0.05475089560816748
ACH-000244,0.3051374704133552
ACH-000246,0.08844785158051588
ACH-000248,0.0037225599845090414
ACH-000250,-0.01136470482743191
ACH-000251,-0.055937865858275634
ACH-000252,0.037541975551724456
ACH-000253,0.1669871929364818
ACH-000255,0.11421554022576895
ACH-000256,-0.042581656725608895
ACH-000257,-0.18020423758512
ACH-000258,0.13480015457393765
ACH-000259,0.0179664772124401
ACH-000260,0.052345571105879465
ACH-000261,-0.0446672031331912
ACH-000262,0.3400537646081824
ACH-000263,0.08832382557705816
ACH-000264,-0.011255793734292176
ACH-000265,0.014002147640331452
ACH-000266,-0.03866532486230997
ACH-000272,0.06799667356773571
ACH-000274,0.0765763187746586
ACH-000277,0.0766124718473359
ACH-000278,-0.02257213830409711
ACH-000279,0.041727660412275866
ACH-000280,0.05166627017102995
ACH-000281,-0.02676534184212188
ACH-000288,0.08642635422814261
ACH-000291,-0.04727217756778662
ACH-000293,0.09478938138999017
ACH-000294,0.07452399804455012
ACH-000295,-0.10582871392413193
ACH-000296,-0.034596225687897886
ACH-000302,-0.050226173916166586
ACH-000304,0.12598041006362148
ACH-000307,0.037113122719726485
ACH-000308,-0.008826891104551114
ACH-000310,0.120950882847428
ACH-000311,-0.06569097564602673
ACH-000312,-0.04694088353159466
ACH-000315,0.05139908787202281
ACH-000316,-0.11748221551288172
ACH-000317,-0.10910233983773214
ACH-000318,0.2095981540553974
ACH-000319,0.028071676922985768
ACH-000320,-0.18989280428094268
ACH-000322,0.28439627004746343
ACH-000323,0.2331386848454064
ACH-000324,0.09381379902242644
ACH-000329,0.04449969818033216
ACH-000330,-0.07066580576155815
ACH-000331,0.06638208880165898
ACH-000332,-0.03143512129129136
ACH-000334,-0.03987460929703333
ACH-000335,0.1869374680552748
ACH-000336,0.11165684189122553
ACH-000337,-0.024759268543300662
ACH-000338,-0.5191049009054005
ACH-000339,0.11905360988701795
ACH-000341,-0.14240013486571526
ACH-000348,0.04229980162681479
ACH-000350,0.11963962626438165
ACH-000352,0.1529672792483477
ACH-000356,0.2530009499851765
ACH-000361,0.005721491706377008
ACH-000362,0.06668708930099401
ACH-000363,0.06860418396466851
ACH-000364,0.11450049051995925
ACH-000365,0.15688167473492454
ACH-000366,0.050725478049586575
ACH-000368,0.1784004554688507
ACH-000374,-0.13721414039528546
ACH-000375,-0.1493706022183298
ACH-000376,0.022089773691651743
ACH-000381,0.15980633168644645
ACH-000383,0.009083480359314259
ACH-000387,0.01928746947774856
ACH-000389,-0.002694639379566919
ACH-000390,0.11964608408008913
ACH-000393,-0.07223399363843411
ACH-000395,0.06938693388500446
ACH-000396,-0.06987649324417991
ACH-000397,0.10315156930468153
ACH-000401,0.14334720935412346
ACH-000402,-0.3051168517220728
ACH-000403,0.12205288308862645
ACH-000404,0.03600201588807122
ACH-000406,0.009373518493668324
ACH-000407,0.08075444328714512
ACH-000408,-0.005776564744337347
ACH-000410,0.009147095686281165
ACH-000411,0.22665256671090706
ACH-000414,-0.11732105311357585
ACH-000415,0.011500695452691514
ACH-000416,0.027504863657538625
ACH-000420,-0.028605227269956717
ACH-000421,0.0913817996551554
ACH-000424,-0.038445693201777854
ACH-000425,-0.0005271381063752052
ACH-000426,-0.0443708953301322
ACH-000427,0.15959584100348645
ACH-000433,0.15935611864426003
ACH-000435,-0.07130085945471051
ACH-000436,0.04514802945434653
ACH-000444,-0.06428750046815716
ACH-000445,-0.04908441118180439
ACH-000448,0.022057846038256463
ACH-000450,0.06741237867511364
ACH-000452,0.09116828086212876
ACH-000454,0.049990313670885834
ACH-000458,0.12554930570809536
