,AKR1B10 (57016)
ACH-000004,0.012966630209675234
ACH-000005,0.3714519112112826
ACH-000007,0.2009697583628648
ACH-000009,-0.1188756316719754
ACH-000011,-0.08001135875488216
ACH-000012,0.09943054998030376
ACH-000013,0.03700944548625221
ACH-000014,-0.16739304144809528
ACH-000015,0.09260638616503243
ACH-000017,0.02836043068155382
ACH-000018,0.05396911477578002
ACH-000019,-0.08964730553071801
ACH-000021,-0.0886900802629676
ACH-000022,0.0683779053825977
ACH-000025,-0.013401626353952029
ACH-000028,0.06074362441031288
ACH-000030,-0.11787550984911994
ACH-000035,-0.06328697678577154
ACH-000036,-0.09372129060075213
ACH-000037,0.13785948324176675
ACH-000039,-0.04890812036906867
ACH-000040,0.09228220187780553
ACH-000041,-0.04284544731497579
ACH-000042,0.10759683239057366
ACH-000045,-0.06444671326822535
ACH-000047,0.1618062262225246
ACH-000052,0.2858524159174894
ACH-000053,0.004703287687169517
ACH-000054,0.07589843839765469
ACH-000055,-0.05851721662852469
ACH-000060,-0.1870704635085272
ACH-000067,-0.035287857958182206
ACH-000070,-0.13444263970048412
ACH-000075,-0.3135163478953953
ACH-000078,-0.04016563589849452
ACH-000082,0.04127249486702962
ACH-000085,0.16245642192775894
ACH-000086,0.010411251334674822
ACH-000087,0.08391494319362618
ACH-000092,0.11157119712298053
ACH-000095,-0.1207038537217604
ACH-000097,-0.020551739799248982
ACH-000098,0.0008995813239190688
ACH-000099,-0.04538759798784037
ACH-000108,0.13218847021646635
ACH-000113,-0.02650230505284428
ACH-000116,-0.06912431153254346
ACH-000118,0.2300375649188943
ACH-000120,-0.038243175256664375
ACH-000123,-0.022757695937097998
ACH-000127,-0.014358820642557859
ACH-000128,0.08166576557904046
ACH-000132,0.05938900487514561
ACH-000133,-0.1025295240649
ACH-000137,0.1427141933270283
ACH-000138,0.04290420844640448
ACH-000142,0.18014027905548485
ACH-000143,0.004938057475413855
ACH-000146,0.06385119975705035
ACH-000148,0.0057443982404697955
ACH-000150,0.06845528760524648
ACH-000152,-0.1260176380004004
ACH-000153,-0.020453164319975625
ACH-000159,0.06540731265836094
ACH-000160,-0.0012168817352089546
ACH-000163,0.014878271688384346
ACH-000167,0.4577485614984566
ACH-000168,0.009136935839108894
ACH-000169,0.026472047160738255
ACH-000178,-0.002014187609412693
ACH-000183,0.048470191658301215
ACH-000188,0.06119160948455555
ACH-000189,-0.06963052388900967
ACH-000190,-0.14005939733466444
ACH-000198,-0.015260637962223534
ACH-000203,-0.8928087180392256
