,ICOSLG (23308)
ACH-000004,-0.2429534397671279
ACH-000005,0.32655037757805044
ACH-000007,-0.06004613681098836
ACH-000009,0.032940348264636314
ACH-000011,0.2288157652771556
ACH-000012,0.016749336635637758
ACH-000013,0.12702380473601685
ACH-000014,-0.03019822163598286
ACH-000015,0.039013527136913966
ACH-000017,-0.008780367263098096
ACH-000018,0.03834907192243903
ACH-000019,0.2291368023030349
ACH-000021,0.04086895657710865
ACH-000022,0.02074938141024529
ACH-000025,0.10678698191404302
ACH-000028,0.03895622616254515
ACH-000030,-0.013995141658090264
ACH-000035,-0.015007478180775188
ACH-000036,0.09864162169044828
ACH-000037,0.06527500782488893
ACH-000039,-0.26401653709875944
ACH-000040,0.07322691886876274
ACH-000041,-0.004787521890829631
ACH-000042,0.05362307475718536
ACH-000045,0.1116149722244626
ACH-000047,0.014745055109762534
ACH-000052,-0.010500646480807826
ACH-000053,0.0460291911139108
ACH-000054,0.02838502166396469
ACH-000055,0.159794353415378
ACH-000060,-0.07099994311388129
ACH-000067,0.13055633204026154
ACH-000070,0.22511758481365127
ACH-000075,-0.0074460868489406
ACH-000078,-0.15333115502045175
ACH-000082,0.06862361067031186
ACH-000085,0.05408498325677975
ACH-000086,0.10880475150367523
ACH-000087,-0.11983941404279955
ACH-000092,0.04911144606830569
ACH-000095,0.05136240786475512
ACH-000097,0.002922386302982947
ACH-000098,0.12296091210313705
ACH-000099,0.062024852123763616
ACH-000108,-0.06869040418553872
ACH-000113,-0.04232153536862393
ACH-000116,-0.028319525666320355
ACH-000118,0.14805947267336345
ACH-000120,-0.09107446255469638
ACH-000123,0.037216548420928544
ACH-000127,-0.05219239133797547
ACH-000128,0.09699923838067293
ACH-000132,-0.1235609385900654
ACH-000133,0.09081302225042512
ACH-000137,0.018058334401463164
ACH-000138,0.1642517136985607
ACH-000142,0.01730665387160067
ACH-000143,-0.21587542729828885
ACH-000146,-0.020438562776258502
ACH-000148,0.011317127993079044
ACH-000150,-0.1311817579150501
ACH-000152,-0.008872467557582961
ACH-000153,0.02190581837946232
ACH-000159,0.08021753120999167
ACH-000160,-0.12142485225321673
ACH-000163,-0.009669866108623405
ACH-000167,-0.19781934589422148
ACH-000168,-0.025581382403075392
ACH-000169,0.10376115016120334
ACH-000178,0.025470861578466703
ACH-000183,0.051561418282771485
ACH-000188,0.06022386888814942
ACH-000189,0.040782648763345634
ACH-000190,0.07566003865850893
ACH-000198,0.12454921543525085
ACH-000203,-0.057865548340056285
ACH-000204,0.22853625117349574
ACH-000206,0.12023685603877428
ACH-000207,0.053641317125921184
ACH-000208,0.13896318853410367
ACH-000210,0.038783816006381984
ACH-000211,0.09168947324964816
ACH-000215,-0.008237136457555173
ACH-000221,-0.07124087444017968
ACH-000222,0.015787097493660956
ACH-000223,0.15992839972948766
ACH-000226,0.13033893418763734
ACH-000227,-0.0866633068609443
ACH-000228,0.04587903636917875
ACH-000231,-0.019791859446420583
ACH-000232,0.1047047273558937
ACH-000233,-0.045396077617940254
ACH-000234,0.07720252824619653
ACH-000235,0.021755641925897483
