,EIF4E (1977)
ACH-000393,-0.9156324576955664
ACH-000395,-0.6594751564093053
ACH-000396,-0.6041467554651734
ACH-000397,-0.8629961940390994
ACH-000401,-0.8299895640735214
ACH-000402,-0.849337113371876
ACH-000403,-0.6829812000406172
ACH-000404,-0.6937022818179632
ACH-000406,-0.8272978212209733
ACH-000407,-0.8288478639567871
ACH-000408,-0.7668886425485608
ACH-000410,-0.8501061633222426
ACH-000411,-0.7815027501797608
ACH-000414,-0.6975526933149838
ACH-000415,-0.8660197203191965
ACH-000416,-0.9100238110838098
ACH-000420,-0.7086897299617825
ACH-000421,-0.7476578538970826
ACH-000424,-1.2508291338719797
ACH-000425,-0.9022681251111344
ACH-000426,-0.6235061758851037
ACH-000427,-0.5131920461495548
ACH-000433,-0.9249200558641943
ACH-000435,-0.9272418202593268
ACH-000436,-0.6531464192366083
ACH-000444,-0.9989663603441196
ACH-000445,-0.7713135535777145
ACH-000448,-0.7565971667182171
ACH-000450,-0.8471500263095013
ACH-000452,-0.801198649107851
ACH-000454,-0.7121688018748336
ACH-000458,-0.757710857022004
ACH-000459,-0.3646537812472479
ACH-000460,-0.8798816622666458
ACH-000461,-0.7752894031636014
ACH-000463,-0.7492436688928206
ACH-000464,-0.8037494749477649
ACH-000466,-0.7775001879982391
ACH-000467,-0.7582213984726588
ACH-000468,-0.8364910681584721
ACH-000469,-1.1204671365224097
ACH-000470,-0.7791359410401292
ACH-000471,-0.7655503402124558
ACH-000472,-0.7586330990476312
ACH-000473,-0.9917293235406078
ACH-000475,-0.8950368303827595
ACH-000476,-0.8902736908308712
ACH-000477,-0.6904418959165296
ACH-000479,-0.8514618176453557
ACH-000480,-0.9008672625684546
ACH-000481,-0.6994563411079411
ACH-000483,-0.7480579646920168
ACH-000484,-0.3727936522107734
ACH-000485,-0.5547829975077478
ACH-000486,-0.8389958358852103
ACH-000487,-0.8399542685643466
ACH-000488,-0.542258129856219
ACH-000490,-0.8150988538847168
ACH-000491,-0.7388078016947469
ACH-000495,-0.7962622926502421
ACH-000496,-0.9170474075125348
ACH-000499,-0.981089268198165
ACH-000500,-0.8266437683775915
ACH-000502,-0.7680648801078986
ACH-000503,-0.8954026913605228
ACH-000505,-1.1224440664309099
ACH-000507,-1.0309795474475258
ACH-000510,-0.8291664500573609
ACH-000511,-1.1011275938614509
ACH-000512,-0.9233341906500792
ACH-000516,-0.8662380525924557
ACH-000517,-0.8837648224526088
ACH-000518,-0.8388631676382998
ACH-000520,-0.9956128972834664
ACH-000521,-0.963229405252695
ACH-000522,-0.7894070572999872
ACH-000524,-0.9155719540198248
ACH-000527,-0.941628000190034
ACH-000528,-0.8374089053338419
ACH-000537,-0.7344609273022689
ACH-000541,-0.7716438498634421
ACH-000542,-0.8365005652083035
ACH-000544,-0.7977286427811916
ACH-000545,-0.8439638928945582
ACH-000547,-0.9445704425225724
ACH-000548,-0.8206657851005063
ACH-000549,-1.119834104283204
ACH-000550,-0.905567410823988
ACH-000552,-0.854539270777948
ACH-000556,-0.9746171893989944
ACH-000557,-0.4819755594481997
ACH-000569,-0.8269919563004365
ACH-000570,-0.7655959983327227
ACH-000571,-0.663098245049516
ACH-000573,-0.9971100912975052
ACH-000576,-0.7014891360751839
ACH-000579,-1.0144926847007705
ACH-000580,-0.649827163431354
ACH-000584,-0.7328682453123377
ACH-000585,-0.9218863720881972
ACH-000588,-0.91983159537166
ACH-000589,-0.7353889994585316
ACH-000591,-0.8227722365947601
ACH-000593,-0.9003967434680588
ACH-000600,-0.8471341083417827
ACH-000601,-0.8476835768803853
ACH-000605,-0.5778823746076106
ACH-000606,-0.9556018142423915
ACH-000608,-0.7551176064567917
ACH-000614,-0.9469948601612064
ACH-000616,-0.7611539326666218
ACH-000618,-0.8495470188875297
ACH-000619,-1.094603610533924
ACH-000620,-0.7652888723859701
ACH-000621,-0.8291999890101269
ACH-000622,-0.4925437390456932
ACH-000623,-0.6229003066535637
ACH-000624,-0.8373478783511129
ACH-000627,-0.8497897209917405
ACH-000630,-0.7131890283274847
ACH-000631,-1.06180424894563
ACH-000632,-0.8951774833436866
ACH-000633,-0.6866403846496546
ACH-000637,-0.7453397878547924
ACH-000638,-0.5970129759241378
ACH-000646,-0.7629661616772194
ACH-000647,-0.8642207780672543
ACH-000648,-1.0427808801872307
ACH-000649,-0.8260122638783899
ACH-000651,-1.0849696674732012
ACH-000652,-0.7726809358378697
ACH-000653,-0.5255465075462039
ACH-000657,-0.773657654198152
ACH-000658,-0.5524682049878985
ACH-000661,-0.9425832752924844
ACH-000662,-1.1475356492935973
ACH-000663,-0.9961535986890322
ACH-000665,-0.7897244471921048
ACH-000671,-0.7665666526535471
ACH-000672,-0.784641065699527
ACH-000673,-0.7656129732434916
ACH-000676,-0.9197450811811456
ACH-000677,-0.9424082768761016
ACH-000681,-0.8968881289729154
ACH-000683,-0.7273698567927538
ACH-000684,-0.7549109495752802
ACH-000688,-0.8021362997792147
ACH-000693,-0.6760880786188609
ACH-000694,-0.8273001069142516
ACH-000695,-0.9026344154806802
ACH-000696,-0.8790298356799404
ACH-000697,-0.7495594833800723
ACH-000699,-0.6104557204129232
ACH-000701,-0.7903102963386894
ACH-000706,-0.7557955766016283
ACH-000711,-0.7627285667906074
ACH-000713,-0.8169144119605702
ACH-000714,-0.5487366076214547
ACH-000718,-0.8078680103376209
ACH-000720,-0.9595514060039452
ACH-000721,-0.7757006781162926
ACH-000724,-0.5985615643485599
ACH-000725,-0.5211983144450553
ACH-000732,-0.5811632134159721
ACH-000734,-0.9360993479166672
ACH-000735,-0.8745042556987976
ACH-000736,-0.7949562712000681
ACH-000738,-0.865091499982876
ACH-000746,-0.6798802407007491
ACH-000747,-0.7431827951995208
ACH-000748,-0.8376009233707779
ACH-000753,-0.5126992055452031
ACH-000756,-0.8260531292567073
ACH-000757,-0.4651751597198429
ACH-000758,-0.7528575547768849
ACH-000760,-0.6906684299472371
ACH-000762,-0.6319461198683456
ACH-000763,-0.6687403418002004
ACH-000764,-1.1250584531024173
ACH-000765,-0.9659663504638488
ACH-000766,-0.7795749788463642
ACH-000767,-0.8823785691196182
ACH-000768,-0.6522447911064301
ACH-000769,-1.0205180767634243
ACH-000770,-0.7991532699816838
ACH-000771,-0.7999969129196832
ACH-000773,-0.683358540428248
ACH-000776,-0.9989446182823208
ACH-000777,-0.9153707269266732
ACH-000778,-0.9074445772877378
ACH-000781,-0.8575341544255429
ACH-000782,-0.7989833313337453
ACH-000783,-0.6369482376776194
ACH-000784,-0.7553031591282615
ACH-000785,-0.9242962462718854
ACH-000787,-0.8526813004366787
ACH-000788,-0.8101414318783667
ACH-000791,-0.8545941316505992
ACH-000792,-0.7343701383161247
ACH-000794,-0.856250795167162
ACH-000796,-0.7869360545113162
ACH-000798,-0.9865427852266462
ACH-000799,-0.6040732099136776
ACH-000800,-0.7553251912994006
ACH-000802,-1.0097388847210855
ACH-000804,-0.6265882324207255
ACH-000805,-0.8460662273343111
ACH-000809,-0.8707470373583004
ACH-000810,-1.0552451698020269
ACH-000811,-0.6810388099394672
ACH-000817,-0.7328597005546313
ACH-000819,-0.7588526414915897
ACH-000820,-0.8693746927306689
ACH-000821,-0.6995439677122697
ACH-000822,-0.7244305508314396
ACH-000823,-0.6371551394906535
ACH-000824,-0.7957920684908844
ACH-000827,-0.8548050021339861
ACH-000829,-0.8397220363223823
ACH-000831,-0.7701228318476431
ACH-000832,-0.7802263825102096
ACH-000833,-0.7963196143625026
ACH-000834,-0.7587389494941794
ACH-000835,-1.0007884475034692
ACH-000836,-0.8736094511177085
ACH-000837,-0.8545846417107006
ACH-000838,-0.4605386675680554
ACH-000839,-0.7885775862122316
ACH-000840,-1.0479694926850969
ACH-000841,-0.7779257711158837
ACH-000843,-0.7185498474909638
ACH-000846,-0.7004419616865967
ACH-000847,-0.8104556635755119
ACH-000848,-0.8494096331275106
ACH-000849,-0.96917184705872
ACH-000851,-0.8876697640650033
ACH-000855,-0.7789907725852524
ACH-000856,-0.6871302449871886
ACH-000858,-0.9259472478633224
ACH-000859,-0.7472498393205296
ACH-000861,-0.7287936915810658
ACH-000862,-0.7950900495459091
ACH-000865,-0.9826471372689451
ACH-000866,-0.7098503877754797
ACH-000867,-0.7597082959544861
ACH-000869,-0.5951759030862895
ACH-000872,-0.5370495485253415
ACH-000873,-0.8154789879235946
ACH-000876,-0.8440220356814182
ACH-000878,-0.9445563243977038
ACH-000880,-0.4177550252247009
ACH-000881,-0.7450141898539774
ACH-000882,-0.9823026067136594
ACH-000884,-0.9160410638583992
ACH-000885,-0.6504981337100453
ACH-000887,-0.8636301732839344
ACH-000889,-0.7463736087353638
ACH-000896,-0.7635164356733026
ACH-000898,-0.6233246101927339
ACH-000900,-0.7517573501901396
ACH-000901,-0.8094809234582271
ACH-000905,-0.7722819280720999
ACH-000906,-1.0114968848859427
ACH-000907,-0.8983502042705123
ACH-000910,-0.7734479152302919
ACH-000911,-0.8468620902382844
ACH-000912,-0.7195583046031231
ACH-000913,-0.6858851485455595
ACH-000915,-0.9061136235606594
ACH-000916,-1.0344018720118149
ACH-000917,-0.9227558303638954
ACH-000920,-0.5910237384818903
ACH-000921,-0.9687282201207672
ACH-000924,-0.8339347200479963
ACH-000926,-0.9296716405835286
ACH-000928,-0.9685869944475934
ACH-000929,-0.7584995865472801
ACH-000932,-0.7611416336151221
ACH-000935,-0.6009904269930304
ACH-000936,-0.8638683493449566
ACH-000937,-0.6810604825932147
ACH-000938,-0.8008109740199175
ACH-000939,-0.8395073215059544
ACH-000941,-0.8837804670366377
ACH-000943,-0.6742623070322904
ACH-000946,-0.9091480438476862
ACH-000947,-0.6532692731800681
ACH-000948,-0.6201896107855785
ACH-000950,-0.8267199533304824
ACH-000953,-0.795235396805402
ACH-000954,-0.9376989950646338
ACH-000957,-0.7155303389967801
ACH-000958,-0.5970529598798088
ACH-000960,-0.8028659827361945
ACH-000963,-0.9081023464427044
ACH-000968,-0.6722870912470751
ACH-000969,-0.7303016673214855
ACH-000972,-1.0514746422880357
ACH-000973,-0.6947754015287336
ACH-000974,-0.6491052517337879
ACH-000978,-0.5005172445119228
ACH-000984,-0.6906872485350491
ACH-000986,-0.8545808377911842
ACH-000988,-0.8708546554718599
ACH-000993,-0.5447532909094337
ACH-000994,-0.5677557033351114
ACH-000996,-0.8534336810583787
ACH-001001,-0.6943068133634162
ACH-001020,-0.7139745619297078
ACH-001028,-0.8496380462859036
ACH-001031,-0.6811368651516547
ACH-001038,-0.9141640923481206
ACH-001048,-0.9750638855838034
ACH-001050,-1.0156654792794355
ACH-001053,-0.7175885668220533
ACH-001054,-0.8688262341937818
ACH-001061,-0.8822002354131937
ACH-001067,-0.7409412315134857
ACH-001075,-0.8454336029317258
ACH-001096,-0.8132587798986984
ACH-001111,-0.8373937331838273
ACH-001119,-0.9019567843719908
ACH-001128,-0.7627953498077868
ACH-001134,-0.9275091783508496
ACH-001151,-0.8254314142557241
ACH-001163,-0.7681743108547655
ACH-001164,-0.5914971744583796
ACH-001183,-0.939776213287534
ACH-001192,-0.9970727249475984
ACH-001193,-0.8692999012114196
ACH-001196,-0.9583032972337814
ACH-001197,-0.7069868014325941
ACH-001205,-0.7874472050642679
ACH-001211,-0.7512518602429609
ACH-001212,-0.6003579112879771
ACH-001228,-0.7552984326295487
ACH-001232,-0.8201596758069276
ACH-001239,-0.9335293014275869
ACH-001270,-0.7107233545642413
ACH-001274,-0.6693767131563552
ACH-001275,-0.6631496768275441
ACH-001277,-0.6182419497275341
ACH-001278,-0.7440770621679895
ACH-001280,-0.4359774456580354
ACH-001283,-0.9143692986490742
ACH-001289,-0.604832342329141
ACH-001300,-0.8243540794562749
ACH-001301,-0.9006815865032192
ACH-001302,-0.6982050580052317
ACH-001306,-0.8891104483011404
ACH-001318,-0.8344049862285323
ACH-001322,-0.8373828108047972
ACH-001328,-0.8371808190968255
ACH-001332,-1.1953606723751304
ACH-001336,-0.6865440003863781
ACH-001346,-0.9558778130289576
ACH-001353,-0.8315126583864582
ACH-001354,-0.7890850969085096
ACH-001367,-0.8480801256914032
ACH-001368,-0.7587964129814811
ACH-001374,-0.8509155137344153
ACH-001377,-0.6751009763418397
ACH-001380,-0.7996426333435941
ACH-001391,-0.6764837542328972
ACH-001408,-0.7976465314913086
ACH-001430,-0.8952192605504211
ACH-001431,-0.7758395090992379
ACH-001450,-0.9235083516226028
ACH-001496,-0.8381987442555744
ACH-001500,-0.7303673752025728
ACH-001523,-1.0248254418352414
ACH-001532,-0.7894276866328008
ACH-001550,-0.8559947637546643
ACH-001552,-0.8073120853073192
ACH-001554,-0.7241188709689629
ACH-001654,-0.8565728837046183
ACH-001735,-0.6927681658819209
ACH-001736,-0.6641162400262044
ACH-001737,-1.0755861878522741
ACH-001740,-0.7220625344002366
ACH-001745,-0.7944689077760559
ACH-001765,-0.7659648933714681
