,PPARD (5467)
ACH-000291,-0.0933496593956894
ACH-000293,-0.2406927103554372
ACH-000294,-0.047003127548739816
ACH-000295,-0.4181472101639288
ACH-000296,-0.2080641159316288
ACH-000302,-0.13093413683139082
ACH-000304,-0.3099412747133209
ACH-000307,-0.1586921371109667
ACH-000308,-0.13592034825834753
ACH-000310,-0.24048161027468204
ACH-000311,0.05257383945095801
ACH-000312,-0.10693953581866103
ACH-000315,0.07863103220215673
ACH-000316,-0.2607794014106664
ACH-000317,-0.19984023770437875
ACH-000318,-0.024732462167886337
ACH-000319,-0.18859305989356334
ACH-000320,-0.014663778202253884
ACH-000322,-0.07685366155183719
ACH-000323,-0.20198543930972676
ACH-000324,-0.14511380813559746
ACH-000329,-0.10054533612162196
ACH-000330,-0.08873031728454656
ACH-000331,-0.12106923699081068
ACH-000332,-0.10827254450188938
ACH-000334,-0.11356403000493105
ACH-000335,-0.004534865763672687
ACH-000336,0.09210236503231801
ACH-000337,-0.013104338159533706
ACH-000338,-0.07310221434887372
ACH-000339,-0.07819136407383988
ACH-000341,-0.1390817418656434
ACH-000348,-0.1023984645326539
ACH-000350,-0.0460765115157968
ACH-000352,-0.25494262438608145
ACH-000356,-0.2390452581374316
ACH-000361,-0.17917624211705147
ACH-000362,-0.14720563001003936
ACH-000363,-0.15449670754595404
ACH-000364,0.010070056361368316
ACH-000365,-0.08365112522688226
ACH-000366,-0.07363188417548276
ACH-000368,-0.09916695785401153
ACH-000374,-0.2007742700903742
ACH-000375,-0.11365222130887262
ACH-000376,-0.07171160173410847
ACH-000381,-0.045643031516740935
ACH-000383,-0.16675804596801466
ACH-000387,-0.07564227028902888
ACH-000389,-0.05033293055781729
ACH-000390,-0.14223554813038616
ACH-000393,-0.10427825089365472
ACH-000395,-0.08562261240565093
ACH-000396,-0.1428145301463639
ACH-000397,-0.06207190716291475
ACH-000401,-0.1925355003110052
ACH-000402,-0.07858820834638047
ACH-000403,0.054334251055214895
ACH-000404,-0.20195366412546176
ACH-000406,0.19488593585879094
ACH-000407,-0.06960390673368959
ACH-000408,-0.26450675894242986
ACH-000410,-0.02482647469460289
ACH-000411,0.015082444221018813
ACH-000414,-0.05040254185083379
ACH-000415,-0.10819352219563376
ACH-000416,-0.0994658563597987
ACH-000420,0.02138356851705959
ACH-000421,-0.09833578625211807
ACH-000424,-0.018489057108946758
ACH-000425,-0.0632114189278336
ACH-000426,-0.036842738993585415
ACH-000427,-0.04550693554129805
ACH-000433,-0.29443945472719946
ACH-000435,-0.5766075818440518
ACH-000436,0.0601973964045823
ACH-000444,-0.08258159477548188
ACH-000445,-0.1811678843983756
ACH-000448,-0.1765092861874291
ACH-000450,0.05418329698649533
ACH-000452,-0.17997081194770767
ACH-000454,-0.2277841023476885
ACH-000458,-0.07217236543257434
ACH-000459,-0.11421870016020436
ACH-000460,-0.19215086579102367
ACH-000461,-0.14885832392248052
ACH-000463,-0.04999414570374885
ACH-000464,-0.040064806799157804
ACH-000466,-0.053824762857394085
ACH-000467,-0.06257462407310663
ACH-000468,-0.24899825928388414
ACH-000469,-0.15171663555739434
ACH-000470,-0.1686487862694254
ACH-000471,-0.08991872859111705
ACH-000472,-0.13565731759064434
ACH-000473,-0.00964033081650434
ACH-000475,-0.01865695945881437
ACH-000476,-0.2876469826064003
ACH-000477,-0.04094410237581452
ACH-000479,0.057891768519673974
ACH-000480,0.0535100956787956
ACH-000481,0.003505010371031655
ACH-000483,0.052111630248805815
ACH-000484,-0.2826487128708612
ACH-000485,-0.13776779924416074
ACH-000486,-0.1814125822508268
ACH-000487,-0.041889224472405104
ACH-000488,-0.16385684524318514
ACH-000490,-0.061766490538089476
ACH-000491,-0.24183083358983296
ACH-000495,-0.029121633390939386
ACH-000496,-0.09598792855808108
ACH-000499,-0.10926575672537464
ACH-000500,0.3919131534164079
ACH-000502,-0.13337850235236753
ACH-000503,-0.012080992642453313
ACH-000505,-0.11584306059702007
ACH-000507,0.020379497114204767
ACH-000510,-0.15898782071732928
ACH-000511,-0.0987073580211181
ACH-000512,-0.18636049301870974
ACH-000516,-0.19997255724838486
ACH-000517,-0.05302677072554283
ACH-000518,0.1308389850812926
ACH-000520,-0.05530390868709815
ACH-000521,-0.09590532590152023
ACH-000522,-0.07945625249065219
ACH-000524,-0.119562923314888
ACH-000527,-0.12678557435552154
ACH-000528,-0.08850700792160332
ACH-000537,-0.2970364063757979
ACH-000541,-0.11972457068682656
ACH-000542,0.07125581417172974
ACH-000544,-0.15327796996104534
ACH-000545,0.027836702958634947
ACH-000547,-0.06145255195952985
ACH-000548,0.04449672669184805
ACH-000549,-0.19483396071995887
ACH-000550,-0.11032064985907858
ACH-000552,0.10022700921971643
ACH-000556,-0.028333550816318488
ACH-000557,-0.10404692531324188
ACH-000569,-0.05534152415844203
ACH-000570,-0.07149801334418948
ACH-000571,-0.08959490820557041
ACH-000573,-0.13408160895792431
ACH-000576,-0.04044650096564541
ACH-000579,-0.13267943312655994
ACH-000580,-0.05618783351021418
ACH-000584,-0.17201829308505726
ACH-000585,-0.04155756309259178
ACH-000588,-0.21658061257357333
ACH-000589,-0.12819221266674558
ACH-000591,-0.02283757052267897
ACH-000593,-0.0335039657939429
ACH-000600,-0.09283951471572256
ACH-000601,-0.10555827035159096
ACH-000605,-0.1941190053673569
ACH-000606,-0.13173058725303546
ACH-000608,-0.15074693159309785
ACH-000614,0.09576535222960844
ACH-000616,-0.019699757551369945
ACH-000618,-0.24126563494647235
ACH-000619,-0.1616479235201191
ACH-000620,0.043021328385529765
ACH-000621,-0.12533079781553289
ACH-000622,-0.12028865062328035
ACH-000623,-0.08323557916393054
ACH-000624,-0.08237397545001716
ACH-000627,-0.07654897846272354
ACH-000630,-0.06949700503853785
ACH-000631,-0.12055284614159388
ACH-000632,0.041289065185596115
ACH-000633,-0.08754706533904189
ACH-000637,-0.011413341670034834
ACH-000638,0.05898203416264644
ACH-000646,-0.11464311647055694
ACH-000647,-0.17623555051455586
ACH-000648,-0.011699574966698378
ACH-000649,-0.13436037730333275
ACH-000651,-0.14535236792934214
ACH-000652,-0.1231924212731664
ACH-000653,0.13236326668146273
ACH-000657,-0.1105606673026051
ACH-000658,-0.16597714953037646
ACH-000661,-0.13995954439359318
ACH-000662,0.04776434180284353
ACH-000663,-0.08743859313888852
ACH-000665,-0.2480604237931407
ACH-000671,-0.13359466618092486
ACH-000672,-0.07257403326193236
ACH-000673,-0.08588045979415047
ACH-000676,-0.10823679746717617
ACH-000677,-0.05363851093990153
ACH-000681,-0.12715323508151294
ACH-000683,-0.16557377706677887
ACH-000684,-0.03004323413419213
ACH-000688,-0.15604190060829728
ACH-000693,-0.14279041827849656
ACH-000694,-0.19795747477199832
ACH-000695,-0.1385241070576873
ACH-000696,-0.07300509001183045
ACH-000697,-0.11096652242710643
ACH-000699,-0.10614389205850333
ACH-000701,-0.08865218423585171
ACH-000706,0.003598408066158532
ACH-000711,-0.12290988056962593
ACH-000713,-0.15905419492994555
ACH-000714,-0.1751321067964219
ACH-000718,-0.2297406564079048
ACH-000720,-0.09764167842624104
ACH-000721,-0.11239136955273796
ACH-000724,-0.2081263547332622
ACH-000725,-0.04176001063577544
ACH-000732,0.001653042880188464
ACH-000734,-0.25482654077138
ACH-000735,0.015606928934852932
ACH-000736,-0.1197750305350056
ACH-000738,-0.1437910507196524
ACH-000746,0.04534595736079517
ACH-000747,0.011214616637933213
ACH-000748,-0.06646700904458687
ACH-000753,-0.1098565427954446
ACH-000756,-0.2469470614935145
ACH-000757,-0.08423786207709028
ACH-000758,-0.1267599475996204
ACH-000760,-0.061553175522588724
ACH-000762,0.02999773411765345
ACH-000763,-0.13342497827564714
ACH-000764,-0.464895595330033
ACH-000765,-0.15709123716087958
ACH-000766,-0.1685265671393016
ACH-000767,-0.0704086827421084
ACH-000768,-0.20611348656579045
ACH-000769,-0.2108508869341648
ACH-000770,-0.02341201650766316
ACH-000771,0.1510385356261404
ACH-000773,-0.18154638629981534
ACH-000776,0.07983782206593447
ACH-000777,-0.06352815740383642
ACH-000778,-0.14088939458813898
ACH-000781,-0.13261615623806536
ACH-000782,0.032098276223187984
ACH-000783,0.0450315481096464
ACH-000784,-0.09857709777964613
ACH-000785,-0.060536754137735474
ACH-000787,-0.12940928166559332
ACH-000788,0.014861064122474494
ACH-000791,-0.06831695322048399
ACH-000792,-0.033688267576008284
ACH-000794,-0.031460198675909636
ACH-000796,-0.13851191926156325
ACH-000798,-0.1766228830911804
ACH-000799,0.036012204269368776
ACH-000800,-0.04357168191206935
ACH-000802,-0.011018466410900329
ACH-000804,-0.08806599396098228
ACH-000805,-0.13487225038386766
ACH-000809,-0.2355953430736746
ACH-000810,-0.038450995882318977
ACH-000811,-0.10066231927077288
ACH-000817,0.116186578394444
ACH-000819,0.2233075844462057
ACH-000820,0.2754552140826608
ACH-000821,-0.17255941434442812
ACH-000822,-0.14572902318242692
ACH-000823,0.03251731742754403
ACH-000824,-0.16129244898413
ACH-000827,-0.06781294086104903
ACH-000829,-0.13460201228774418
ACH-000831,-0.16409130871090166
ACH-000832,-0.033301943952286604
ACH-000833,-0.0696749940236921
ACH-000834,-0.015488938493354462
ACH-000835,-0.04490621802445146
ACH-000836,0.0619242405275711
ACH-000837,-0.1704040085320174
ACH-000838,-0.01776911663900008
ACH-000839,0.0390169467602462
ACH-000840,-0.15490711575472418
ACH-000841,-0.08537329466214992
ACH-000843,-0.1074468988125679
ACH-000846,0.02199338633006113
ACH-000847,-0.22140560350275496
ACH-000848,-0.2934224779888974
ACH-000849,-0.02621473608588934
ACH-000851,-0.2594853388831529
ACH-000855,-0.046154452384131184
ACH-000856,-0.07668861858618466
ACH-000858,-0.0709925785587301
ACH-000859,-0.08016552589818943
ACH-000861,-0.035694921316473185
ACH-000862,-0.10875228244267243
ACH-000865,-0.008636986036660431
ACH-000866,0.00391511484625014
ACH-000867,-0.12007806277754082
ACH-000869,-0.1128469256759818
ACH-000872,-0.07104124494520588
ACH-000873,-0.06226725976432033
ACH-000876,0.03030734289313008
ACH-000878,-0.22064700953942945
ACH-000880,-0.2273277651751181
ACH-000881,-0.203647513710811
ACH-000882,-0.014277459434226732
ACH-000884,-0.11840693390895428
ACH-000885,-0.17352432299105033
ACH-000887,-0.11286828817072175
ACH-000889,-0.1885159811819924
ACH-000896,-0.04308126637986185
ACH-000898,-0.1365276955474286
ACH-000900,-0.1085290012885592
ACH-000901,-0.11597011990325358
ACH-000905,-0.07852943582451087
ACH-000906,-0.0464347694989694
ACH-000907,0.011925330514949472
ACH-000910,-0.2402205516980867
ACH-000911,-0.17606048090504725
ACH-000912,-0.15213210130325375
ACH-000913,-0.19676692997365394
ACH-000915,-0.11284255784308105
ACH-000916,-0.241778565835982
ACH-000917,-0.11975532436268214
ACH-000920,-0.2720264707155283
ACH-000921,-0.1103615597330126
ACH-000924,-0.16431033231149905
ACH-000926,-0.14334899852564184
ACH-000928,-0.16534579574293248
ACH-000929,0.0183264006165534
ACH-000932,0.008072563153227585
ACH-000935,-0.055410583661487496
ACH-000936,-0.0768052716743761
ACH-000937,-0.06818506240394465
ACH-000938,-0.008796809807383458
ACH-000939,0.0011586432990910284
ACH-000941,-0.26562848732608635
ACH-000943,-0.004240773291410565
ACH-000946,-0.0868693588100826
ACH-000947,-0.21188200911355795
ACH-000948,0.05331359142821398
ACH-000950,0.004910544459779293
ACH-000953,-0.08431082022852288
ACH-000954,-0.4501815521077288
ACH-000957,-0.009779982528865385
ACH-000958,0.008302079690183818
ACH-000960,-0.15201624314051934
ACH-000963,-0.1857570164976895
ACH-000968,-0.05919939249356492
ACH-000969,0.002791427644347377
ACH-000972,0.05542776994658211
ACH-000973,-0.15625440845270178
ACH-000974,0.06536470250303156
ACH-000978,-0.11203423203305564
ACH-000984,-0.12804639701922255
ACH-000986,-0.028496404684001067
ACH-000988,0.02510099595918348
ACH-000993,0.0794413367831157
ACH-000994,-0.04526700726883708
ACH-000996,-0.029816288947709838
ACH-001001,-0.04090093480739458
ACH-001020,-0.091111913371932
ACH-001028,-0.1089721591091765
ACH-001031,-0.23515820959412584
ACH-001038,-0.1469657423741407
ACH-001048,-0.2434590116051629
ACH-001050,-0.043486622633012215
ACH-001053,-0.09219097315761436
ACH-001054,-0.033883396918550364
ACH-001061,-0.12756259809262235
ACH-001067,0.13475015918766034
ACH-001075,-0.015827411626888038
ACH-001096,-0.18521603267112893
ACH-001111,-0.04041330563433631
ACH-001119,-0.15606648434786047
ACH-001128,0.08872063806079232
ACH-001134,-0.2208127041551102
ACH-001151,-0.18260197850875198
ACH-001163,-0.18540203731290414
ACH-001164,0.07403886499910503
ACH-001183,-0.1192149591539694
ACH-001192,-0.2292445823334068
ACH-001193,-0.13583893675226566
ACH-001196,-0.07734661626736326
ACH-001197,-0.22039263652566854
ACH-001205,-0.06448013278569031
ACH-001211,0.05363308521978747
ACH-001212,-0.2773708192751132
ACH-001228,-0.06722930501447251
ACH-001232,-0.12217888405880385
ACH-001239,-0.14582498953091164
ACH-001270,0.0187717809275431
ACH-001274,0.0641950486948697
ACH-001275,-0.111191275442869
ACH-001277,-0.00486733053775045
ACH-001278,-0.09552729243339073
ACH-001280,0.0742357935517314
ACH-001283,-0.046127613287976536
ACH-001289,-0.1579027207919802
ACH-001300,-0.2107197189322378
ACH-001301,-0.08988836034114958
ACH-001302,-0.1529375747151996
ACH-001306,-0.02243473777600762
ACH-001318,-0.20189367787000892
ACH-001322,-0.3198872537483936
ACH-001328,-0.11562156442391552
ACH-001332,-0.09887721464005368
ACH-001336,-0.1064822512668699
ACH-001346,-0.04497695146767509
ACH-001353,-0.184350749114798
ACH-001354,-0.0328793929394078
ACH-001367,-0.17609582109713048
ACH-001368,-0.14042630633044614
ACH-001374,-0.05072993670584601
ACH-001377,-0.14778806103989647
ACH-001380,-0.15664664455849267
ACH-001391,-0.08840650175555177
ACH-001408,-0.034334737095496976
ACH-001430,-0.19514597624257166
ACH-001431,-0.1082752802095309
ACH-001450,-0.17708628603697424
ACH-001496,-0.21448719638115796
ACH-001500,-0.03772873844735136
ACH-001523,-0.013398030073628726
ACH-001532,-0.015467410135130609
ACH-001550,-0.13322432935114858
ACH-001552,-0.04045298100251063
ACH-001554,-0.01623625137285219
ACH-001654,-0.09845872130109837
ACH-001735,-0.08849648302750762
ACH-001736,-0.07432240139277896
ACH-001737,-0.454685819223131
ACH-001740,-0.12696084718209935
ACH-001745,-0.16638833966825056
ACH-001765,-0.2805825517857518
