,RIT1 (6016)
ACH-000591,-0.02985716782033963
ACH-000593,-0.1266535428854996
ACH-000600,-0.2627851992997192
ACH-000601,-0.20221211474121084
ACH-000605,-0.1383008295219333
ACH-000606,-0.1721840517371694
ACH-000608,-0.13007210362015448
ACH-000614,-0.11316780291113016
ACH-000616,-0.14761675572681848
ACH-000618,-0.2758140736855647
ACH-000619,-0.160606113171349
ACH-000620,-0.0876324148477258
ACH-000621,-0.16352154486787168
ACH-000622,-0.3088739175128111
ACH-000623,-0.2402249747654273
ACH-000624,-0.13915859022080446
ACH-000627,-0.33895261352709155
ACH-000630,-0.24936320329387834
ACH-000631,-0.11809379638916805
ACH-000632,-0.010676586623426243
ACH-000633,-0.059091513230908166
ACH-000637,-0.1173924450438034
ACH-000638,-0.207620399693035
ACH-000646,-0.09898170868001308
ACH-000647,-0.15095388589520012
ACH-000648,-0.13757855621219875
ACH-000649,-0.11807654297886268
ACH-000651,-0.11660683396517615
ACH-000652,-0.16890212508965302
ACH-000653,-0.20213975680052532
ACH-000657,-0.28992041113791456
ACH-000658,-0.14491454040504498
ACH-000661,-0.1174509212833254
ACH-000662,-0.28435876955524464
ACH-000663,-0.03626963425540518
ACH-000665,-0.15762775042994606
ACH-000671,-0.2538837677385029
ACH-000672,-0.21169021608557434
ACH-000673,-0.187780304025658
ACH-000676,-0.17388570772442935
ACH-000677,-0.03383228976954061
ACH-000681,-0.09486993796318342
ACH-000683,-0.3222853666103139
ACH-000684,-0.2948766487486087
ACH-000688,0.07108099511189954
ACH-000693,-0.10273443607294204
ACH-000694,-0.13666737559906353
ACH-000695,-0.04614914661176022
ACH-000696,-0.14428824341086974
ACH-000697,-0.2546774502907837
ACH-000699,-0.12328170928076684
ACH-000701,-0.24153806096322136
ACH-000706,-0.2416420827290379
ACH-000711,-0.14217332416205872
ACH-000713,-0.34347208721594824
ACH-000714,-0.3594048298954187
ACH-000718,-0.0712001130188353
ACH-000720,-0.2379237550713508
ACH-000721,-0.14144277862503354
ACH-000724,-0.2584906413981396
ACH-000725,-0.3553061138186491
ACH-000732,-0.12577599847921062
ACH-000734,-0.11768427693354705
ACH-000735,-0.11863766501295638
ACH-000736,-0.09787641157680092
ACH-000738,-0.23777963968259064
ACH-000746,-0.13814099952785652
ACH-000747,-0.1875066382221313
ACH-000748,-0.16923718688121805
ACH-000753,-0.2860324427311745
ACH-000756,-0.4406233590289793
ACH-000757,-0.19381047565457468
ACH-000758,-0.3557274745245617
ACH-000760,-0.21664029451125144
ACH-000762,-0.07565279026044741
ACH-000763,-0.050186072316771815
ACH-000764,-0.11722571479643107
ACH-000765,-0.1715385318965883
ACH-000766,-0.07222974214256535
ACH-000767,-0.3317808182004473
ACH-000768,-0.020925868502469025
ACH-000769,-0.031094074865360456
ACH-000770,-0.14439716790079693
ACH-000771,-0.23772749087798045
ACH-000773,-0.09088629442984007
ACH-000776,0.052330559952260776
ACH-000777,-0.11916358933944272
ACH-000778,-0.05697947353599848
ACH-000781,-0.09894307270458977
ACH-000782,-0.047739524286505235
ACH-000783,-0.2164857967450512
ACH-000784,-0.04536956090324925
ACH-000785,-0.28006217097960345
ACH-000787,-0.1926888391445467
ACH-000788,-0.1418896928207961
ACH-000791,-0.17451520725047528
ACH-000792,-0.2412879419049504
ACH-000794,-0.1226382362997736
ACH-000796,-0.1599982232385954
ACH-000798,0.032586834346239824
ACH-000799,-0.006243188840198122
ACH-000800,-0.24391423252333255
ACH-000802,-0.15260780387528916
ACH-000804,-0.1706626989557609
ACH-000805,-0.14675455511565835
ACH-000809,-0.19212772681607432
ACH-000810,-0.3153917986294844
ACH-000811,-0.12480164689662593
ACH-000817,-0.07141899629072948
ACH-000819,-0.060156892184139735
ACH-000820,-0.3014186254032661
ACH-000821,-0.2380292760068176
ACH-000822,-0.210724816250557
ACH-000823,-0.04701432411103565
ACH-000824,-0.16838717192621055
ACH-000827,-0.0776744578176329
ACH-000829,-0.1387512486610947
ACH-000831,-0.01011465547832138
ACH-000832,-0.18846420422614152
ACH-000833,-0.053713257667185065
ACH-000834,-0.3007590167918538
ACH-000835,-0.028501059357431212
ACH-000836,-0.2916118104755616
ACH-000837,-0.06508147474818644
ACH-000838,-0.011316312955134956
ACH-000839,-0.1276886137435653
ACH-000840,-0.2248555566083248
ACH-000841,-0.11833112247905316
ACH-000843,-0.2323614705167608
ACH-000846,-0.1423414120177626
ACH-000847,0.07207133718272993
ACH-000848,-0.11160086516205213
ACH-000849,-0.06166051966003595
ACH-000851,-0.1063878043450282
ACH-000855,-0.11204221042368323
ACH-000856,-0.20012995607534004
ACH-000858,-0.14608698880100024
ACH-000859,-0.04376109665658312
ACH-000861,-0.21282048433313752
ACH-000862,-0.10775529499284428
ACH-000865,-0.0868986802414667
ACH-000866,-0.17654720825850173
ACH-000867,-0.1844427634492781
ACH-000869,0.0008845623871109258
ACH-000872,-0.010581444562143784
ACH-000873,-0.17841784056634574
ACH-000876,-0.2620619289303124
ACH-000878,-0.05081646148237524
ACH-000880,-0.13782474105208814
ACH-000881,-0.09903013258143267
ACH-000882,-0.06329658234870802
ACH-000884,-0.13612098038252887
ACH-000885,0.005714095956344143
ACH-000887,-0.16893059236775346
ACH-000889,-0.14952789150197812
ACH-000896,-0.13280670834738592
ACH-000898,-0.030620480201796012
ACH-000900,-0.4123047336148594
ACH-000901,-0.12601876668500409
ACH-000905,-0.17466244446051565
ACH-000906,-0.0919284983686344
ACH-000907,-0.1644673611078863
ACH-000910,-0.11566379732080187
ACH-000911,-0.06688911805457644
ACH-000912,-0.10601191823476386
ACH-000913,-0.1441789731355723
ACH-000915,-0.2197542482856467
ACH-000916,-0.1509827190627126
ACH-000917,-0.09312134125312696
ACH-000920,0.08243574793082477
ACH-000921,-0.16481706119536566
ACH-000924,-0.2137800946131231
ACH-000926,-0.2794842744218778
ACH-000928,-0.20075265548013627
ACH-000929,-0.41287604696131935
ACH-000932,-0.07010991160385589
ACH-000935,-0.04806066717604402
ACH-000936,-0.15483484436060396
ACH-000937,-0.10716152740143706
ACH-000938,-0.22587675885652214
ACH-000939,-0.4006797796147772
ACH-000941,-0.1609840639436272
ACH-000943,-0.20686754413801733
ACH-000946,-0.07876331207466791
ACH-000947,-0.09214158721411007
ACH-000948,-0.3643581821738354
ACH-000950,0.03996155865339556
ACH-000953,-0.17552697270274936
ACH-000954,-0.08050695343245709
ACH-000957,-0.12973631313165218
ACH-000958,0.07236114843854408
ACH-000960,-0.12084399099436305
ACH-000963,-0.334827403782161
ACH-000968,-0.3899566009716894
ACH-000969,-0.0664348939472117
ACH-000972,-0.07620336964428981
ACH-000973,-0.12265230581124152
ACH-000974,-0.21615383369807484
ACH-000978,-0.14273520459759906
ACH-000984,-0.2594375043223607
ACH-000986,-0.1212492878186075
ACH-000988,-0.2024753271951016
ACH-000993,-0.06412127180494262
ACH-000994,0.008472248258474568
ACH-000996,-0.1858889091878889
ACH-001001,-0.07171893335202582
ACH-001020,-0.21180752495737054
ACH-001028,-0.21590649008919555
ACH-001031,-0.2105628281039159
ACH-001038,-0.1552704661411055
ACH-001048,-0.18640268865922804
ACH-001050,-0.173193749827818
ACH-001053,-0.2829907832172935
ACH-001054,-0.06509338225138042
ACH-001061,-0.04089855052814935
ACH-001067,-0.0824853136206318
ACH-001075,0.016752356877439166
ACH-001096,-0.306964165305441
ACH-001111,-0.2015221191148504
ACH-001119,-0.09608461243343323
ACH-001128,-0.09997172741442456
ACH-001134,-0.03356146556049918
ACH-001151,-0.14323888839366533
ACH-001163,-0.2700895789288477
ACH-001164,-0.3613314470448039
ACH-001183,-0.10769517223552497
ACH-001192,-0.1806637216335811
ACH-001193,-0.16651095713892045
ACH-001196,-0.04809937866331865
ACH-001197,-0.2960404831621099
ACH-001205,-0.2384203804731073
ACH-001211,-0.3297358722627892
ACH-001212,0.07016493732507299
ACH-001228,-0.07061787526444441
ACH-001232,-0.2822022200332612
ACH-001239,-0.13595421816410574
ACH-001270,-0.2456335357851311
ACH-001274,0.032471486159561566
ACH-001275,-0.15574341651100346
ACH-001277,-0.175085099102715
ACH-001278,0.4177459878717242
ACH-001280,-0.15862464273071006
ACH-001283,-0.2988277575450031
ACH-001289,-0.27080726837481484
ACH-001300,-0.04892517755918475
ACH-001301,-0.1436076396417543
ACH-001302,-0.37532498214831816
ACH-001306,-0.213008013018677
ACH-001318,-0.22267763408231375
ACH-001322,-0.045246902329991734
ACH-001328,-0.17818175422866964
ACH-001332,-0.18540762061765592
ACH-001336,-0.22029668969533267
ACH-001346,-0.2689849044610109
ACH-001353,-0.0829751420241809
ACH-001354,-0.4357264983128757
ACH-001367,-0.2326827408526232
ACH-001368,-0.22020951661880545
ACH-001374,0.019656897126937
ACH-001377,-0.14016716149200875
ACH-001380,-0.1270900661006102
ACH-001391,-0.05144445469614048
ACH-001408,-0.15723785530508733
ACH-001430,-0.3061156297196457
ACH-001431,-0.02241377872649407
ACH-001450,-0.13757131895583674
ACH-001496,-0.10717658313118522
ACH-001500,-0.11539465732926632
ACH-001523,-0.11832765408032507
ACH-001532,-0.20656075141314306
ACH-001550,-0.1681441586005253
ACH-001552,0.006560074006314221
ACH-001554,-0.006645386720171693
ACH-001654,-0.2396184936755175
ACH-001735,-0.12645506789848554
ACH-001736,-0.3004839955471545
ACH-001737,0.06383604028501416
ACH-001740,-0.2165476413648272
ACH-001745,-0.09941639101987024
ACH-001765,-0.13634621099409774
