,NCKAP1 (10787)
ACH-000295,-0.03378670340646263
ACH-000296,-0.7090716654661864
ACH-000302,-0.4741986101348724
ACH-000304,-0.2117581369556699
ACH-000307,-0.6261254949815966
ACH-000308,-0.5707754141191805
ACH-000310,-0.4176992312813556
ACH-000311,-0.4351276693662257
ACH-000312,-0.5762300239315119
ACH-000315,-0.2140301949133961
ACH-000316,-0.42641085318648175
ACH-000317,-0.3769526050461949
ACH-000318,-0.5193962977903053
ACH-000319,-0.588891874863681
ACH-000320,-0.5453804511745496
ACH-000322,-0.4912218299880472
ACH-000323,-0.6896791015830878
ACH-000324,-0.6526702419237338
ACH-000329,-0.6773238290937331
ACH-000330,-0.7702415029044392
ACH-000331,-0.6903805393825232
ACH-000332,-0.621590707216372
ACH-000334,-0.20730674339886584
ACH-000335,-0.5233829668431028
ACH-000336,-0.4290272542089837
ACH-000337,-0.4421340644115482
ACH-000338,-0.449250873917123
ACH-000339,-0.6709520500773161
ACH-000341,-0.4023084139417609
ACH-000348,-0.43860130616755616
ACH-000350,-0.22264255993337803
ACH-000352,-0.3520410156596055
ACH-000356,-0.3426497595136239
ACH-000361,-0.3720062472338873
ACH-000362,-0.15580239877902796
ACH-000363,-0.14278337710749436
ACH-000364,-0.8003053401743496
ACH-000365,-0.3100973899965657
ACH-000366,-0.5345726982847571
ACH-000368,-0.6774517218694824
ACH-000374,-0.5510310531130137
ACH-000375,-0.5816282261051163
ACH-000376,-0.5212372651714617
ACH-000381,-0.6336898509179842
ACH-000383,-0.7119972044256478
ACH-000387,-0.30552057899478136
ACH-000389,-0.8638237857006851
ACH-000390,-0.3186460895473584
ACH-000393,-0.7991494880119556
ACH-000395,-1.0115824335543024
ACH-000396,-0.7017143053373281
ACH-000397,-0.546882253532521
ACH-000401,-0.6219813287986109
ACH-000402,-0.2917693373213724
ACH-000403,-0.6588100625624036
ACH-000404,-0.2679493115654287
ACH-000406,-0.11415012336649825
ACH-000407,-0.5316038285266873
ACH-000408,-0.7470290231250526
ACH-000410,-0.4340450493380688
ACH-000411,-0.4911064517295457
ACH-000414,-0.3467036191961901
ACH-000415,-0.6074581011148696
ACH-000416,-0.30551262518972194
ACH-000420,-0.7827141931122669
ACH-000421,-0.6357341321138894
ACH-000424,-0.21976963449013054
ACH-000425,-0.6151913487773643
ACH-000426,-0.27300916871231623
ACH-000427,-0.6119780639580011
ACH-000433,-0.423267332525368
ACH-000435,-0.4752917073901266
ACH-000436,-0.12759971549399518
ACH-000444,-0.5193111279761279
ACH-000445,-0.5570388462131416
ACH-000448,-0.268765267341741
ACH-000450,-0.5362120338261679
ACH-000452,-0.3837286876628655
ACH-000454,-0.4867738149766885
ACH-000458,-0.655776720831174
ACH-000459,-0.09386493475569528
ACH-000460,-0.7779175240782881
ACH-000461,-0.4199873434355992
ACH-000463,-0.27490584971924586
ACH-000464,-0.5250497363010125
ACH-000466,-0.621574193873839
ACH-000467,-0.7190151886064436
ACH-000468,-0.8816189111993441
ACH-000469,-1.059293008325768
ACH-000470,-0.8867989880926895
ACH-000471,-0.9224075954345994
ACH-000472,-0.28587656746302303
ACH-000473,-0.4243573924486429
ACH-000475,-0.455876880853557
ACH-000476,-0.7271536600242914
ACH-000477,-0.40779380736604254
ACH-000479,-1.02599322047727
ACH-000480,-0.5700815545477098
ACH-000481,-0.18146809198801275
ACH-000483,-0.4432131330987373
ACH-000484,-0.056696385750353975
ACH-000485,-0.3982421375253707
ACH-000486,-0.4675956741545654
ACH-000487,-0.2524468222482627
ACH-000488,-0.4317100121767486
ACH-000490,-0.8471457926362659
ACH-000491,-0.6802745003154418
ACH-000495,-0.6492231336154727
ACH-000496,-0.628705564078071
ACH-000499,-0.3646017107157016
ACH-000500,-0.5468741632551118
ACH-000502,-0.8550409950170903
ACH-000503,-0.4066296940681466
ACH-000505,-0.4548595328795601
ACH-000507,-0.5187180241519064
ACH-000510,-0.4648863005921071
ACH-000511,-0.7647203179115873
ACH-000512,-0.3637194532474449
ACH-000516,-0.6505110257485404
ACH-000517,-0.545590147338083
ACH-000518,-0.5578128043532544
ACH-000520,-0.4973165120904022
ACH-000521,-0.6344841023360314
ACH-000522,-0.5715247514931527
ACH-000524,-0.5145482710757255
ACH-000527,-0.5619017902871823
ACH-000528,-0.5602559415723004
ACH-000537,-1.100953147095595
ACH-000541,-0.06028792464050495
ACH-000542,-0.5202953663956424
ACH-000544,-0.7233470424985914
ACH-000545,-0.5232988031198461
ACH-000547,-0.4994330521100182
ACH-000548,-0.4713954531327217
ACH-000549,-0.6584430939648751
ACH-000550,-0.6951727390256212
ACH-000552,-0.8381826316574127
ACH-000556,-0.1817239900532361
ACH-000557,-0.045450933097281515
ACH-000569,-0.6722507813780523
ACH-000570,-0.5201224179268296
ACH-000571,-0.5618768414632963
ACH-000573,-0.12790894476263528
ACH-000576,-0.1414324470959451
ACH-000579,-0.3721472182389293
ACH-000580,-0.32303526594584364
ACH-000584,-0.4578016405195534
ACH-000585,-0.8106008986939639
ACH-000588,-0.5139987031077324
ACH-000589,-0.2839115100105566
ACH-000591,-0.5951120172116701
ACH-000593,-0.8978609615472578
ACH-000600,-0.3797144297781115
ACH-000601,-0.5299861886995311
ACH-000605,-0.7791031624153854
ACH-000606,-0.5206652504206883
ACH-000608,-0.6215902076382496
ACH-000614,-0.4740917284548939
ACH-000616,-0.6072072042986265
ACH-000618,-0.1818428943248974
ACH-000619,-0.5686475331945333
ACH-000620,-0.9123266114040244
ACH-000621,-0.6408030783251155
ACH-000622,-0.5316138848141864
ACH-000623,-0.638833189928603
ACH-000624,-0.2303634668331907
ACH-000627,-0.5390944082862901
ACH-000630,-1.0087025931252362
ACH-000631,-0.7485100185442204
ACH-000632,-0.5671608694266196
ACH-000633,-0.4524514055993918
ACH-000637,-0.0976666327381853
ACH-000638,-0.3819078188564773
ACH-000646,-0.5420105106470464
ACH-000647,-0.2980053575910417
ACH-000648,-0.5080738353175902
ACH-000649,-0.5036367059233272
ACH-000651,-0.4735312289130314
ACH-000652,-0.4439551464169372
ACH-000653,-0.24648433008441215
ACH-000657,-0.7547758016018803
ACH-000658,-0.1689613461035441
ACH-000661,-0.2278207903644477
ACH-000662,-0.5309477700694551
ACH-000663,-0.35975244266377804
ACH-000665,-0.5574283268793429
ACH-000671,-0.4949205580427744
ACH-000672,-0.40416887466972384
ACH-000673,-0.4975140552633569
ACH-000676,-0.22444499561244471
ACH-000677,-0.5032676475092656
ACH-000681,-0.4113368918723109
ACH-000683,-0.3772482052899786
ACH-000684,-0.7050089053791166
ACH-000688,-0.5277262437884206
ACH-000693,-0.5356029211186161
ACH-000694,-0.43875951378333294
ACH-000695,-0.6902515362124512
ACH-000696,-0.4502596121369528
ACH-000697,-0.3468572962051944
ACH-000699,-0.28267421181680796
ACH-000701,-0.4351215118774986
ACH-000706,-0.5247613860401489
ACH-000711,-0.5072748704154427
ACH-000713,-0.3912655993126488
ACH-000714,-0.3079900905909057
ACH-000718,-0.4575979079409135
ACH-000720,-0.6189145563865971
ACH-000721,-0.5791955484423585
ACH-000724,-0.6379345288877688
ACH-000725,-0.3422024350172844
ACH-000732,-0.3705593587497952
ACH-000734,-0.6452263864634769
ACH-000735,-0.3712030168352439
ACH-000736,-0.5344805788549469
ACH-000738,-1.004507098394031
ACH-000746,-0.13485572780095845
ACH-000747,-0.6431569425327761
ACH-000748,-0.35281766980915874
ACH-000753,-0.36254131530821343
ACH-000756,-0.3154510056134669
ACH-000757,-0.5707014304663488
ACH-000758,-0.5062527012697934
ACH-000760,-0.3823436858024474
ACH-000762,-0.646976535540807
ACH-000763,-0.2517344627978913
ACH-000764,-0.6709469500980485
ACH-000765,-0.3890670672363598
ACH-000766,-0.3710267878483508
ACH-000767,-0.15133124413542656
ACH-000768,-0.5927371755603713
ACH-000769,-0.5883798148695052
ACH-000770,-0.1873994544821152
ACH-000771,-0.6620053729445431
ACH-000773,-0.3377383593549297
ACH-000776,-0.4541793808009506
ACH-000777,-0.39413039003589184
ACH-000778,-0.41688726272112014
ACH-000781,-0.4542474993609529
ACH-000782,-0.3967106647603728
ACH-000783,-0.4378038699096152
ACH-000784,-0.4126970882343554
ACH-000785,-0.2492052150730653
ACH-000787,-0.3951879311920503
ACH-000788,-0.5188506719777097
ACH-000791,-0.3431572880742718
ACH-000792,-0.3405713643504881
ACH-000794,-0.438445801497274
ACH-000796,-0.971813130976402
ACH-000798,-0.7407663931378913
ACH-000799,-0.7772166450756524
ACH-000800,-0.3097117742428966
ACH-000802,-0.5923032687873786
ACH-000804,-0.5790458510164723
ACH-000805,-0.3769168668881513
ACH-000809,-0.6383243123076368
ACH-000810,-0.20089645892520355
ACH-000811,-0.5245864244332433
ACH-000817,-0.193953563146182
ACH-000819,-0.6786081330111143
ACH-000820,-0.3318652729975604
ACH-000821,-0.17028037500490603
ACH-000822,-0.26933540973522
ACH-000823,-0.44823331538392996
ACH-000824,-0.4704201421068737
ACH-000827,-0.5099161485012651
ACH-000829,-0.3290544920576296
ACH-000831,-0.4759697626371838
ACH-000832,-0.6913287372975815
ACH-000833,-0.542063016059713
ACH-000834,-0.5776914637255915
ACH-000835,-0.6446653720044313
ACH-000836,-0.6265221136699832
ACH-000837,-0.3915776444874448
ACH-000838,-0.03466069459420098
ACH-000839,-0.7640442515450773
ACH-000840,-0.4441062727516445
ACH-000841,-0.6299596674448126
ACH-000843,-0.2225556490904116
ACH-000846,-0.3925424096801032
ACH-000847,-0.7078278983289106
ACH-000848,-0.5101414345765071
ACH-000849,-0.629919000428511
ACH-000851,-0.6418251947109084
ACH-000855,-0.70778508287902
ACH-000856,-0.8153053323625983
ACH-000858,-0.05662010628652001
ACH-000859,-0.5835108257044032
ACH-000861,-0.5600576141144102
ACH-000862,-0.4365288251684601
ACH-000865,-0.5741182030675145
ACH-000866,-0.544195988652488
ACH-000867,-0.16648582013568686
ACH-000869,-0.5611503175761356
ACH-000872,-0.4687520220337513
ACH-000873,-0.5911498487531797
ACH-000876,-0.7794082514918454
ACH-000878,-0.2646390029786435
ACH-000880,-0.9569166411111448
ACH-000881,-0.48012577233966
ACH-000882,-0.43117361211423066
ACH-000884,-0.5943316475549721
ACH-000885,-0.809227191231277
ACH-000887,-0.5052891423731836
ACH-000889,-0.11139744655717236
ACH-000896,-0.6549734389838298
ACH-000898,-0.5017509879564156
ACH-000900,-0.3150631821702915
ACH-000901,-0.1966687377806509
ACH-000905,-0.6251314904682377
ACH-000906,-0.3929764264262327
ACH-000907,-0.7936759470277942
ACH-000910,-0.3433750733454183
ACH-000911,-0.4194712182752369
ACH-000912,-0.6595090245502178
ACH-000913,-0.5860990293765309
ACH-000915,-0.7412832411518292
ACH-000916,-0.31183697745861433
ACH-000917,-0.5427785816925569
ACH-000920,-0.5583256009161676
ACH-000921,-0.6551327385341313
ACH-000924,-0.4507575142602702
ACH-000926,-0.8381521359335468
ACH-000928,-0.5395620449931767
ACH-000929,-0.3381037280417391
ACH-000932,-0.09327288471241224
ACH-000935,-0.9115124457490464
ACH-000936,-0.5981920123044339
ACH-000937,-0.2404451498753118
ACH-000938,-0.19726425488385385
ACH-000939,-0.5485985149920425
ACH-000941,-0.5626714709342651
ACH-000943,-0.34172433998726515
ACH-000946,-0.573405073735943
ACH-000947,-0.4700356779712587
ACH-000948,-0.6335428894974099
ACH-000950,-0.7104311263150809
ACH-000953,-0.21967998598846236
ACH-000954,-1.0039477789047315
ACH-000957,-0.6488107922584323
ACH-000958,-0.4495161040657322
ACH-000960,-0.19350807283676566
ACH-000963,-0.29840899427508866
ACH-000968,-0.3603828372266305
ACH-000969,-0.3144460743845622
ACH-000972,-0.2979313051929015
ACH-000973,-0.6798025396749389
ACH-000974,-0.5877879627068278
ACH-000978,-0.2636658200335664
ACH-000984,-0.5320409773454757
ACH-000986,-0.5686592398226545
ACH-000988,-0.6604507249569537
ACH-000993,-0.40309112645139894
ACH-000994,-0.696356084958548
ACH-000996,-0.4926881315210596
ACH-001001,-0.6825445288012236
ACH-001020,-0.9187414723067514
ACH-001028,-0.2864540271104687
ACH-001031,-0.5475152187650649
ACH-001038,-0.17406163453762274
ACH-001048,-0.9094797213206204
ACH-001050,-0.6603100753198322
ACH-001053,-0.5364812075329763
ACH-001054,-0.6099076340405412
ACH-001061,-0.48704293892785794
ACH-001067,-0.6876249906147078
ACH-001075,-0.6630799557737274
ACH-001096,-0.7805503813307958
ACH-001111,-0.19869981405563147
ACH-001119,-0.4666692642661779
ACH-001128,-0.7768527000849987
ACH-001134,-0.2951736678946351
ACH-001151,-0.5781983415996195
ACH-001163,-0.5359290088945589
ACH-001164,-0.6133695240403584
ACH-001183,-0.5639057006247924
ACH-001192,-0.4639454838064148
ACH-001193,-0.22280739271580646
ACH-001196,-0.3112310952124677
ACH-001197,-0.4267985145827504
ACH-001205,-0.7639186482079857
ACH-001211,-0.849534818475717
ACH-001212,-0.7688867739355755
ACH-001228,-0.28553655534257216
ACH-001232,-0.6256808913830799
ACH-001239,-0.42751636256801706
ACH-001270,-0.5085641879860947
ACH-001274,-0.6322404389391829
ACH-001275,-0.6913727347904848
ACH-001277,-0.3135728842489032
ACH-001278,-0.6314692783461393
ACH-001280,-0.43605832227519065
ACH-001283,-0.21665552058847684
ACH-001289,-0.27010231331471896
ACH-001300,-0.5637458435573833
ACH-001301,-0.3631584791070382
ACH-001302,-0.36483115526903936
ACH-001306,-0.00026133212538131625
ACH-001318,-0.4231174029781651
ACH-001322,-0.7392859687920843
ACH-001328,-0.6188099224049046
ACH-001332,-0.8024361871639845
ACH-001336,-0.4992938307080038
ACH-001346,-0.3142910761692964
ACH-001353,-0.8175387222867065
ACH-001354,-0.5464846760145011
ACH-001367,-0.5159469411538047
ACH-001368,-0.12565040518321305
ACH-001374,-0.9088328698140898
ACH-001377,-0.36251307732665705
ACH-001380,-0.9218038637695568
ACH-001391,-0.6349761788299507
ACH-001408,-0.6577216954741554
ACH-001430,-0.37510775138913
ACH-001431,-0.411913196228676
ACH-001450,-0.31666076259039866
ACH-001496,-0.4372710488727152
ACH-001500,-0.6563814529729071
ACH-001523,-0.8563819515795921
ACH-001532,-0.5540386602234406
ACH-001550,-0.2842986004968535
ACH-001552,-0.8192861822839542
ACH-001554,-0.3760484126407805
ACH-001654,-0.4733780986293224
ACH-001735,-0.1667779506383302
ACH-001736,-0.2584946157783213
ACH-001737,-0.17797505013847184
ACH-001740,-0.5984589574197681
ACH-001745,-0.3592903956740354
ACH-001765,-0.3941433516117424
