,FBLN7 (129804)
ACH-000150,-0.04973897634603065
ACH-000152,-0.11819109648244815
ACH-000153,0.05148148557716654
ACH-000159,-0.028990896709178537
ACH-000160,-0.045204982466165035
ACH-000163,-0.13623446607741738
ACH-000167,-0.2868504695114349
ACH-000168,-0.008155887325507686
ACH-000169,-0.10753454636298068
ACH-000178,-0.09528577411698663
ACH-000183,-0.26098025409022235
ACH-000188,-0.014843320324098838
ACH-000189,-0.14144677320862342
ACH-000190,-0.1257533007957298
ACH-000198,-0.11096258549384984
ACH-000203,-0.21038987448772825
ACH-000204,0.05650662643007371
ACH-000206,-0.2920844878697481
ACH-000207,-0.09656747760368872
ACH-000208,-0.3392502324875665
ACH-000210,0.1826140290298974
ACH-000211,-0.08102693824767528
ACH-000215,-0.06283482512598758
ACH-000221,-0.08667034394501552
ACH-000222,-0.10757233940656004
ACH-000223,-0.011190772624441684
ACH-000226,-0.1640658508051162
ACH-000227,0.12118287022236646
ACH-000228,-0.2641204098194567
ACH-000231,-0.12554792848502666
ACH-000232,0.09156095140690053
ACH-000233,-0.07082995270738167
ACH-000234,-0.20289327221237854
ACH-000235,-0.12405469195750154
ACH-000237,0.033657616708750795
ACH-000238,-0.2618781373876283
ACH-000242,-0.0796849852001055
ACH-000243,-0.13278933311246505
ACH-000244,0.1763482865495084
ACH-000246,0.01066877732883333
ACH-000248,-0.1271077876050503
ACH-000250,-0.14099914381158155
ACH-000251,-0.43266704036844894
ACH-000252,0.034409059847944005
ACH-000253,-0.07974845197091017
ACH-000255,-0.2893930861775653
ACH-000256,-0.05256566576685783
ACH-000257,-0.08995643495564823
ACH-000258,-0.023880498867575626
ACH-000259,0.019734006400768996
ACH-000260,-0.14540349368462802
ACH-000261,-0.112282090658836
ACH-000262,-0.13532363320135468
ACH-000263,0.1274661427605191
ACH-000264,-0.1811917899853293
ACH-000265,-0.11070884706084186
ACH-000266,-0.08621352870821168
ACH-000272,-0.012199642309521077
ACH-000274,-0.15807825397141406
ACH-000277,-0.01534213250929381
ACH-000278,0.01696531819657725
ACH-000279,-0.08814489744794259
ACH-000280,0.01693353625133972
ACH-000281,-0.1694757869429896
ACH-000288,-0.16360512480716746
ACH-000291,-0.09887625796450747
ACH-000293,-0.1279814956210618
ACH-000294,-0.04444268603084276
ACH-000295,-0.2115669489349612
ACH-000296,0.09205653008055564
ACH-000302,-0.14037868309030566
ACH-000304,0.02071001983732401
ACH-000307,-0.1864186382044601
ACH-000308,-0.12844728561673596
ACH-000310,-0.0258455504094657
ACH-000311,-0.0129202671057117
ACH-000312,-0.12682050824178046
ACH-000315,0.1879275855310987
ACH-000316,-0.17550960911922092
ACH-000317,-0.3264196579327482
ACH-000318,-0.12904482714129156
ACH-000319,-0.044638438373056
ACH-000320,-0.140291068919794
ACH-000322,0.08449571647716828
ACH-000323,0.047893585359617484
ACH-000324,-0.04537902170426907
ACH-000329,-0.09505876157935536
ACH-000330,-0.112767498983897
ACH-000331,-0.1744908804678748
ACH-000332,-0.02720462892276156
ACH-000334,-0.013973744819163976
ACH-000335,-0.014610576192426868
ACH-000336,-0.4211862886528573
ACH-000337,-0.09880586572193917
ACH-000338,-0.01826046653547117
ACH-000339,-0.11811550831391555
ACH-000341,-0.14599291510523524
ACH-000348,-0.16027981679360973
ACH-000350,-0.025170449853471725
ACH-000352,-0.06409392293871051
ACH-000356,0.17441054862995906
ACH-000361,0.024676207579576875
ACH-000362,-0.0310916670812108
ACH-000363,-0.18356717671847272
ACH-000364,-0.06648651062951379
ACH-000365,-0.10094194148606732
ACH-000366,-0.053260625539132266
ACH-000368,-0.060252309846839526
ACH-000374,-0.16836149038949735
ACH-000375,-0.011292864578691551
ACH-000376,-0.20853820901748127
ACH-000381,-0.03707609326064476
ACH-000383,0.021623815411986897
ACH-000387,-0.05081226648275411
ACH-000389,-0.02016683635750615
ACH-000390,-0.14759438689097748
ACH-000393,-0.17180638563161496
ACH-000395,-0.046637387498049264
ACH-000396,-0.2018350771510096
ACH-000397,-0.04350045324115559
ACH-000401,-0.24812644885252064
ACH-000402,0.08644113523870774
ACH-000403,-0.035411478259419704
ACH-000404,-0.12969324552494998
ACH-000406,-0.222724923271642
ACH-000407,-0.16519236040240734
ACH-000408,-0.28408060710880045
ACH-000410,0.05986014963583956
ACH-000411,0.07261365863735614
ACH-000414,-0.023610479443075254
ACH-000415,-0.3905152119369855
ACH-000416,-0.0670163329686077
ACH-000420,0.07690882862886503
ACH-000421,-0.031186477181228776
ACH-000424,-0.2650285674260885
ACH-000425,-0.062394487707859415
ACH-000426,0.020043791850125645
ACH-000427,0.04767114893112039
ACH-000433,-0.2065989351871874
ACH-000435,-0.12754399030366045
ACH-000436,0.00012532778935354222
ACH-000444,-0.06268594076790082
ACH-000445,-0.02560861347640775
ACH-000448,-0.0777377846433794
ACH-000450,0.05926163281492192
ACH-000452,-0.10664626978891822
ACH-000454,-0.23791527451420075
ACH-000458,-0.21855295581010464
ACH-000459,0.011389286451089864
ACH-000460,-0.08921377141254355
ACH-000461,-0.1869403581490017
ACH-000463,-0.12324600769444274
ACH-000464,0.017223807402568774
ACH-000466,-0.2195026296612464
ACH-000467,-0.11149005502262734
ACH-000468,-0.04735146801768839
ACH-000469,-0.05150577058317751
ACH-000470,0.03682616627541892
ACH-000471,-0.14047755531408945
ACH-000472,-0.11504714562858576
ACH-000473,-0.2276188928820157
ACH-000475,-0.11333858728196845
ACH-000476,-0.0021452453094150613
ACH-000477,-0.1903316563407396
ACH-000479,0.07022938395379716
ACH-000480,-0.0053217873799563924
ACH-000481,-0.25042634562362304
ACH-000483,0.001549559061650734
ACH-000484,-0.04861302340175735
ACH-000485,-0.1917041091537328
ACH-000486,-0.15658337862955718
ACH-000487,-0.12331157390738233
ACH-000488,-0.04456737565316085
ACH-000490,-0.003406797796963356
ACH-000491,-0.3788180915705052
ACH-000495,-0.21688194260115606
ACH-000496,-0.1917992815293778
ACH-000499,-0.1619156225062406
ACH-000500,0.5254648821320957
ACH-000502,-0.057962484405376775
ACH-000503,-0.08845758848991038
ACH-000505,-0.04650296686569999
ACH-000507,0.021641167363103384
ACH-000510,-0.2211587582379964
ACH-000511,0.03790205520430803
ACH-000512,-0.02582472273065231
ACH-000516,-0.2156756376322789
ACH-000517,-0.053436036542278714
ACH-000518,-0.1071166816136156
ACH-000520,-0.11439265028265615
ACH-000521,-0.2903536616177641
ACH-000522,-0.1949991594925745
ACH-000524,0.0160664555869759
ACH-000527,-0.08614718786803452
ACH-000528,0.003492448667753517
ACH-000537,-0.032800446989176966
ACH-000541,-0.042802235302339335
ACH-000542,-0.01687307592865176
ACH-000544,-0.04992738890739959
ACH-000545,-0.1317952503442846
ACH-000547,-0.014244059101406324
ACH-000548,-0.11107579980915533
ACH-000549,-0.37153063017788224
ACH-000550,-0.10000640770140626
ACH-000552,-0.12660511698930907
ACH-000556,-0.08493099794085994
ACH-000557,-0.12802944962831653
ACH-000569,0.034819007854365334
ACH-000570,-0.05762656759833318
ACH-000571,0.048173343051033664
ACH-000573,-0.02743918547802241
ACH-000576,-0.0940764624852264
ACH-000579,-0.15884728896474012
ACH-000580,-0.0678270843821914
ACH-000584,-0.0246295823276074
ACH-000585,-0.055921703443975464
ACH-000588,-0.12251261358018448
ACH-000589,-0.11698157619433368
ACH-000591,-0.10525506734710924
ACH-000593,-0.14044750781106524
ACH-000600,0.010119231340362855
ACH-000601,-0.05062487538269991
ACH-000605,-0.1036518378597496
ACH-000606,-0.2175002289779168
ACH-000608,-0.05965449449547579
ACH-000614,-0.11747277161804345
ACH-000616,-0.10611402922671301
ACH-000618,-0.2420806972657889
ACH-000619,-0.07047650827170833
ACH-000620,-0.073600970944349
ACH-000621,-0.026442364305090227
ACH-000622,-0.07055317283639151
ACH-000623,-0.09482751277546198
ACH-000624,-0.017588351464675675
ACH-000627,0.003269140302510973
ACH-000630,-0.06331553565144543
ACH-000631,-0.15741662217049704
ACH-000632,-0.14168972769322866
ACH-000633,-0.06236032361839825
ACH-000637,-0.1599829326263301
ACH-000638,-0.0910513639466251
ACH-000646,-0.017655296582086696
ACH-000647,-0.057051749623157476
ACH-000648,-0.25674409826390715
ACH-000649,0.03381286156196014
ACH-000651,-0.1263256451181693
ACH-000652,-0.13001575425846865
ACH-000653,-0.10496842325071838
ACH-000657,-0.011849537830404029
ACH-000658,-0.042172061639414025
ACH-000661,-0.12283504107280704
ACH-000662,-0.03205707431689584
ACH-000663,-0.11788630120074778
ACH-000665,-0.14338525062767796
ACH-000671,0.0036022092050707172
ACH-000672,-0.07357234981418602
ACH-000673,-0.12732440693181174
ACH-000676,-0.07224814697745507
ACH-000677,-0.06763029280785357
ACH-000681,-0.033793445996224344
ACH-000683,-0.053395829524357265
ACH-000684,-0.1202811372854691
ACH-000688,0.007094628786753475
ACH-000693,-0.10618550998098174
ACH-000694,-0.03450360161355365
ACH-000695,-0.09787190024597506
ACH-000696,-0.12770146967256385
ACH-000697,-0.06297144160851828
ACH-000699,-0.07915669934416347
ACH-000701,0.0326486243082417
ACH-000706,-0.1073576060999049
ACH-000711,-0.1370070016133225
ACH-000713,-0.18903048754219332
ACH-000714,-0.08699188128584309
ACH-000718,-0.12827149463201873
ACH-000720,-0.08064312176298674
ACH-000721,-0.32541269900589925
ACH-000724,0.017861698446588078
ACH-000725,-0.11244513452412597
ACH-000732,-0.10449755731511436
ACH-000734,-0.15285770814383226
ACH-000735,-0.1377131689614529
ACH-000736,-0.13910817862536945
ACH-000738,-0.10506955864226873
ACH-000746,-0.02262316682480611
ACH-000747,-0.1728209473793042
ACH-000748,0.08554974329863314
ACH-000753,-0.09228612984246162
ACH-000756,0.009459677780562377
ACH-000757,-0.11186064635073407
ACH-000758,0.08155227571200709
ACH-000760,-0.11223821946743638
ACH-000762,0.03818540816928388
ACH-000763,-0.11019718777587413
ACH-000764,-0.11873288884768965
ACH-000765,-0.0924233587613548
ACH-000766,-0.08765785791638828
ACH-000767,-0.14894209861425572
ACH-000768,-0.0685062122708238
ACH-000769,-0.2501145860584159
ACH-000770,-0.011028114032002023
ACH-000771,-0.0391256080538985
ACH-000773,-0.04376255889201987
ACH-000776,0.02037411087358149
ACH-000777,-0.07683387527274943
ACH-000778,-0.07969144054235269
ACH-000781,-0.24020777438847135
ACH-000782,-0.07194067728339744
ACH-000783,0.010600349402094679
ACH-000784,-0.14801891582527765
ACH-000785,-0.017648178686422343
ACH-000787,-0.171712765670456
ACH-000788,-0.03621888867713462
ACH-000791,-0.136870905581438
ACH-000792,-0.12202653642607875
ACH-000794,0.020333693579466988
ACH-000796,-0.14663152254734654
ACH-000798,-0.0495132891181392
ACH-000799,0.056389018337609335
ACH-000800,0.0420118969544212
ACH-000802,-0.17957253262821052
ACH-000804,-0.03335610238539101
ACH-000805,-0.03352456160461918
ACH-000809,-0.1410272630580924
ACH-000810,-0.07218759896017697
ACH-000811,-0.10145667906729948
ACH-000817,-0.1279798864756118
ACH-000819,-0.18115829740212488
ACH-000820,-0.09244382236816122
ACH-000821,0.05013859332895273
ACH-000822,-0.039098315855592924
ACH-000823,-0.07524608024851083
ACH-000824,-0.010711589603536863
ACH-000827,-0.13096362160953656
ACH-000829,-0.15973748123144413
ACH-000831,-0.11919866641112803
ACH-000832,-0.21922168760225788
ACH-000833,-0.06491950232345409
ACH-000834,-0.08159170426697004
ACH-000835,-0.031750944779237754
ACH-000836,-0.18474018298104666
ACH-000837,-0.2166021504327018
ACH-000838,-0.08646243686396518
ACH-000839,-0.15818715527261146
ACH-000840,-0.13497933713687016
ACH-000841,-0.10380700527976844
ACH-000843,-0.13965221886173013
ACH-000846,-0.0161932216562697
ACH-000847,-0.12760893153631245
ACH-000848,0.016226743963138536
ACH-000849,-0.25598667838462463
ACH-000851,-0.11065336790283188
ACH-000855,-0.1881428263330832
ACH-000856,0.08637772640502682
ACH-000858,-0.1349022689456393
ACH-000859,-0.010806495151919334
ACH-000861,-0.11668199484726513
ACH-000862,-0.04034117401863719
ACH-000865,-0.09680659408101933
ACH-000866,-0.0130846698771436
ACH-000867,-0.024858962289515712
ACH-000869,0.029288905474491388
ACH-000872,-0.09898793450716777
ACH-000873,-0.2041509068594767
ACH-000876,-0.1878463014746941
ACH-000878,-0.027999293517598247
ACH-000880,-0.2465249809279961
ACH-000881,-0.11108907490567724
ACH-000882,-0.14788508810333384
ACH-000884,0.0076315945791217985
ACH-000885,-0.12961477633745164
ACH-000887,-0.16862119887575974
ACH-000889,-0.14889981329953209
ACH-000896,-0.2940754214976534
ACH-000898,-0.2058492369056916
ACH-000900,-0.1230614384602713
ACH-000901,-0.08636827582294426
ACH-000905,-0.12186843807533775
ACH-000906,-0.08746783244673265
ACH-000907,-0.011027895946580754
ACH-000910,0.029348196253801556
ACH-000911,-0.06062981681990985
ACH-000912,-0.12413679714880635
ACH-000913,-0.21448521354540767
ACH-000915,-0.07092184352079668
ACH-000916,-0.3040569801922193
ACH-000917,-0.20646763834985604
ACH-000920,-0.4337972273712255
ACH-000921,0.059275752039436275
ACH-000924,-0.15230607850331696
ACH-000926,0.08283428984007883
ACH-000928,-0.2383886515165608
ACH-000929,-0.10481264325195808
ACH-000932,-0.05493032613832122
ACH-000935,-0.060636398011944585
ACH-000936,-0.2501673515382015
ACH-000937,-0.15729765313715272
ACH-000938,0.03875215734291493
ACH-000939,-0.061799464536939124
ACH-000941,-0.2866622492992459
ACH-000943,-0.02119245328357677
ACH-000946,-0.029582770149123125
ACH-000947,-0.023055145451828483
ACH-000948,-0.07385476956959744
ACH-000950,-0.11382589096001358
ACH-000953,-0.11121643065091716
ACH-000954,-0.15401728075171944
ACH-000957,-0.12032590934470193
ACH-000958,0.006969990799825418
ACH-000960,-0.07032414789677496
ACH-000963,-0.11447383889885025
ACH-000968,-0.06815785309915502
ACH-000969,-0.11281982669609897
ACH-000972,0.14878887360750442
ACH-000973,-0.035402722835592905
ACH-000974,-0.040024470310644884
ACH-000978,-0.06131310513306825
ACH-000984,-0.06244271389121925
ACH-000986,-0.1827463394423518
ACH-000988,0.061906736655417724
ACH-000993,-0.14458016487795916
ACH-000994,-0.18300435423619135
ACH-000996,0.06458435061685891
ACH-001001,0.01366402075220665
ACH-001020,-0.1458919526528727
ACH-001028,-0.13615492817449856
ACH-001031,-0.12656205958138644
ACH-001038,-0.09354867175550677
ACH-001048,-0.05859202957979779
ACH-001050,-0.05380396018755676
ACH-001053,0.056517076858137526
ACH-001054,0.09398222864108376
ACH-001061,-0.11981363843274898
ACH-001067,-0.024629392743635403
ACH-001075,-0.09902098630875318
ACH-001096,-0.08048202492055437
ACH-001111,-0.07273563717274621
ACH-001119,-0.25043321071511737
ACH-001128,0.07932900042695477
ACH-001134,-0.25859093108081466
ACH-001151,-0.04365938353718499
ACH-001163,-0.1851895667297324
ACH-001164,-0.11299659491702944
ACH-001183,-0.12548515856570805
ACH-001192,-0.06501262279701096
ACH-001193,-0.1195909207533957
ACH-001196,-0.07104265378114534
ACH-001197,-0.04404751321387882
ACH-001205,0.03847428966053056
ACH-001211,-0.2797398019305609
ACH-001212,-0.21434215233851248
ACH-001228,-0.1186148046346355
ACH-001232,-0.11520456144631265
ACH-001239,-0.08925793728617411
ACH-001270,-0.10924818185324246
ACH-001274,-0.012495750082677242
ACH-001275,-0.14439771972364893
ACH-001277,-0.14328446223250035
ACH-001278,0.1628257174774467
ACH-001280,0.23323717340970115
ACH-001283,-0.12564346764809564
ACH-001289,-0.08583602777434621
ACH-001300,-0.0936568915675908
ACH-001301,-0.18311067512253373
ACH-001302,-0.032336627314200964
ACH-001306,-0.07127762073593444
ACH-001318,-0.06701864346721068
ACH-001322,0.03263767739590867
ACH-001328,-0.07709436076696467
ACH-001332,-0.3936699601739222
ACH-001336,-0.11067388074851618
ACH-001346,-0.06304606616460508
ACH-001353,-0.08137199396542892
ACH-001354,0.08746466966695095
ACH-001367,-0.08900275162059315
ACH-001368,-0.062209747820007336
ACH-001374,-0.09457098926768603
ACH-001377,-0.09478290362858552
ACH-001380,-0.08793449917024149
ACH-001391,-0.33116191998650685
ACH-001408,-0.1774366017305752
ACH-001430,-0.02120839214809646
ACH-001431,-0.1285888689154756
ACH-001450,-0.01706614310444046
ACH-001496,-0.14704538263383532
ACH-001500,-0.04443347046389864
ACH-001523,-0.2406228504459913
ACH-001532,-0.05931628941707639
ACH-001550,-0.04952127323143304
ACH-001552,0.07455381563337685
ACH-001554,-0.09513448327731698
ACH-001654,-0.02676005842204754
ACH-001735,-0.02980747498084843
ACH-001736,-0.07187810718947835
ACH-001737,-0.14839768586036614
ACH-001740,0.03078369010158205
ACH-001745,-0.01727095400555086
ACH-001765,-0.10421484809295976
