,TP53AIP1 (63970)
ACH-000541,-0.08516851001476311
ACH-000542,0.04561183404769825
ACH-000544,-0.1204190778354726
ACH-000545,-0.1278315939544304
ACH-000547,-0.09684476156364884
ACH-000548,-0.1348484899893492
ACH-000549,0.10941929220556083
ACH-000550,-0.04534352237483607
ACH-000552,0.07347763919616251
ACH-000556,-0.0434380117303976
ACH-000557,-0.1568092041468335
ACH-000569,-0.1953807838049557
ACH-000570,-0.0864309296791759
ACH-000571,-0.2039576787282173
ACH-000573,-0.1739496182837763
ACH-000576,-0.16696185267734728
ACH-000579,0.030664066545574967
ACH-000580,0.01239578634710197
ACH-000584,-0.11876911532983755
ACH-000585,-0.028027550829573124
ACH-000588,-0.03309680409508724
ACH-000589,-0.0771598339674935
ACH-000591,-0.1577895020065696
ACH-000593,-0.07881429572434757
ACH-000600,0.056121176129664524
ACH-000601,-0.082868547971271
ACH-000605,-0.04774667060026193
ACH-000606,0.014605339375776882
ACH-000608,-0.14548304371680862
ACH-000614,-0.2181872752644403
ACH-000616,0.016792397947418696
ACH-000618,-0.03413782799003494
ACH-000619,-0.0005282570703848966
ACH-000620,-0.16075183059497414
ACH-000621,-0.020405736584369182
ACH-000622,-0.016334435300146825
ACH-000623,-0.07388738607042643
ACH-000624,-0.05068147486978295
ACH-000627,-0.054707100694667415
ACH-000630,-0.05826430018012839
ACH-000631,0.2710838157332672
ACH-000632,-0.008409542086419213
ACH-000633,-0.1746151976572697
ACH-000637,-0.18589823963101573
ACH-000638,-0.04809495263970474
ACH-000646,0.02313903320567324
ACH-000647,-0.12069229478520052
ACH-000648,-0.03234207750203391
ACH-000649,-0.06844596379047624
ACH-000651,0.04347067037337286
ACH-000652,-0.021635357878935092
ACH-000653,-0.06877599744812704
ACH-000657,-0.06699903668600052
ACH-000658,-0.05597620460702229
ACH-000661,-0.15061178207951587
ACH-000662,0.1445110305760655
ACH-000663,0.006831108315898943
ACH-000665,-0.1619594567182247
ACH-000671,0.029033179293394506
ACH-000672,-0.07575503220161205
ACH-000673,-0.1005526164032969
ACH-000676,-0.0818690831353979
ACH-000677,-0.035726944295215016
ACH-000681,-0.029703396430560806
ACH-000683,-0.06498194529232842
ACH-000684,-0.13717261922480986
ACH-000688,0.008005259356491604
ACH-000693,-0.025172545015513248
ACH-000694,-0.013187138349755632
ACH-000695,0.17992873719029245
ACH-000696,-0.08483390620806879
ACH-000697,-0.06440315570661186
ACH-000699,-0.0688725041844348
ACH-000701,-0.054908186369565785
ACH-000706,-0.07922921852563597
ACH-000711,-0.036408207085050825
ACH-000713,-0.02372067780724731
ACH-000714,0.015061377595815825
ACH-000718,-0.007926793720782864
ACH-000720,-0.055902243834758274
ACH-000721,0.01107573784028718
ACH-000724,-0.0887532151077312
ACH-000725,-0.12376947782523146
ACH-000732,-0.1042575745335131
ACH-000734,-0.09633454441737477
ACH-000735,-0.10004619738208276
ACH-000736,-0.0759510462879835
ACH-000738,0.04646595944622177
ACH-000746,0.02715285805182821
ACH-000747,-0.04161559355358682
ACH-000748,-0.16805968046632638
ACH-000753,-0.12628901490627634
ACH-000756,-0.14745365623562753
ACH-000757,0.020434868862315717
ACH-000758,-0.03628144334618373
ACH-000760,0.01615865279786888
ACH-000762,-0.03839525635657378
ACH-000763,-0.16189009978250335
ACH-000764,-0.18976922416783704
ACH-000765,-0.17419850825308344
ACH-000766,-0.11641811303253595
ACH-000767,-0.0218984184451077
ACH-000768,-0.10614546938229524
ACH-000769,0.056283454833012524
ACH-000770,-0.0234022951088176
ACH-000771,0.009139779143133995
ACH-000773,-0.02752920021172762
ACH-000776,-0.09406244955603313
ACH-000777,-0.1636914958662942
ACH-000778,-0.0144220384872702
ACH-000781,-0.04066618754225915
ACH-000782,-0.11928097525748944
ACH-000783,-0.12447333113546286
ACH-000784,-0.09084613642821668
ACH-000785,-0.041495834534162966
ACH-000787,-0.03813095820951806
ACH-000788,-0.06755963254209296
ACH-000791,-0.0751869585563389
ACH-000792,-0.16314701975229026
ACH-000794,-0.08422425011520734
ACH-000796,-0.05656951206111474
ACH-000798,-0.1241451922810632
ACH-000799,0.004391234017166699
ACH-000800,0.12026126257716616
ACH-000802,-0.09275079937975032
ACH-000804,-0.2532860908080792
ACH-000805,-0.09239316248808213
ACH-000809,-0.06912134354296033
ACH-000810,-0.10028120420264404
ACH-000811,-0.0762942446739062
ACH-000817,-0.1350333401429843
ACH-000819,-0.014963683513027775
ACH-000820,-0.1709276497248724
ACH-000821,-0.17355865723025882
ACH-000822,-0.03388264760217903
ACH-000823,-0.13973227274696534
ACH-000824,-0.08552318490233304
ACH-000827,-0.10066289249503052
ACH-000829,0.17874279320862133
ACH-000831,0.03662959502552344
ACH-000832,-0.14177140734017926
ACH-000833,-0.08704932119619785
ACH-000834,-0.19189658914449872
ACH-000835,-0.05885554636767501
ACH-000836,-0.0004593653144626905
ACH-000837,-0.054026547519598817
ACH-000838,-0.04622106834939497
ACH-000839,0.047823816942047764
ACH-000840,-0.04278090600025263
ACH-000841,-0.003938098947829428
ACH-000843,-0.3050444805224522
ACH-000846,-0.1403997163243445
ACH-000847,-0.026551528105161603
ACH-000848,0.042992899748937136
ACH-000849,-0.012342472241817979
ACH-000851,-0.1066267271017712
ACH-000855,0.07716715600291557
ACH-000856,-0.05102692551312596
ACH-000858,0.06306277732874546
ACH-000859,0.10171394268267236
ACH-000861,0.003539535510726646
ACH-000862,-0.000910912799461596
ACH-000865,-0.05685612328197433
ACH-000866,-0.09953493757812257
ACH-000867,-0.10086520381050974
ACH-000869,-0.10677583396368473
ACH-000872,-0.048286092465580084
ACH-000873,0.04016363068180643
ACH-000876,-0.07035174498067509
ACH-000878,-0.015201282536665191
ACH-000880,0.02464599048906834
ACH-000881,-0.07060722965403443
ACH-000882,-0.1452626949694663
ACH-000884,-0.09295043136400252
ACH-000885,-0.11065499630508817
ACH-000887,-0.14626135431258905
ACH-000889,-0.07904506323217679
ACH-000896,0.056656487695183014
ACH-000898,-0.08978292415652435
ACH-000900,0.008600722827791698
ACH-000901,-0.01714963804431955
ACH-000905,-0.03609332248158988
ACH-000906,-0.04832647800596589
ACH-000907,-0.02732113891926431
ACH-000910,-0.18466746795660344
ACH-000911,-0.07144405086390629
ACH-000912,-0.036476500217543284
ACH-000913,0.024246105222808872
ACH-000915,-0.12418373400529445
ACH-000916,0.4307865882559568
ACH-000917,-0.2163573388796894
ACH-000920,-0.09881429420664126
ACH-000921,-0.007339344901045178
ACH-000924,-0.01721701536188109
ACH-000926,0.0965801943571906
ACH-000928,-0.013833368480263637
ACH-000929,-0.1441335889907089
ACH-000932,-0.06861950817806024
ACH-000935,-0.12343567814703535
ACH-000936,0.09117037766656684
ACH-000937,0.010092202323606341
ACH-000938,-0.07696630053726823
ACH-000939,-0.14790425555581754
ACH-000941,-0.07316904476945693
ACH-000943,-0.1045625075684145
ACH-000946,-0.03689899327802281
ACH-000947,-0.1072919447238749
ACH-000948,-0.02651971859967704
ACH-000950,0.06264983344878669
ACH-000953,-0.04307331415767274
ACH-000954,-0.10844767846388384
ACH-000957,-0.027619282027133908
ACH-000958,0.06158420570606084
ACH-000960,-0.06819175297897899
ACH-000963,-0.14306944424152326
ACH-000968,-0.03881909172968915
ACH-000969,-0.046552147268783366
ACH-000972,0.16953762176591627
ACH-000973,-0.11112439001379136
ACH-000974,-0.09259577458735872
ACH-000978,-0.3511175720058485
ACH-000984,-0.1875378363533444
ACH-000986,0.003378339870722656
ACH-000988,0.04001782585583718
ACH-000993,-0.19390868234681954
ACH-000994,-0.18661453666390607
ACH-000996,-0.11867573502657786
ACH-001001,-0.0045370443845033
ACH-001020,0.15009123493117252
ACH-001028,-0.03387071518260438
ACH-001031,-0.11768311787645325
ACH-001038,-0.0962580107930188
ACH-001048,-0.06578145921676483
ACH-001050,-0.2289434798894981
ACH-001053,0.1680933765910876
ACH-001054,-0.07617142284175703
ACH-001061,-0.022733939919742496
ACH-001067,-0.05679090040380811
ACH-001075,0.004458268048871478
ACH-001096,0.02127972177444938
ACH-001111,-0.06392173918507743
ACH-001119,-0.05946582306574087
ACH-001128,-0.1480925047744323
ACH-001134,0.03763256066920489
ACH-001151,-0.12915053111333946
ACH-001163,-0.05469754144230595
ACH-001164,-0.17984879607977228
ACH-001183,-0.17326176397131968
ACH-001192,-0.13173857994440266
ACH-001193,0.08263054663304174
ACH-001196,-0.0814881896279269
ACH-001197,-0.10839015357821488
ACH-001205,-0.06730015011684276
ACH-001211,-0.13068931414520193
ACH-001212,-0.22030694651131896
ACH-001228,-0.11928062000050868
ACH-001232,-0.032003436082476105
ACH-001239,-0.014552719256252724
ACH-001270,0.013497737552012402
ACH-001274,-0.06219867654289209
ACH-001275,-0.1281807418968174
ACH-001277,-0.08050553786756476
ACH-001278,0.05651762347141055
ACH-001280,-0.2833684483121416
ACH-001283,-0.1423623434661771
ACH-001289,0.07795814985944571
ACH-001300,-0.24340649339456036
ACH-001301,-0.1385516063165428
ACH-001302,-0.16541921888688396
ACH-001306,-0.18338955974894988
ACH-001318,-0.012150833257504271
ACH-001322,-0.016687298208816256
ACH-001328,-0.05272489614546507
ACH-001332,-0.0214833251401564
ACH-001336,-0.13500906150437955
ACH-001346,-0.027959127996660442
ACH-001353,-0.12048825183857355
ACH-001354,-0.01699813160949757
ACH-001367,-0.3068532821703757
ACH-001368,-0.017489683096246395
ACH-001374,-0.08753519918641306
ACH-001377,-0.05041699091056777
ACH-001380,-0.05821626433712236
ACH-001391,0.05178064296009028
ACH-001408,-0.060180809895516364
ACH-001430,-0.20666505773461036
ACH-001431,-0.2459602766463045
ACH-001450,-0.0416699136581631
ACH-001496,0.023065646292210508
ACH-001500,-0.045372902357055885
ACH-001523,0.0062546238361438295
ACH-001532,-0.072575437346192
ACH-001550,0.06583194063838133
ACH-001552,-0.16138651236337245
ACH-001554,-0.046691095892513516
ACH-001654,-0.070053467191909
ACH-001735,-0.019036743370172755
ACH-001736,0.06895572555115424
ACH-001737,-0.2452520342629313
ACH-001740,-0.3004506499360746
ACH-001745,-0.023127464594751845
ACH-001765,-0.017483570921089212
