,LCTL (197021)
ACH-000004,-0.30458331763832835
ACH-000005,0.1003093177019017
ACH-000007,-0.11102599870184457
ACH-000009,-0.04535441052965704
ACH-000011,0.06634175220025627
ACH-000012,-0.03138261937492003
ACH-000013,-0.13478656911439987
ACH-000014,-0.045869373186037364
ACH-000015,1.2467230714722964e-05
ACH-000017,-0.04486248567907912
ACH-000018,0.1624374805657083
ACH-000019,-0.07588683294119881
ACH-000021,-0.04482587120399048
ACH-000022,0.10666250588234588
ACH-000025,0.017861560633559485
ACH-000028,0.0182111735330886
ACH-000030,-0.09174841512367343
ACH-000035,0.00737531700594473
ACH-000036,0.05652942966684594
ACH-000037,-0.12564666076751038
ACH-000039,-0.024112706454620773
ACH-000040,-0.0040204607934826424
ACH-000041,-0.0764416256864229
ACH-000042,-0.13150660798409428
ACH-000045,0.02728304198945387
ACH-000047,-0.05265741445640471
ACH-000052,0.05684091928284363
ACH-000053,-0.09449589823871007
ACH-000054,-0.00970800037014983
ACH-000055,-0.16395972891506427
ACH-000060,0.008616132157799014
ACH-000067,-0.009259368389839722
ACH-000070,-0.15618616848488207
ACH-000075,0.14774285749908153
ACH-000078,0.1327984341320089
ACH-000082,0.016518454683735983
ACH-000085,0.1170019928862033
ACH-000086,-0.1835756490314054
ACH-000087,-0.009365624595375358
ACH-000092,-0.1280132439405738
ACH-000095,-0.08016450564526277
ACH-000097,0.044018667632437815
ACH-000098,0.01705179433092913
ACH-000099,-0.027721839139698598
ACH-000108,0.004504178483805079
ACH-000113,-0.11699044056844485
ACH-000116,-0.11137561105898178
ACH-000118,-0.02605970718200239
ACH-000120,-0.010012258291361664
ACH-000123,-0.06966443304888167
ACH-000127,-0.012436990728937709
ACH-000128,-0.05643157531150821
ACH-000132,-0.16792130624254722
ACH-000133,0.08653783350501146
ACH-000137,-0.010251308420408207
ACH-000138,0.06574842950320307
ACH-000142,-0.10235930046139484
ACH-000143,0.10460167327296012
ACH-000146,0.01473994348038825
ACH-000148,0.03968281001932519
ACH-000150,0.05305802157404837
ACH-000152,0.005066120539090791
ACH-000153,0.0005986377584248425
ACH-000159,-0.0074466253280331424
ACH-000160,-0.11830605891369955
ACH-000163,-0.05813084393032358
ACH-000167,-0.02714847479873507
ACH-000168,-0.12761160758127302
ACH-000169,-0.015154801131721485
ACH-000178,-0.11394872199463504
ACH-000183,-0.1247939317034711
ACH-000188,-0.10216725867074024
ACH-000189,-0.017824581591669632
ACH-000190,-0.002544677653811556
ACH-000198,0.05126125021221188
ACH-000203,-0.3756412794559301
ACH-000204,-0.2796802992331352
ACH-000206,-0.06697083959212079
ACH-000207,-0.13118826075564125
ACH-000208,-0.01864521755844877
ACH-000210,0.3082616362011845
ACH-000211,-0.07107304087371362
ACH-000215,0.02769760718327265
ACH-000221,-0.17413340432198088
ACH-000222,0.06995934563659949
ACH-000223,0.026102125692844747
ACH-000226,0.0007611373114642431
ACH-000227,-0.07271193519475802
ACH-000228,-0.11202668108032722
ACH-000231,0.012838246202340723
ACH-000232,0.017687705017221292
ACH-000233,0.01765643647023062
ACH-000234,-0.14500650528026987
ACH-000235,-0.029413251902029487
ACH-000237,0.0212661089252762
ACH-000238,-0.13401891017039474
ACH-000242,-0.04829876789661405
ACH-000243,-0.011415824310676751
ACH-000244,0.0890747618163636
ACH-000246,-0.022332378477884003
ACH-000248,-0.06700233357846949
ACH-000250,-0.060418987314289976
ACH-000251,-0.3385801072273982
ACH-000252,0.02671002638503088
ACH-000253,-0.03621069445217656
ACH-000255,-0.12248458762444656
ACH-000256,-0.10180768949507654
ACH-000257,-0.12674640239090168
ACH-000258,0.053527162409753935
ACH-000259,-0.048107287916812715
ACH-000260,0.006398780403109765
ACH-000261,-0.14733974781477455
ACH-000262,0.06716263550526617
ACH-000263,-0.3076860869920223
ACH-000264,-0.014207605620107762
ACH-000265,-0.1483866386361102
ACH-000266,-0.0697386219123232
ACH-000272,-0.08728232560777466
ACH-000274,-0.16825482757580887
ACH-000277,0.06527847281001423
ACH-000278,-0.033369271281546715
ACH-000279,-0.01251102397291318
ACH-000280,-0.07700407306716947
ACH-000281,-0.005533674104987729
ACH-000288,-0.008193031115151291
ACH-000291,-0.06072410038505713
ACH-000293,0.0333064971974021
ACH-000294,-0.16011525020984507
ACH-000295,-0.1070951418906144
ACH-000296,0.015230177176516478
ACH-000302,0.0252946661407782
ACH-000304,0.24190135394147436
ACH-000307,0.029283481231121445
ACH-000308,0.0008300940545446307
ACH-000310,-0.10883838712075357
ACH-000311,0.026843938890959526
ACH-000312,-0.1185209143472572
ACH-000315,-0.034279965973984215
ACH-000316,-0.017470380497195775
ACH-000317,-0.04137570622237941
ACH-000318,0.04050812626792225
ACH-000319,-0.011557447127835916
ACH-000320,0.04944975109261139
ACH-000322,-0.204905779928262
ACH-000323,0.09516059013809933
ACH-000324,0.006074542932142603
ACH-000329,0.05385364900193816
ACH-000330,-0.20978069965243049
ACH-000331,-0.09205998854200066
ACH-000332,-0.07631699524273071
ACH-000334,-0.16288540391345624
ACH-000335,-0.08562646713623133
ACH-000336,-0.33284156756300914
ACH-000337,-0.030396001505418244
ACH-000338,0.2876056942914412
ACH-000339,0.03502728492101896
ACH-000341,0.038678073456248865
ACH-000348,0.11038276600979673
ACH-000350,0.027740395122287827
ACH-000352,-0.11118883465304656
ACH-000356,0.0665421359909392
ACH-000361,-0.06447225676201505
ACH-000362,0.09499029184650214
ACH-000363,0.006672584576203186
ACH-000364,-0.02624373574819314
ACH-000365,-0.007151653492447959
ACH-000366,-0.014120557256489568
ACH-000368,0.07803532623551347
ACH-000374,-0.11580657381783045
ACH-000375,-0.1710767202892431
ACH-000376,-0.12737441395667234
ACH-000381,-0.13882922792164207
ACH-000383,-0.07078626822793664
ACH-000387,-0.1140016779375993
ACH-000389,-0.06518546709693705
ACH-000390,-0.01605787188749681
ACH-000393,-0.022128474349939444
ACH-000395,-0.12082501166631313
ACH-000396,-0.10622245850597127
ACH-000397,0.01839739149920285
ACH-000401,-0.037019193669871706
ACH-000402,0.0743784539759002
ACH-000403,-0.09092720499187568
ACH-000404,-0.3445077727385746
ACH-000406,-0.06584542866827636
ACH-000407,0.05847566201287535
ACH-000408,-0.09162853653457134
ACH-000410,-0.06769799285845325
ACH-000411,0.032366410923711765
ACH-000414,0.055257119710996255
ACH-000415,-0.05913213088652429
ACH-000416,-0.07377613380156325
ACH-000420,-0.0842035938042188
ACH-000421,-0.026583058407188533
ACH-000424,-0.06579565678913463
ACH-000425,-0.02934076634820908
ACH-000426,0.12139625642554093
ACH-000427,0.035734675724888317
ACH-000433,-0.049118942296657
ACH-000435,-0.11619403468376473
ACH-000436,-0.22419745089173976
ACH-000444,0.05229589026924383
ACH-000445,-0.1846554310386968
ACH-000448,-0.11288974818568845
ACH-000450,-0.04457678960668578
ACH-000452,-0.10152834155700102
ACH-000454,-0.21217529923018924
ACH-000458,-9.17198443770284e-05
ACH-000459,-0.10987378899457644
ACH-000460,0.009815206123908956
ACH-000461,-0.17694930468115513
ACH-000463,0.0576151655672678
ACH-000464,0.00044933086948847586
ACH-000466,0.011468847866785752
ACH-000467,0.03979573522756283
ACH-000468,-0.08763131826103618
ACH-000469,-0.06848250349552208
ACH-000470,-0.16180181310974093
ACH-000471,-0.062322661105159424
ACH-000472,-0.06880541339758563
ACH-000473,0.026481020302674102
ACH-000475,-0.10425711746974416
ACH-000476,-0.060145243028182076
ACH-000477,-0.041895182577410386
ACH-000479,0.0045560180770885614
ACH-000480,-0.02215820986330804
ACH-000481,-0.05969294948852118
ACH-000483,-0.14239641081479845
ACH-000484,0.04859060866738852
ACH-000485,-0.16377760990331494
